연도,학교,기숙사 수용률,2023기준 존재여부
2016,목포가톨릭대학교 ,35.6,False
2016,배재대학교 ,18.9,False
2016,백석대학교 ,19.3,False
2016,부산가톨릭대학교 ,15.6,False
2016,부산교육대학교 ,44.1,False
2016,부산대학교 ,15.9,False
2016,부산외국어대학교 ,17.9,False
2016,부산장신대학교 ,40.6,False
2016,삼육대학교 ,12.9,False
2016,상명대학교 ,9.4,False
2016,상명대학교(천안) _분교,16.8,False
2016,상지대학교 ,11.7,False
2016,서강대학교 ,12.4,False
2016,서경대학교 ,5.9,False
2016,서남대학교 ,35.7,False
2016,서남대학교 _제2캠퍼스,68.0,False
2016,서울과학기술대학교 ,13.9,False
2016,서울교육대학교 ,58.2,False
2016,서울기독대학교 ,12.4,False
2016,서울대학교 ,20.9,False
2016,서울시립대학교 ,7.9,False
2016,서울신학대학교 ,13.4,False
2016,서울여자대학교 ,10.9,False
2016,서울장신대학교 ,38.0,False
2016,서울한영대학교 ,2.2,False
2016,서원대학교 ,13.2,False
2016,선문대학교 ,40.2,False
2016,성결대학교 ,6.2,False
2016,성공회대학교 ,6.6,False
2016,성균관대학교 ,22.7,False
2016,성신여자대학교 ,7.2,False
2016,세명대학교 ,42.4,False
2016,세종대학교 ,11.6,False
2016,세한대학교 ,59.9,False
2016,세한대학교 _제2캠퍼스,24.2,False
2016,송원대학교 ,17.8,False
2016,수원가톨릭대학교 ,126.4,False
2016,수원대학교 ,8.8,False
2016,숙명여자대학교 ,9.4,False
2016,순복음총회신학교 ,46.4,False
2016,순천향대학교 ,37.9,False
2016,숭실대학교 ,12.0,False
2016,신경주대학교 ,18.4,False
2016,신라대학교 ,12.4,False
2016,신한대학교 ,0.0,False
2016,신한대학교 _제2캠퍼스,1.7,False
2016,아신대학교 ,26.8,False
2016,아주대학교 ,24.7,False
2016,안양대학교 ,0.6,False
2016,안양대학교 _제2캠퍼스,26.8,False
2016,연세대학교 ,31.5,False
2016,연세대학교(미래) _분교,55.6,False
2016,영남대학교 ,14.2,False
2016,영남신학대학교 ,53.0,False
2016,영산대학교 ,24.2,False
2016,영산대학교 _제2캠퍼스,18.9,False
2016,영산선학대학교 ,173.7,False
2016,예수대학교 ,29.2,False
2016,예원예술대학교 ,0.0,False
2016,예원예술대학교 _제2캠퍼스,44.6,False
2016,용인대학교 ,12.6,False
2016,우석대학교 ,28.3,False
2016,우송대학교 ,25.1,False
2016,울산과학기술원 ,82.1,False
2016,울산대학교 ,15.5,False
2016,원광대학교 ,21.3,False
2016,위덕대학교 ,20.9,False
2016,유원대학교 ,41.4,False
2016,을지대학교 ,20.7,False
2016,을지대학교 _제2캠퍼스,12.1,False
2016,이화여자대학교 ,11.3,False
2016,인제대학교 ,22.0,False
2016,인제대학교 _제2캠퍼스,10.3,False
2016,인천가톨릭대학교 ,23.7,False
2016,인천대학교 ,7.6,False
2016,인하대학교 ,12.0,False
2016,장로회신학대학교 ,34.0,False
2016,전남대학교 ,18.5,False
2016,전남대학교 _제2캠퍼스,32.3,False
2016,전북대학교 ,20.1,False
2016,전주교육대학교 ,40.4,False
2016,전주대학교 ,17.1,False
2016,정석대학 ,0.0,False
2016,제주국제대학교 ,9.7,False
2016,제주대학교 ,15.9,False
2016,조선대학교 ,11.4,False
2016,중부대학교 ,21.1,False
2016,중앙대학교 ,12.0,False
2016,중앙대학교 _제2캠퍼스,31.6,False
2016,중앙승가대학교 ,128.9,False
2016,중원대학교 ,75.1,False
2016,진주교육대학교 ,33.0,False
2016,차의과학대학교 ,28.1,False
2016,창신대학교 ,57.9,False
2016,청운대학교 ,19.7,False
2016,청주교육대학교 ,49.2,False
2016,청주대학교 ,17.9,False
2016,초당대학교 ,43.5,False
2016,총신대학교 ,51.2,False
2016,추계예술대학교 ,2.9,False
2016,춘천교육대학교 ,55.3,False
2016,충남대학교 ,22.4,False
2016,충북대학교 ,24.2,False
2016,칼빈대학교 ,77.9,False
2016,평택대학교 ,23.4,False
2016,포항공과대학교 ,110.2,False
2016,한경국립대학교 ,13.8,False
2016,한국공학대학교 ,21.3,False
2016,한국과학기술원 ,75.9,False
2016,한국교원대학교 ,59.9,False
2016,한국국제대학교 ,35.5,False
2016,한국기술교육대학교 ,69.5,False
2016,한국방송통신대학교 ,0.0,False
2016,한국성서대학교 ,16.8,False
2016,한국예술종합학교 ,12.0,False
2016,한국외국어대학교 ,16.7,False
2016,한국전통문화대학교(일반) ,99.3,False
2016,한국체육대학교 ,29.5,False
2016,한국침례신학대학교 ,35.1,False
2016,한국항공대학교 ,17.3,False
2016,한남대학교 ,12.1,False
2016,한동대학교 ,73.2,False
2016,한라대학교 ,15.3,False
2016,한려대학교 ,80.5,False
2016,한림대학교 ,31.4,False
2016,한서대학교 ,29.4,False
2016,한성대학교 ,3.4,False
2016,한세대학교 ,11.8,False
2016,한신대학교 ,17.7,False
2016,한양대학교 ,11.3,False
2016,한양대학교(ERICA) _분교,27.3,False
2016,한일장신대학교 ,24.6,False
2016,한중대학교 ,55.6,False
2016,협성대학교 ,9.4,False
2016,호남대학교 ,20.0,False
2016,호남신학대학교 ,32.7,False
2016,호서대학교 ,16.4,False
2016,호원대학교 ,39.7,False
2016,홍익대학교 ,11.3,False
2016,홍익대학교(세종) _분교,21.6,False
2016,화성의과학대학교 ,12.8,False
2015,가야대학교(김해) ,25.3,False
2015,가천대학교 ,4.4,False
2015,가톨릭관동대학교 ,34.2,False
2015,가톨릭꽃동네대학교 ,82.9,False
2015,가톨릭대학교 ,13.6,False
2015,가톨릭대학교 _제2캠퍼스,7.5,False
2015,가톨릭대학교 _제3캠퍼스,54.9,False
2015,감리교신학대학교 ,21.1,False
2015,강남대학교 ,12.4,False
2015,강서대학교 ,8.2,False
2015,강원대학교 ,24.2,False
2015,강원대학교 _제2캠퍼스,46.5,False
2015,건국대학교 ,18.9,False
2015,건국대학교(글로컬) _분교,26.5,False
2015,건양대학교 ,38.7,False
2015,건양대학교 _제2캠퍼스,22.3,False
2015,경기대학교 ,18.4,False
2015,경기대학교 _제2캠퍼스,0.0,False
2015,경남과학기술대학교 ,9.6,False
2015,경남대학교 ,12.4,False
2015,경동대학교 ,42.4,False
2015,경동대학교 _제2캠퍼스,543.1,False
2015,경동대학교 _제3캠퍼스,0.0,False
2015,경동대학교 _제4캠퍼스,0.0,False
2015,경북대학교 ,20.4,False
2015,경상국립대학교 ,28.0,False
2015,경성대학교 ,10.9,False
2015,경운대학교 ,30.3,False
2015,경인교육대학교 ,41.4,False
2015,경인교육대학교 _제2캠퍼스,23.9,False
2015,경일대학교 ,21.0,False
2015,경희대학교 ,19.2,False
2015,계명대학교 ,9.9,False
2015,고려대학교 ,10.5,False
2015,고려대학교(세종) _분교,34.7,False
2015,고신대학교 ,29.4,False
2015,공주교육대학교 ,43.6,False
2015,광신대학교 ,24.1,False
2015,광운대학교 ,1.7,False
2015,광주가톨릭대학교 ,189.0,False
2015,광주과학기술원 ,117.4,False
2015,광주교육대학교 ,35.2,False
2015,광주대학교 ,25.0,False
2015,광주여자대학교 ,27.3,False
2015,국립강릉원주대학교 ,27.7,False
2015,국립강릉원주대학교 _제2캠퍼스,15.2,False
2015,국립경국대학교 ,29.2,False
2015,국립공주대학교 ,27.4,False
2015,국립군산대학교 ,18.7,False
2015,국립금오공과대학교 ,24.2,False
2015,국립목포대학교 ,24.0,False
2015,국립목포해양대학교 ,64.5,False
2015,국립부경대학교 ,11.6,False
2015,국립순천대학교 ,22.2,False
2015,국립창원대학교 ,25.2,False
2015,국립한국교통대학교 ,20.7,False
2015,국립한국해양대학교 ,33.3,False
2015,국립한밭대학교 ,13.1,False
2015,국민대학교 ,11.0,False
2015,극동대학교 ,11.1,False
2015,금강대학교 ,120.4,False
2015,김천대학교 ,54.3,False
2015,나사렛대학교 ,19.9,False
2015,남부대학교 ,17.9,False
2015,남서울대학교 ,12.5,False
2015,단국대학교 ,18.9,False
2015,단국대학교 _제2캠퍼스,17.2,False
2015,대구가톨릭대학교 ,23.4,False
2015,대구교육대학교 ,26.7,False
2015,대구대학교 ,17.7,False
2015,대구예술대학교 ,15.4,False
2015,대구외국어대학교 ,39.4,False
2015,대구한의대학교 ,16.0,False
2015,대신대학교 ,47.9,False
2015,대전가톨릭대학교 ,425.4,False
2015,대전대학교 ,14.2,False
2015,대전신학대학교 ,45.8,False
2015,대진대학교 ,18.6,False
2015,덕성여자대학교 ,13.0,False
2015,동국대학교 ,6.1,False
2015,동국대학교(WISE) _분교,21.1,False
2015,동덕여자대학교 ,3.3,False
2015,동명대학교 ,10.4,False
2015,동서대학교 ,18.0,False
2015,동신대학교 ,20.6,False
2015,동아대학교 ,8.4,False
2015,동양대학교 ,50.0,False
2015,동의대학교 ,9.0,False
2015,루터대학교 ,22.6,False
2015,명지대학교 ,26.6,False
2015,명지대학교 _제2캠퍼스,10.9,False
2015,목원대학교 ,15.5,False
2015,목포가톨릭대학교 ,54.7,False
2015,배재대학교 ,17.9,False
2015,백석대학교 ,6.9,False
2015,부산가톨릭대학교 ,15.3,False
2015,부산교육대학교 ,44.0,False
2015,부산대학교 ,15.6,False
2015,부산외국어대학교 ,14.1,False
2015,부산장신대학교 ,40.9,False
2015,삼육대학교 ,11.2,False
2015,상명대학교 ,7.4,False
2015,상명대학교(천안) _분교,16.6,False
2015,상지대학교 ,10.7,False
2015,서강대학교 ,12.2,False
2015,서경대학교 ,5.5,False
2015,서남대학교 ,35.2,False
2015,서남대학교 _제2캠퍼스,68.3,False
2015,서울과학기술대학교 ,13.8,False
2015,서울교육대학교 ,57.8,False
2015,서울기독대학교 ,11.0,False
2015,서울대학교 ,20.4,False
2015,서울시립대학교 ,7.4,False
2015,서울신학대학교 ,13.5,False
2015,서울여자대학교 ,10.7,False
2015,서울장신대학교 ,36.4,False
2015,서울한영대학교 ,3.6,False
2015,서원대학교 ,13.2,False
2015,선문대학교 ,38.1,False
2015,성결대학교 ,3.4,False
2015,성공회대학교 ,6.1,False
2015,성균관대학교 ,22.5,False
2015,성신여자대학교 ,6.8,False
2015,세명대학교 ,40.5,False
2015,세종대학교 ,11.3,False
2015,세한대학교 ,49.7,False
2015,세한대학교 _제2캠퍼스,38.8,False
2015,송원대학교 ,10.9,False
2015,수원가톨릭대학교 ,122.1,False
2015,수원대학교 ,8.2,False
2015,숙명여자대학교 ,8.8,False
2015,순복음총회신학교 ,53.0,False
2015,순천향대학교 ,36.1,False
2015,숭실대학교 ,11.6,False
2015,신경주대학교 ,16.1,False
2015,신라대학교 ,11.7,False
2015,신한대학교 ,0.0,False
2015,신한대학교 _제2캠퍼스,2.3,False
2015,아신대학교 ,25.1,False
2015,아주대학교 ,23.8,False
2015,안양대학교 ,0.6,False
2015,안양대학교 _제2캠퍼스,26.6,False
2015,연세대학교 ,31.2,False
2015,연세대학교(미래) _분교,55.0,False
2015,영남대학교 ,14.6,False
2015,영남신학대학교 ,60.3,False
2015,영산대학교 ,23.1,False
2015,영산대학교 _제2캠퍼스,17.9,False
2015,영산선학대학교 ,100.0,False
2015,예수대학교 ,28.8,False
2015,예원예술대학교 ,0.0,False
2015,예원예술대학교 _제2캠퍼스,22.1,False
2015,용인대학교 ,12.8,False
2015,우석대학교 ,28.5,False
2015,우송대학교 ,24.3,False
2015,울산과학기술원 ,89.4,False
2015,울산대학교 ,15.1,False
2015,원광대학교 ,20.3,False
2015,위덕대학교 ,20.8,False
2015,유원대학교 ,41.3,False
2015,을지대학교 ,19.5,False
2015,을지대학교 _제2캠퍼스,11.2,False
2015,이화여자대학교 ,8.7,False
2015,인제대학교 ,21.2,False
2015,인제대학교 _제2캠퍼스,10.3,False
2015,인천가톨릭대학교 ,24.9,False
2015,인천대학교 ,8.0,False
2015,인하대학교 ,11.2,False
2015,장로회신학대학교 ,34.3,False
2015,전남대학교 ,18.2,False
2015,전남대학교 _제2캠퍼스,27.7,False
2015,전북대학교 ,19.2,False
2015,전주교육대학교 ,40.1,False
2015,전주대학교 ,15.8,False
2015,정석대학 ,0.0,False
2015,제주국제대학교 ,12.4,False
2015,제주대학교 ,15.8,False
2015,조선대학교 ,11.2,False
2015,중부대학교 ,20.6,False
2015,중앙대학교 ,12.1,False
2015,중앙대학교 _제2캠퍼스,29.4,False
2015,중앙승가대학교 ,135.4,False
2015,중원대학교 ,61.1,False
2015,진주교육대학교 ,32.6,False
2015,차의과학대학교 ,29.9,False
2015,창신대학교 ,72.9,False
2015,청운대학교 ,20.1,False
2015,청주교육대학교 ,48.7,False
2015,청주대학교 ,18.2,False
2015,초당대학교 ,39.2,False
2015,총신대학교 ,53.1,False
2015,추계예술대학교 ,1.6,False
2015,춘천교육대학교 ,55.3,False
2015,충남대학교 ,22.3,False
2015,충북대학교 ,23.3,False
2015,칼빈대학교 ,57.1,False
2015,평택대학교 ,20.7,False
2015,포항공과대학교 ,113.2,False
2015,한경국립대학교 ,13.8,False
2015,한국공학대학교 ,19.0,False
2015,한국과학기술원 ,75.4,False
2015,한국교원대학교 ,60.4,False
2015,한국국제대학교 ,34.1,False
2015,한국기술교육대학교 ,63.7,False
2015,한국방송통신대학교 ,0.0,False
2015,한국성서대학교 ,15.4,False
2015,한국예술종합학교 ,11.4,False
2015,한국외국어대학교 ,17.7,False
2015,한국전통문화대학교(일반) ,96.8,False
2015,한국체육대학교 ,29.8,False
2015,한국침례신학대학교 ,34.7,False
2015,한국항공대학교 ,11.3,False
2015,한남대학교 ,11.6,False
2015,한동대학교 ,73.7,False
2015,한라대학교 ,15.1,False
2015,한려대학교 ,79.9,False
2015,한림대학교 ,29.8,False
2015,한서대학교 ,26.1,False
2015,한성대학교 ,3.3,False
2015,한세대학교 ,12.2,False
2015,한신대학교 ,17.1,False
2015,한양대학교 ,11.5,False
2015,한양대학교(ERICA) _분교,26.5,False
2015,한일장신대학교 ,20.1,False
2015,한중대학교 ,44.8,False
2015,협성대학교 ,8.9,False
2015,호남대학교 ,19.2,False
2015,호남신학대학교 ,31.9,False
2015,호서대학교 ,16.0,False
2015,호원대학교 ,39.2,False
2015,홍익대학교 ,4.2,False
2015,홍익대학교(세종) _분교,20.8,False
2015,화성의과학대학교 ,0.0,False
2014,가야대학교(고령) _제2캠퍼스,293.3,False
2014,가야대학교(김해) ,23.7,False
2014,가천대학교 ,4.3,False
2014,가톨릭관동대학교 ,33.4,False
2014,가톨릭꽃동네대학교 ,82.7,False
2014,가톨릭대학교 ,13.5,False
2014,가톨릭대학교 _제2캠퍼스,8.4,False
2014,가톨릭대학교 _제3캠퍼스,50.0,False
2014,감리교신학대학교 ,20.9,False
2014,강남대학교 ,12.1,False
2014,강서대학교 ,9.1,False
2014,강원대학교 ,25.1,False
2014,강원대학교 _제2캠퍼스,45.5,False
2014,건국대학교 ,18.6,False
2014,건국대학교(글로컬) _분교,25.9,False
2014,건양대학교 ,32.3,False
2014,건양대학교 _제2캠퍼스,31.1,False
2014,건양사이버대학교 ,0.0,False
2014,경기대학교 ,19.5,False
2014,경기대학교 _제2캠퍼스,0.0,False
2014,경남과학기술대학교 ,9.7,False
2014,경남대학교 ,11.9,False
2014,경동대학교 ,42.6,False
2014,경동대학교 _제2캠퍼스,148.2,False
2014,경동대학교 _제3캠퍼스,0.0,False
2014,경동대학교 _제4캠퍼스,0.0,False
2014,경북대학교 ,18.5,False
2014,경상국립대학교 ,23.1,False
2014,경성대학교 ,6.0,False
2014,경운대학교 ,25.3,False
2014,경인교육대학교 ,78.0,False
2014,경인교육대학교 _제2캠퍼스,15.7,False
2014,경일대학교 ,20.1,False
2014,경희대학교 ,20.0,False
2014,경희사이버대학교 ,0.0,False
2014,계명대학교 ,9.7,False
2014,고려대학교 ,11.0,False
2014,고려대학교(세종) _분교,34.6,False
2014,고려사이버대학교 ,0.0,False
2014,고신대학교 ,27.7,False
2014,공주교육대학교 ,41.2,False
2014,광신대학교 ,25.3,False
2014,광운대학교 ,1.6,False
2014,광주가톨릭대학교 ,200.9,False
2014,광주과학기술원 ,108.5,False
2014,광주교육대학교 ,33.3,False
2014,광주대학교 ,23.0,False
2014,광주여자대학교 ,26.7,False
2014,국립강릉원주대학교 ,27.3,False
2014,국립강릉원주대학교 _제2캠퍼스,15.3,False
2014,국립경국대학교 ,28.6,False
2014,국립공주대학교 ,27.7,False
2014,국립군산대학교 ,15.4,False
2014,국립금오공과대학교 ,24.7,False
2014,국립목포대학교 ,23.3,False
2014,국립목포해양대학교 ,61.3,False
2014,국립부경대학교 ,11.7,False
2014,국립순천대학교 ,21.9,False
2014,국립창원대학교 ,19.9,False
2014,국립한국교통대학교 ,15.9,False
2014,국립한국해양대학교 ,34.3,False
2014,국립한밭대학교 ,13.3,False
2014,국민대학교 ,10.6,False
2014,국제사이버대학교 ,0.0,False
2014,극동대학교 ,11.0,False
2014,글로벌사이버대학교 ,0.0,False
2014,금강대학교 ,106.6,False
2014,김천대학교 ,59.6,False
2014,나사렛대학교 ,19.0,False
2014,남부대학교 ,17.7,False
2014,남서울대학교 ,11.9,False
2014,단국대학교 ,11.4,False
2014,단국대학교 _제2캠퍼스,14.8,False
2014,대구가톨릭대학교 ,18.5,False
2014,대구경북과학기술원 ,249.5,False
2014,대구교육대학교 ,25.7,False
2014,대구대학교 ,17.4,False
2014,대구사이버대학교 ,0.0,False
2014,대구예술대학교 ,15.2,False
2014,대구외국어대학교 ,41.0,False
2014,대구한의대학교 ,15.9,False
2014,대신대학교 ,43.6,False
2014,대전가톨릭대학교 ,439.8,False
2014,대전대학교 ,14.0,False
2014,대전신학대학교 ,38.2,False
2014,대진대학교 ,18.9,False
2014,덕성여자대학교 ,12.7,False
2014,동국대학교 ,7.0,False
2014,동국대학교(WISE) _분교,21.7,False
2014,동덕여자대학교 ,3.2,False
2014,동명대학교 ,10.2,False
2014,동서대학교 ,13.6,False
2014,동신대학교 ,21.1,False
2014,동아대학교 ,8.0,False
2014,동양대학교 ,48.2,False
2014,동의대학교 ,8.2,False
2014,디지털서울문화예술대학교 ,0.0,False
2014,루터대학교 ,19.9,False
2014,명지대학교 ,25.9,False
2014,명지대학교 _제2캠퍼스,10.7,False
2014,목원대학교 ,14.9,False
2014,목포가톨릭대학교 ,55.5,False
2014,배재대학교 ,17.4,False
2014,백석대학교 ,6.7,False
2014,부산가톨릭대학교 ,15.2,False
2014,부산교육대학교 ,43.1,False
2014,부산대학교 ,15.7,False
2014,부산디지털대학교 ,0.0,False
2014,부산외국어대학교 ,20.9,False
2014,부산장신대학교 ,40.1,False
2014,사이버한국외국어대학교 ,0.0,False
2014,삼육대학교 ,10.4,False
2014,상명대학교 ,7.7,False
2014,상명대학교(천안) _분교,15.5,False
2014,상지대학교 ,9.9,False
2014,서강대학교 ,12.1,False
2014,서경대학교 ,0.0,False
2014,서남대학교 ,27.9,False
2014,서남대학교 _제2캠퍼스,46.7,False
2014,서울과학기술대학교 ,13.9,False
2014,서울교육대학교 ,56.4,False
2014,서울기독대학교 ,11.0,False
2014,서울대학교 ,21.7,False
2014,서울디지털대학교 ,0.0,False
2014,서울사이버대학교 ,0.0,False
2014,서울시립대학교 ,7.4,False
2014,서울신학대학교 ,13.4,False
2014,서울여자대학교 ,10.3,False
2014,서울장신대학교 ,37.7,False
2014,서울한영대학교 ,3.8,False
2014,서원대학교 ,4.5,False
2014,선문대학교 ,31.4,False
2014,성결대학교 ,2.5,False
2014,성공회대학교 ,6.4,False
2014,성균관대학교 ,22.2,False
2014,성신여자대학교 ,6.5,False
2014,세명대학교 ,39.9,False
2014,세종대학교 ,5.6,False
2014,세종사이버대학교 ,0.0,False
2014,세한대학교 ,42.7,False
2014,세한대학교 _제2캠퍼스,77.9,False
2014,송원대학교 ,10.9,False
2014,수원가톨릭대학교 ,132.4,False
2014,수원대학교 ,7.8,False
2014,숙명여자대학교 ,8.7,False
2014,순복음총회신학교 ,50.0,False
2014,순천향대학교 ,27.0,False
2014,숭실대학교 ,10.3,False
2014,숭실사이버대학교 ,0.0,False
2014,신경주대학교 ,15.5,False
2014,신라대학교 ,9.9,False
2014,신한대학교 ,0.0,False
2014,신한대학교 _제2캠퍼스,1.2,False
2014,아신대학교 ,26.6,False
2014,아주대학교 ,20.4,False
2014,안양대학교 ,0.6,False
2014,안양대학교 _제2캠퍼스,16.1,False
2014,연세대학교 ,30.6,False
2014,연세대학교(미래) _분교,53.8,False
2014,영남대학교 ,12.6,False
2014,영남신학대학교 ,54.3,False
2014,영산대학교 ,22.4,False
2014,영산대학교 _제2캠퍼스,18.4,False
2014,영산선학대학교 ,157.9,False
2014,예수대학교 ,25.8,False
2014,예원예술대학교 ,38.4,False
2014,예원예술대학교 _제2캠퍼스,21.5,False
2014,용인대학교 ,11.0,False
2014,우석대학교 ,26.8,False
2014,우송대학교 ,23.3,False
2014,울산과학기술원 ,102.9,False
2014,울산대학교 ,13.9,False
2014,원광대학교 ,20.4,False
2014,원광디지털대학교 ,0.0,False
2014,위덕대학교 ,20.3,False
2014,유원대학교 ,42.1,False
2014,을지대학교 ,20.6,False
2014,을지대학교 _제2캠퍼스,11.4,False
2014,이화여자대학교 ,8.3,False
2014,인제대학교 ,21.1,False
2014,인제대학교 _제2캠퍼스,10.0,False
2014,인천가톨릭대학교 ,23.4,False
2014,인천대학교 ,9.7,False
2014,인하대학교 ,11.1,False
2014,장로회신학대학교 ,33.7,False
2014,전남대학교 ,18.1,False
2014,전남대학교 _제2캠퍼스,26.9,False
2014,전북대학교 ,18.6,False
2014,전주교육대학교 ,38.3,False
2014,전주대학교 ,15.2,False
2014,정석대학 ,0.0,False
2014,제주국제대학교 ,18.4,False
2014,제주대학교 ,15.9,False
2014,조선대학교 ,10.8,False
2014,중부대학교 ,20.4,False
2014,중앙대학교 ,7.5,False
2014,중앙대학교 _제2캠퍼스,36.2,False
2014,중앙승가대학교 ,130.5,False
2014,중원대학교 ,74.5,False
2014,진주교육대학교 ,30.9,False
2014,차의과학대학교 ,32.1,False
2014,창신대학교 ,106.0,False
2014,청운대학교 ,17.4,False
2014,청주교육대학교 ,41.3,False
2014,청주대학교 ,17.5,False
2014,초당대학교 ,36.4,False
2014,총신대학교 ,54.9,False
2014,추계예술대학교 ,0.0,False
2014,춘천교육대학교 ,53.3,False
2014,충남대학교 ,19.1,False
2014,충북대학교 ,15.5,False
2014,칼빈대학교 ,58.1,False
2014,평택대학교 ,21.0,False
2014,포항공과대학교 ,114.2,False
2014,한경국립대학교 ,14.0,False
2014,한국공학대학교 ,19.7,False
2014,한국과학기술원 ,72.4,False
2014,한국교원대학교 ,60.0,False
2014,한국국제대학교 ,32.0,False
2014,한국기술교육대학교 ,62.9,False
2014,한국방송통신대학교 ,0.0,False
2014,한국성서대학교 ,15.1,False
2014,한국열린사이버대학교 ,0.0,False
2014,한국예술종합학교 ,9.0,False
2014,한국외국어대학교 ,17.1,False
2014,한국전통문화대학교(일반) ,98.5,False
2014,한국체육대학교 ,29.4,False
2014,한국침례신학대학교 ,34.3,False
2014,한국항공대학교 ,11.2,False
2014,한남대학교 ,11.4,False
2014,한동대학교 ,75.5,False
2014,한라대학교 ,15.1,False
2014,한려대학교 ,0.0,False
2014,한림대학교 ,29.4,False
2014,한서대학교 ,23.6,False
2014,한성대학교 ,3.0,False
2014,한세대학교 ,12.4,False
2014,한신대학교 ,16.7,False
2014,한양대학교 ,10.5,False
2014,한양대학교(ERICA) _분교,26.4,False
2014,한양사이버대학교 ,0.0,False
2014,한일장신대학교 ,20.5,False
2014,한중대학교 ,38.4,False
2014,협성대학교 ,9.0,False
2014,호남대학교 ,20.0,False
2014,호남신학대학교 ,45.2,False
2014,호서대학교 ,15.8,False
2014,호원대학교 ,42.5,False
2014,홍익대학교 ,4.1,False
2014,홍익대학교(세종) _분교,20.2,False
2014,화성의과학대학교 ,0.0,False
2014,화신사이버대학교 ,0.0,False
2013,가야대학교 ,1785.7,False
2013,가야대학교 _제2캠퍼스,24.7,False
2013,가천대학교 ,4.6,False
2013,가톨릭관동대학교 ,35.6,False
2013,가톨릭꽃동네대학교 ,81.6,False
2013,가톨릭대학교 ,13.3,False
2013,가톨릭대학교 _제2캠퍼스,8.1,False
2013,가톨릭대학교 _제3캠퍼스,46.9,False
2013,감리교신학대학교 ,20.7,False
2013,강남대학교 ,12.2,False
2013,강서대학교 ,8.8,False
2013,강원대학교 ,25.4,False
2013,강원대학교 _제2캠퍼스,47.2,False
2013,건국대학교 ,18.0,False
2013,건국대학교(글로컬) _분교,26.3,False
2013,건양대학교 ,31.9,False
2013,건양대학교 _제2캠퍼스,32.5,False
2013,경기대학교 ,19.3,False
2013,경기대학교 _제2캠퍼스,0.0,False
2013,경남과학기술대학교 ,9.9,False
2013,경남대학교 ,10.5,False
2013,경동대학교 ,36.5,False
2013,경동대학교 _제2캠퍼스,84.4,False
2013,경북대학교 ,19.0,False
2013,경상국립대학교 ,24.2,False
2013,경성대학교 ,6.2,False
2013,경운대학교 ,24.6,False
2013,경인교육대학교 ,51.4,False
2013,경인교육대학교 _제2캠퍼스,18.6,False
2013,경일대학교 ,18.7,False
2013,경희대학교 ,19.4,False
2013,계명대학교 ,9.8,False
2013,고려대학교 ,9.3,False
2013,고려대학교(세종) _분교,34.5,False
2013,고신대학교 ,28.6,False
2013,공주교육대학교 ,40.0,False
2013,광신대학교 ,24.9,False
2013,광운대학교 ,1.7,False
2013,광주가톨릭대학교 ,189.6,False
2013,광주과학기술원 ,102.3,False
2013,광주교육대학교 ,30.2,False
2013,광주대학교 ,24.0,False
2013,광주여자대학교 ,27.1,False
2013,국립강릉원주대학교 ,26.9,False
2013,국립강릉원주대학교 _제2캠퍼스,14.9,False
2013,국립경국대학교 ,29.5,False
2013,국립공주대학교 ,28.2,False
2013,국립군산대학교 ,16.2,False
2013,국립금오공과대학교 ,22.1,False
2013,국립목포대학교 ,23.7,False
2013,국립목포해양대학교 ,63.2,False
2013,국립부경대학교 ,11.2,False
2013,국립순천대학교 ,22.4,False
2013,국립창원대학교 ,20.3,False
2013,국립한국교통대학교 ,15.7,False
2013,국립한국해양대학교 ,27.1,False
2013,국립한밭대학교 ,13.3,False
2013,국민대학교 ,10.2,False
2013,극동대학교 ,10.7,False
2013,금강대학교 ,125.4,False
2013,김천대학교 ,67.2,False
2013,나사렛대학교 ,19.7,False
2013,남부대학교 ,18.1,False
2013,남서울대학교 ,12.0,False
2013,단국대학교 ,11.4,False
2013,단국대학교(천안) _분교,11.1,False
2013,대구가톨릭대학교 ,21.0,False
2013,대구경북과학기술원 ,129.4,False
2013,대구교육대학교 ,23.4,False
2013,대구대학교 ,17.6,False
2013,대구예술대학교 ,16.6,False
2013,대구외국어대학교 ,36.6,False
2013,대구한의대학교 ,18.8,False
2013,대신대학교 ,38.0,False
2013,대전가톨릭대학교 ,381.6,False
2013,대전대학교 ,13.0,False
2013,대전신학대학교 ,36.5,False
2013,대진대학교 ,18.7,False
2013,덕성여자대학교 ,9.5,False
2013,동국대학교 ,7.0,False
2013,동국대학교(WISE) _분교,21.7,False
2013,동덕여자대학교 ,3.2,False
2013,동명대학교 ,10.5,False
2013,동서대학교 ,14.4,False
2013,동신대학교 ,18.6,False
2013,동아대학교 ,8.2,False
2013,동양대학교 ,49.4,False
2013,동의대학교 ,8.3,False
2013,루터대학교 ,19.5,False
2013,명지대학교 ,25.5,False
2013,명지대학교 _제2캠퍼스,11.3,False
2013,목원대학교 ,14.4,False
2013,목포가톨릭대학교 ,53.4,False
2013,배재대학교 ,17.4,False
2013,백석대학교 ,6.7,False
2013,부산가톨릭대학교 ,15.9,False
2013,부산교육대학교 ,40.8,False
2013,부산대학교 ,16.0,False
2013,부산외국어대학교 ,11.9,False
2013,부산장신대학교 ,39.8,False
2013,삼육대학교 ,11.4,False
2013,상명대학교 ,8.3,False
2013,상명대학교(천안) _분교,15.6,False
2013,상지대학교 ,10.6,False
