연도,학교,총 강좌 수,소규모 강좌 비율,대형 강좌 비율,평균 강좌 규모 점수
2016,한양대학교(ERICA) _분교,3704,0.43138744881918845,0.0,23.9
2016,한양사이버대학교 ,219,0.14154040404040402,0.0,36.05
2016,한일장신대학교 ,569,0.6221089696071164,0.0,20.3
2016,한중대학교 ,1004,0.8426036160452085,0.0,14.350000000000001
2016,협성대학교 ,1794,0.5090500767995313,0.0,22.5
2016,호남대학교 ,2773,0.39221234414172795,0.0,25.35
2016,호남신학대학교 ,614,0.7818071828833418,0.0,15.350000000000001
2016,호서대학교 ,7100,0.5563634291873678,0.0,20.6
2016,호원대학교 ,2687,0.4939218163082139,0.0,21.2
2016,홍익대학교 ,4176,0.46116380926822387,0.0,23.85
2016,홍익대학교(세종) _분교,2585,0.440906454716807,0.0,22.75
2016,화성의과학대학교 ,404,0.45337118698227763,0.0,21.5
2016,화신사이버대학교 ,113,0.24122257053291535,0.0,32.75
2017,가야대학교(김해) ,1276,0.34074675324675324,0.0,23.15
2017,가천대학교 ,7054,0.6652484993845623,0.0,16.7
2017,가톨릭관동대학교 ,3591,0.35244502541612305,0.0,22.933333333333334
2017,가톨릭꽃동네대학교 ,368,0.6196425934130853,0.0,17.6
2017,가톨릭대학교 ,2348,0.360469952173009,0.0,22.766666666666666
2017,가톨릭대학교 _제2캠퍼스,161,0.3813186813186813,0.0,22.35
2017,가톨릭대학교 _제3캠퍼스,112,0.41156462585034015,0.0,21.8
2017,감리교신학대학교 ,251,0.5420486376368729,0.0,19.15
2017,강남대학교 ,3087,0.8323503967424515,0.0,13.350000000000001
2017,강서대학교 ,613,0.6870112635584948,0.0,16.25
2017,강원대학교 ,5531,0.6368161020517827,0.0,17.275
2017,강원대학교 _제2캠퍼스,3002,0.19597303406790667,0.0,26.075
2017,건국대학교 ,3517,0.16346677037027393,0.0,26.725
2017,건국대학교(글로컬) _분교,3998,0.618717741525998,0.0,17.633333333333333
2017,건양대학교 ,2189,0.36622261662584243,0.0,22.675
2017,건양대학교 _제2캠퍼스,1191,0.2859559896255471,0.0,24.3
2017,건양사이버대학교 ,100,0.13430096763430097,0.0,27.333333333333332
2017,경기대학교 ,3533,0.6819811264002588,0.0,16.366666666666667
2017,경기대학교 _제2캠퍼스,686,0.5383272058823529,0.0,19.25
2017,경남과학기술대학교 ,2294,0.2867126142131787,0.0,24.299999999999997
2017,경남대학교 ,5978,0.5843926314601671,0.0,18.325
2017,경동대학교 ,1334,0.5763486782952707,0.0,18.5
2017,경동대학교 _제2캠퍼스,0,,,
2017,경동대학교 _제3캠퍼스,1247,0.17863596581548602,0.0,26.450000000000003
2017,경동대학교 _제4캠퍼스,561,0.49534812781209486,0.0,20.1
2017,경북대학교 ,6057,0.4819874172024992,0.0,20.35
2017,경상국립대학교 ,5525,0.3816185923251097,0.0,22.375
2017,경성대학교 ,5288,0.7093299422373398,0.0,15.8
2017,경운대학교 ,2954,0.5089664063333401,0.0,19.8
2017,경인교육대학교 ,842,0.22605617475585413,0.0,25.450000000000003
2017,경인교육대학교 _제2캠퍼스,576,0.21363636363636362,0.0,25.75
2017,경일대학교 ,2647,0.6374487466219364,0.0,17.25
2017,경희대학교 ,6012,0.17440022495097907,0.0,26.5
2017,경희사이버대학교 ,194,0.23354700854700855,0.0,25.35
2017,계명대학교 ,6218,0.44335640061436876,0.0,21.1
2017,고려대학교 ,4636,0.3465102249448423,0.0,23.05
2017,고려대학교(세종) _분교,2369,0.5482822615759081,0.0,19.05
2017,고려사이버대학교 ,116,0.09468339307048984,0.0,28.1
2017,고신대학교 ,1334,0.367237067351415,0.0,22.675
2017,공주교육대학교 ,949,0.08259091313239086,0.0,28.35
2017,광신대학교 ,364,0.6400966183574879,0.0,17.2
2017,광운대학교 ,2323,0.37306170144125084,0.0,22.525000000000002
2017,광주가톨릭대학교 ,85,0.7650501672240804,0.0,14.7
2017,광주과학기술원 ,483,0.6388927216281477,0.0,17.2
2017,광주교육대학교 ,883,0.0661715560765442,0.0,28.7
2017,광주대학교 ,2767,0.173621103117506,0.0,26.525
2017,광주여자대학교 ,1696,0.43878428620191906,0.0,21.225
2017,국립강릉원주대학교 ,2369,0.40249394044444825,0.0,21.950000000000003
2017,국립강릉원주대학교 _제2캠퍼스,780,0.18598684210526317,0.0,26.299999999999997
2017,국립경국대학교 ,2664,0.4308689617819302,0.0,21.35
2017,국립공주대학교 ,5263,0.3154171458898644,0.0,23.675
2017,국립군산대학교 ,2798,0.24862086936687772,0.0,25.025
2017,국립금오공과대학교 ,1995,0.3541871921182266,0.0,22.9
2017,국립목포대학교 ,2420,0.6240571046955913,0.0,17.5
2017,국립목포해양대학교 ,1456,0.33513992253698,0.0,23.299999999999997
2017,국립부경대학교 ,4659,0.34027030497876615,0.0,23.2
2017,국립순천대학교 ,2993,0.5245012378039902,0.0,19.5
2017,국립창원대학교 ,2848,0.2884895837834899,0.0,24.2
2017,국립한국교통대학교 ,3283,0.17057069624576937,0.0,26.6
2017,국립한국해양대학교 ,2865,0.3030881213063548,0.0,23.925
2017,국립한밭대학교 ,3364,0.3095678518043989,0.0,23.825
2017,국민대학교 ,5367,0.326181708241205,0.0,23.46666666666667
2017,국제사이버대학교 ,181,0.21557659208261618,0.0,25.7
2017,극동대학교 ,1746,0.513748134904724,0.0,19.75
2017,글로벌사이버대학교 ,249,0.665542328042328,0.0,16.7
2017,금강대학교 ,313,0.8091305062458909,0.0,13.8
2017,김천대학교 ,1798,0.4378669705755336,0.0,21.25
2017,나사렛대학교 ,2166,0.20916814250147583,0.0,25.825
2017,남부대학교 ,1272,0.6231584399252479,0.0,17.55
2017,남서울대학교 ,3885,0.5679308025069827,0.0,18.65
2017,단국대학교 ,3857,0.27434373143068513,0.0,24.5
2017,단국대학교 _제2캠퍼스,3908,0.21601355820105822,0.0,25.675
2017,대구가톨릭대학교 ,4798,0.3953359188045294,0.0,22.099999999999998
2017,대구경북과학기술원 ,544,0.6169922271037513,0.0,17.65
2017,대구교육대학교 ,986,0.06787360105332456,0.0,28.65
2017,대구대학교 ,5654,0.4711201897274826,0.0,20.55
2017,대구사이버대학교 ,165,0.2798057109214013,0.0,24.4
2017,대구예술대학교 ,1569,0.8797272526358212,0.0,12.399999999999999
2017,대구외국어대학교 ,141,0.7786059629331185,0.0,14.45
2017,대구한의대학교 ,2806,0.6200716936209543,0.0,17.575
2017,대신대학교 ,277,0.6820385818561001,0.0,16.4
2017,대전가톨릭대학교 ,67,0.8205357142857144,0.0,13.600000000000001
2017,대전대학교 ,4059,0.5397826445286309,0.0,19.2
2017,대전신학대학교 ,84,0.6948717948717948,0.0,16.1
2017,대진대학교 ,2720,0.21531876925082707,0.0,25.7
2017,덕성여자대학교 ,1358,0.335126412049489,0.0,23.3
2017,동국대학교 ,3839,0.44939387412553944,0.0,21.025
2017,동국대학교(WISE) _분교,2673,0.4835088691796009,0.0,20.35
2017,동덕여자대학교 ,2358,0.5973341536808623,0.0,18.05
2017,동명대학교 ,4089,0.5252788349577215,0.0,19.525
2017,동서대학교 ,4550,0.5960975326715505,0.0,18.05
2017,동신대학교 ,2628,0.3489993605545567,0.0,23.0
2017,동아대학교 ,4976,0.40002696802300625,0.0,22.0
2017,동양대학교 ,1371,0.3347681805893485,0.0,23.3
2017,동의대학교 ,5819,0.38683056325023085,0.0,22.266666666666666
2017,디지털서울문화예술대학교 ,158,0.22439431913116123,0.0,25.5
2017,루터대학교 ,194,0.53125,0.0,19.4
2017,명지대학교 ,2988,0.3907490152799835,0.0,22.2
2017,명지대학교 _제2캠퍼스,2118,0.30161239512830135,0.0,23.950000000000003
2017,목원대학교 ,3160,0.5654238173986817,0.0,18.7
2017,목포가톨릭대학교 ,416,0.7333657677694374,0.0,15.350000000000001
2017,배재대학교 ,4089,0.774366802351877,0.0,14.5
2017,백석대학교 ,6272,0.5012280611723325,0.0,19.975
2017,부산가톨릭대학교 ,1675,0.527585282525994,0.0,19.450000000000003
2017,부산교육대학교 ,1074,0.08076298701298701,0.0,28.4
2017,부산대학교 ,6462,0.3217089009235471,0.0,23.55
2017,부산디지털대학교 ,106,0.20754716981132076,0.0,25.85
2017,부산외국어대학교 ,3287,0.4968810931336285,0.0,20.05
2017,부산장신대학교 ,172,0.6976744186046512,0.0,16.05
2017,사이버한국외국어대학교 ,123,0.23405103668261562,0.0,25.3
2017,삼육대학교 ,2404,0.5367754607695595,0.0,19.275
2017,상명대학교 ,2766,0.6345332813774951,0.0,17.325000000000003
2017,상명대학교 _제2캠퍼스,2770,0.595334112807937,0.0,18.125
2017,상지대학교 ,3060,0.5775110481314247,0.0,18.45
2017,서강대학교 ,1479,0.4376165899763711,0.0,21.25
2017,서경대학교 ,2696,0.5531153406823279,0.0,18.95
2017,서남대학교 ,578,0.5842670990211973,0.0,18.3
2017,서남대학교 _제2캠퍼스,755,0.9079843556903718,0.0,11.8
2017,서울과학기술대학교 ,3552,0.3632510770100191,0.0,22.733333333333334
2017,서울교육대학교 ,990,0.18571119484326076,0.0,26.3
2017,서울기독대학교 ,335,0.6637408121030473,0.0,16.7
2017,서울대학교 ,5722,0.2844406619840796,0.0,24.3
2017,서울디지털대학교 ,101,0.10874704491725767,0.0,27.85
2017,서울사이버대학교 ,130,0.23268500948766602,0.0,25.35
2017,서울시립대학교 ,2259,0.3608014491708498,0.0,22.8
2017,서울신학대학교 ,1127,0.5066449995590996,0.0,19.85
2017,서울여자대학교 ,1903,0.4002413617886179,0.0,22.0
2017,서울장신대학교 ,532,0.8204633204633205,0.0,13.600000000000001
2017,서울한영대학교 ,485,0.6513640238704177,0.0,16.95
2017,서원대학교 ,3694,0.44040493277555903,0.0,21.200000000000003
2017,선문대학교 ,4078,0.698325473752468,0.0,16.05
2017,성결대학교 ,2125,0.5130393222892636,0.0,19.75
2017,성공회대학교 ,860,0.45785465481058396,0.0,20.85
2017,성균관대학교 ,3750,0.3331143763118939,0.0,23.35
2017,성신여자대학교 ,3894,0.3211682940091918,0.0,23.575
2017,세명대학교 ,4068,0.6745675502779648,0.0,16.5
2017,세종대학교 ,3986,0.4686792844262646,0.0,20.625
2017,세종사이버대학교 ,186,0.12124765478424016,0.0,27.6
2017,세한대학교 ,2205,0.4255783832239509,0.0,21.5
2017,송원대학교 ,1537,0.5332435408725116,0.0,19.35
2017,수원가톨릭대학교 ,75,0.02667140825035562,0.0,29.5
2017,수원대학교 ,4224,0.4530198136536554,0.0,20.925
2017,숙명여자대학교 ,3878,0.5494146962371999,0.0,19.025
2017,순복음총회신학교 ,140,0.6225490196078431,0.0,17.55
2017,순천향대학교 ,3563,0.22839297449859758,0.0,25.425
2017,숭실대학교 ,3721,0.5395850203137725,0.0,19.2
2017,숭실사이버대학교 ,168,0.017613636363636366,0.0,29.65
2017,신경주대학교 ,887,0.33232532784937013,0.0,23.375
2017,신라대학교 ,4067,0.5308147816728539,0.0,19.4
2017,신한대학교 ,588,0.24868659630852202,0.0,25.0
2017,신한대학교 _제2캠퍼스,2372,0.5027096148535436,0.0,19.975
2017,아신대학교 ,257,0.5878558449424591,0.0,18.25
2017,아주대학교 ,2656,0.2742928788888934,0.0,24.525
2017,안양대학교 ,1646,0.40850723139083905,0.0,21.8
2017,안양대학교 _제2캠퍼스,197,0.4975247524752475,0.0,20.05
2017,연세대학교 ,5047,0.40397970594338994,0.0,21.9
2017,연세대학교(미래) _분교,2090,0.44697522585170024,0.0,21.049999999999997
2017,영남대학교 ,5149,0.19940811049356086,0.0,26.0
2017,영남신학대학교 ,239,0.5561563471868816,0.0,18.85
2017,영산대학교 ,1225,0.30701894806490687,0.0,23.9
2017,영산대학교 _제2캠퍼스,1638,0.40756302521008403,0.0,21.85
2017,영산선학대학교 ,105,1.0,0.0,10.0
2017,예수대학교 ,276,0.8792121499762695,0.0,12.4
2017,예원예술대학교 ,333,0.8437296946068875,0.0,13.1
2017,예원예술대학교 _제2캠퍼스,466,0.5732714138286894,0.0,18.5
2017,용인대학교 ,2766,0.5291424841305375,0.0,19.45
2017,우석대학교 ,2642,0.3389119640140995,0.0,23.25
2017,우송대학교 ,5532,0.6768293352820561,0.0,16.475
2017,울산과학기술원 ,700,0.5685679066767892,0.0,18.65
2017,울산대학교 ,3983,0.25278306683869856,0.0,24.96666666666667
2017,원광대학교 ,5032,0.40445399448017477,0.0,21.925
2017,원광디지털대학교 ,122,0.10655737704918034,0.0,27.85
2017,위덕대학교 ,1302,0.451566010307916,0.0,21.0
2017,유원대학교 ,1758,0.4026726547939532,0.0,21.95
2017,을지대학교 ,378,0.461971197119712,0.0,20.75
2017,을지대학교 _제2캠퍼스,2198,0.6046909662721344,0.0,17.9
2017,이화여자대학교 ,3668,0.23411052479651287,0.0,25.3
2017,인제대학교 ,4132,0.5529438586706662,0.0,18.950000000000003
2017,인제대학교 _제2캠퍼스,171,0.33011611030478955,0.0,23.4
2017,인천가톨릭대학교 ,90,0.6655138339920948,0.0,16.7
2017,인천가톨릭대학교 _제2캠퍼스,274,0.4730820636193531,0.0,20.55
2017,인천대학교 ,4433,0.2833979351899478,0.0,24.325
2017,인하대학교 ,4147,0.18256659584899493,0.0,26.35
2017,장로회신학대학교 ,371,0.7221247563352827,0.0,15.566666666666668
2017,전남대학교 ,4985,0.5014574739402888,0.0,19.975
2017,전남대학교 _제2캠퍼스,1218,0.5993197278911564,0.0,18.05
2017,전북대학교 ,5778,0.4907195257879908,0.0,20.2
2017,전주교육대학교 ,861,0.046385132582911534,0.0,29.1
2017,전주대학교 ,5289,0.34899014446375215,0.0,23.0
2017,정석대학 ,60,0.7633928571428572,0.0,14.75
2017,제주국제대학교 ,1257,0.8304781664705166,0.0,13.399999999999999
2017,제주대학교 ,4638,0.3203152585942128,0.0,23.575000000000003
2017,조선대학교 ,5858,0.42626627973812226,0.0,21.5
2017,중부대학교 ,3533,0.26396372944596297,0.0,24.725
2017,중앙대학교 ,3629,0.24376084319018018,0.0,25.099999999999998
2017,중앙대학교 _제2캠퍼스,3551,0.6827220735443746,0.0,16.35
2017,중앙승가대학교 ,151,0.7285259809119831,0.0,15.45
2017,중원대학교 ,1812,0.5277705531765249,0.0,19.45
2017,진주교육대학교 ,971,0.14175583864118896,0.0,27.15
2017,차의과학대학교 ,1013,0.4774578208766951,0.0,20.45
2017,창신대학교 ,1313,0.6319017763845349,0.0,17.35
2017,청운대학교 ,2821,0.6339237146188627,0.0,17.3
2017,청주교육대학교 ,911,0.25360914219586284,0.0,24.95
2017,청주대학교 ,5864,0.7556370703692679,0.0,14.9
2017,초당대학교 ,1068,0.2967116796967543,0.0,24.066666666666666
2017,총신대학교 ,932,0.5872089457893843,0.0,18.25
2017,추계예술대학교 ,1173,0.7015524158381301,0.0,15.95
2017,춘천교육대학교 ,807,0.10707557624113476,0.0,27.85
2017,충남대학교 ,5360,0.3051978757519265,0.0,23.9
2017,충북대학교 ,3841,0.3350010331323651,0.0,23.3
2017,칼빈대학교 ,409,0.7044095843894973,0.0,15.9
2017,평택대학교 ,2083,0.3972354467586337,0.0,22.05
2017,포항공과대학교 ,653,0.36927424945342074,0.0,22.599999999999998
2017,한경국립대학교 ,2020,0.5006312389112949,0.0,20.0
2017,한국공학대학교 ,2653,0.39436153232242616,0.0,22.15
2017,한국과학기술원 ,1072,0.46926820099411054,0.0,20.6
2017,한국교원대학교 ,1452,0.44834710743801653,0.0,21.0
2017,한국국제대학교 ,1532,0.4357616277880439,0.0,21.3
2017,한국기술교육대학교 ,1987,0.3420525970651555,0.0,23.175
2017,한국방송통신대학교 ,68,0.4484848484848485,0.0,21.05
2017,한국성서대학교 ,892,0.6615287162162162,0.0,16.799999999999997
2017,한국열린사이버대학교 ,114,0.31695447409733124,0.0,23.65
2017,한국예술종합학교 ,2697,0.8627979872968737,0.0,12.75
2017,한국외국어대학교 ,8322,0.41733906957506095,0.0,21.65
2017,한국전통문화대학교(일반) ,414,0.8067120985810305,0.0,13.899999999999999
2017,한국체육대학교 ,753,0.18856969508839755,0.0,26.25
2017,한국침례신학대학교 ,724,0.7195929357725509,0.0,15.633333333333333
2017,한국항공대학교 ,921,0.5271200596428975,0.0,19.45
2017,한남대학교 ,3910,0.17315104243905882,0.0,26.525
2017,한동대학교 ,1043,0.629101611704056,0.0,17.400000000000002
2017,한라대학교 ,1650,0.21108896394386642,0.0,25.775
2017,한려대학교 ,512,0.7949580986399231,0.0,14.1
2017,한림대학교 ,2488,0.17148352738712186,0.0,26.575
2017,한서대학교 ,3143,0.5846710318520858,0.0,18.35
2017,한성대학교 ,1998,0.3503449519772738,0.0,23.0
2017,한세대학교 ,1771,0.7164569819834592,0.0,15.65
2017,한신대학교 ,1575,0.5635167569718208,0.0,18.75
2017,한양대학교 ,5697,0.37821110476841174,0.0,22.45
2017,한양대학교(ERICA) _분교,3416,0.33617709572379645,0.0,23.275
2017,한양사이버대학교 ,180,0.22476780185758513,0.0,25.5
2017,한일장신대학교 ,500,0.446520325203252,0.0,21.075
2017,한중대학교 ,806,0.8742710584815847,0.0,12.55
2017,협성대학교 ,1650,0.26555375828475547,0.0,24.7
2017,호남대학교 ,2818,0.4878706063180035,0.0,20.25
2017,호남신학대학교 ,603,0.8210041592394534,0.0,13.55
2017,호서대학교 ,6281,0.27598639435043926,0.0,24.475
2017,호원대학교 ,2612,0.6286636941378978,0.0,17.425
2017,홍익대학교 ,4025,0.24820391482305487,0.0,25.05
2017,홍익대학교 _제2캠퍼스,2422,0.7235921376055696,0.0,15.525
2017,화성의과학대학교 ,388,0.569855187989903,0.0,18.6
2017,화신사이버대학교 ,106,0.5467857142857143,0.0,19.049999999999997
2018,가야대학교(김해) ,1147,0.22974887941468042,0.0,25.4
2018,가천대학교 ,6925,0.6540457299833928,0.0,16.933333333333334
2018,가톨릭관동대학교 ,3716,0.34469174236616096,0.0,23.1
2018,가톨릭꽃동네대학교 ,372,0.5881944444444445,0.0,18.25
2018,가톨릭대학교 ,2329,0.34963996860629143,0.0,23.0
2018,가톨릭대학교 _제2캠퍼스,152,0.25,0.0,25.0
2018,가톨릭대학교 _제3캠퍼스,90,0.45553359683794464,0.0,20.9
2018,감리교신학대학교 ,253,0.5410102525631408,0.0,19.2
2018,강남대학교 ,2995,0.6552542096206904,0.0,16.9
2018,강서대학교 ,575,0.42772261867825007,0.0,21.45
2018,강원대학교 ,4543,0.5981519066731056,0.0,18.025
2018,강원대학교 _제2캠퍼스,2473,0.12525701811416096,0.0,27.5
2018,건국대학교 ,3690,0.45560369800719425,0.0,20.875
2018,건국대학교(글로컬) _분교,3590,0.2730716575751563,0.0,24.55
2018,건양대학교 ,1956,0.3694428231733679,0.0,22.6
2018,건양대학교 _제2캠퍼스,1452,0.21794118433926496,0.0,25.65
2018,건양사이버대학교 ,114,0.13755285412262155,0.0,27.25
2018,경기대학교 ,3272,0.13710406432281638,0.0,27.25
2018,경기대학교 _제2캠퍼스,732,0.39521428571428574,0.0,22.075
2018,경남과학기술대학교 ,2243,0.3173407301360057,0.0,23.65
2018,경남대학교 ,5857,0.48764353482929457,0.0,20.25
2018,경동대학교 ,989,0.5932875264270614,0.0,18.15
2018,경동대학교 _제3캠퍼스,1316,0.17348201788379006,0.0,26.5
2018,경동대학교 _제4캠퍼스,693,0.46311639382522585,0.0,20.75
2018,경북대학교 ,5996,0.3084275909250577,0.0,23.833333333333332
2018,경상국립대학교 ,5382,0.47181695499928006,0.0,20.55
2018,경성대학교 ,5273,0.39990925714055164,0.0,22.0
2018,경운대학교 ,2965,0.5213552447122208,0.0,19.56
2018,경인교육대학교 ,849,0.2145139383683648,0.0,25.7
2018,경인교육대학교 _제2캠퍼스,591,0.2523280472063434,0.0,24.95
2018,경일대학교 ,2640,0.18948711100651422,0.0,26.2
2018,경희대학교 ,6557,0.1867200438854637,0.0,26.25
2018,경희사이버대학교 ,178,0.18695368558382258,0.0,26.25
2018,계명대학교 ,6008,0.4436829573205381,0.0,21.15
2018,고려대학교 ,4987,0.3051438020306503,0.0,23.900000000000002
2018,고려대학교(세종) _분교,2161,0.4469113874087231,0.0,21.05
2018,고려사이버대학교 ,101,0.08038522012578617,0.0,28.4
2018,고신대학교 ,1376,0.4593033215951271,0.0,20.799999999999997
2018,공주교육대학교 ,929,0.09061210294458613,0.0,28.2
2018,광신대학교 ,365,0.6824324324324325,0.0,16.35
2018,광운대학교 ,2334,0.30155688881730436,0.0,23.975
2018,광주가톨릭대학교 ,72,0.7640926640926642,0.0,14.75
2018,광주과학기술원 ,472,0.6057455785977197,0.0,17.9
2018,광주교육대학교 ,879,0.06715014146690296,0.0,28.65
2018,광주대학교 ,2604,0.16152879130570846,0.0,26.775
2018,광주여자대학교 ,1510,0.5340387903413114,0.0,19.314285714285713
2018,국립강릉원주대학교 ,2382,0.4083589019245022,0.0,21.85
2018,국립강릉원주대학교 _제2캠퍼스,769,0.1776202370125022,0.0,26.450000000000003
2018,국립경국대학교 ,2641,0.4143696268493968,0.0,21.75
2018,국립공주대학교 ,5442,0.403321639082046,0.0,21.925
2018,국립군산대학교 ,2772,0.41660113147274347,0.0,21.675
2018,국립금오공과대학교 ,2070,0.22984840773230342,0.0,25.400000000000002
2018,국립목포대학교 ,2442,0.7232924525829659,0.0,15.55
2018,국립목포해양대학교 ,1310,0.1919224887164758,0.0,26.15
2018,국립부경대학교 ,4675,0.12960288941173015,0.0,27.4
2018,국립순천대학교 ,3018,0.5371743380850027,0.0,19.3
2018,국립창원대학교 ,2829,0.3004614657607076,0.0,23.975
2018,국립한국교통대학교 ,3330,0.4132598894706224,0.0,21.725
2018,국립한국해양대학교 ,2946,0.30601724961057053,0.0,23.9
2018,국립한밭대학교 ,3521,0.4070965545058916,0.0,21.85
2018,국민대학교 ,5144,0.23000708089176836,0.0,25.4
2018,국제사이버대학교 ,187,0.26155802126675914,0.0,24.75
2018,극동대학교 ,1754,0.22985790494285663,0.0,25.4
2018,글로벌사이버대학교 ,223,0.6081742636169162,0.0,17.825
2018,금강대학교 ,258,0.7847155255544841,0.0,14.3
2018,김천대학교 ,1498,0.4265389874442228,0.0,21.45
2018,나사렛대학교 ,2093,0.18186187518485655,0.0,26.375
2018,남부대학교 ,1280,0.6295266692576373,0.0,17.425
2018,남서울대학교 ,4067,0.6826946504451231,0.0,16.333333333333332
2018,단국대학교 ,3912,0.20000401034196422,0.0,26.0
2018,단국대학교 _제2캠퍼스,3788,0.4585605086716311,0.0,20.85
2018,대구가톨릭대학교 ,4632,0.5881133410409378,0.0,18.2
2018,대구경북과학기술원 ,548,0.7031316688006829,0.0,15.95
2018,대구교육대학교 ,978,0.06233062330623306,0.0,28.75
2018,대구대학교 ,5495,0.6795997521803974,0.0,16.425
2018,대구사이버대학교 ,166,0.285672514619883,0.0,24.299999999999997
2018,대구예술대학교 ,1564,0.9025196335078534,0.0,11.899999999999999
2018,대구한의대학교 ,2771,0.5906876342753604,0.0,18.2
2018,대신대학교 ,296,0.7263470319634704,0.0,15.5
2018,대전가톨릭대학교 ,65,1.0,0.0,10.0
2018,대전대학교 ,4058,0.695198348683791,0.0,16.1
2018,대전신학대학교 ,73,0.6707957957957957,0.0,16.55
2018,대진대학교 ,2552,0.2058249304976026,0.0,25.9
2018,덕성여자대학교 ,1407,0.4038629419467481,0.0,21.9
2018,동국대학교 ,3965,0.33884087215843134,0.0,23.233333333333334
2018,동국대학교(WISE) _분교,2758,0.4475280053146584,0.0,21.049999999999997
2018,동덕여자대학교 ,2186,0.2557975662367115,0.0,24.866666666666664
2018,동명대학교 ,4245,0.42316072933620086,0.0,21.525
2018,동서대학교 ,4915,0.6662777787171207,0.0,16.666666666666668
2018,동신대학교 ,2665,0.2982932317772983,0.0,24.05
2018,동아대학교 ,4946,0.37731024788494744,0.0,22.450000000000003
2018,동양대학교 ,1338,0.25632341514694457,0.0,24.875
2018,동의대학교 ,5605,0.5632585797835648,0.0,18.75
2018,디지털서울문화예술대학교 ,177,0.19155092592592593,0.0,26.15
2018,루터대학교 ,193,0.5203400774860094,0.0,19.6
2018,명지대학교 ,2479,0.6446123679297434,0.0,17.133333333333336
2018,명지대학교 _제2캠퍼스,1840,0.1904525490816467,0.0,26.2
2018,목원대학교 ,3137,0.6021298734392253,0.0,17.95
2018,목포가톨릭대학교 ,348,0.49866287815477184,0.0,20.049999999999997
2018,배재대학교 ,4059,0.5404567292739421,0.0,19.15
2018,백석대학교 ,5802,0.23680229264553967,0.0,25.275
2018,부산가톨릭대학교 ,1623,0.5430234677603099,0.0,19.15
2018,부산교육대학교 ,1072,0.07645684724296511,0.0,28.45
2018,부산대학교 ,6363,0.37376430552119777,0.0,22.525
2018,부산디지털대학교 ,141,0.26268115942028986,0.0,24.75
2018,부산외국어대학교 ,3482,0.505471179271972,0.0,19.9
2018,부산장신대학교 ,172,0.6470827128739678,0.0,17.049999999999997
2018,사이버한국외국어대학교 ,105,0.17993396918561994,0.0,26.4
2018,삼육대학교 ,2173,0.2987101597137391,0.0,24.025
2018,상명대학교 ,2515,0.4887812470472131,0.0,20.225
2018,상명대학교 _제2캠퍼스,2151,0.6888490806533345,0.0,16.225
2018,상지대학교 ,2980,0.5568573411600795,0.0,18.85
2018,서강대학교 ,1605,0.47870040652177975,0.0,20.45
2018,서경대학교 ,2547,0.5500166583374979,0.0,19.0
2018,서울과학기술대학교 ,3477,0.4276323915427998,0.0,21.45
2018,서울교육대학교 ,995,0.17589068547833184,0.0,26.5
2018,서울기독대학교 ,326,0.6604668674698795,0.0,16.8
2018,서울대학교 ,5756,0.2955054276649094,0.0,24.1
2018,서울디지털대학교 ,129,0.0937046004842615,0.0,28.15
2018,서울사이버대학교 ,166,0.16869918699186992,0.0,26.65
2018,서울시립대학교 ,2374,0.3610114516684233,0.0,22.8
2018,서울신학대학교 ,1143,0.5056658481473091,0.0,19.9
2018,서울여자대학교 ,1849,0.3644409319751786,0.0,22.75
2018,서울장신대학교 ,424,0.7548612969405049,0.0,14.9
2018,서울한영대학교 ,452,0.6671374764595104,0.0,16.65
2018,서원대학교 ,3773,0.42396004634606854,0.0,21.525
2018,선문대학교 ,3467,0.5202203129570293,0.0,19.6
2018,성결대학교 ,2243,0.5091054114527224,0.0,19.833333333333332
2018,성공회대학교 ,786,0.4197857845930685,0.0,21.6
2018,성균관대학교 ,3866,0.254589862470187,0.0,24.925
2018,성신여자대학교 ,4004,0.318609512677576,0.0,23.625
2018,세명대학교 ,3981,0.7551047258450163,0.0,14.9
2018,세종대학교 ,3979,0.46511258167725594,0.0,20.725
2018,세종사이버대학교 ,194,0.086942538593482,0.0,28.25
2018,세한대학교 ,2189,0.46307868332103996,0.0,20.75
2018,송원대학교 ,1678,0.5381914683428071,0.0,19.25
2018,수원가톨릭대학교 ,76,0.07894736842105263,0.0,28.4
2018,수원대학교 ,4569,0.36814133527292786,0.0,22.65
2018,숙명여자대학교 ,3843,0.8026346858140695,0.0,13.95
2018,순복음총회신학교 ,127,0.566468253968254,0.0,18.65
2018,순천향대학교 ,3633,0.3757839944849032,0.0,22.475
2018,숭실대학교 ,3826,0.4295237198428853,0.0,21.4
2018,숭실사이버대학교 ,191,0.05748074807480748,0.0,28.85
2018,신경주대학교 ,797,0.676437433087726,0.0,16.450000000000003
2018,신라대학교 ,4126,0.5520561365782577,0.0,18.950000000000003
2018,신한대학교 ,570,0.3331527293772858,0.0,23.35
2018,신한대학교 _제2캠퍼스,2667,0.5041370076604976,0.0,19.95
2018,아신대학교 ,242,0.5581967213114754,0.0,18.85
2018,아주대학교 ,2586,0.17184254924647685,0.0,26.575
2018,안양대학교 ,1511,0.2505035478034715,0.0,25.0
2018,안양대학교 _제2캠퍼스,196,0.7836947278911565,0.0,14.325
2018,연세대학교 ,5278,0.42342667358767316,0.0,21.5
2018,연세대학교(미래) _분교,2255,0.4521544913330403,0.0,20.950000000000003
