통합_대학별_취업현황,,,,,,,,,,,,,,,,,,,,,,
기준년도,학교명,졸업자,취업률(%),,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
2010,가야대학교,43,64.1,,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"1,445",70.8,,,,,,,,,,,,,,,,,,,
,국민대학교,"3,099",58.7,,,,,,,,,,,,,,,,,,,
,극동대학교,829,55.6,,,,,,,,,,,,,,,,,,,
,금강대학교,67,54.1,,,,,,,,,,,,,,,,,,,
,나사렛대학교,"1,207",55.4,,,,,,,,,,,,,,,,,,,
,남부대학교,699,63.5,,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"2,229",55.6,,,,,,,,,,,,,,,,,,,
,단국대학교,"2,348",51.3,,,,,,,,,,,,,,,,,,,
,단국대학교(천안) _분교,"2,548",49.5,,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"2,503",63.2,,,,,,,,,,,,,,,,,,,
,대구교육대학교,531,68.4,,,,,,,,,,,,,,,,,,,
,대구대학교,"4,018",53.2,,,,,,,,,,,,,,,,,,,
,대구예술대학교,212,38,,,,,,,,,,,,,,,,,,,
,대구외국어대학교,42,65.8,,,,,,,,,,,,,,,,,,,
,대구한의대학교,"1,325",59.1,,,,,,,,,,,,,,,,,,,
,대신대학교,124,42.9,,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,42,0,,,,,,,,,,,,,,,,,,,
,대전대학교,"1,980",64.2,,,,,,,,,,,,,,,,,,,
,대전신학교,23,0,,,,,,,,,,,,,,,,,,,
,대전신학대학교,22,0,,,,,,,,,,,,,,,,,,,
,대진대학교,"1,777",53.4,,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"1,205",46.6,,,,,,,,,,,,,,,,,,,
,동국대학교,"2,925",60.1,,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"1,851",51.9,,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"1,538",50.4,,,,,,,,,,,,,,,,,,,
,동명대학교,"1,080",66.5,,,,,,,,,,,,,,,,,,,
,동명정보대학교,308,61.3,,,,,,,,,,,,,,,,,,,
,동서대학교,"2,184",59.1,,,,,,,,,,,,,,,,,,,
,동신대학교,"1,342",66.7,,,,,,,,,,,,,,,,,,,
,동아대학교,"4,185",52,,,,,,,,,,,,,,,,,,,
,동양대학교,696,60.8,,,,,,,,,,,,,,,,,,,
,동의대학교,"3,339",55,,,,,,,,,,,,,,,,,,,
,루터대학교,101,57.8,,,,,,,,,,,,,,,,,,,
,명지대학교,"1,549",54.2,,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"1,481",51,,,,,,,,,,,,,,,,,,,
,목원대학교,"1,731",58.7,,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,145,75.4,,,,,,,,,,,,,,,,,,,
,배재대학교,"1,814",60,,,,,,,,,,,,,,,,,,,
,백석대학교,"2,968",49.5,,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"1,006",62.8,,,,,,,,,,,,,,,,,,,
,부산교육대학교,512,62.9,,,,,,,,,,,,,,,,,,,
,부산대학교,"4,339",52.6,,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"1,619",53.6,,,,,,,,,,,,,,,,,,,
,부산장신대학교,72,68.6,,,,,,,,,,,,,,,,,,,
,삼육대학교,"1,134",58.4,,,,,,,,,,,,,,,,,,,
,상명대학교,"1,407",54,,,,,,,,,,,,,,,,,,,
,상명대학교(천안) _분교,"1,385",46.2,,,,,,,,,,,,,,,,,,,
,상지대학교,"1,783",60.8,,,,,,,,,,,,,,,,,,,
,서강대학교,"1,781",66.2,,,,,,,,,,,,,,,,,,,
,서경대학교,"1,405",60.3,,,,,,,,,,,,,,,,,,,
,서남대학교,282,68.6,,,,,,,,,,,,,,,,,,,
,서남대학교 _제2캠퍼스,120,57.6,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"3,304",67.2,,,,,,,,,,,,,,,,,,,
,서울교육대학교,528,68.4,,,,,,,,,,,,,,,,,,,
,서울기독대학교,146,58.3,,,,,,,,,,,,,,,,,,,
,서울대학교,"3,465",61.3,,,,,,,,,,,,,,,,,,,
,서울시립대학교,"1,682",63.1,,,,,,,,,,,,,,,,,,,
,서울신학대학교,518,57,,,,,,,,,,,,,,,,,,,
,서울여자대학교,"1,688",45.5,,,,,,,,,,,,,,,,,,,
,서울장신대학교,127,27.1,,,,,,,,,,,,,,,,,,,
,서울한영대학교,167,55.4,,,,,,,,,,,,,,,,,,,
,서원대학교,"1,449",43.2,,,,,,,,,,,,,,,,,,,
,선문대학교,"1,806",59.5,,,,,,,,,,,,,,,,,,,
,성결대학교,"1,168",53.9,,,,,,,,,,,,,,,,,,,
,성공회대학교,511,47.1,,,,,,,,,,,,,,,,,,,
,성균관대학교,"4,095",69.3,,,,,,,,,,,,,,,,,,,
,성신여자대학교,"2,340",45.7,,,,,,,,,,,,,,,,,,,
,세명대학교,"1,625",59.1,,,,,,,,,,,,,,,,,,,
,세종대학교,"2,398",60.5,,,,,,,,,,,,,,,,,,,
,세한대학교,708,65.8,,,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,45,0,,,,,,,,,,,,,,,,,,,
,수원대학교,"2,296",44.5,,,,,,,,,,,,,,,,,,,
,숙명여자대학교,"2,058",54.8,,,,,,,,,,,,,,,,,,,
,순천향대학교,"2,519",54,,,,,,,,,,,,,,,,,,,
,숭실대학교,"2,578",61,,,,,,,,,,,,,,,,,,,
,신경주대학교,733,56.4,,,,,,,,,,,,,,,,,,,
,신라대학교,"2,075",50.1,,,,,,,,,,,,,,,,,,,
,아신대학교,163,0,,,,,,,,,,,,,,,,,,,
,아주대학교,"2,168",61.6,,,,,,,,,,,,,,,,,,,
,안양대학교,"1,005",54.8,,,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,93,58,,,,,,,,,,,,,,,,,,,
,연세대학교,"4,088",64.2,,,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"1,720",59,,,,,,,,,,,,,,,,,,,
,영남대학교,"5,113",51.5,,,,,,,,,,,,,,,,,,,
,영남신학대학교,109,32,,,,,,,,,,,,,,,,,,,
,영산대학교,413,68,,,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,439,62.3,,,,,,,,,,,,,,,,,,,
,영산대학교(산업대),107,46.7,,,,,,,,,,,,,,,,,,,
,영산대학교(산업대) _제2캠퍼스,111,58.2,,,,,,,,,,,,,,,,,,,
,영산선학대학교,15,0,,,,,,,,,,,,,,,,,,,
,예수대학교,155,76,,,,,,,,,,,,,,,,,,,
,예원예술대학교,198,31.7,,,,,,,,,,,,,,,,,,,
,용인대학교,"1,273",47,,,,,,,,,,,,,,,,,,,
,우석대학교,"1,693",54.6,,,,,,,,,,,,,,,,,,,
,우송대학교,"1,424",72.9,,,,,,,,,,,,,,,,,,,
,우송대학교(산업대),365,64.5,,,,,,,,,,,,,,,,,,,
,울산과학기술원,175,65,,,,,,,,,,,,,,,,,,,
,울산대학교,"2,909",54.2,,,,,,,,,,,,,,,,,,,
,원광대학교,"3,451",58.3,,,,,,,,,,,,,,,,,,,
,위덕대학교,536,65.4,,,,,,,,,,,,,,,,,,,
,유원대학교,559,75.7,,,,,,,,,,,,,,,,,,,
,을지대학교,204,76.5,,,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"1,240",69.4,,,,,,,,,,,,,,,,,,,
,이화여자대학교,"3,151",50,,,,,,,,,,,,,,,,,,,
,인제대학교,"2,013",54.2,,,,,,,,,,,,,,,,,,,
,인제대학교 _제2캠퍼스,264,80,,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,26,0,,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,93,42.2,,,,,,,,,,,,,,,,,,,
,인천대학교,"1,586",58.5,,,,,,,,,,,,,,,,,,,
,인하대학교,"3,941",63.2,,,,,,,,,,,,,,,,,,,
,장로회신학대학교,162,0,,,,,,,,,,,,,,,,,,,
,전남대학교,"3,695",47.4,,,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,667,47.9,,,,,,,,,,,,,,,,,,,
,전북대학교,"4,021",49.7,,,,,,,,,,,,,,,,,,,
,전주교육대학교,415,70.6,,,,,,,,,,,,,,,,,,,
,전주대학교,"2,231",56.5,,,,,,,,,,,,,,,,,,,
,제주대학교,"1,943",52.8,,,,,,,,,,,,,,,,,,,
,조선대학교,"4,208",52.6,,,,,,,,,,,,,,,,,,,
,중부대학교,"1,466",58.4,,,,,,,,,,,,,,,,,,,
,중앙대학교,"2,949",60,,,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"2,074",39.7,,,,,,,,,,,,,,,,,,,
,중앙승가대학교,56,0,,,,,,,,,,,,,,,,,,,
,중원대학교,90,55.9,,,,,,,,,,,,,,,,,,,
,진주교육대학교,466,71.8,,,,,,,,,,,,,,,,,,,
,진주산업대학교(산업대),"1,152",68.1,,,,,,,,,,,,,,,,,,,
,차의과학대학교,116,65.1,,,,,,,,,,,,,,,,,,,
,청운대학교,"1,280",69.1,,,,,,,,,,,,,,,,,,,
,청주교육대학교,420,72.3,,,,,,,,,,,,,,,,,,,
,청주대학교,"3,071",50.6,,,,,,,,,,,,,,,,,,,
,초당대학교(산업대),890,66.9,,,,,,,,,,,,,,,,,,,
,총신대학교,385,57.6,,,,,,,,,,,,,,,,,,,
,추계예술대학교,305,19.2,,,,,,,,,,,,,,,,,,,
,춘천교육대학교,433,76.6,,,,,,,,,,,,,,,,,,,
,충남대학교,"3,757",49.2,,,,,,,,,,,,,,,,,,,
,충북대학교,"3,079",53,,,,,,,,,,,,,,,,,,,
,칼빈대학교,88,48,,,,,,,,,,,,,,,,,,,
,탐라대학교,155,56.7,,,,,,,,,,,,,,,,,,,
,평택대학교,821,50.9,,,,,,,,,,,,,,,,,,,
,포항공과대학교,287,57.6,,,,,,,,,,,,,,,,,,,
,한경대학교(산업대),"1,338",59.1,,,,,,,,,,,,,,,,,,,
,한국과학기술원,838,49.4,,,,,,,,,,,,,,,,,,,
,한국교원대학교,548,48.2,,,,,,,,,,,,,,,,,,,
,한국교통대학교(산업대),"1,807",55.1,,,,,,,,,,,,,,,,,,,
,한국국제대학교,663,68.2,,,,,,,,,,,,,,,,,,,
,한국기술교육대학교,669,81.8,,,,,,,,,,,,,,,,,,,
,한국산업기술대학교(산업대),"1,482",76.9,,,,,,,,,,,,,,,,,,,
,한국성서대학교,244,63.9,,,,,,,,,,,,,,,,,,,
,한국예술종합학교,434,20,,,,,,,,,,,,,,,,,,,
,한국외국어대학교,"1,686",60,,,,,,,,,,,,,,,,,,,
,한국외국어대학교(용인) _분교,"1,563",51.1,,,,,,,,,,,,,,,,,,,
,한국전통문화대학교(각종),99,48.8,,,,,,,,,,,,,,,,,,,
,한국체육대학교,547,50.5,,,,,,,,,,,,,,,,,,,
,한국침례신학대학교,300,48.8,,,,,,,,,,,,,,,,,,,
,한국항공대학교,"1,016",73.1,,,,,,,,,,,,,,,,,,,
,한남대학교,"2,358",52.4,,,,,,,,,,,,,,,,,,,
,한동대학교,752,53.7,,,,,,,,,,,,,,,,,,,
,한라대학교,632,56.5,,,,,,,,,,,,,,,,,,,
,한려대학교(산업대),196,61.1,,,,,,,,,,,,,,,,,,,
,한림대학교,"1,695",56.6,,,,,,,,,,,,,,,,,,,
,한밭대학교(산업대),"2,108",66.2,,,,,,,,,,,,,,,,,,,
,한북대학교,147,59.3,,,,,,,,,,,,,,,,,,,
,한서대학교,"1,719",56.9,,,,,,,,,,,,,,,,,,,
,한성대학교,"1,617",49.2,,,,,,,,,,,,,,,,,,,
,한세대학교,559,54.4,,,,,,,,,,,,,,,,,,,
,한신대학교,"1,058",52.4,,,,,,,,,,,,,,,,,,,
,한양대학교,"3,691",62.6,,,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"2,211",54.1,,,,,,,,,,,,,,,,,,,
,한일장신대학교,300,55.2,,,,,,,,,,,,,,,,,,,
,한중대학교,391,68.2,,,,,,,,,,,,,,,,,,,
,협성대학교,874,59.6,,,,,,,,,,,,,,,,,,,
,호남대학교,"1,421",57.6,,,,,,,,,,,,,,,,,,,
,호남신학대학교,142,33.3,,,,,,,,,,,,,,,,,,,
,호서대학교,"2,853",58.5,,,,,,,,,,,,,,,,,,,
,호원대학교,"1,215",77.7,,,,,,,,,,,,,,,,,,,
,홍익대학교,"2,404",56.1,,,,,,,,,,,,,,,,,,,
,홍익대학교(세종) _분교,"1,309",47.7,,,,,,,,,,,,,,,,,,,
,화성의과학대학교,76,37,,,,,,,,,,,,,,,,,,,
2014,가야대학교(김해),610,70.9,,,,,,,,,,,,,,,,,,,
,가천대학교,"3,461",56.6,,,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"1,762",59.1,,,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,121,60.7,,,,,,,,,,,,,,,,,,,
,가톨릭대학교,"1,583",47,,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,166,71.1,,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,62,0,,,,,,,,,,,,,,,,,,,
,감리교신학대학교,189,0,,,,,,,,,,,,,,,,,,,
,강남대학교,"1,654",51.8,,,,,,,,,,,,,,,,,,,
,강서대학교,285,53.2,,,,,,,,,,,,,,,,,,,
,강원대학교,"2,933",45.4,,,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"1,267",54.1,,,,,,,,,,,,,,,,,,,
,건국대학교,"3,644",53.1,,,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"1,681",47.1,,,,,,,,,,,,,,,,,,,
,건양대학교,"1,239",70.6,,,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,480,84.3,,,,,,,,,,,,,,,,,,,
,경기대학교,"2,362",53.6,,,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,540,47.5,,,,,,,,,,,,,,,,,,,
,경남과학기술대학교,3,50,,,,,,,,,,,,,,,,,,,
,경남대학교,"2,769",52.5,,,,,,,,,,,,,,,,,,,
,경동대학교,592,65,,,,,,,,,,,,,,,,,,,
,경북대학교,"4,995",49.7,,,,,,,,,,,,,,,,,,,
,경상국립대학교,"2,987",46.8,,,,,,,,,,,,,,,,,,,
,경성대학교,"2,611",56.5,,,,,,,,,,,,,,,,,,,
,경운대학교(산업대),"1,131",63.6,,,,,,,,,,,,,,,,,,,
,경인교육대학교,371,72.2,,,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,387,77.4,,,,,,,,,,,,,,,,,,,
,경일대학교,"1,072",65,,,,,,,,,,,,,,,,,,,
,경희대학교,"5,433",50.6,,,,,,,,,,,,,,,,,,,
,계명대학교,"5,032",52.1,,,,,,,,,,,,,,,,,,,
,고려대학교,"4,071",69.3,,,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"1,250",48.3,,,,,,,,,,,,,,,,,,,
,고신대학교,791,59.4,,,,,,,,,,,,,,,,,,,
,공주교육대학교,452,71.2,,,,,,,,,,,,,,,,,,,
,광신대학교,108,53.8,,,,,,,,,,,,,,,,,,,
,광운대학교,"1,845",55.3,,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,15,0,,,,,,,,,,,,,,,,,,,
,광주과학기술원,54,0,,,,,,,,,,,,,,,,,,,
,광주교육대학교,433,65.5,,,,,,,,,,,,,,,,,,,
,광주대학교,"1,214",57.5,,,,,,,,,,,,,,,,,,,
,광주대학교(산업대),30,58.6,,,,,,,,,,,,,,,,,,,
,광주여자대학교,970,62,,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"1,333",46.3,,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,453,48.8,,,,,,,,,,,,,,,,,,,
,국립경국대학교,"1,431",47.6,,,,,,,,,,,,,,,,,,,
,국립공주대학교,"3,290",47.2,,,,,,,,,,,,,,,,,,,
,국립군산대학교,"1,652",49.4,,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"1,347",66.6,,,,,,,,,,,,,,,,,,,
,국립목포대학교,"1,598",46.6,,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,590,80.8,,,,,,,,,,,,,,,,,,,
,국립부경대학교,"3,834",52.3,,,,,,,,,,,,,,,,,,,
,국립순천대학교,"1,462",47.4,,,,,,,,,,,,,,,,,,,
,국립창원대학교,"1,662",54,,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,978,52.5,,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"1,400",68.7,,,,,,,,,,,,,,,,,,,
,국립한밭대학교,72,93.1,,,,,,,,,,,,,,,,,,,
,국민대학교,"3,186",53.6,,,,,,,,,,,,,,,,,,,
,극동대학교,982,54.6,,,,,,,,,,,,,,,,,,,
,금강대학교,48,50,,,,,,,,,,,,,,,,,,,
,김천대학교,492,65.9,,,,,,,,,,,,,,,,,,,
,나사렛대학교,"1,201",58.4,,,,,,,,,,,,,,,,,,,
,남부대학교,741,69.2,,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"2,426",54.5,,,,,,,,,,,,,,,,,,,
,단국대학교,"2,412",52.1,,,,,,,,,,,,,,,,,,,
,단국대학교(천안) _분교,"2,575",50.5,,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"2,462",61,,,,,,,,,,,,,,,,,,,
,대구교육대학교,518,60.4,,,,,,,,,,,,,,,,,,,
,대구대학교,"4,038",52.2,,,,,,,,,,,,,,,,,,,
,대구예술대학교,210,32.1,,,,,,,,,,,,,,,,,,,
,대구외국어대학교,74,51.4,,,,,,,,,,,,,,,,,,,
,대구한의대학교,"1,214",68,,,,,,,,,,,,,,,,,,,
,대신대학교,103,32.6,,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,26,0,,,,,,,,,,,,,,,,,,,
,대전대학교,"2,005",62.2,,,,,,,,,,,,,,,,,,,
,대전신학교,19,0,,,,,,,,,,,,,,,,,,,
,대전신학대학교,31,0,,,,,,,,,,,,,,,,,,,
,대진대학교,"1,672",48.8,,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"1,421",45.5,,,,,,,,,,,,,,,,,,,
,동국대학교,"2,852",61.3,,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"1,822",51.8,,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"1,697",42.5,,,,,,,,,,,,,,,,,,,
,동명대학교,"1,552",67.4,,,,,,,,,,,,,,,,,,,
,동명정보대학교,148,55.9,,,,,,,,,,,,,,,,,,,
,동서대학교,"2,174",57.9,,,,,,,,,,,,,,,,,,,
,동신대학교,"1,451",64.2,,,,,,,,,,,,,,,,,,,
,동아대학교,"4,611",53.5,,,,,,,,,,,,,,,,,,,
,동양대학교,780,64.6,,,,,,,,,,,,,,,,,,,
,동의대학교,"3,467",55.5,,,,,,,,,,,,,,,,,,,
,루터대학교,116,51,,,,,,,,,,,,,,,,,,,
,명지대학교,"1,484",49.2,,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"1,575",44.2,,,,,,,,,,,,,,,,,,,
,목원대학교,"1,848",55.7,,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,139,72.8,,,,,,,,,,,,,,,,,,,
,배재대학교,"1,972",57.1,,,,,,,,,,,,,,,,,,,
,백석대학교,"2,999",51.9,,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,929,62.2,,,,,,,,,,,,,,,,,,,
,부산교육대학교,478,68.5,,,,,,,,,,,,,,,,,,,
,부산대학교,"4,117",52,,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"1,624",52.7,,,,,,,,,,,,,,,,,,,
,부산장신대학교,53,60,,,,,,,,,,,,,,,,,,,
,삼육대학교,"1,225",53.3,,,,,,,,,,,,,,,,,,,
,상명대학교,"1,445",58.4,,,,,,,,,,,,,,,,,,,
,상명대학교(천안) _분교,"1,395",51.1,,,,,,,,,,,,,,,,,,,
,상지대학교,"1,715",54.7,,,,,,,,,,,,,,,,,,,
,서강대학교,"1,777",66.9,,,,,,,,,,,,,,,,,,,
,서경대학교,"1,259",59.4,,,,,,,,,,,,,,,,,,,
,서남대학교,275,68.4,,,,,,,,,,,,,,,,,,,
,서남대학교 _제2캠퍼스,182,55.2,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교,124,88.6,,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"2,381",61,,,,,,,,,,,,,,,,,,,
,서울교육대학교,443,47.4,,,,,,,,,,,,,,,,,,,
,서울기독대학교,177,43.8,,,,,,,,,,,,,,,,,,,
,서울대학교,"3,524",61,,,,,,,,,,,,,,,,,,,
,서울시립대학교,"1,708",59.4,,,,,,,,,,,,,,,,,,,
,서울신학대학교,554,53.8,,,,,,,,,,,,,,,,,,,
,서울여자대학교,"1,804",46.3,,,,,,,,,,,,,,,,,,,
,서울장신대학교,133,44.1,,,,,,,,,,,,,,,,,,,
,서울한영대학교,162,41.2,,,,,,,,,,,,,,,,,,,
,서원대학교,"1,267",51.6,,,,,,,,,,,,,,,,,,,
,선문대학교,"1,778",65.1,,,,,,,,,,,,,,,,,,,
,성결대학교,"1,117",48.8,,,,,,,,,,,,,,,,,,,
,성공회대학교,480,48.6,,,,,,,,,,,,,,,,,,,
,성균관대학교,"4,053",66.5,,,,,,,,,,,,,,,,,,,
,성신여자대학교,"2,359",46.7,,,,,,,,,,,,,,,,,,,
,세명대학교,"1,751",56.7,,,,,,,,,,,,,,,,,,,
,세종대학교,"2,384",57.4,,,,,,,,,,,,,,,,,,,
,세한대학교,812,62.8,,,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,47,0,,,,,,,,,,,,,,,,,,,
,수원대학교,"2,265",41,,,,,,,,,,,,,,,,,,,
,숙명여자대학교,"2,047",48.3,,,,,,,,,,,,,,,,,,,
,순복음총회신학교,77,28.6,,,,,,,,,,,,,,,,,,,
,순천향대학교,"2,523",57.6,,,,,,,,,,,,,,,,,,,
,숭실대학교,"2,980",56.2,,,,,,,,,,,,,,,,,,,
,신경주대학교,722,53.7,,,,,,,,,,,,,,,,,,,
,신라대학교,"2,115",56.7,,,,,,,,,,,,,,,,,,,
,아신대학교,156,0,,,,,,,,,,,,,,,,,,,
,아주대학교,"2,184",58,,,,,,,,,,,,,,,,,,,
,안양대학교,942,55.3,,,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,85,51.3,,,,,,,,,,,,,,,,,,,
,연세대학교,"4,178",64.1,,,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"1,582",58.5,,,,,,,,,,,,,,,,,,,
,영남대학교,"5,131",50.8,,,,,,,,,,,,,,,,,,,
,영남신학대학교,126,48.1,,,,,,,,,,,,,,,,,,,
,영산대학교,459,68.2,,,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,596,56.1,,,,,,,,,,,,,,,,,,,
,영산대학교(산업대),46,60,,,,,,,,,,,,,,,,,,,
,영산대학교(산업대) _제2캠퍼스,40,59,,,,,,,,,,,,,,,,,,,
,영산선학대학교,6,0,,,,,,,,,,,,,,,,,,,
,예수대학교,148,74.6,,,,,,,,,,,,,,,,,,,
,예원예술대학교,221,28.9,,,,,,,,,,,,,,,,,,,
,용인대학교,"1,331",44,,,,,,,,,,,,,,,,,,,
,우석대학교,"1,308",63.8,,,,,,,,,,,,,,,,,,,
,우송대학교,"1,711",69.4,,,,,,,,,,,,,,,,,,,
,우송대학교(산업대),39,48.6,,,,,,,,,,,,,,,,,,,
,울산과학기술원,286,65.5,,,,,,,,,,,,,,,,,,,
,울산대학교,"3,115",53.1,,,,,,,,,,,,,,,,,,,
,원광대학교,"3,453",54.2,,,,,,,,,,,,,,,,,,,
,위덕대학교,614,71.3,,,,,,,,,,,,,,,,,,,
,유원대학교,564,75.4,,,,,,,,,,,,,,,,,,,
,을지대학교,245,72.6,,,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"1,147",70.8,,,,,,,,,,,,,,,,,,,
,이화여자대학교,"3,175",47.5,,,,,,,,,,,,,,,,,,,
,인제대학교,"1,999",52.6,,,,,,,,,,,,,,,,,,,
,인제대학교 _제2캠퍼스,246,87.3,,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,27,0,,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,123,35,,,,,,,,,,,,,,,,,,,
,인천대학교,"3,357",56.5,,,,,,,,,,,,,,,,,,,
,인하대학교,"3,705",60.2,,,,,,,,,,,,,,,,,,,
,장로회신학대학교,152,0,,,,,,,,,,,,,,,,,,,
,전남대학교,"3,521",51.5,,,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,635,50.9,,,,,,,,,,,,,,,,,,,
,전북대학교,"3,821",47.1,,,,,,,,,,,,,,,,,,,
,전주교육대학교,384,58.8,,,,,,,,,,,,,,,,,,,
,전주대학교,"2,041",64.1,,,,,,,,,,,,,,,,,,,
,제주대학교,"2,062",50.5,,,,,,,,,,,,,,,,,,,
,조선대학교,"4,031",55.3,,,,,,,,,,,,,,,,,,,
,중부대학교,"1,574",58.9,,,,,,,,,,,,,,,,,,,
,중앙대학교,"2,751",55.5,,,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"1,949",38.2,,,,,,,,,,,,,,,,,,,
,중앙승가대학교,67,0,,,,,,,,,,,,,,,,,,,
,중원대학교,111,63.5,,,,,,,,,,,,,,,,,,,
,진주교육대학교,409,68.3,,,,,,,,,,,,,,,,,,,
,진주산업대학교(산업대),"1,143",60.3,,,,,,,,,,,,,,,,,,,
,차의과학대학교,139,59.5,,,,,,,,,,,,,,,,,,,
,청운대학교,"1,093",65.5,,,,,,,,,,,,,,,,,,,
,청주교육대학교,389,75.8,,,,,,,,,,,,,,,,,,,
,청주대학교,"3,081",47.8,,,,,,,,,,,,,,,,,,,
,초당대학교,123,91.9,,,,,,,,,,,,,,,,,,,
,초당대학교(산업대),636,64.3,,,,,,,,,,,,,,,,,,,
,총신대학교,432,62.7,,,,,,,,,,,,,,,,,,,
,추계예술대학교,271,17.5,,,,,,,,,,,,,,,,,,,
,춘천교육대학교,426,68.8,,,,,,,,,,,,,,,,,,,
,충남대학교,"3,667",48.5,,,,,,,,,,,,,,,,,,,
,충북대학교,"3,081",47.7,,,,,,,,,,,,,,,,,,,
,칼빈대학교,103,77.4,,,,,,,,,,,,,,,,,,,
,탐라대학교,122,59.3,,,,,,,,,,,,,,,,,,,
,평택대학교,849,48.2,,,,,,,,,,,,,,,,,,,
,포항공과대학교,294,55.9,,,,,,,,,,,,,,,,,,,
,한경대학교(산업대),"1,231",55.3,,,,,,,,,,,,,,,,,,,
,한국과학기술원,900,46.6,,,,,,,,,,,,,,,,,,,
,한국교원대학교,537,48.3,,,,,,,,,,,,,,,,,,,
,한국교통대학교(산업대),841,46.3,,,,,,,,,,,,,,,,,,,
,한국국제대학교,843,61.4,,,,,,,,,,,,,,,,,,,
,한국기술교육대학교,761,85.9,,,,,,,,,,,,,,,,,,,
,한국산업기술대학교(산업대),"1,478",73.1,,,,,,,,,,,,,,,,,,,
,한국성서대학교,241,61.8,,,,,,,,,,,,,,,,,,,
,한국예술종합학교,419,21.4,,,,,,,,,,,,,,,,,,,
,한국외국어대학교,"1,714",56.8,,,,,,,,,,,,,,,,,,,
,한국외국어대학교(용인) _분교,"1,599",51.5,,,,,,,,,,,,,,,,,,,
,한국전통문화대학교(일반),128,42.3,,,,,,,,,,,,,,,,,,,
