통합_대학별_장학금,,,,,,,,,,,,,,,,,,,,,
기준연도,학교명,"재학생
(A)","재학생 1인당
장학금
(C=B/A)",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,공주교육대학교,"1,512",2183200,,,,,,,,,,,,,,,,,,
,광신대학교,481,4246600,,,,,,,,,,,,,,,,,,
,광운대학교,"8,188",3213700,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,77,0,,,,,,,,,,,,,,,,,,
,광주과학기술원,657,6192600,,,,,,,,,,,,,,,,,,
,광주교육대학교,"1,397",3331900,,,,,,,,,,,,,,,,,,
,광주대학교,"7,049",3979000,,,,,,,,,,,,,,,,,,
,광주여자대학교,"3,811",4160700,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"5,847",2931900,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,"2,007",2873900,,,,,,,,,,,,,,,,,,
,국립경국대학교,"6,262",2842700,,,,,,,,,,,,,,,,,,
,국립공주대학교,"13,569",2442400,,,,,,,,,,,,,,,,,,
,국립군산대학교,"7,311",2944000,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"6,169",2626800,,,,,,,,,,,,,,,,,,
,국립목포대학교,"7,286",3016500,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,"2,566",2710700,,,,,,,,,,,,,,,,,,
,국립부경대학교,"16,302",2433100,,,,,,,,,,,,,,,,,,
,국립순천대학교,"7,284",2718000,,,,,,,,,,,,,,,,,,
,국립창원대학교,"8,296",2493300,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"8,466",3464300,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"6,641",2405800,,,,,,,,,,,,,,,,,,
,국립한밭대학교,"6,849",2577800,,,,,,,,,,,,,,,,,,
,국민대학교,"14,737",3227500,,,,,,,,,,,,,,,,,,
,극동대학교,"3,932",3787000,,,,,,,,,,,,,,,,,,
,금강대학교,501,6813800,,,,,,,,,,,,,,,,,,
,김천대학교,"3,660",3452200,,,,,,,,,,,,,,,,,,
,나사렛대학교,"5,348",3757800,,,,,,,,,,,,,,,,,,
,남부대학교,"2,969",3566700,,,,,,,,,,,,,,,,,,
,남서울대학교,"8,216",4567400,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),"1,423",4478400,,,,,,,,,,,,,,,,,,
,단국대학교,"11,098",3104200,,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"11,369",3338700,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"13,427",3399700,,,,,,,,,,,,,,,,,,
,대구경북과학기술원,527,2910400,,,,,,,,,,,,,,,,,,
,대구교육대학교,"1,672",2244000,,,,,,,,,,,,,,,,,,
,대구대학교,"18,211",3535600,,,,,,,,,,,,,,,,,,
,대구예술대학교,"1,368",3400400,,,,,,,,,,,,,,,,,,
,대구외국어대학교,305,2375200,,,,,,,,,,,,,,,,,,
,대구한의대학교,"6,785",3196900,,,,,,,,,,,,,,,,,,
,대신대학교,292,3894300,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,67,5207200,,,,,,,,,,,,,,,,,,
,대전대학교,"9,245",3339800,,,,,,,,,,,,,,,,,,
,대전신학대학교,178,5187200,,,,,,,,,,,,,,,,,,
,대진대학교,"7,528",3749700,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"5,703",3352400,,,,,,,,,,,,,,,,,,
,동국대학교,"13,120",3007100,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"7,699",3603300,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"6,825",3172500,,,,,,,,,,,,,,,,,,
,동명대학교,"8,046",4069300,,,,,,,,,,,,,,,,,,
,동서대학교,"10,765",3638800,,,,,,,,,,,,,,,,,,
,동신대학교,"6,813",3763200,,,,,,,,,,,,,,,,,,
,동아대학교,"19,232",3030100,,,,,,,,,,,,,,,,,,
,동양대학교,"4,118",2711700,,,,,,,,,,,,,,,,,,
,동의대학교,"15,247",3499700,,,,,,,,,,,,,,,,,,
,루터대학교,401,4501700,,,,,,,,,,,,,,,,,,
,명지대학교,"6,503",3607600,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"6,694",3373100,,,,,,,,,,,,,,,,,,
,목원대학교,"8,281",3872400,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,568,4505300,,,,,,,,,,,,,,,,,,
,배재대학교,"8,676",3458900,,,,,,,,,,,,,,,,,,
,백석대학교,"12,057",4594800,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"3,916",4006500,,,,,,,,,,,,,,,,,,
,부산교육대학교,"1,567",2368400,,,,,,,,,,,,,,,,,,
,부산대학교,"20,716",2846000,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"8,774",3090300,,,,,,,,,,,,,,,,,,
,부산장신대학교,263,4867500,,,,,,,,,,,,,,,,,,
,삼육대학교,"5,441",4114000,,,,,,,,,,,,,,,,,,
,상명대학교,"7,105",3133200,,,,,,,,,,,,,,,,,,
,상명대학교 _제2캠퍼스,"5,998",3493500,,,,,,,,,,,,,,,,,,
,상지대학교,"7,036",3031500,,,,,,,,,,,,,,,,,,
,서강대학교,"7,757",2908100,,,,,,,,,,,,,,,,,,
,서경대학교,"6,538",3045500,,,,,,,,,,,,,,,,,,
,서남대학교,912,2442100,,,,,,,,,,,,,,,,,,
,서남대학교 _제2캠퍼스,702,2278100,,,,,,,,,,,,,,,,,,
,서울과학기술대학교,"8,056",3029700,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"2,259",2236900,,,,,,,,,,,,,,,,,,
,서울교육대학교,"1,535",2015600,,,,,,,,,,,,,,,,,,
,서울기독대학교,555,3985100,,,,,,,,,,,,,,,,,,
,서울대학교,"16,223",3299300,,,,,,,,,,,,,,,,,,
,서울시립대학교,"8,914",1533200,,,,,,,,,,,,,,,,,,
,서울신학대학교,"2,169",5408800,,,,,,,,,,,,,,,,,,
,서울여자대학교,"7,221",3503200,,,,,,,,,,,,,,,,,,
,서울장신대학교,488,4415900,,,,,,,,,,,,,,,,,,
,서울한영대학교,713,4212500,,,,,,,,,,,,,,,,,,
,서원대학교,"6,908",3575200,,,,,,,,,,,,,,,,,,
,선문대학교,"9,191",4063800,,,,,,,,,,,,,,,,,,
,성결대학교,"5,314",3589400,,,,,,,,,,,,,,,,,,
,성공회대학교,"2,060",4341600,,,,,,,,,,,,,,,,,,
,성균관대학교,"18,704",3499000,,,,,,,,,,,,,,,,,,
,성신여자대학교,"9,300",4019100,,,,,,,,,,,,,,,,,,
,세명대학교,"7,829",3938500,,,,,,,,,,,,,,,,,,
,세종대학교,"11,076",3009900,,,,,,,,,,,,,,,,,,
,세한대학교,"3,926",3077100,,,,,,,,,,,,,,,,,,
,송원대학교,"2,451",3634700,,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,144,8612000,,,,,,,,,,,,,,,,,,
,수원대학교,"9,775",3563000,,,,,,,,,,,,,,,,,,
,숙명여자대학교,"9,966",3367700,,,,,,,,,,,,,,,,,,
,순복음총회신학교,310,3529600,,,,,,,,,,,,,,,,,,
,순천향대학교,"10,435",3849000,,,,,,,,,,,,,,,,,,
,숭실대학교,"12,418",3049300,,,,,,,,,,,,,,,,,,
,신경주대학교,"2,080",2777300,,,,,,,,,,,,,,,,,,
,신라대학교,"9,308",3378500,,,,,,,,,,,,,,,,,,
,신한대학교,"1,069",3384800,,,,,,,,,,,,,,,,,,
,신한대학교 _제2캠퍼스,"4,236",3373300,,,,,,,,,,,,,,,,,,
,아신대학교,759,3842100,,,,,,,,,,,,,,,,,,
,아주대학교,"9,226",3145800,,,,,,,,,,,,,,,,,,
,안양대학교,"4,271",3535500,,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,437,3030600,,,,,,,,,,,,,,,,,,
,연세대학교,"18,967",3246000,,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"7,566",3192900,,,,,,,,,,,,,,,,,,
,영남대학교,"21,037",3738300,,,,,,,,,,,,,,,,,,
,영남신학대학교,371,4401200,,,,,,,,,,,,,,,,,,
,영산대학교,"3,063",3430900,,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,"3,699",3102700,,,,,,,,,,,,,,,,,,
,영산선학대학교,37,2395600,,,,,,,,,,,,,,,,,,
,예수대학교,560,3943700,,,,,,,,,,,,,,,,,,
,예원예술대학교,560,3115800,,,,,,,,,,,,,,,,,,
,예원예술대학교 _제2캠퍼스,471,3096600,,,,,,,,,,,,,,,,,,
,용인대학교,"6,247",3256300,,,,,,,,,,,,,,,,,,
,우석대학교,"7,323",2797400,,,,,,,,,,,,,,,,,,
,우송대학교,"8,852",3513900,,,,,,,,,,,,,,,,,,
,울산과학기술원,"3,103",6222600,,,,,,,,,,,,,,,,,,
,울산대학교,"12,209",2558200,,,,,,,,,,,,,,,,,,
,원광대학교,"15,225",3318000,,,,,,,,,,,,,,,,,,
,위덕대학교,"3,032",3288600,,,,,,,,,,,,,,,,,,
,유원대학교,"3,521",3270200,,,,,,,,,,,,,,,,,,
,을지대학교,771,3765700,,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"4,238",3970600,,,,,,,,,,,,,,,,,,
,이화여자대학교,"14,735",3419300,,,,,,,,,,,,,,,,,,
,인제대학교,"8,881",3269400,,,,,,,,,,,,,,,,,,
,인제대학교 _제2캠퍼스,891,2246400,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,74,6908500,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,708,2801100,,,,,,,,,,,,,,,,,,
,인천대학교,"12,027",3109000,,,,,,,,,,,,,,,,,,
,인하대학교,"16,842",3030300,,,,,,,,,,,,,,,,,,
,장로회신학대학교,645,4012700,,,,,,,,,,,,,,,,,,
,전남대학교,"16,454",2637200,,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,"2,858",2971100,,,,,,,,,,,,,,,,,,
,전북대학교,"18,036",2503100,,,,,,,,,,,,,,,,,,
,전주교육대학교,"1,194",1743200,,,,,,,,,,,,,,,,,,
,전주대학교,"10,968",4055500,,,,,,,,,,,,,,,,,,
,정석대학,91,0,,,,,,,,,,,,,,,,,,
,제주국제대학교,"1,457",4568300,,,,,,,,,,,,,,,,,,
,제주대학교,"9,978",2684200,,,,,,,,,,,,,,,,,,
,조선대학교,"18,927",3318900,,,,,,,,,,,,,,,,,,
,중부대학교,"7,876",3452200,,,,,,,,,,,,,,,,,,
,중앙대학교,"16,517",3013200,,,,,,,,,,,,,,,,,,
,중앙대학교 _제2캠퍼스,"6,251",3345100,,,,,,,,,,,,,,,,,,
,중앙승가대학교,203,1846400,,,,,,,,,,,,,,,,,,
,중원대학교,"3,276",3618800,,,,,,,,,,,,,,,,,,
,진주교육대학교,"1,348",2765000,,,,,,,,,,,,,,,,,,
,진주산업대학교(산업대),379,1025000,,,,,,,,,,,,,,,,,,
,차의과학대학교,"1,916",4141300,,,,,,,,,,,,,,,,,,
,창신대학교,"1,516",2747200,,,,,,,,,,,,,,,,,,
,청운대학교,"6,516",3970100,,,,,,,,,,,,,,,,,,
,청주교육대학교,"1,242",2239500,,,,,,,,,,,,,,,,,,
,청주대학교,"11,817",3745000,,,,,,,,,,,,,,,,,,
,초당대학교,"2,875",4006000,,,,,,,,,,,,,,,,,,
,초당대학교(산업대),284,1949400,,,,,,,,,,,,,,,,,,
,총신대학교,"1,943",3700200,,,,,,,,,,,,,,,,,,
,추계예술대학교,"1,180",2956000,,,,,,,,,,,,,,,,,,
,춘천교육대학교,"1,390",2109100,,,,,,,,,,,,,,,,,,
,충남대학교,"18,199",2554500,,,,,,,,,,,,,,,,,,
,충북대학교,"14,165",2683500,,,,,,,,,,,,,,,,,,
,칼빈대학교,407,3667900,,,,,,,,,,,,,,,,,,
,평택대학교,"3,827",3606300,,,,,,,,,,,,,,,,,,
,포항공과대학교,"1,427",5894400,,,,,,,,,,,,,,,,,,
,한경국립대학교,"4,575",2618100,,,,,,,,,,,,,,,,,,
,한경대학교(산업대),"1,349",1401200,,,,,,,,,,,,,,,,,,
,한국공학대학교,"5,722",3937600,,,,,,,,,,,,,,,,,,
,한국과학기술원,"3,847",6899100,,,,,,,,,,,,,,,,,,
,한국교원대학교,"2,389",2444600,,,,,,,,,,,,,,,,,,
,한국국제대학교,"3,526",2954500,,,,,,,,,,,,,,,,,,
,한국기술교육대학교,"4,172",3937100,,,,,,,,,,,,,,,,,,
,한국방송통신대학교,"113,566",162600,,,,,,,,,,,,,,,,,,
,한국산업기술대학교(산업대),"1,615",3459900,,,,,,,,,,,,,,,,,,
,한국성서대학교,"1,010",4622300,,,,,,,,,,,,,,,,,,
,한국예술종합학교,"2,525",1950100,,,,,,,,,,,,,,,,,,
,한국외국어대학교,"16,060",2577500,,,,,,,,,,,,,,,,,,
,한국전통문화대학교(일반),543,1255800,,,,,,,,,,,,,,,,,,
,한국체육대학교,"2,463",2681000,,,,,,,,,,,,,,,,,,
,한국침례신학대학교,"1,540",4256600,,,,,,,,,,,,,,,,,,
,한국항공대학교,"3,994",3717800,,,,,,,,,,,,,,,,,,
,한남대학교,"11,840",3645000,,,,,,,,,,,,,,,,,,
,한동대학교,"3,856",3387800,,,,,,,,,,,,,,,,,,
,한라대학교,"3,799",3634600,,,,,,,,,,,,,,,,,,
,한려대학교,627,3067300,,,,,,,,,,,,,,,,,,
,한림대학교,"8,030",3844900,,,,,,,,,,,,,,,,,,
,한밭대학교(산업대),"1,289",1815600,,,,,,,,,,,,,,,,,,
,한북대학교,406,2906500,,,,,,,,,,,,,,,,,,
,한서대학교,"7,180",4109600,,,,,,,,,,,,,,,,,,
,한성대학교,"6,389",3592100,,,,,,,,,,,,,,,,,,
,한세대학교,"2,717",4096800,,,,,,,,,,,,,,,,,,
,한신대학교,"5,081",3498800,,,,,,,,,,,,,,,,,,
,한양대학교,"15,111",3303300,,,,,,,,,,,,,,,,,,
,한양대학교(ERICA) _분교,"8,797",3642400,,,,,,,,,,,,,,,,,,
,한일장신대학교,871,4723400,,,,,,,,,,,,,,,,,,
,한중대학교,"1,035",4197300,,,,,,,,,,,,,,,,,,
,협성대학교,"4,307",4083800,,,,,,,,,,,,,,,,,,
,호남대학교,"7,210",3339500,,,,,,,,,,,,,,,,,,
,호남신학대학교,524,3865100,,,,,,,,,,,,,,,,,,
,호서대학교,"12,180",3640200,,,,,,,,,,,,,,,,,,
,호원대학교,"5,458",3614100,,,,,,,,,,,,,,,,,,
,홍익대학교,"11,851",3729800,,,,,,,,,,,,,,,,,,
,홍익대학교 _제2캠퍼스,"6,064",3953000,,,,,,,,,,,,,,,,,,
,화성의과학대학교,777,3180700,,,,,,,,,,,,,,,,,,
2017,가야대학교(김해),"2,489",3777400,,,,,,,,,,,,,,,,,,
,가천대학교,"17,691",3359300,,,,,,,,,,,,,,,,,,
,가톨릭관동대학교,"8,041",3811100,,,,,,,,,,,,,,,,,,
,가톨릭꽃동네대학교,452,6438900,,,,,,,,,,,,,,,,,,
,가톨릭대학교,"6,827",3068200,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제2캠퍼스,582,2666600,,,,,,,,,,,,,,,,,,
,가톨릭대학교 _제3캠퍼스,170,6315600,,,,,,,,,,,,,,,,,,
,감리교신학대학교,811,3667200,,,,,,,,,,,,,,,,,,
,강남대학교,"6,435",4112700,,,,,,,,,,,,,,,,,,
,강서대학교,"1,284",3540800,,,,,,,,,,,,,,,,,,
,강원대학교,"13,659",2662200,,,,,,,,,,,,,,,,,,
,강원대학교 _제2캠퍼스,"5,917",3591800,,,,,,,,,,,,,,,,,,
,건국대학교,"14,980",3211600,,,,,,,,,,,,,,,,,,
,건국대학교(글로컬) _분교,"7,514",3974000,,,,,,,,,,,,,,,,,,
,건양대학교,"4,216",3727600,,,,,,,,,,,,,,,,,,
,건양대학교 _제2캠퍼스,"3,412",3582000,,,,,,,,,,,,,,,,,,
,경기대학교,"11,545",3631800,,,,,,,,,,,,,,,,,,
,경기대학교 _제2캠퍼스,"2,031",3625900,,,,,,,,,,,,,,,,,,
,경남과학기술대학교,"4,900",2902600,,,,,,,,,,,,,,,,,,
,경남대학교,"11,669",3154800,,,,,,,,,,,,,,,,,,
,경동대학교,"3,333",3939400,,,,,,,,,,,,,,,,,,
,경동대학교 _제3캠퍼스,"2,811",2679200,,,,,,,,,,,,,,,,,,
,경동대학교 _제4캠퍼스,"1,207",2607500,,,,,,,,,,,,,,,,,,
,경북대학교,"22,293",2717700,,,,,,,,,,,,,,,,,,
,경상국립대학교,"13,790",2751100,,,,,,,,,,,,,,,,,,
,경성대학교,"11,932",3362800,,,,,,,,,,,,,,,,,,
,경운대학교,"4,333",4577400,,,,,,,,,,,,,,,,,,
,경운대학교(산업대),214,2822300,,,,,,,,,,,,,,,,,,
,경인교육대학교,"1,300",2364400,,,,,,,,,,,,,,,,,,
,경인교육대학교 _제2캠퍼스,"1,307",2295800,,,,,,,,,,,,,,,,,,
,경일대학교,"6,513",3603100,,,,,,,,,,,,,,,,,,
,경희대학교,"24,441",2996100,,,,,,,,,,,,,,,,,,
,계명대학교,"20,857",3572300,,,,,,,,,,,,,,,,,,
,고려대학교,"20,468",2985300,,,,,,,,,,,,,,,,,,
,고려대학교(세종) _분교,"6,369",3745300,,,,,,,,,,,,,,,,,,
,고신대학교,"3,914",3970700,,,,,,,,,,,,,,,,,,
,공주교육대학교,"1,494",2385000,,,,,,,,,,,,,,,,,,
,광신대학교,501,4317400,,,,,,,,,,,,,,,,,,
,광운대학교,"7,865",3158000,,,,,,,,,,,,,,,,,,
,광주가톨릭대학교,82,0,,,,,,,,,,,,,,,,,,
,광주과학기술원,714,6244300,,,,,,,,,,,,,,,,,,
,광주교육대학교,"1,379",3661100,,,,,,,,,,,,,,,,,,
,광주대학교,"6,782",4021000,,,,,,,,,,,,,,,,,,
,광주여자대학교,"3,679",4455100,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교,"5,621",3123600,,,,,,,,,,,,,,,,,,
,국립강릉원주대학교 _제2캠퍼스,"2,010",3018500,,,,,,,,,,,,,,,,,,
,국립경국대학교,"5,915",2930900,,,,,,,,,,,,,,,,,,
,국립공주대학교,"13,037",2595200,,,,,,,,,,,,,,,,,,
,국립군산대학교,"7,009",2952700,,,,,,,,,,,,,,,,,,
,국립금오공과대학교,"5,949",2630800,,,,,,,,,,,,,,,,,,
,국립목포대학교,"7,088",3037900,,,,,,,,,,,,,,,,,,
,국립목포해양대학교,"2,558",2775100,,,,,,,,,,,,,,,,,,
,국립부경대학교,"15,985",2466500,,,,,,,,,,,,,,,,,,
,국립순천대학교,"6,904",2788000,,,,,,,,,,,,,,,,,,
,국립창원대학교,"7,967",2526700,,,,,,,,,,,,,,,,,,
,국립한국교통대학교,"8,191",3539500,,,,,,,,,,,,,,,,,,
,국립한국해양대학교,"6,429",2415900,,,,,,,,,,,,,,,,,,
,국립한밭대학교,"7,644",2762600,,,,,,,,,,,,,,,,,,
,국민대학교,"14,577",3152300,,,,,,,,,,,,,,,,,,
,극동대학교,"3,650",4272700,,,,,,,,,,,,,,,,,,
,금강대학교,514,6633200,,,,,,,,,,,,,,,,,,
,김천대학교,"3,331",3374000,,,,,,,,,,,,,,,,,,
,나사렛대학교,"5,268",4155700,,,,,,,,,,,,,,,,,,
,남부대학교,"2,987",3913800,,,,,,,,,,,,,,,,,,
,남서울대학교,"8,872",4744900,,,,,,,,,,,,,,,,,,
,남서울대학교(산업대),600,2799900,,,,,,,,,,,,,,,,,,
,단국대학교,"11,028",3214100,,,,,,,,,,,,,,,,,,
,단국대학교 _제2캠퍼스,"11,131",3353400,,,,,,,,,,,,,,,,,,
,대구가톨릭대학교,"12,878",3785600,,,,,,,,,,,,,,,,,,
,대구경북과학기술원,696,2948600,,,,,,,,,,,,,,,,,,
,대구교육대학교,"1,633",2446100,,,,,,,,,,,,,,,,,,
,대구대학교,"17,305",3755900,,,,,,,,,,,,,,,,,,
,대구예술대학교,"1,283",3569900,,,,,,,,,,,,,,,,,,
,대구외국어대학교,288,0,,,,,,,,,,,,,,,,,,
,대구한의대학교,"6,504",3763100,,,,,,,,,,,,,,,,,,
,대신대학교,342,4701000,,,,,,,,,,,,,,,,,,
,대전가톨릭대학교,60,5061300,,,,,,,,,,,,,,,,,,
,대전대학교,"8,967",3679500,,,,,,,,,,,,,,,,,,
,대전신학대학교,142,5205400,,,,,,,,,,,,,,,,,,
,대진대학교,"7,338",4188800,,,,,,,,,,,,,,,,,,
,덕성여자대학교,"5,554",3415800,,,,,,,,,,,,,,,,,,
,동국대학교,"13,209",3017600,,,,,,,,,,,,,,,,,,
,동국대학교(WISE) _분교,"7,479",3703800,,,,,,,,,,,,,,,,,,
,동덕여자대학교,"6,526",3554600,,,,,,,,,,,,,,,,,,
,동명대학교,"7,734",4173900,,,,,,,,,,,,,,,,,,
,동서대학교,"10,437",3496100,,,,,,,,,,,,,,,,,,
,동신대학교,"6,606",4047600,,,,,,,,,,,,,,,,,,
,동아대학교,"18,589",3335900,,,,,,,,,,,,,,,,,,
,동양대학교,"4,054",3063100,,,,,,,,,,,,,,,,,,
,동의대학교,"15,448",3555800,,,,,,,,,,,,,,,,,,
,루터대학교,362,4808100,,,,,,,,,,,,,,,,,,
,명지대학교,"6,429",4216000,,,,,,,,,,,,,,,,,,
,명지대학교 _제2캠퍼스,"6,605",3738200,,,,,,,,,,,,,,,,,,
,목원대학교,"7,885",4200200,,,,,,,,,,,,,,,,,,
,목포가톨릭대학교,558,4910700,,,,,,,,,,,,,,,,,,
,배재대학교,"8,165",3523000,,,,,,,,,,,,,,,,,,
,백석대학교,"11,632",3419300,,,,,,,,,,,,,,,,,,
,부산가톨릭대학교,"3,875",4178400,,,,,,,,,,,,,,,,,,
,부산교육대학교,"1,555",2413400,,,,,,,,,,,,,,,,,,
,부산대학교,"20,374",2818100,,,,,,,,,,,,,,,,,,
,부산외국어대학교,"8,399",3093500,,,,,,,,,,,,,,,,,,
,부산장신대학교,240,5836100,,,,,,,,,,,,,,,,,,
,삼육대학교,"5,381",4273800,,,,,,,,,,,,,,,,,,
,상명대학교,"6,838",3169100,,,,,,,,,,,,,,,,,,
,상명대학교 _제2캠퍼스,"5,775",3512400,,,,,,,,,,,,,,,,,,
,상지대학교,"6,496",2871500,,,,,,,,,,,,,,,,,,
,서강대학교,"7,812",2805800,,,,,,,,,,,,,,,,,,
,서경대학교,"6,384",3218100,,,,,,,,,,,,,,,,,,
,서남대학교,796,0,,,,,,,,,,,,,,,,,,
,서남대학교 _제2캠퍼스,551,0,,,,,,,,,,,,,,,,,,
,서울과학기술대학교,"9,072",3077900,,,,,,,,,,,,,,,,,,
,서울과학기술대학교(산업대),"1,029",1486300,,,,,,,,,,,,,,,,,,
,서울교육대학교,"1,526",2107800,,,,,,,,,,,,,,,,,,
,서울기독대학교,547,4194700,,,,,,,,,,,,,,,,,,
,서울대학교,"16,158",3116800,,,,,,,,,,,,,,,,,,
,서울시립대학교,"8,854",1645500,,,,,,,,,,,,,,,,,,
,서울신학대학교,"2,178",5804100,,,,,,,,,,,,,,,,,,
,서울여자대학교,"6,915",3569900,,,,,,,,,,,,,,,,,,
,서울장신대학교,471,4504400,,,,,,,,,,,,,,,,,,
,서울한영대학교,683,3964400,,,,,,,,,,,,,,,,,,
,서원대학교,"6,877",3556300,,,,,,,,,,,,,,,,,,
,선문대학교,"8,959",4218800,,,,,,,,,,,,,,,,,,
,성결대학교,"5,137",3681800,,,,,,,,,,,,,,,,,,
,성공회대학교,"2,049",4450700,,,,,,,,,,,,,,,,,,
,성균관대학교,"18,597",3471700,,,,,,,,,,,,,,,,,,
,성신여자대학교,"8,916",4151500,,,,,,,,,,,,,,,,,,
,세명대학교,"7,508",4046100,,,,,,,,,,,,,,,,,,
,세종대학교,"11,336",3727000,,,,,,,,,,,,,,,,,,
,세한대학교,"4,004",3186400,,,,,,,,,,,,,,,,,,
,송원대학교,"2,531",3620500,,,,,,,,,,,,,,,,,,
,수원가톨릭대학교,120,8406500,,,,,,,,,,,,,,,,,,
,수원대학교,"9,515",3282200,,,,,,,,,,,,,,,,,,
,숙명여자대학교,"9,819",3509800,,,,,,,,,,,,,,,,,,
,순복음총회신학교,243,3758700,,,,,,,,,,,,,,,,,,
,순천향대학교,"10,348",4180900,,,,,,,,,,,,,,,,,,
,숭실대학교,"12,654",3289900,,,,,,,,,,,,,,,,,,
,신경주대학교,"1,682",2764100,,,,,,,,,,,,,,,,,,
,신라대학교,"9,046",3360100,,,,,,,,,,,,,,,,,,
,신한대학교,"1,362",3529600,,,,,,,,,,,,,,,,,,
,신한대학교 _제2캠퍼스,"5,185",3440800,,,,,,,,,,,,,,,,,,
,아신대학교,706,4298800,,,,,,,,,,,,,,,,,,
,아주대학교,"9,179",3197500,,,,,,,,,,,,,,,,,,
,안양대학교,"4,509",3631600,,,,,,,,,,,,,,,,,,
,안양대학교 _제2캠퍼스,202,6674400,,,,,,,,,,,,,,,,,,
,연세대학교,"18,690",3242900,,,,,,,,,,,,,,,,,,
,연세대학교(미래) _분교,"7,342",3278000,,,,,,,,,,,,,,,,,,
,영남대학교,"20,645",3751100,,,,,,,,,,,,,,,,,,
,영남신학대학교,402,4870100,,,,,,,,,,,,,,,,,,
,영산대학교,"2,932",3862500,,,,,,,,,,,,,,,,,,
,영산대학교 _제2캠퍼스,"3,547",3354500,,,,,,,,,,,,,,,,,,
,영산선학대학교,46,2499800,,,,,,,,,,,,,,,,,,
,예수대학교,558,4387600,,,,,,,,,,,,,,,,,,
,예원예술대학교,595,3036000,,,,,,,,,,,,,,,,,,
,예원예술대학교 _제2캠퍼스,425,2714600,,,,,,,,,,,,,,,,,,
,용인대학교,"6,027",3263000,,,,,,,,,,,,,,,,,,
,우석대학교,"7,095",3082000,,,,,,,,,,,,,,,,,,
,우송대학교,"8,938",3657600,,,,,,,,,,,,,,,,,,
,울산과학기술원,"2,769",6139200,,,,,,,,,,,,,,,,,,
,울산대학교,"11,838",2504500,,,,,,,,,,,,,,,,,,
,원광대학교,"14,753",3532200,,,,,,,,,,,,,,,,,,
,위덕대학교,"2,980",3445600,,,,,,,,,,,,,,,,,,
,유원대학교,"3,474",4058800,,,,,,,,,,,,,,,,,,
,을지대학교,760,4158600,,,,,,,,,,,,,,,,,,
,을지대학교 _제2캠퍼스,"4,287",3955000,,,,,,,,,,,,,,,,,,
,이화여자대학교,"15,016",3385500,,,,,,,,,,,,,,,,,,
,인제대학교,"8,537",3594600,,,,,,,,,,,,,,,,,,
,인제대학교 _제2캠퍼스,872,2507600,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교,79,7327800,,,,,,,,,,,,,,,,,,
,인천가톨릭대학교 _제2캠퍼스,675,2954400,,,,,,,,,,,,,,,,,,
,인천대학교,"11,689",3133100,,,,,,,,,,,,,,,,,,
,인하대학교,"16,519",3010800,,,,,,,,,,,,,,,,,,
,장로회신학대학교,648,4069800,,,,,,,,,,,,,,,,,,
,전남대학교,"16,097",2613800,,,,,,,,,,,,,,,,,,
,전남대학교 _제2캠퍼스,"2,735",2761100,,,,,,,,,,,,,,,,,,
,전북대학교,"17,437",2716700,,,,,,,,,,,,,,,,,,
,전주교육대학교,"1,179",1616100,,,,,,,,,,,,,,,,,,
,전주대학교,"10,824",4092400,,,,,,,,,,,,,,,,,,
,정석대학,90,0,,,,,,,,,,,,,,,,,,
,제주국제대학교,"1,363",4050000,,,,,,,,,,,,,,,,,,
,제주대학교,"9,861",2703400,,,,,,,,,,,,,,,,,,
,조선대학교,"18,511",3578700,,,,,,,,,,,,,,,,,,
,중부대학교,"7,628",3699500,,,,,,,,,,,,,,,,,,
