기준연도,학교명,재학생,1인당장학금
2017,서울대학교,"16,158",3116800
2017,서울시립대학교,"8,854",1645500
2017,서울신학대학교,"2,178",5804100
2017,서울여자대학교,"6,915",3569900
2017,서울장신대학교,471,4504400
2017,서울한영대학교,683,3964400
2017,서원대학교,"6,877",3556300
2017,선문대학교,"8,959",4218800
2017,성결대학교,"5,137",3681800
2017,성공회대학교,"2,049",4450700
2017,성균관대학교,"18,597",3471700
2017,성신여자대학교,"8,916",4151500
2017,세명대학교,"7,508",4046100
2017,세종대학교,"11,336",3727000
2017,세한대학교,"4,004",3186400
2017,송원대학교,"2,531",3620500
2017,수원가톨릭대학교,120,8406500
2017,수원대학교,"9,515",3282200
2017,숙명여자대학교,"9,819",3509800
2017,순복음총회신학교,243,3758700
2017,순천향대학교,"10,348",4180900
2017,숭실대학교,"12,654",3289900
2017,신경주대학교,"1,682",2764100
2017,신라대학교,"9,046",3360100
2017,신한대학교,"1,362",3529600
2017,신한대학교 _제2캠퍼스,"5,185",3440800
2017,아신대학교,706,4298800
2017,아주대학교,"9,179",3197500
2017,안양대학교,"4,509",3631600
2017,안양대학교 _제2캠퍼스,202,6674400
2017,연세대학교,"18,690",3242900
2017,연세대학교(미래) _분교,"7,342",3278000
2017,영남대학교,"20,645",3751100
2017,영남신학대학교,402,4870100
2017,영산대학교,"2,932",3862500
2017,영산대학교 _제2캠퍼스,"3,547",3354500
2017,영산선학대학교,46,2499800
2017,예수대학교,558,4387600
2017,예원예술대학교,595,3036000
2017,예원예술대학교 _제2캠퍼스,425,2714600
2017,용인대학교,"6,027",3263000
2017,우석대학교,"7,095",3082000
2017,우송대학교,"8,938",3657600
2017,울산과학기술원,"2,769",6139200
2017,울산대학교,"11,838",2504500
2017,원광대학교,"14,753",3532200
2017,위덕대학교,"2,980",3445600
2017,유원대학교,"3,474",4058800
2017,을지대학교,760,4158600
2017,을지대학교 _제2캠퍼스,"4,287",3955000
2017,이화여자대학교,"15,016",3385500
2017,인제대학교,"8,537",3594600
2017,인제대학교 _제2캠퍼스,872,2507600
2017,인천가톨릭대학교,79,7327800
2017,인천가톨릭대학교 _제2캠퍼스,675,2954400
2017,인천대학교,"11,689",3133100
2017,인하대학교,"16,519",3010800
2017,장로회신학대학교,648,4069800
2017,전남대학교,"16,097",2613800
2017,전남대학교 _제2캠퍼스,"2,735",2761100
2017,전북대학교,"17,437",2716700
2017,전주교육대학교,"1,179",1616100
2017,전주대학교,"10,824",4092400
2017,정석대학,90,0
2017,제주국제대학교,"1,363",4050000
2017,제주대학교,"9,861",2703400
2017,조선대학교,"18,511",3578700
2017,중부대학교,"7,628",3699500
2017,중앙대학교,"17,047",2961600
2017,중앙대학교 _제2캠퍼스,"5,537",3245600
2017,중앙승가대학교,187,1760600
2017,중원대학교,"3,460",3679000
2017,진주교육대학교,"1,362",3121600
2017,차의과학대학교,"2,137",3709600
2017,창신대학교,"1,622",2687200
2017,청운대학교,"6,384",4050800
2017,청주교육대학교,"1,219",2407100
2017,청주대학교,"11,117",3395600
2017,초당대학교,"2,966",4162000
2017,초당대학교(산업대),93,1458300
2017,총신대학교,"1,848",4068700
2017,추계예술대학교,"1,220",2956800
2017,춘천교육대학교,"1,391",2389800
2017,충남대학교,"17,580",2607100
2017,충북대학교,"13,853",2689900
2017,칼빈대학교,423,3021900
2017,평택대학교,"3,704",3716200
2017,포항공과대학교,"1,397",5892700
2017,한경국립대학교,"5,004",2700800
2017,한경대학교(산업대),698,740100
2017,한국공학대학교,"6,363",4316700
2017,한국과학기술원,"3,815",7483700
2017,한국교원대학교,"2,350",2507600
2017,한국국제대학교,"3,242",3384100
2017,한국기술교육대학교,"4,210",3936300
2017,한국방송통신대학교,"106,727",182200
2017,한국산업기술대학교(산업대),686,2673500
2017,한국성서대학교,"1,050",5076400
2017,한국예술종합학교,"2,546",1862300
2017,한국외국어대학교,"16,358",3003500
2017,한국전통문화대학교,537,2277200
2017,한국체육대학교,"2,493",2850000
2017,한국침례신학대학교,"1,504",4741500
2017,한국항공대학교,"3,988",3823600
2017,한남대학교,"11,270",3811200
2017,한동대학교,"3,868",3629700
2017,한라대학교,"3,609",3748300
2017,한려대학교,541,2797500
2017,한림대학교,"7,829",3789500
2017,한밭대학교(산업대),546,1445200
2017,한북대학교,13,0
2017,한서대학교,"6,993",4190400
2017,한성대학교,"6,125",3925500
2017,한세대학교,"2,725",4102200
2017,한신대학교,"4,940",3705100
2017,한양대학교,"15,117",3295100
2017,한양대학교(ERICA) _분교,"8,676",3686300
2017,한일장신대학교,830,4480000
2017,한중대학교,390,0
2017,협성대학교,"4,131",4302800
2017,호남대학교,"7,013",3416400
2017,호남신학대학교,521,3716700
2017,호서대학교,"11,637",3827200
2017,호원대학교,"5,374",3526100
2017,홍익대학교,"11,771",3812300
2017,홍익대학교 _제2캠퍼스,"5,915",3996300
2017,화성의과학대학교,670,2864100
2018,가야대학교(김해),"2,520","3,674,342.1"
2018,가천대학교,"17,874","3,438,581.2"
2018,가톨릭관동대학교,"8,028","3,213,715.9"
2018,가톨릭꽃동네대학교,453,"5,791,921.4"
2018,가톨릭대학교,"6,850","3,162,409.4"
2018,가톨릭대학교 _제2캠퍼스,672,"2,789,689.6"
2018,가톨릭대학교 _제3캠퍼스,176,"6,386,503.4"
2018,감리교신학대학교,812,"3,987,530.6"
2018,강남대학교,"6,511","3,673,639.3"
2018,강서대학교,"1,325","3,555,050.7"
2018,강원대학교,"13,473","2,607,416.7"
2018,강원대학교 _제2캠퍼스,"5,894","3,258,389"
2018,건국대학교,"15,309","3,317,809.1"
2018,건국대학교(글로컬) _분교,"7,396","3,580,046.9"
2018,건양대학교,"3,846","3,862,825.9"
2018,건양대학교 _제2캠퍼스,"3,631","3,760,284.6"
2018,경기대학교,"11,438","3,536,664"
2018,경기대학교 _제2캠퍼스,"1,993","3,622,635.7"
2018,경남과학기술대학교,"4,805","2,853,235.5"
2018,경남대학교,"11,655","3,119,520.5"
2018,경동대학교,"2,556","3,956,558.3"
2018,경동대학교 _제3캠퍼스,"3,448","3,179,693"
2018,경동대학교 _제4캠퍼스,"1,700","3,055,087.5"
2018,경북대학교,"22,206","2,689,192.1"
2018,경상국립대학교,"13,671","2,697,054.9"
2018,경성대학교,"12,100","3,280,262.9"
2018,경운대학교,"4,359","4,628,157.8"
2018,경인교육대학교,"1,303","2,264,591.8"
2018,경인교육대학교 _제2캠퍼스,"1,318","2,154,560.2"
2018,경일대학교,"6,532","3,541,408.5"
2018,경희대학교,"25,226","3,162,324.4"
2018,계명대학교,"20,682","3,707,465.8"
2018,고려대학교,"20,645","3,278,453.1"
2018,고려대학교(세종) _분교,"6,266","3,457,053.1"
2018,고신대학교,"3,748","3,877,601.2"
2018,공주교육대학교,"1,471","2,055,918.3"
2018,광신대학교,490,"4,367,369.1"
2018,광운대학교,"7,833","3,007,582.4"
2018,광주가톨릭대학교,74,0
2018,광주과학기술원,757,"5,966,241.9"
2018,광주교육대학교,"1,369","3,417,962"
2018,광주대학교,"6,848","4,006,460.2"
2018,광주여자대학교,"3,591","4,215,970.4"
2018,국립강릉원주대학교,"5,601","3,049,048.5"
2018,국립강릉원주대학교 _제2캠퍼스,"2,070","3,068,185.4"
2018,국립경국대학교,"5,950","2,912,196.8"
2018,국립공주대학교,"12,924","2,558,867.3"
2018,국립군산대학교,"6,868","2,883,724.5"
2018,국립금오공과대학교,"5,792","2,734,802.7"
2018,국립목포대학교,"6,982","2,960,753.2"
2018,국립목포해양대학교,"2,573","2,370,516.3"
2018,국립부경대학교,"16,105","2,632,359.2"
2018,국립순천대학교,"6,886","2,824,304.7"
2018,국립창원대학교,"7,855","2,519,138.1"
2018,국립한국교통대학교,"8,207","3,004,327.5"
2018,국립한국해양대학교,"6,515","2,387,406.8"
2018,국립한밭대학교,"8,429","2,452,471"
2018,국민대학교,"14,959","3,354,577.2"
2018,극동대학교,"3,634","3,952,352.7"
2018,금강대학교,502,"6,786,878.7"
2018,김천대학교,"3,220","3,738,068.9"
2018,나사렛대학교,"5,146","4,144,013"
2018,남부대학교,"3,041","3,987,144.5"
2018,남서울대학교,"9,451","4,022,637.4"
2018,단국대학교,"11,285","3,176,254.8"
2018,단국대학교 _제2캠퍼스,"11,023","3,326,608.9"
2018,대구가톨릭대학교,"12,700","3,582,063.1"
2018,대구경북과학기술원,746,"3,028,663.3"
2018,대구교육대학교,"1,629","2,331,456.5"
2018,대구대학교,"16,971","3,715,880.8"
2018,대구예술대학교,"1,148","3,937,630"
2018,대구한의대학교,"6,564","3,502,486.5"
2018,대신대학교,411,"4,806,531.5"
2018,대전가톨릭대학교,46,"5,247,771.7"
2018,대전대학교,"8,987","3,611,441.1"
2018,대전신학대학교,114,"6,047,950.9"
2018,대진대학교,"7,367","3,736,867.7"
2018,덕성여자대학교,"5,550","2,918,628.4"
2018,동국대학교,"13,449","3,228,563.3"
2018,동국대학교(WISE) _분교,"7,569","3,589,276.2"
2018,동덕여자대학교,"6,608","3,198,809.1"
2018,동명대학교,"7,653","3,972,471.5"
2018,동서대학교,"10,292","3,793,184.2"
2018,동신대학교,"6,554","4,010,958"
2018,동아대학교,"18,408","3,370,787.6"
2018,동양대학교,"3,989","3,107,346.3"
2018,동의대학교,"15,300","3,484,061.7"
2018,루터대학교,345,"3,920,394.1"
2018,명지대학교,"6,394","3,606,074.3"
2018,명지대학교 _제2캠퍼스,"6,777","3,214,870.5"
2018,목원대학교,"7,670","3,936,044.9"
2018,목포가톨릭대학교,516,"4,633,996.1"
2018,배재대학교,"8,106","3,510,328"
2018,백석대학교,"11,684","3,699,101.6"
2018,부산가톨릭대학교,"3,879","4,014,393.7"
2018,부산교육대학교,"1,539","2,369,753.3"
2018,부산대학교,"20,500","2,781,273.9"
2018,부산외국어대학교,"8,286","3,069,121.6"
2018,부산장신대학교,252,"6,093,124.8"
2018,삼육대학교,"5,410","3,986,980.2"
2018,상명대학교,"6,658","3,331,141"
2018,상명대학교 _제2캠퍼스,"5,794","3,618,014.7"
2018,상지대학교,"6,308","3,159,504"
2018,서강대학교,"8,107","2,808,192.6"
2018,서경대학교,"6,294","3,176,945.6"
2018,서울과학기술대학교,"10,161","3,070,179.4"
2018,서울교육대학교,"1,533","2,004,745.8"
2018,서울기독대학교,554,"3,795,266.7"
2018,서울대학교,"16,197","3,174,066.5"
2018,서울시립대학교,"8,817","1,609,137.3"
2018,서울신학대학교,"2,197","4,922,713.9"
2018,서울여자대학교,"6,858","3,628,669.4"
2018,서울장신대학교,462,"4,465,155.6"
2018,서울한영대학교,650,"3,925,867.8"
2018,서원대학교,"6,676","3,792,488.8"
2018,선문대학교,"9,134","3,992,196.2"
2018,성결대학교,"5,153","3,526,424"
2018,성공회대학교,"1,972","3,982,385.2"
2018,성균관대학교,"19,105","3,549,802.2"
2018,성신여자대학교,"8,833","4,102,627.6"
2018,세명대학교,"7,412","3,979,296.3"
2018,세종대학교,"11,472","3,242,473.2"
2018,세한대학교,"3,993","3,317,533.6"
2018,송원대학교,"2,683","4,074,230.4"
2018,수원가톨릭대학교,124,"7,932,563.7"
2018,수원대학교,"9,209","3,270,704.5"
2018,숙명여자대학교,"9,705","3,732,580.3"
2018,순복음총회신학교,226,"4,138,445.4"
2018,순천향대학교,"10,493","3,948,253"
2018,숭실대학교,"13,144","3,032,015.8"
2018,신경주대학교,"1,335","3,075,507.2"
2018,신라대학교,"9,032","3,447,001.7"
2018,신한대학교,"1,367","3,612,259.8"
2018,신한대학교 _제2캠퍼스,"5,155","3,502,090.8"
2018,아신대학교,679,"4,384,210.6"
2018,아주대학교,"9,347","3,158,140.2"
2018,안양대학교,"4,302","3,438,456.9"
2018,안양대학교 _제2캠퍼스,373,"3,104,728"
2018,연세대학교,"18,748","3,405,304"
2018,연세대학교(미래) _분교,"7,221","3,337,898.7"
2018,영남대학교,"20,579","3,756,060.3"
2018,영남신학대학교,421,"4,985,467.5"
2018,영산대학교,"2,987","3,602,989.8"
2018,영산대학교 _제2캠퍼스,"3,750","3,038,959.2"
2018,영산선학대학교,46,"2,825,991.3"
2018,예수대학교,588,"3,898,927.6"
2018,예원예술대학교,658,"3,203,575"
2018,예원예술대학교 _제2캠퍼스,396,"2,748,189.3"
2018,용인대학교,"5,915","3,360,395"
2018,우석대학교,"6,862","3,232,874.7"
2018,우송대학교,"9,128","3,955,356.2"
2018,울산과학기술원,"2,431","6,201,396"
2018,울산대학교,"11,791","2,619,139.4"
2018,원광대학교,"14,912","3,627,197.5"
2018,위덕대학교,"2,953","3,975,938.9"
2018,유원대학교,"3,470","4,278,331.1"
2018,을지대학교,748,"3,942,546.9"
2018,을지대학교 _제2캠퍼스,"4,106","3,492,925.7"
2018,이화여자대학교,"15,301","3,312,186.3"
2018,인제대학교,"8,425","3,503,270.4"
2018,인제대학교 _제2캠퍼스,842,"2,394,568.6"
2018,인천가톨릭대학교,71,"7,339,033.8"
2018,인천가톨릭대학교 _제2캠퍼스,627,"3,089,832.4"
2018,인천대학교,"11,663","3,109,273.2"
2018,인하대학교,"16,873","3,161,460.9"
2018,장로회신학대학교,617,"4,243,210.7"
2018,전남대학교,"16,365","2,542,370.8"
2018,전남대학교 _제2캠퍼스,"2,761","2,731,112.7"
2018,전북대학교,"17,532","2,767,198"
2018,전주교육대학교,"1,179","1,705,680.7"
2018,전주대학교,"10,841","3,722,766.9"
2018,정석대학,86,0
2018,제주국제대학교,"1,298","3,772,422.3"
2018,제주대학교,"9,871","2,790,726.1"
2018,조선대학교,"18,806","3,480,134.4"
2018,중부대학교,"7,749","3,768,489.4"
2018,중앙대학교,"17,833","3,143,623.7"
2018,중앙대학교 _제2캠퍼스,"5,116","3,665,563.9"
2018,중앙승가대학교,152,"2,210,631.6"
2018,중원대학교,"3,798","3,755,058.5"
2018,진주교육대학교,"1,348","2,507,580.9"
2018,차의과학대학교,"2,246","3,093,909.3"
2018,창신대학교,"1,807","3,426,269.2"
2018,청운대학교,"6,266","3,981,949.6"
2018,청주교육대학교,"1,211","2,075,526.4"
2018,청주대학교,"10,588","3,094,167.5"
2018,초당대학교,"3,069","3,972,597.9"
2018,총신대학교,"1,734","3,866,692.1"
2018,추계예술대학교,"1,152","2,986,706.3"
2018,춘천교육대학교,"1,382","2,171,252"
2018,충남대학교,"17,514","2,530,674.1"
2018,충북대학교,"13,661","2,748,155"
2018,칼빈대학교,504,"3,291,324.6"
2018,평택대학교,"3,638","3,623,651.9"
2018,포항공과대학교,"1,386","5,759,467.2"
2018,한경국립대학교,"5,652","2,553,089.7"
2018,한국공학대학교,"6,813","3,625,932.9"
2018,한국과학기술원,"3,860","7,099,900"
2018,한국교원대학교,"2,370","2,304,743.7"
2018,한국국제대학교,"2,795","3,293,820.3"
2018,한국기술교육대학교,"4,254","3,511,303.2"
2018,한국방송통신대학교,"102,684","178,501.4"
2018,한국성서대학교,"1,056","4,353,072.9"
2018,한국예술종합학교,"2,621","1,884,676.1"
2018,한국외국어대학교,"16,798","2,665,335.6"
2018,한국전통문화대학교,533,"2,102,179"
2018,한국체육대학교,"2,473","2,740,120.9"
2018,한국침례신학대학교,"1,412","5,075,245.3"
2018,한국항공대학교,"3,865","3,445,353.3"
2018,한남대학교,"11,737","3,338,664.7"
2018,한동대학교,"3,807","3,833,815.5"
2018,한라대학교,"3,554","3,641,761.3"
2018,한려대학교,495,"2,688,101.6"
2018,한림대학교,"7,683","3,740,339.6"
2018,한북대학교,3,0
2018,한서대학교,"6,938","3,970,961.5"
2018,한성대학교,"6,287","3,496,568.5"
2018,한세대학교,"2,663","3,873,321.7"
2018,한신대학교,"4,980","3,486,653.1"
2018,한양대학교,"15,624","3,417,783.9"
2018,한양대학교(ERICA) _분교,"8,639","3,913,101.8"
2018,한일장신대학교,852,"4,521,654.8"
2018,협성대학교,"4,202","3,909,270.1"
2018,호남대학교,"6,958","3,574,135.7"
2018,호남신학대학교,520,"3,968,565.4"
2018,호서대학교,"11,626","3,525,863.4"
2018,호원대학교,"5,255","4,068,337.3"
2018,홍익대학교,"11,956","4,043,083"
2018,홍익대학교 _제2캠퍼스,"5,801","4,397,318.9"
2018,화성의과학대학교,635,"2,472,130.9"
2019,가야대학교(김해),"2,374","3,759,208.3"
2019,가천대학교,"17,996","3,293,386.6"
2019,가톨릭관동대학교,"7,890","3,205,181.1"
2019,가톨릭꽃동네대학교,443,"5,167,994.3"
2019,가톨릭대학교,"6,937","3,080,960.2"
2019,가톨릭대학교 _제2캠퍼스,798,"2,644,930.8"
2019,가톨릭대학교 _제3캠퍼스,187,"6,414,678.6"
2019,감리교신학대학교,812,"3,590,485.9"
2019,강남대학교,"6,515","3,137,813.8"
2019,강서대학교,"1,282","3,610,063.6"
2019,강원대학교,"13,550","2,532,616.1"
2019,강원대학교 _제2캠퍼스,"5,775","3,199,619.5"
2019,건국대학교,"15,372","3,162,016.3"
2019,건국대학교(글로컬) _분교,"7,075","3,701,920.6"
2019,건양대학교,"3,665","3,711,150.7"
2019,건양대학교 _제2캠퍼스,"3,556","3,443,553"
2019,경기대학교,"11,530","3,458,195"
2019,경기대학교 _제2캠퍼스,"1,957","3,359,765.4"
2019,경남과학기술대학교,"4,727","2,826,702.2"
2019,경남대학교,"11,280","3,166,170.3"
2019,경동대학교,"1,764","4,322,926.2"
2019,경동대학교 _제3캠퍼스,"3,795","3,274,374.1"
2019,경동대학교 _제4캠퍼스,"2,054","3,151,052"
2019,경북대학교,"21,908","2,661,043.5"
2019,경상국립대학교,"13,865","2,706,349.3"
2019,경성대학교,"11,994","3,337,213.5"
2019,경운대학교,"4,357","4,285,456.9"
2019,경인교육대학교,"1,303","2,388,675.1"
2019,경인교육대학교 _제2캠퍼스,"1,299","2,295,000.7"
2019,경일대학교,"6,551","3,576,247"
2019,경희대학교,"25,603","3,081,884.7"
2019,계명대학교,"20,593","3,724,268.3"
2019,고려대학교,"20,561","3,212,339.6"
2019,고려대학교(세종) _분교,"6,233","3,485,777.1"
2019,고신대학교,"3,767","3,751,173.2"
2019,공주교육대학교,"1,451","2,166,241.8"
2019,광신대학교,487,"4,401,620.9"
2019,광운대학교,"8,018","2,974,071.5"
2019,광주가톨릭대학교,74,"175,675.7"
2019,광주과학기술원,716,"5,912,843"
2019,광주교육대학교,"1,351","3,355,758.2"
2019,광주대학교,"6,621","3,903,485.5"
2019,광주여자대학교,"3,547","4,167,656.8"
2019,국립강릉원주대학교,"5,600","3,080,732.1"
2019,국립강릉원주대학교 _제2캠퍼스,"2,063","3,176,260.2"
2019,국립경국대학교,"5,771","3,033,009.6"
2019,국립공주대학교,"12,896","2,599,881.4"
2019,국립군산대학교,"6,850","2,814,711.7"
2019,국립금오공과대학교,"5,599","2,800,542"
2019,국립목포대학교,"7,041","3,049,329.9"
2019,국립목포해양대학교,"2,546","2,391,464.4"
2019,국립부경대학교,"15,811","2,652,509"
2019,국립순천대학교,"6,847","2,790,886.7"
2019,국립창원대학교,"7,844","2,570,686.2"
2019,국립한국교통대학교,"8,068","2,883,253.6"
2019,국립한국해양대학교,"6,348","2,444,267.2"
2019,국립한밭대학교,"8,552","2,591,604.2"
2019,국민대학교,"15,134","3,282,095.8"
2019,극동대학교,"3,509","3,953,861.6"
2019,금강대학교,381,"7,810,788.5"
2019,김천대학교,"3,130","3,648,219.8"
2019,나사렛대학교,"5,069","3,998,072.9"
2019,남부대학교,"2,968","3,948,424"
2019,남서울대학교,"9,352","3,884,798.8"
2019,단국대학교,"11,458","3,059,497.4"
2019,단국대학교 _제2캠퍼스,"10,994","3,178,662.6"
2019,대구가톨릭대학교,"12,178","3,577,634.5"
2019,대구경북과학기술원,771,"2,925,422.8"
2019,대구교육대학교,"1,610","2,308,559.9"
2019,대구대학교,"16,684","3,600,199.8"
2019,대구예술대학교,"1,048","3,923,910.8"
2019,대구한의대학교,"6,266","3,579,393.8"
2019,대신대학교,405,"4,876,966.4"
2019,대전가톨릭대학교,47,"5,487,007.2"
2019,대전대학교,"8,910","3,563,815.7"
2019,대전신학대학교,96,"6,389,740.1"
2019,대진대학교,"7,276","3,677,848.9"
2019,덕성여자대학교,"5,453","2,997,040.4"
2019,동국대학교,"13,502","3,223,415.9"
2019,동국대학교(WISE) _분교,"7,528","3,621,588.8"
2019,동덕여자대학교,"6,592","3,194,239.6"
2019,동명대학교,"7,657","3,801,716.1"
2019,동서대학교,"10,125","3,721,671.1"
2019,동신대학교,"6,312","3,809,619.8"
2019,동아대학교,"17,980","3,313,814.8"
2019,동양대학교,"3,906","3,319,530.6"
2019,동의대학교,"14,826","3,522,001.1"
2019,루터대학교,348,"4,115,015.8"
2019,명지대학교,"6,237","3,520,852.4"
2019,명지대학교 _제2캠퍼스,"7,172","3,194,991.4"
2019,목원대학교,"7,467","3,864,833.9"
2019,목포가톨릭대학교,495,"4,534,216.5"
2019,배재대학교,"8,046","3,369,789.8"
2019,백석대학교,"11,580","3,655,135.1"
2019,부산가톨릭대학교,"3,839","3,937,816.4"
2019,부산교육대학교,"1,516","2,314,856.4"
2019,부산대학교,"19,780","2,840,845.5"
2019,부산외국어대학교,"7,974","3,130,258.8"
2019,부산장신대학교,218,"5,392,705.6"
2019,삼육대학교,"5,319","3,937,121.6"
2019,상명대학교,"6,478","3,256,647"
2019,상명대학교 _제2캠퍼스,"5,802","3,501,961.2"
2019,상지대학교,"6,257","3,129,058.4"
2019,서강대학교,"8,207","2,674,084.3"
2019,서경대학교,"6,245","3,139,615.2"
2019,서울과학기술대학교,"10,348","3,089,574.5"
2019,서울교육대학교,"1,533","1,844,949.3"
2019,서울기독대학교,502,"4,198,917.5"
2019,서울대학교,"16,239","3,188,979.7"
2019,서울시립대학교,"8,915","1,664,083.6"
2019,서울신학대학교,"2,198","4,678,287.2"
2019,서울여자대학교,"6,740","3,418,385"
2019,서울장신대학교,479,"4,704,511.3"
2019,서울한영대학교,653,"4,013,236.1"
2019,서원대학교,"6,481","3,682,367.7"
2019,선문대학교,"8,986","3,921,773.8"
2019,성결대학교,"5,277","3,279,810.6"
2019,성공회대학교,"1,977","3,828,812.2"
2019,성균관대학교,"19,191","3,388,267.3"
2019,성신여자대학교,"8,683","3,815,886.7"
2019,세명대학교,"7,297","3,899,630.9"
2019,세종대학교,"11,358","3,184,321.3"
2019,세한대학교,"3,786","3,120,773.5"
2019,송원대학교,"2,686","3,815,369.6"
2019,수원가톨릭대학교,135,"8,448,814.6"
2019,수원대학교,"9,134","3,195,311.6"
2019,숙명여자대학교,"9,700","3,347,472.5"
2019,순복음총회신학교,195,"4,281,259.8"
2019,순천향대학교,"10,596","3,860,253.7"
2019,숭실대학교,"13,364","3,013,314.1"
2019,신경주대학교,"1,105","3,354,411.6"
2019,신라대학교,"8,522","3,379,009"
2019,신한대학교,"1,321","3,895,014.5"
2019,신한대학교 _제2캠퍼스,"4,993","3,788,969.5"
2019,아신대학교,630,"4,681,037.4"
2019,아주대학교,"9,594","3,150,455.6"
2019,안양대학교,"4,305","3,390,220.6"
2019,안양대학교 _제2캠퍼스,349,"2,950,003.9"
2019,연세대학교,"18,597","3,419,692.6"
2019,연세대학교(미래) _분교,"7,248","3,275,465.1"
2019,영남대학교,"20,385","3,620,896.6"
2019,영남신학대학교,439,"4,925,173.7"
2019,영산대학교,"2,861","3,574,426.4"
2019,영산대학교 _제2캠퍼스,"3,801","3,001,268.2"
2019,영산선학대학교,32,"3,216,627.2"
2019,예수대학교,561,"3,763,834.1"
2019,예원예술대학교,784,"3,170,630.6"
2019,예원예술대학교 _제2캠퍼스,388,"2,651,928.4"
2019,용인대학교,"6,110","3,431,009.6"
2019,우석대학교,"6,923","3,194,193.3"
2019,우송대학교,"9,099","3,954,153.1"
2019,울산과학기술원,"2,118","5,869,652.9"
2019,울산대학교,"11,886","2,648,441.3"
2019,원광대학교,"14,617","3,455,730"
2019,위덕대학교,"2,874","3,874,038.7"
2019,유원대학교,"3,330","4,275,391.7"
2019,을지대학교,736,"3,836,019.3"
2019,을지대학교 _제2캠퍼스,"3,863","3,399,494.6"
2019,이화여자대학교,"15,494","3,263,233.9"
2019,인제대학교,"8,314","3,437,586.2"
2019,인제대학교 _제2캠퍼스,841,"2,328,877.7"
2019,인천가톨릭대학교,52,"8,768,225"
2019,인천가톨릭대학교 _제2캠퍼스,605,"3,212,738.7"
2019,인천대학교,"11,528","3,149,366.4"
2019,인하대학교,"17,167","3,072,489"
2019,장로회신학대학교,612,"4,185,125.6"
2019,전남대학교,"15,878","2,617,374.7"
2019,전남대학교 _제2캠퍼스,"2,799","2,714,831.9"
2019,전북대학교,"17,658","2,667,316.2"
2019,전주교육대학교,"1,177","1,629,831.7"
2019,전주대학교,"10,677","3,666,354.3"
2019,정석대학,71,0
2019,제주국제대학교,"1,135","3,896,441"
2019,제주대학교,"9,761","2,829,306.4"
2019,조선대학교,"18,632","3,487,887.5"
2019,중부대학교,"7,681","3,646,943.5"
2019,중앙대학교,"18,147","3,042,136.3"
2019,중앙대학교 _제2캠퍼스,"4,910","3,682,598.9"
2019,중앙승가대학교,143,"2,277,996.5"
2019,중원대학교,"3,772","3,794,316.7"
2019,진주교육대학교,"1,335","2,447,399.8"
2019,차의과학대학교,"2,142","3,538,661"
2019,창신대학교,"1,936","3,574,383.2"
2019,청운대학교,"6,220","3,952,394.9"
2019,청주교육대학교,"1,199","1,932,231"
2019,청주대학교,"10,511","3,325,939.2"
2019,초당대학교,"2,992","3,833,578.8"
2019,총신대학교,"1,690","3,938,458.7"
2019,추계예술대학교,"1,133","3,227,185"
2019,춘천교육대학교,"1,348","1,970,939.7"
2019,충남대학교,"17,386","2,410,423.2"
2019,충북대학교,"13,264","2,778,635.2"
2019,칼빈대학교,514,"3,378,595.5"
2019,평택대학교,"3,605","3,576,246.8"
2019,포항공과대학교,"1,375","5,661,206.6"
2019,한경국립대학교,"5,139","2,731,148.6"
2019,한국공학대학교,"6,732","3,890,306.2"
2019,한국과학기술원,"3,823","7,078,325.6"
2019,한국교원대학교,"2,422","2,233,810.1"
2019,한국국제대학교,"2,146","3,359,271.9"
2019,한국기술교육대학교,"4,218","3,296,152.6"
2019,한국방송통신대학교,"98,441","203,628.7"
2019,한국성서대학교,"1,043","4,313,629.8"
2019,한국예술종합학교,"2,640","1,986,480"
2019,한국외국어대학교,"17,059","2,561,252.1"
2019,한국전통문화대학교,558,"2,288,548.6"
2019,한국체육대학교,"2,431","2,869,406"
2019,한국침례신학대학교,"1,315","5,241,619.6"
2019,한국항공대학교,"3,833","3,261,483.7"
2019,한남대학교,"11,881","3,255,512.9"
2019,한동대학교,"3,801","3,734,080"
2019,한라대학교,"3,455","3,548,437.4"
2019,한려대학교,413,"2,455,148.2"
2019,한림대학교,"7,906","3,542,114.7"
2019,한서대학교,"6,732","3,806,212.1"
2019,한성대학교,"6,383","3,393,165.1"
2019,한세대학교,"2,632","3,642,975.8"
2019,한신대학교,"5,045","3,288,970.5"
2019,한양대학교,"15,720","3,394,820.3"
2019,한양대학교(ERICA) _분교,"8,840","3,821,621.1"
2019,한일장신대학교,907,"4,740,296.4"
2019,협성대학교,"4,185","3,743,994.3"
2019,호남대학교,"6,898","3,414,800"
2019,호남신학대학교,503,"4,033,681.6"
2019,호서대학교,"11,682","3,421,663.8"
2019,호원대학교,"5,117","4,286,132.3"
2019,홍익대학교,"12,169","3,896,326.6"
2019,홍익대학교 _제2캠퍼스,"5,770","4,255,244.1"
2019,화성의과학대학교,600,"1,961,003.7"
2020,가야대학교(김해),"2,113","3,486,920.5"
2020,가천대학교,"18,233","3,293,557.8"
2020,가톨릭관동대학교,"7,819","3,378,575.4"
2020,가톨릭꽃동네대학교,449,"4,832,735.1"
2020,가톨릭대학교,"6,834","3,209,615.8"
2020,가톨릭대학교 _제2캠퍼스,922,"2,757,561.7"
