기준연도,학교명,단과대학,학과,구분,학기,재학생,1인당장학금
2023,제주대학교,사범대학,지리교육전공,주간,2학기,22,1637185.9
2023,제주대학교,사범대학,체육교육과,주간,1학기,49,1314969.0
2023,제주대학교,사범대학,체육교육과,주간,2학기,51,1505360.0
2023,제주대학교,사범대학,컴퓨터교육과,주간,1학기,62,1870501.3
2023,제주대학교,사범대학,컴퓨터교육과,주간,2학기,57,2379569.8
2023,제주대학교,사회과학대학,언론홍보학과,주간,1학기,182,1449525.2
2023,제주대학교,사회과학대학,언론홍보학과,주간,2학기,160,1606934.1
2023,제주대학교,사회과학대학,정치외교학과,주간,1학기,143,1451822.0
2023,제주대학교,사회과학대학,정치외교학과,주간,2학기,129,1711007.8
2023,제주대학교,사회과학대학,행정학과,주간,1학기,275,1323999.3
2023,제주대학교,사회과학대학,행정학과,야간,1학기,78,975543.5
2023,제주대학교,사회과학대학,행정학과,야간,2학기,63,890247.9
2023,제주대학교,사회과학대학,행정학과,주간,2학기,260,1382070.0
2023,제주대학교,생명자원과학대학,동물생명공학전공,주간,1학기,46,1403570.5
2023,제주대학교,생명자원과학대학,동물생명공학전공,주간,2학기,47,1763999.9
2023,제주대학교,생명자원과학대학,바이오메디컬정보학과,주간,1학기,51,981882.7
2023,제주대학교,생명자원과학대학,바이오메디컬정보학과,주간,2학기,45,1467922.2
2023,제주대학교,생명자원과학대학,바이오소재전공,주간,1학기,74,1820850.0
2023,제주대학교,생명자원과학대학,바이오소재전공,주간,2학기,64,1981146.5
2023,제주대학교,생명자원과학대학,분자생명공학전공,주간,1학기,63,1921179.0
2023,제주대학교,생명자원과학대학,분자생명공학전공,주간,2학기,55,2206390.9
2023,제주대학교,생명자원과학대학,산업응용경제학과,주간,1학기,95,1580408.4
2023,제주대학교,생명자원과학대학,산업응용경제학과,주간,2학기,92,1410833.1
2023,제주대학교,생명자원과학대학,생명공학부,주간,1학기,68,1020125.0
2023,제주대학교,생명자원과학대학,생명공학부,주간,2학기,54,1031324.1
2023,제주대학교,생명자원과학대학,식물자원환경전공,주간,1학기,86,1127093.3
2023,제주대학교,생명자원과학대학,식물자원환경전공,주간,2학기,76,1512783.0
2023,제주대학교,생명자원과학대학,원예환경전공,주간,1학기,100,1057541.9
2023,제주대학교,생명자원과학대학,원예환경전공,주간,2학기,88,1572509.0
2023,제주대학교,수의과대학,수의예과,주간,1학기,79,1161183.8
2023,제주대학교,수의과대학,수의예과,주간,2학기,73,1005970.5
2023,제주대학교,수의과대학,수의학과,주간,1학기,187,1156793.7
2023,제주대학교,수의과대학,수의학과,주간,2학기,184,1333885.5
2023,제주대학교,약학대학,약학과,주간,1학기,183,2555452.6
2023,제주대학교,약학대학,약학과,주간,2학기,182,2526204.2
2023,제주대학교,예술디자인대학,관・현악전공,주간,1학기,56,1414151.8
2023,제주대학교,예술디자인대학,관・현악전공,주간,2학기,55,1531386.9
2023,제주대학교,예술디자인대학,멀티미디어디자인전공,주간,1학기,45,1869093.6
2023,제주대학교,예술디자인대학,멀티미디어디자인전공,주간,2학기,44,2152436.5
2023,제주대학교,예술디자인대학,문화조형디자인전공,주간,1학기,63,1406480.6
2023,제주대학교,예술디자인대학,문화조형디자인전공,주간,2학기,56,1616207.9
2023,제주대학교,예술디자인대학,미술학과,주간,1학기,113,1355998.8
2023,제주대학교,예술디자인대학,미술학과,주간,2학기,98,1573693.2
2023,제주대학교,예술디자인대학,성악전공,주간,1학기,21,1587523.8
2023,제주대학교,예술디자인대학,성악전공,주간,2학기,23,1676316.3
2023,제주대학교,예술디자인대학,융합디자인학과,주간,1학기,65,1397846.9
2023,제주대학교,예술디자인대학,융합디자인학과,주간,2학기,51,1499746.7
2023,제주대학교,예술디자인대학,작곡전공,주간,1학기,11,1728523.6
2023,제주대학교,예술디자인대학,작곡전공,주간,2학기,14,958600.0
2023,제주대학교,예술디자인대학,피아노전공,주간,1학기,42,1365688.8
2023,제주대학교,예술디자인대학,피아노전공,주간,2학기,36,1610053.1
2023,제주대학교,의과대학,의예과,주간,1학기,86,1679272.4
2023,제주대학교,의과대학,의예과,주간,2학기,86,1584910.5
2023,제주대학교,의과대학,의학과,주간,1학기,104,2440186.5
2023,제주대학교,의과대학,의학과,주간,2학기,101,2434912.9
2023,제주대학교,인문대학,국어국문학과,주간,1학기,134,1100878.1
2023,제주대학교,인문대학,국어국문학과,주간,2학기,108,1489811.8
2023,제주대학교,인문대학,독일학과,주간,1학기,115,1219684.0
2023,제주대학교,인문대학,독일학과,주간,2학기,101,1572073.2
2023,제주대학교,인문대학,사학과,주간,1학기,129,1324491.8
2023,제주대학교,인문대학,사학과,주간,2학기,133,1617678.8
2023,제주대학교,인문대학,사회학과,주간,1학기,144,1568833.9
2023,제주대학교,인문대학,사회학과,주간,2학기,122,1946061.7
2023,제주대학교,인문대학,영어영문학과,주간,1학기,152,1144399.7
2023,제주대학교,인문대학,영어영문학과,주간,2학기,125,1385854.1
2023,제주대학교,인문대학,일어일문학과,주간,1학기,150,1260706.0
2023,제주대학교,인문대학,일어일문학과,주간,2학기,131,1253845.3
2023,제주대학교,인문대학,중어중문학과,주간,1학기,136,1215679.0
2023,제주대학교,인문대학,중어중문학과,주간,2학기,128,1295368.4
2023,제주대학교,인문대학,철학과,주간,1학기,100,1331129.5
2023,제주대학교,인문대학,철학과,주간,2학기,90,1353137.7
2023,제주대학교,자연과학대학,데이터사이언스학과,주간,1학기,66,1129000.0
2023,제주대학교,자연과학대학,데이터사이언스학과,주간,2학기,62,1238961.3
2023,제주대학교,자연과학대학,물리학과,주간,1학기,63,1284094.3
2023,제주대학교,자연과학대학,물리학과,주간,2학기,52,1361442.7
2023,제주대학교,자연과학대학,생물학과,주간,1학기,99,1505856.1
2023,제주대학교,자연과학대학,생물학과,주간,2학기,77,1719024.5
2023,제주대학교,자연과학대학,생활환경복지학부,주간,1학기,35,1600127.1
2023,제주대학교,자연과학대학,생활환경복지학부,주간,2학기,26,1576307.7
2023,제주대학교,자연과학대학,수학과,주간,1학기,93,1046924.3
2023,제주대학교,자연과학대학,수학과,주간,2학기,87,1152796.3
2023,제주대학교,자연과학대학,식품영양학과,주간,1학기,145,1847365.8
2023,제주대학교,자연과학대학,식품영양학과,주간,2학기,139,1658604.1
2023,제주대학교,자연과학대학,아동・생활복지전공,주간,1학기,61,2395020.6
2023,제주대학교,자연과학대학,아동・생활복지전공,주간,2학기,61,2477292.2
2023,제주대학교,자연과학대학,전산통계학과,주간,1학기,92,1910593.1
2023,제주대학교,자연과학대학,전산통계학과,주간,2학기,87,2107928.4
2023,제주대학교,자연과학대학,주거・가족복지전공,주간,1학기,71,1987436.7
2023,제주대학교,자연과학대학,주거・가족복지전공,주간,2학기,56,2300820.6
2023,제주대학교,자연과학대학,체육학과,주간,1학기,135,1260202.7
2023,제주대학교,자연과학대학,체육학과,주간,2학기,126,1399978.4
2023,제주대학교,자연과학대학,패션의류학과,주간,1학기,144,1508239.2
2023,제주대학교,자연과학대학,패션의류학과,주간,2학기,122,1471324.5
2023,제주대학교,자연과학대학,화학·코스메틱스학과,주간,1학기,130,1471616.3
2023,제주대학교,자연과학대학,화학·코스메틱스학과,주간,2학기,109,1566751.5
2023,제주대학교,해양과학대학,수산생명의학과,주간,1학기,100,1481478.9
2023,제주대학교,해양과학대학,수산생명의학과,주간,2학기,94,1602967.7
2023,제주대학교,해양과학대학,수산생명의학전공,주간,1학기,35,1328118.9
2023,제주대학교,해양과학대학,수산생명의학전공,주간,2학기,31,1655040.2
2023,제주대학교,해양과학대학,지구해양과학과,주간,1학기,94,1275344.8
2023,제주대학교,해양과학대학,지구해양과학과,주간,2학기,86,1537120.2
2023,제주대학교,해양과학대학,토목공학과,주간,1학기,119,1110448.2
2023,제주대학교,해양과학대학,토목공학과,주간,2학기,111,1322936.8
2023,제주대학교,해양과학대학,해양산업경찰학과,주간,1학기,128,1216341.1
2023,제주대학교,해양과학대학,해양산업경찰학과,주간,2학기,128,1181370.5
2023,제주대학교,해양과학대학,해양생명과학과,주간,1학기,72,1191273.9
2023,제주대학교,해양과학대학,해양생명과학과,주간,2학기,63,1396706.7
2023,제주대학교,해양과학대학,해양생명과학전공,주간,1학기,37,871432.4
2023,제주대학교,해양과학대학,해양생명과학전공,주간,2학기,29,1263289.7
2023,제주대학교,해양과학대학,해양시스템공학과,주간,1학기,76,1284041.1
2023,제주대학교,해양과학대학,해양시스템공학과,주간,2학기,65,1595914.6
2023,제주대학교,해양과학대학,환경공학과,주간,1학기,114,1391856.7
2023,제주대학교,해양과학대학,환경공학과,주간,2학기,100,1550529.4
2023,제주대학교,미래융합대학,건강뷰티향장학과,주간,1학기,45,1840155.6
2023,제주대학교,미래융합대학,건강뷰티향장학과,주간,2학기,37,1830310.8
2023,제주대학교,미래융합대학,관광융복합학과,주간,1학기,43,1366748.8
2023,제주대학교,미래융합대학,관광융복합학과,주간,2학기,46,1186239.1
2023,제주대학교,미래융합대학,부동산관리학과,주간,1학기,92,1184692.4
2023,제주대학교,미래융합대학,부동산관리학과,주간,2학기,82,1104817.1
2023,제주대학교,미래융합대학,실버케어복지학과,주간,1학기,71,1435149.3
2023,제주대학교,미래융합대학,실버케어복지학과,주간,2학기,67,1321064.2
2023,조선대학교,경상대학,경영학부,주간,1학기,1168,1640168.9
2023,조선대학교,경상대학,경영학부,주간,2학기,1066,1606251.5
2023,조선대학교,경상대학,경제학과,주간,1학기,475,1623655.6
2023,조선대학교,경상대학,경제학과,주간,2학기,451,1600734.0
2023,조선대학교,경상대학,무역학과,주간,1학기,407,1403153.7
2023,조선대학교,경상대학,무역학과,주간,2학기,373,1486448.5
2023,조선대학교,공과대학,건축공학과,주간,1학기,245,1844838.5
2023,조선대학교,공과대학,건축공학과,주간,2학기,226,2030221.3
2023,조선대학교,공과대학,건축학과(5년제),주간,1학기,266,1550678.9
2023,조선대학교,공과대학,건축학과(5년제),주간,2학기,255,1889700.1
2023,조선대학교,공과대학,광기술공학과,주간,1학기,150,1544450.4
2023,조선대학교,공과대학,광기술공학과,주간,2학기,133,1777548.1
2023,조선대학교,공과대학,기계공학과,주간,1학기,950,1707097.4
2023,조선대학교,공과대학,기계공학과,주간,2학기,918,1836335.6
2023,조선대학교,공과대학,기계시스템미래자동차공학부(미래자동차공학),주간,1학기,17,1458582.9
2023,조선대학교,공과대학,기계시스템미래자동차공학부(미래자동차공학),주간,2학기,14,2316425.0
2023,조선대학교,공과대학,산업공학과,주간,1학기,141,1535663.0
2023,조선대학교,공과대학,산업공학과,주간,2학기,134,1699874.6
2023,조선대학교,공과대학,생명화학공학과,주간,1학기,397,2028553.4
2023,조선대학교,공과대학,생명화학공학과,주간,2학기,390,2259009.8
2023,조선대학교,공과대학,선박해양공학과,주간,1학기,13,161338.5
2023,조선대학교,공과대학,선박해양공학과,주간,2학기,12,832850.8
2023,조선대학교,공과대학,스마트이동체 융합시스템공학부,주간,1학기,259,1540027.9
2023,조선대학교,공과대학,스마트이동체 융합시스템공학부,주간,2학기,260,1532738.1
2023,조선대학교,공과대학,스마트이동체융합시스템공학부(자동차공학전공),주간,1학기,13,1168061.5
2023,조선대학교,공과대학,신소재공학과,주간,1학기,312,1680256.0
2023,조선대학교,공과대학,신소재공학과,주간,2학기,302,1663860.8
2023,조선대학교,공과대학,에너지자원공학과,주간,1학기,21,1381576.2
2023,조선대학교,공과대학,에너지자원공학과,주간,2학기,24,1696841.7
2023,조선대학교,공과대학,용접.접합과학공학과,주간,1학기,109,1597798.3
2023,조선대학교,공과대학,용접.접합과학공학과,주간,2학기,98,1622655.9
2023,조선대학교,공과대학,원자력공학과,주간,1학기,151,1376047.7
2023,조선대학교,공과대학,원자력공학과,주간,2학기,133,1752012.8
2023,조선대학교,공과대학,원자력공학과(계약학과),야간,1학기,23,736326.1
2023,조선대학교,공과대학,원자력공학과(계약학과),야간,2학기,20,806100.0
2023,조선대학교,공과대학,전기공학과,주간,1학기,418,1663755.8
2023,조선대학교,공과대학,전기공학과,주간,2학기,406,1842350.2
2023,조선대학교,공과대학,첨단에너지공학과,주간,1학기,90,1745315.6
2023,조선대학교,공과대학,첨단에너지공학과,주간,2학기,85,1596905.0
2023,조선대학교,공과대학,토목공학과,주간,1학기,299,1649469.3
2023,조선대학교,공과대학,토목공학과,주간,2학기,315,1724196.6
2023,조선대학교,공과대학,항공우주공학과,주간,1학기,25,958120.0
2023,조선대학교,공과대학,항공우주공학과,주간,2학기,23,1707995.7
2023,조선대학교,공과대학,환경공학과,주간,1학기,213,1514940.4
2023,조선대학교,공과대학,환경공학과,주간,2학기,201,1709697.2
2023,조선대학교,기초교육대학,자유전공학부,주간,1학기,76,1723075.5
2023,조선대학교,기초교육대학,자유전공학부,주간,2학기,68,1583441.2
2023,조선대학교,사범대학,교육학과,주간,1학기,80,2354186.0
2023,조선대학교,사범대학,교육학과,주간,2학기,75,2241874.5
2023,조선대학교,사범대학,국어교육과,주간,1학기,150,1640027.3
2023,조선대학교,사범대학,국어교육과,주간,2학기,141,1654738.1
2023,조선대학교,사범대학,물리교육과,주간,1학기,69,1565320.0
2023,조선대학교,사범대학,물리교육과,주간,2학기,65,1855582.4
2023,조선대학교,사범대학,생물교육과,주간,1학기,72,1605781.0
2023,조선대학교,사범대학,생물교육과,주간,2학기,75,1769719.3
2023,조선대학교,사범대학,수학교육과,주간,1학기,102,1560914.8
2023,조선대학교,사범대학,수학교육과,주간,2학기,98,1963369.5
2023,조선대학교,사범대학,영어교육과,주간,1학기,140,1683844.5
2023,조선대학교,사범대학,영어교육과,주간,2학기,140,1802105.9
2023,조선대학교,사범대학,음악교육과,주간,1학기,113,1994932.6
2023,조선대학교,사범대학,음악교육과,주간,2학기,110,2412357.1
2023,조선대학교,사범대학,지구과학교육과,주간,1학기,75,2069324.2
2023,조선대학교,사범대학,지구과학교육과,주간,2학기,76,2222776.8
2023,조선대학교,사범대학,특수교육과,주간,1학기,132,2189686.8
2023,조선대학교,사범대학,특수교육과,주간,2학기,118,2624858.9
2023,조선대학교,사범대학,화학교육과,주간,1학기,75,2312384.2
2023,조선대학교,사범대학,화학교육과,주간,2학기,72,2607234.3
2023,조선대학교,약학대학,약학과(2+4학제),주간,1학기,296,1634935.1
2023,조선대학교,약학대학,약학과(2+4학제),주간,2학기,299,1768352.0
2023,조선대학교,약학대학,약학과(6년제),주간,1학기,142,2065891.2
2023,조선대학교,약학대학,약학과(6년제),주간,2학기,123,2164349.6
2023,조선대학교,의과대학,간호학과,주간,1학기,341,1792686.2
2023,조선대학교,의과대학,간호학과,주간,2학기,340,2086540.8
2023,조선대학교,의과대학,의예과,주간,1학기,258,1548738.0
2023,조선대학교,의과대학,의예과,주간,2학기,252,1469926.1
2023,조선대학교,의과대학,의학과,주간,1학기,488,996262.1
2023,조선대학교,의과대학,의학과,주간,2학기,481,1140995.8
2023,조선대학교,치과대학,치의예과,주간,1학기,168,1416513.8
2023,조선대학교,치과대학,치의예과,주간,2학기,154,1397422.7
2023,조선대학교,치과대학,치의학과,주간,1학기,298,1189257.6
2023,조선대학교,치과대학,치의학과,주간,2학기,291,1365561.2
2023,조선대학교,IT융합대학,인공지능공학과,주간,1학기,95,1914315.5
2023,조선대학교,IT융합대학,인공지능공학과,주간,2학기,90,2014207.0
2023,조선대학교,IT융합대학,전자공학과,주간,1학기,21,1026218.1
2023,조선대학교,IT융합대학,전자공학과,주간,2학기,22,1138177.3
2023,조선대학교,IT융합대학,전자공학부(전자공학전공),주간,1학기,439,1762631.8
2023,조선대학교,IT융합대학,전자공학부(전자공학전공),주간,2학기,407,1964540.2
2023,조선대학교,IT융합대학,전자공학부(지능IoT전공),주간,1학기,184,1945939.6
2023,조선대학교,IT융합대학,전자공학부(지능IoT전공),주간,2학기,173,1990421.3
2023,조선대학교,IT융합대학,정보통신공학부(정보보안전공),주간,1학기,116,1966224.0
2023,조선대학교,IT융합대학,정보통신공학부(정보보안전공),주간,2학기,109,1934708.6
2023,조선대학교,IT융합대학,정보통신공학부(정보통신공학전공),주간,1학기,267,1763363.7
2023,조선대학교,IT융합대학,정보통신공학부(정보통신공학전공),주간,2학기,258,1838145.5
2023,조선대학교,IT융합대학,컴퓨터공학과,주간,1학기,661,2081931.5
2023,조선대학교,IT융합대학,컴퓨터공학과,주간,2학기,626,2190473.7
2023,조선대학교,미래사회융합대학,신산업융합학부,주간,1학기,28,3368707.1
2023,조선대학교,미래사회융합대학,신산업융합학부,주간,2학기,27,3639059.3
2023,조선대학교,미래사회융합대학,신산업융합학부(소방에너지시스템전공),주간,1학기,42,3480400.0
2023,조선대학교,미래사회융합대학,신산업융합학부(소방에너지시스템전공),주간,2학기,42,3589581.0
2023,조선대학교,미래사회융합대학,신산업융합학부(스마트ICT융합전공),주간,1학기,49,3338277.6
2023,조선대학교,미래사회융합대학,신산업융합학부(스마트ICT융합전공),주간,2학기,44,3374270.5
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부,주간,1학기,38,2707894.7
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부,주간,2학기,37,2658810.8
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부(문화산업전공),주간,1학기,14,2320871.4
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부(문화산업전공),주간,2학기,14,2588300.0
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부(부동산비즈니스전공),주간,1학기,51,2666192.2
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부(부동산비즈니스전공),주간,2학기,50,2757972.0
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부(스마트비즈니스전공),주간,1학기,47,2535695.7
2023,조선대학교,미래사회융합대학,휴먼융합서비스학부(스마트비즈니스전공),주간,2학기,47,2438110.6
2023,조선대학교,글로벌인문대학,K-컬처공연・기획학과,주간,1학기,103,2633732.8
2023,조선대학교,글로벌인문대학,K-컬처공연・기획학과,주간,2학기,103,2743098.8
2023,조선대학교,글로벌인문대학,국어국문학과,주간,1학기,151,1814619.8
2023,조선대학교,글로벌인문대학,국어국문학과,주간,2학기,129,1919706.1
2023,조선대학교,글로벌인문대학,국어국문학부,주간,1학기,23,1916204.3
2023,조선대학교,글로벌인문대학,국어국문학부,주간,2학기,24,1659320.8
2023,조선대학교,글로벌인문대학,국어국문학부(고전번역전공),주간,1학기,11,1969229.5
2023,조선대학교,글로벌인문대학,국어국문학부(고전번역전공),주간,2학기,11,2311277.3
2023,조선대학교,글로벌인문대학,국어국문학부(국어국문학전공),주간,1학기,87,2024274.6
2023,조선대학교,글로벌인문대학,국어국문학부(국어국문학전공),주간,2학기,82,2142142.3
2023,조선대학교,글로벌인문대학,글로벌비즈니스커뮤니케이션학과,주간,1학기,117,1510490.9
2023,조선대학교,글로벌인문대학,글로벌비즈니스커뮤니케이션학과,주간,2학기,101,1811310.0
2023,조선대학교,글로벌인문대학,독일어문화학과,주간,1학기,25,1230312.0
2023,조선대학교,글로벌인문대학,독일어문화학과,주간,2학기,22,1967285.2
2023,조선대학교,글로벌인문대학,러시아어과,주간,1학기,31,1610528.1
2023,조선대학교,글로벌인문대학,러시아어과,주간,2학기,39,1777647.3
2023,조선대학교,글로벌인문대학,문예창작학과,주간,1학기,138,1626731.5
2023,조선대학교,글로벌인문대학,문예창작학과,주간,2학기,131,1751356.3
2023,조선대학교,글로벌인문대학,스페인어과,주간,1학기,34,1092954.4
2023,조선대학교,글로벌인문대학,스페인어과,주간,2학기,35,1452297.1
2023,조선대학교,글로벌인문대학,아랍어과,주간,1학기,47,959204.5
2023,조선대학교,글로벌인문대학,아랍어과,주간,2학기,43,1399545.3
2023,조선대학교,글로벌인문대학,아시아언어문화학부,주간,1학기,39,1353545.4
2023,조선대학교,글로벌인문대학,아시아언어문화학부,주간,2학기,33,1341942.4
2023,조선대학교,글로벌인문대학,아시아언어문화학부(아랍어전공),주간,1학기,25,1099892.0
2023,조선대학교,글로벌인문대학,아시아언어문화학부(아랍어전공),주간,2학기,26,1448869.2
2023,조선대학교,글로벌인문대학,아시아언어문화학부(중국어문화학전공),주간,1학기,78,1911993.4
2023,조선대학교,글로벌인문대학,아시아언어문화학부(중국어문화학전공),주간,2학기,71,2007865.5
2023,조선대학교,글로벌인문대학,아시아언어문화학부(철학전공),주간,1학기,36,1514202.1
2023,조선대학교,글로벌인문대학,아시아언어문화학부(철학전공),주간,2학기,31,1880033.1
2023,조선대학교,글로벌인문대학,역사문화학과,주간,1학기,174,1902393.9
2023,조선대학교,글로벌인문대학,역사문화학과,주간,2학기,152,1932640.3
2023,조선대학교,글로벌인문대학,영어영문학과,주간,1학기,349,1483141.6
2023,조선대학교,글로벌인문대학,영어영문학과,주간,2학기,297,1638761.8
2023,조선대학교,글로벌인문대학,유럽언어문화학부,주간,1학기,35,1285171.4
2023,조선대학교,글로벌인문대학,유럽언어문화학부,주간,2학기,31,1280838.7
2023,조선대학교,글로벌인문대학,유럽언어문화학부(독일어문화학전공),주간,1학기,33,1656357.6
2023,조선대학교,글로벌인문대학,유럽언어문화학부(독일어문화학전공),주간,2학기,30,1866858.3
2023,조선대학교,글로벌인문대학,유럽언어문화학부(러시아어전공),주간,1학기,26,1898873.1
2023,조선대학교,글로벌인문대학,유럽언어문화학부(러시아어전공),주간,2학기,21,1832514.3
2023,조선대학교,글로벌인문대학,유럽언어문화학부(스페인어전공),주간,1학기,62,2107213.6
2023,조선대학교,글로벌인문대학,유럽언어문화학부(스페인어전공),주간,2학기,56,2091611.9
2023,조선대학교,글로벌인문대학,일본어과,주간,1학기,152,1938413.4
2023,조선대학교,글로벌인문대학,일본어과,주간,2학기,145,2134279.9
2023,조선대학교,글로벌인문대학,중국어문화학과,주간,1학기,73,1528450.1
2023,조선대학교,글로벌인문대학,중국어문화학과,주간,2학기,55,2041904.7
2023,조선대학교,글로벌인문대학,철학과,주간,1학기,36,1497546.5
2023,조선대학교,글로벌인문대학,철학과,주간,2학기,26,2088536.5
2023,조선대학교,법사회대학,공공인재법무학과,주간,1학기,128,1925798.6
2023,조선대학교,법사회대학,공공인재법무학과,주간,2학기,126,1882889.7
2023,조선대학교,법사회대학,군사학과,주간,1학기,139,2114888.5
2023,조선대학교,법사회대학,군사학과,주간,2학기,138,2377276.8
2023,조선대학교,법사회대학,법학과,주간,1학기,488,1828858.3
2023,조선대학교,법사회대학,법학과,주간,2학기,457,2040993.9
2023,조선대학교,법사회대학,신문방송학과,주간,1학기,219,2096645.1
2023,조선대학교,법사회대학,신문방송학과,주간,2학기,209,2381483.8
2023,조선대학교,법사회대학,정치외교학과,주간,1학기,194,1728354.0
2023,조선대학교,법사회대학,정치외교학과,주간,2학기,169,1697840.8
2023,조선대학교,법사회대학,행정복지학부,주간,1학기,83,1984280.6
2023,조선대학교,법사회대학,행정복지학부,주간,2학기,79,1936589.9
2023,조선대학교,법사회대학,행정복지학부(사회복지학전공),주간,1학기,158,2441872.4
2023,조선대학교,법사회대학,행정복지학부(사회복지학전공),주간,2학기,154,2424263.1
2023,조선대학교,법사회대학,행정복지학부(행정학전공),주간,1학기,130,2105756.4
2023,조선대학교,법사회대학,행정복지학부(행정학전공),주간,2학기,128,2367027.9
2023,조선대학교,미술체육대학,공연예술무용과,주간,1학기,101,2048553.5
2023,조선대학교,미술체육대학,공연예술무용과,주간,2학기,94,2123831.9
2023,조선대학교,미술체육대학,디자인공학과,주간,1학기,136,1813760.3
2023,조선대학교,미술체육대학,디자인공학과,주간,2학기,135,1880438.8
2023,조선대학교,미술체육대학,라이프스타일디자인학부,주간,1학기,49,1979093.9
2023,조선대학교,미술체육대학,라이프스타일디자인학부,주간,2학기,41,1988946.3
2023,조선대학교,미술체육대학,라이프스타일디자인학부(섬유・패션디자인전공),주간,1학기,88,2054032.2
2023,조선대학교,미술체육대학,라이프스타일디자인학부(섬유・패션디자인전공),주간,2학기,88,2411880.1
2023,조선대학교,미술체육대학,라이프스타일디자인학부(실내디자인전공),주간,1학기,84,1842408.5
2023,조선대학교,미술체육대학,라이프스타일디자인학부(실내디자인전공),주간,2학기,82,2356960.7
2023,조선대학교,미술체육대학,만화・애니메이션학과,주간,1학기,136,1948007.5
2023,조선대학교,미술체육대학,만화・애니메이션학과,주간,2학기,127,2009878.7
2023,조선대학교,미술체육대학,문화콘텐츠학부,주간,1학기,67,2055056.2
2023,조선대학교,미술체육대학,문화콘텐츠학부,주간,2학기,57,1959387.1
2023,조선대학교,미술체육대학,문화콘텐츠학부(가구・도자디자인전공),주간,1학기,87,1752742.9
2023,조선대학교,미술체육대학,문화콘텐츠학부(가구・도자디자인전공),주간,2학기,75,2113716.9
2023,조선대학교,미술체육대학,문화콘텐츠학부(시각문화큐레이터전공),주간,1학기,29,2474162.1
2023,조선대학교,미술체육대학,문화콘텐츠학부(시각문화큐레이터전공),주간,2학기,28,3011880.4
2023,조선대학교,미술체육대학,문화콘텐츠학부(현대조형미디어전공),주간,1학기,61,1886986.9
2023,조선대학교,미술체육대학,문화콘텐츠학부(현대조형미디어전공),주간,2학기,48,2377251.2
2023,조선대학교,미술체육대학,스포츠산업학과,주간,1학기,126,2114619.9
2023,조선대학교,미술체육대학,스포츠산업학과,주간,2학기,127,2096634.7
2023,조선대학교,미술체육대학,시각디자인학과,주간,1학기,178,2021911.5
2023,조선대학교,미술체육대학,시각디자인학과,주간,2학기,180,2317596.2
2023,조선대학교,미술체육대학,체육학과,주간,1학기,409,2718419.6
2023,조선대학교,미술체육대학,체육학과,주간,2학기,389,2778997.3
2023,조선대학교,미술체육대학,태권도학과,주간,1학기,174,2545156.5
2023,조선대학교,미술체육대학,태권도학과,주간,2학기,176,2594083.9
2023,조선대학교,미술체육대학,회화학부,주간,1학기,37,2029589.2
2023,조선대학교,미술체육대학,회화학부,주간,2학기,29,2263904.5
2023,조선대학교,미술체육대학,회화학부(서양화전공),주간,1학기,81,1862056.8
2023,조선대학교,미술체육대학,회화학부(서양화전공),주간,2학기,80,2399978.7
2023,조선대학교,미술체육대학,회화학부(한국화전공),주간,1학기,38,1769363.2
2023,조선대학교,미술체육대학,회화학부(한국화전공),주간,2학기,33,2534093.9
2023,조선대학교,자연과학.공공보건안전대학,경찰행정학과,주간,1학기,198,1843230.2
2023,조선대학교,자연과학.공공보건안전대학,경찰행정학과,주간,2학기,188,1859040.1
2023,조선대학교,자연과학.공공보건안전대학,물리학과,주간,1학기,14,1732342.9
2023,조선대학교,자연과학.공공보건안전대학,물리학과,주간,2학기,16,1797000.0
2023,조선대학교,자연과학.공공보건안전대학,상담심리학과,주간,1학기,152,1999755.5
2023,조선대학교,자연과학.공공보건안전대학,상담심리학과,주간,2학기,149,2277638.3
2023,조선대학교,자연과학.공공보건안전대학,생명과학과,주간,1학기,153,1736213.4
2023,조선대학교,자연과학.공공보건안전대학,생명과학과,주간,2학기,148,1764004.1
2023,조선대학교,자연과학.공공보건안전대학,소방재난관리학과,주간,1학기,93,1924303.3
2023,조선대학교,자연과학.공공보건안전대학,소방재난관리학과,주간,2학기,94,2143492.3
2023,조선대학교,자연과학.공공보건안전대학,수학과,주간,1학기,55,1404911.8
2023,조선대학교,자연과학.공공보건안전대학,수학과,주간,2학기,53,1507539.6
2023,조선대학교,자연과학.공공보건안전대학,식품영양학과,주간,1학기,207,1899373.6
2023,조선대학교,자연과학.공공보건안전대학,식품영양학과,주간,2학기,192,1992642.5
2023,조선대학교,자연과학.공공보건안전대학,언어치료학과,주간,1학기,126,2325182.1
2023,조선대학교,자연과학.공공보건안전대학,언어치료학과,주간,2학기,127,2349099.5
2023,조선대학교,자연과학.공공보건안전대학,융합수리과학부,주간,1학기,20,1364200.0
2023,조선대학교,자연과학.공공보건안전대학,융합수리과학부,주간,2학기,17,1958470.6
2023,조선대학교,자연과학.공공보건안전대학,의생명과학과,주간,1학기,169,1842401.2
