기준년도,설립구분,지역,학교명,대계열,중도탈락률(%),신입생_충원율(%),신입생_경쟁률,신입생_충원율_평균_지역기준,신입생_충원율_표준편차_지역기준,신입생_충원안정성비율_지역기준,전임교원1인당재학생,취업률(%),진로진출률(%),졸업자대비진로성취(%),재학생1인당전임교원,1인당장학금,진학률(%),등록금,수도권여부,신입생_충원율_평균_수도권여부기준,신입생_충원율_편차_수도권여부기준,신입생_충원율_표준편차_수도권여부기준,신입생_충원안정성비율_수도권여부기준,재학생충원율_평균_지역기준_,재학생충원율_표준편차_지역기준_,재학생충원율_편차_지역기준,재학생충원안정성비율_지역기준,재학생충원율_평균_수도권여부기준,재학생충원율_표준편차_수도권여부기준,재학생충원율_편차_수도권여부기준,재학생충원안정성비율_수도권여부기준,재학생충원율,신입생_충원율_편차_지역구분,1인당장학금대비취업률(단위보정)
2019,사립,경북,대구한의대학교,자연과학계열,5.55,100,10.57,90.9917,23.5991,0.2594,26.53,67.17,71.31,67.99,0.037699058,3703811.458,3.55,7756750,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,102.825,25.87631859,-0.725,0.028017896,100.9242697,22.27363801,1.175730337,0.052785734,102.1,9.0083,18.13537238
2019,사립,경북,대신대학교,예체능계열,10.53,100,2.02,93.26,17.4169,0.1868,13.4,37.5,37.5,31.58,0.074626866,4400036.406,4.35,7546000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,88.10833333,21.59269482,-5.808333333,0.268995296,100.9242697,22.27363801,-18.62426966,0.836157508,82.3,6.74,8.522656755
2019,사립,경북,대신대학교,인문사회계열,3.89,100,2,92.9721,24.2042,0.2603,29.3,35.29,50.1,44.44,0.034129693,5064605.192,19.61,6237466.667,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,103.0923077,29.48885274,-7.992307692,0.271028099,100.9242697,22.27363801,-5.824269663,0.261487129,95.1,7.0279,6.967966636
2019,사립,세종,대전가톨릭대학교,인문사회계열,12.5,30,0.35,57.7167,36.9297,0.6398,9.33,0,58.33,58.33,0.107142857,5487007.2,80,6060000,비수도권,95.20268409,-65.20268409,17.91836786,3.638874064,30,,0,,100.9242697,22.27363801,-70.92426966,3.184224761,30,-27.7167,0
2019,사립,대전,대전대학교,공학계열,5.07,99.63,7.38,99.7567,0.2274,0.0023,27.22,70.42,74.44,71.05,0.036734694,3291245.212,6.17,8232714.286,비수도권,95.20268409,4.427315914,17.91836786,0.247082544,103.62,4.956006457,-5.02,1.01291232,100.9242697,22.27363801,-2.324269663,0.104350698,98.6,-0.1267,21.39615722
2019,사립,대전,대전대학교,예체능계열,6.56,100,12.39,97.4367,6.2789,0.0644,29.08,63.74,64.8,62.77,0.034383954,3919487.505,5.26,7992571.429,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,103.3333333,12.53549627,-4.633333333,0.369617065,100.9242697,22.27363801,-2.224269663,0.099861085,98.7,2.5633,16.26233019
2019,사립,대전,대전대학교,의학계열,0,,,,,,17.87,90.62,93.65,90.91,0.055961071,2200975.2,0,9350000,비수도권,,,,,112.5666667,13.60453356,-15.66666667,1.151576906,100.9242697,22.27363801,-4.024269663,0.180674107,96.9,,41.17265837
2019,사립,대전,대전대학교,인문사회계열,5.37,99.58,7.55,88.8213,25.078,0.2823,32.87,58.45,60.26,57.52,0.030423543,3676822.758,2.34,6926600,비수도권,95.20268409,4.377315914,17.91836786,0.244292111,100.9,28.70301959,5.7,0.198585378,100.9242697,22.27363801,5.675730337,0.254818289,106.6,10.7587,15.89687724
2019,사립,대전,대전대학교,자연과학계열,2.55,99.3,8.74,99.8871,0.4779,0.0048,27.75,73.9,78.93,74.56,0.036036036,3682365.418,5.02,7934400,비수도권,95.20268409,4.097315914,17.91836786,0.228665688,105.4142857,4.737238496,6.485714286,1.36909178,100.9242697,22.27363801,10.97573034,0.492767743,111.9,-0.5871,20.0686221
2019,사립,대전,대전신학대학교,인문사회계열,5.17,28.33,0.62,88.8213,25.078,0.2823,20.75,0,40.54,40.54,0.048192771,6389740.1,32.69,6316000,비수도권,95.20268409,-66.87268409,17.91836786,3.732074517,100.9,28.70301959,-58.8,2.048564954,100.9242697,22.27363801,-58.82426966,2.640981668,42.1,-60.4913,0
2019,사립,경기,대진대학교,공학계열,6.15,99.82,5.95,98.7067,3.9085,0.0396,34.24,65.15,68.6,65.09,0.029206626,3605572.533,4.67,8513266.667,수도권,95.89477099,3.925229008,15.1654205,0.258827575,107.3318182,16.30312229,-12.63181818,0.774809754,110.5977528,25.42872086,-15.89775281,0.625188852,94.7,1.1133,18.06925236
2019,사립,경기,대진대학교,예체능계열,6.51,100,11.74,99.3319,1.8888,0.019,36.08,67.24,72.97,66.67,0.02771855,3594919.777,6.67,8657000,수도권,95.89477099,4.105229008,15.1654205,0.270696682,99.548,18.4961059,7.752,0.419115247,110.5977528,25.42872086,-3.297752809,0.129686146,107.3,0.6681,18.7041726
2019,사립,경기,대진대학교,인문사회계열,5.85,100.13,6.81,94.2081,16.5389,0.1756,27.22,63.81,65.88,62.93,0.036734694,3690483.922,1.11,6611500,수도권,95.89477099,4.235229008,15.1654205,0.279268815,103.1741935,32.2979769,4.425806452,0.137030454,110.5977528,25.42872086,-2.997752809,0.117888463,107.6,5.9219,17.29041539
2019,사립,경기,대진대학교,자연과학계열,5.66,100,6.02,99.6679,0.6892,0.0069,35.35,67.33,76.26,69.05,0.028291621,4120571.487,10.67,7850166.667,수도권,95.89477099,4.105229008,15.1654205,0.270696682,107.49,12.66910457,-9.69,0.764852792,110.5977528,25.42872086,-12.79775281,0.503279456,97.8,0.3321,16.33996649
2019,사립,서울,덕성여자대학교,공학계열,5.39,99.19,12.82,93.5331,21.7334,0.2324,34.71,63.16,63.16,63.16,0.028806584,3056430.772,0,9060133.333,수도권,95.89477099,3.295229008,15.1654205,0.2172857,112.74,10.78374548,-0.74,0.068621798,110.5977528,25.42872086,1.402247191,0.055144228,112,5.6569,20.66462639
2019,사립,서울,덕성여자대학교,예체능계열,3.25,99.4,15.04,97.5703,11.9209,0.1222,34.5,52.87,54.72,53.09,0.028985507,3293598.102,3.96,9196500,수도권,95.89477099,3.505229008,15.1654205,0.231132991,112.2612903,28.09033852,-0.861290323,0.030661443,110.5977528,25.42872086,0.802247191,0.031548861,111.4,1.8297,16.05235319
2019,사립,서울,덕성여자대학교,인문사회계열,3.56,99.85,11.11,97.1368,9.8775,0.1017,31.17,55.79,61.15,57.08,0.032084043,2999326.033,5.28,6749109.091,수도권,95.89477099,3.955229008,15.1654205,0.260805759,131.5447368,25.31935161,-18.14473684,0.71663513,110.5977528,25.42872086,2.802247191,0.110200085,113.4,2.7132,18.60084545
2019,사립,서울,덕성여자대학교,자연과학계열,4.45,100,10.13,97.6829,9.19,0.0941,32.84,70.21,77.32,72.33,0.030448718,2756354.151,5.75,8162816.667,수도권,95.89477099,4.105229008,15.1654205,0.270696682,111.8961538,9.094986785,-11.69615385,1.286000092,110.5977528,25.42872086,-10.39775281,0.408897988,100.2,2.3171,25.47205336
2019,사립,서울,동국대학교,공학계열,2.49,97.71,13.26,93.5331,21.7334,0.2324,25.3,79.8,86.65,80,0.039519297,3196294.469,8.95,9615066.667,수도권,95.89477099,1.815229008,15.1654205,0.119695264,112.74,10.78374548,2.26,0.209574679,110.5977528,25.42872086,4.402247191,0.173121063,115,4.1769,24.96641057
2019,사립,서울,동국대학교,예체능계열,3.6,100,29.87,97.5703,11.9209,0.1222,50.57,60.65,69.74,56.57,0.019775521,3530329.616,5.31,9578500,수도권,95.89477099,4.105229008,15.1654205,0.270696682,112.2612903,28.09033852,16.63870968,0.592328557,110.5977528,25.42872086,18.30224719,0.719747064,128.9,2.4297,17.17969895
2019,사립,서울,동국대학교,인문사회계열,2.72,99.4,15.58,97.1368,9.8775,0.1017,37.89,63.24,67.54,55.64,0.026392428,3205704.016,4.82,7464702.703,수도권,95.89477099,3.505229008,15.1654205,0.231132991,131.5447368,25.31935161,11.85526316,0.468229335,110.5977528,25.42872086,32.80224719,1.289968433,143.4,2.2632,19.72733593
2019,사립,서울,동국대학교,자연과학계열,4.71,98.75,13.08,97.6829,9.19,0.0941,18.76,63.52,84.3,70.17,0.053295129,3099652.379,18.35,9031555.556,수도권,95.89477099,2.855229008,15.1654205,0.188272327,111.8961538,9.094986785,-6.896153846,0.758236819,110.5977528,25.42872086,-5.597752809,0.220135053,105,1.0671,20.49262054
2019,사립,경북,동국대학교(WISE),공학계열,5.68,99.69,5.71,96.9409,5.9519,0.0614,,59.85,62.05,58.97,,3196954.167,3.89,9349833.333,비수도권,95.20268409,4.487315914,17.91836786,0.250431063,,,,,,,,,,2.7491,18.72094402
2019,사립,경북,동국대학교(WISE),예체능계열,5.15,100,7.7,93.26,17.4169,0.1868,,51.38,64.26,55.3,,4913266.66,6.45,9382333.333,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,,,,,,,,,,6.74,10.45740106
2019,사립,경북,동국대학교(WISE),의학계열,0.33,,,,,,,92,93.28,89.74,,2630804.124,1.01,9496000,비수도권,,,,,,,,,,,,,,,34.97029641
2019,사립,경북,동국대학교(WISE),인문사회계열,5.83,99.35,5.44,92.9721,24.2042,0.2603,,54.67,59.76,52.75,,3641178.739,4.06,7362555.556,비수도권,95.20268409,4.147315914,17.91836786,0.231456121,,,,,,,,,,6.3779,15.01436868
2019,사립,경북,동국대학교(WISE),자연과학계열,5.27,99.25,10.71,90.9917,23.5991,0.2594,,64.8,73.6,67.59,,3689208.81,5.53,8891416.667,비수도권,95.20268409,4.047315914,17.91836786,0.225875255,,,,,,,,,,8.2583,17.56474175
2019,사립,서울,동덕여자대학교,공학계열,4.08,100,7.78,93.5331,21.7334,0.2324,,63.22,67.62,64.84,,0,2.74,8004000,수도권,95.89477099,4.105229008,15.1654205,0.270696682,,,,,,,,,,6.4669,inf
2019,사립,서울,동덕여자대학교,예체능계열,4.26,100,20.11,97.5703,11.9209,0.1222,34.35,73.65,81.5,75.6,0.029115342,3456034.963,6.35,9170285.714,수도권,95.89477099,4.105229008,15.1654205,0.270696682,112.2612903,28.09033852,-9.961290323,0.354616243,110.5977528,25.42872086,-8.297752809,0.326314204,102.3,2.4297,21.3105483
2019,사립,서울,동덕여자대학교,인문사회계열,4.35,99.23,9.43,97.1368,9.8775,0.1017,27.7,60.9,64.95,62.48,0.036102236,3024961.853,3.86,6488000,수도권,95.89477099,3.335229008,15.1654205,0.219923279,131.5447368,25.31935161,-12.44473684,0.491510882,110.5977528,25.42872086,8.502247191,0.334356071,119.1,2.0932,20.13248529
2019,사립,서울,동덕여자대학교,자연과학계열,4.05,98.91,9.79,97.6829,9.19,0.0941,37.03,66.14,72.54,67.98,0.027008778,3051793.185,8.55,8059250,수도권,95.89477099,3.015229008,15.1654205,0.198822644,111.8961538,9.094986785,3.103846154,0.341270002,110.5977528,25.42872086,4.402247191,0.173121063,115,1.2271,21.672504
2019,사립,부산,동명대학교,공학계열,7.53,100,6.58,100.0238,0.1765,0.0018,24.75,72.83,74.33,72.34,0.040406817,3885421.569,1.96,7981913.043,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,97.8,9.759391082,5.3,0.543066668,100.9242697,22.27363801,2.175730337,0.097681858,103.1,-0.0238,18.74442675
2019,사립,부산,동명대학교,예체능계열,9.66,100,8.04,99.9422,0.1164,0.0012,51.38,49.47,49.47,48.45,0.01946472,4026807.293,1.08,7511285.714,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,101.525,5.866064634,11.375,1.939119446,100.9242697,22.27363801,11.97573034,0.537663867,112.9,0.0578,12.28516698
2019,사립,부산,동명대학교,인문사회계열,7.21,99.85,8.68,99.856,0.2592,0.0026,37.2,58.57,59.63,57.85,0.026885043,3500789.93,0.99,5928895.833,비수도권,95.20268409,4.647315914,17.91836786,0.259360448,113.4777778,7.022602398,-0.977777778,0.139232968,100.9242697,22.27363801,11.57573034,0.519705417,112.5,-0.006,16.73050973
2019,사립,부산,동명대학교,자연과학계열,4.78,100,11.05,99.932,0.2304,0.0023,28.5,81.82,82.27,81.17,0.035087719,4408671.235,1.61,7666000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,104.7625,7.013443723,7.2375,1.031946685,100.9242697,22.27363801,11.07573034,0.497257356,112,0.068,18.55887991
2019,사립,부산,동서대학교,공학계열,6.66,100.38,5.72,100.0238,0.1765,0.0018,28.35,59.87,61.57,58.39,0.035275081,3698541.233,1.41,7712571.429,비수도권,95.20268409,5.177315914,17.91836786,0.288939035,97.8,9.759391082,-2,0.204930818,100.9242697,22.27363801,-5.124269663,0.230059843,95.8,0.3562,16.18746317
2019,사립,부산,동서대학교,예체능계열,7.07,99.78,6.26,99.9422,0.1164,0.0012,32.13,67.51,69.73,67.9,0.031128405,3783897.818,1.6,7449300,비수도권,95.20268409,4.577315914,17.91836786,0.255453842,101.525,5.866064634,2.975,0.507154317,100.9242697,22.27363801,3.575730337,0.16053643,104.5,-0.1622,17.84139087
2019,사립,부산,동서대학교,인문사회계열,6.01,100.31,6.95,99.856,0.2592,0.0026,30.24,56.9,58,56.8,0.033068499,3610615.825,0.56,5962280,비수도권,95.20268409,5.107315914,17.91836786,0.285032429,113.4777778,7.022602398,0.722222222,0.102842533,100.9242697,22.27363801,13.27573034,0.596028827,114.2,0.454,15.75908453
2019,사립,부산,동서대학교,자연과학계열,3.54,100,10.71,99.932,0.2304,0.0023,32,74.23,75.37,74.52,0.03125,4050684.322,1.13,7866500,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,104.7625,7.013443723,7.9375,1.131755,100.9242697,22.27363801,11.77573034,0.528684642,112.7,0.068,18.32529867
2019,사립,전남,동신대학교,공학계열,8.49,100,4.75,76.25,47.5,0.623,26.43,59.07,60.45,58.62,0.037841191,3919389.372,1.1,7417333.333,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,87.76666667,6.185736281,6.533333333,1.056193319,100.9242697,22.27363801,-6.624269663,0.297404028,94.3,23.75,15.07122523
2019,사립,전남,동신대학교,예체능계열,12.95,100,5.19,87.4925,24.1888,0.2765,27.11,60.47,63.6,57.29,0.036885246,3991243.935,3.33,7243000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,93.06666667,4.308518694,2.733333333,0.634402106,100.9242697,22.27363801,-5.124269663,0.230059843,95.8,12.5075,15.15066505
2019,사립,전남,동신대학교,의학계열,0,,,,,,11.52,97.96,101.88,98.04,0.086792453,3324471.2,1.61,8520000,비수도권,,,,,124.4,,0,,100.9242697,22.27363801,23.47573034,1.053969285,124.4,,29.46634039
2019,사립,전남,동신대학교,인문사회계열,8.28,100,5.63,68.87,44.857,0.6513,26.55,56.97,58.25,53.37,0.037661828,3650518.013,1.95,5933473.684,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,79.9,39.5955048,30,0.757661764,100.9242697,22.27363801,8.975730337,0.402975497,109.9,31.13,15.60600435
2019,사립,전남,동신대학교,자연과학계열,5.42,99.63,7.45,84.582,33.705,0.3985,30.66,75.58,78.72,75.23,0.032618026,3870985.928,1.53,7207666.667,비수도권,95.20268409,4.427315914,17.91836786,0.247082544,105.075,2.861672005,-0.875,0.3057653,100.9242697,22.27363801,3.275730337,0.147067593,104.2,15.048,19.5247416
2019,사립,부산,동아대학교,공학계열,3.83,99.83,7.77,100.0238,0.1765,0.0018,38.77,54.35,59.46,56.48,0.025796122,3389931.846,4.26,8009866.667,비수도권,95.20268409,4.627315914,17.91836786,0.258244275,97.8,9.759391082,14.9,1.526734596,100.9242697,22.27363801,11.77573034,0.528684642,112.7,-0.1938,16.03277071
2019,사립,부산,동아대학교,예체능계열,4.89,100,7.17,99.9422,0.1164,0.0012,42.85,55.41,62.68,56.97,0.023334954,4236114.966,6.81,8183111.111,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,101.525,5.866064634,2.475,0.421918297,100.9242697,22.27363801,3.075730337,0.138088369,104,0.0578,13.08038154
2019,사립,부산,동아대학교,의학계열,1.02,,,,,,1.86,95.45,95.45,93.33,0.537878788,2716561.6,0,9734000,비수도권,,,,,97.83333333,3.253203549,0.166666667,0.051231552,100.9242697,22.27363801,-2.924269663,0.131288372,98,,35.13632822
2019,사립,부산,동아대학교,인문사회계열,4.25,99.58,6.24,99.856,0.2592,0.0026,33.94,52.63,55.22,52.89,0.029460219,3082677.094,2.27,6242538.462,비수도권,95.20268409,4.377315914,17.91836786,0.244292111,113.4777778,7.022602398,7.322222222,1.04266507,100.9242697,22.27363801,19.87573034,0.892343241,120.8,-0.276,17.07282287
2019,사립,부산,동아대학교,자연과학계열,4.12,99.35,6.66,99.932,0.2304,0.0023,22.53,54.67,66.35,59.63,0.044378698,3200123.153,6.99,7408285.714,비수도권,95.20268409,4.147315914,17.91836786,0.231456121,104.7625,7.013443723,-7.9625,1.135319583,100.9242697,22.27363801,-4.124269663,0.18516372,96.8,-0.582,17.08371753
2019,사립,경북,동양대학교,공학계열,7.52,100,5.36,96.9409,5.9519,0.0614,31.87,70.72,72.52,69.97,0.031377106,3055329.708,1.76,7755764.706,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,88.61818182,31.99824427,12.58181818,0.393203392,100.9242697,22.27363801,0.275730337,0.012379223,101.2,3.0591,23.14643811
2019,사립,경북,동양대학교,예체능계열,9.4,100,9.1,93.26,17.4169,0.1868,40.79,74.42,74.42,66.67,0.024516129,4163433.961,1.75,8254500,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,88.10833333,21.59269482,0.291666667,0.013507655,100.9242697,22.27363801,-12.52426966,0.562291156,88.4,6.74,17.87466805
2019,사립,경북,동양대학교,인문사회계열,9.71,100,4.79,92.9721,24.2042,0.2603,22.78,53.23,54.21,46.58,0.043890866,2903063.091,0.77,5992000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,103.0923077,29.48885274,0.407692308,0.013825302,100.9242697,22.27363801,2.575730337,0.115640307,103.5,7.0279,18.33580543
2019,사립,경북,동양대학교,자연과학계열,5.28,100,10.93,90.9917,23.5991,0.2594,41,75,75,75,0.024390244,4479571.9,0,7882000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,102.825,25.87631859,25.075,0.969032744,100.9242697,22.27363801,26.97573034,1.211105717,127.9,9.0083,16.74267133
2019,사립,부산,동의대학교,공학계열,4.86,99.94,5.3,100.0238,0.1765,0.0018,28.5,60.71,64.78,61.77,0.035087719,3710477.108,2.81,7532684.211,비수도권,95.20268409,4.737315914,17.91836786,0.264383227,97.8,9.759391082,-2,0.204930818,100.9242697,22.27363801,-5.124269663,0.230059843,95.8,-0.0838,16.36177727
2019,사립,부산,동의대학교,예체능계열,6.6,100,8.83,99.9422,0.1164,0.0012,27.31,56.46,60.08,55.99,0.036617843,4180124.223,3.56,7185000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,101.525,5.866064634,-3.625,0.617961142,100.9242697,22.27363801,-3.024269663,0.135777984,97.9,0.0578,13.50677563
2019,사립,부산,동의대학교,의학계열,0,,,,,,7.22,92.5,92.5,92.5,0.138528139,3173265.4,0,8093000,비수도권,,,,,97.83333333,3.253203549,-3.333333333,1.024631039,100.9242697,22.27363801,-6.424269663,0.288424803,94.5,,29.14978369
2019,사립,부산,동의대학교,인문사회계열,4.93,100,6.75,99.856,0.2592,0.0026,33.32,50.82,52.59,50.6,0.030016028,3199849.158,1.43,5590621.622,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,113.4777778,7.022602398,5.722222222,0.814829304,100.9242697,22.27363801,18.27573034,0.820509444,119.2,0.144,15.88199865
2019,사립,부산,동의대학교,자연과학계열,3.38,100.21,9.82,99.932,0.2304,0.0023,38.36,76.76,81.13,77.78,0.026069848,3511784.729,2.43,6769750,비수도권,95.20268409,5.007315914,17.91836786,0.279451564,104.7625,7.013443723,-6.6625,0.949961283,100.9242697,22.27363801,-2.824269663,0.126798759,98.1,0.278,21.85783182
2019,사립,경기,루터대학교,인문사회계열,10.85,100,6.04,94.2081,16.5389,0.1756,27.73,54.76,59.31,56.82,0.036057692,4263882.955,17.74,6714000,수도권,95.89477099,4.105229008,15.1654205,0.270696682,103.1741935,32.2979769,-6.374193548,0.197355815,110.5977528,25.42872086,-13.79775281,0.542605068,96.8,5.7919,12.84275403
2019,사립,경기,명지대학교,공학계열,4.03,99.76,8.91,98.7067,3.9085,0.0396,29.96,64.03,74.17,67.44,0.03337668,3376074.367,7.98,9733076.923,수도권,95.89477099,3.865229008,15.1654205,0.254871206,107.3318182,16.30312229,3.968181818,0.243400114,110.5977528,25.42872086,0.702247191,0.0276163,111.3,1.0533,18.96581445
2019,사립,경기,명지대학교,예체능계열,4.32,99.69,23,99.3319,1.8888,0.019,30.92,64.53,67.61,61.85,0.032338308,3813774.434,5.57,9884500,수도권,95.89477099,3.795229008,15.1654205,0.250255442,99.548,18.4961059,18.452,0.997615396,110.5977528,25.42872086,7.402247191,0.291097898,118,0.3581,16.92024558
2019,사립,경기,명지대학교,인문사회계열,0,100,7.44,94.2081,16.5389,0.1756,17.38,,,,0.057534247,,,,수도권,95.89477099,4.105229008,15.1654205,0.270696682,,,,,,,,,,5.7919,
2019,사립,경기,명지대학교,자연과학계열,3.52,99.44,11.13,99.6679,0.6892,0.0069,19.63,61.45,77.73,67.44,0.050941307,3650551.44,17.44,8838000,수도권,95.89477099,3.545229008,15.1654205,0.233770571,107.49,12.66910457,1.71,0.134974022,110.5977528,25.42872086,-1.397752809,0.054967484,109.2,-0.2279,16.83307331
2019,사립,서울,명지대학교 _제2캠퍼스,예체능계열,3.16,,,,,,56.53,63.01,67.83,60.24,0.017688679,1492418.635,1.32,,수도권,,,,,112.2612903,28.09033852,-112.2612903,3.996437787,110.5977528,25.42872086,-110.5977528,4.349324271,0,,42.22005711
2019,사립,서울,명지대학교 _제2캠퍼스,인문사회계열,3.01,99.57,9.76,97.1368,9.8775,0.1017,34.36,59.43,63,59.47,0.029107119,3251008.971,3.57,7316486.667,수도권,95.89477099,3.675229008,15.1654205,0.242342704,131.5447368,25.31935161,18.35526316,0.724949969,110.5977528,25.42872086,39.30224719,1.545584908,149.9,2.4332,18.28047862
2019,사립,대전,목원대학교,공학계열,5.83,100,5.18,99.7567,0.2274,0.0023,26.4,67.47,70.58,68.48,0.037878788,3886891.062,4.38,8314666.667,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,103.62,4.956006457,-3.42,0.69007174,100.9242697,22.27363801,-0.724269663,0.0325169,100.2,0.2433,17.35834602
2019,사립,대전,목원대학교,예체능계열,4.94,100,6.6,97.4367,6.2789,0.0644,31.39,63.17,66.82,62.69,0.031860663,4116899.874,8.06,8409333.333,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,103.3333333,12.53549627,-1.833333333,0.146251356,100.9242697,22.27363801,0.575730337,0.02584806,101.5,2.5633,15.34407004
2019,사립,대전,목원대학교,인문사회계열,6.79,100,4.94,88.8213,25.078,0.2823,33.52,51.79,57.63,53.27,0.029829204,3705259.859,6.13,6854000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,100.9,28.70301959,3.1,0.108002574,100.9242697,22.27363801,3.075730337,0.138088369,104,11.1787,13.97742722
2019,사립,대전,목원대학교,자연과학계열,6.97,99.5,4.3,99.8871,0.4779,0.0048,29.36,56.52,62.56,58.39,0.034055728,3769892.716,10.53,7520385.714,비수도권,95.20268409,4.297315914,17.91836786,0.239827419,105.4142857,4.737238496,-7.914285714,1.670653846,100.9242697,22.27363801,-3.424269663,0.153736433,97.5,-0.3871,14.99246909
2019,사립,전남,목포가톨릭대학교,인문사회계열,4.61,100,4.87,68.87,44.857,0.6513,13.89,64.29,64.29,64.29,0.072,4563756.711,0,5931000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,79.9,39.5955048,5.7,0.143955735,100.9242697,22.27363801,-15.32426966,0.688000301,85.6,31.13,14.08707871
2019,사립,전남,목포가톨릭대학교,자연과학계열,2.39,100,4.61,84.582,33.705,0.3985,31.25,94.78,94.78,94.78,0.032,4512181.1,0,7100000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,105.075,2.861672005,0.825,0.288292997,100.9242697,22.27363801,4.975730337,0.223391003,105.9,15.418,21.00536257
2019,사립,대전,배재대학교,공학계열,6.08,99.58,7.05,99.7567,0.2274,0.0023,36.65,68.91,73.65,69.47,0.027281746,3070577.027,5.37,8243666.667,비수도권,95.20268409,4.377315914,17.91836786,0.244292111,103.62,4.956006457,0.88,0.177562319,100.9242697,22.27363801,3.575730337,0.16053643,104.5,-0.1767,22.44203594
2019,사립,대전,배재대학교,예체능계열,8.99,100,7.3,97.4367,6.2789,0.0644,43.57,74.32,86.96,75.86,0.02295082,4112264.821,3.3,8278666.667,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,103.3333333,12.53549627,-0.533333333,0.042545849,100.9242697,22.27363801,1.875730337,0.084213021,102.8,2.5633,18.07276604
2019,사립,대전,배재대학교,인문사회계열,5.91,99.48,6.76,88.8213,25.078,0.2823,26.36,57.75,61.1,54.92,0.037936914,3263058.844,3.2,6699827.586,비수도권,95.20268409,4.277315914,17.91836786,0.238711246,100.9,28.70301959,4.3,0.149810022,100.9242697,22.27363801,4.275730337,0.191963717,105.2,10.6587,17.69811786
2019,사립,대전,배재대학교,자연과학계열,7.29,100,6,99.8871,0.4779,0.0048,32.25,73.67,77.75,73.35,0.031007752,3553864.771,7.97,7519307.692,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,105.4142857,4.737238496,-2.514285714,0.530749236,100.9242697,22.27363801,1.975730337,0.088702633,102.9,0.1129,20.72954509
2019,사립,충남,백석대학교,공학계열,6.94,99.34,6.93,99.7146,0.2989,0.003,,66.05,68.32,66.82,,3297150.6,2.14,8579000,비수도권,95.20268409,4.137315914,17.91836786,0.230898034,,,,,,,,,,-0.3746,20.03244862
2019,사립,충남,백석대학교,예체능계열,5.25,100,13.9,101.0408,4.3582,0.0431,26.78,66.96,70.37,67.29,0.037347295,3607997.627,2.46,9326400,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,104.9636364,6.160076741,-5.463636364,0.886942906,100.9242697,22.27363801,-1.424269663,0.063944186,99.5,-1.0408,18.55877052
2019,사립,충남,백석대학교,인문사회계열,4.7,99.48,8.86,99.6414,0.3409,0.0034,31.36,58.76,60.69,58.94,0.031888024,3697269.769,3.4,7361500,비수도권,95.20268409,4.277315914,17.91836786,0.238711246,115.2307692,17.30839799,-7.130769231,0.411983202,100.9242697,22.27363801,7.175730337,0.322162474,108.1,-0.1614,15.89280839
2019,사립,충남,백석대학교,자연과학계열,2.71,98.92,8.78,99.805,0.5791,0.0058,34.12,81.82,82.08,80.58,0.02930791,3790385.301,0,8798000,비수도권,95.20268409,3.717315914,17.91836786,0.207458399,107.3545455,6.321133385,-0.054545455,0.008629062,100.9242697,22.27363801,6.375730337,0.286245576,107.3,-0.885,21.58619599
2019,사립,부산,부산가톨릭대학교,공학계열,7.58,100,7.65,100.0238,0.1765,0.0018,22.44,58.23,61.84,59.04,0.044554455,3694511.15,4.35,7918000,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,97.8,9.759391082,3.2,0.327889309,100.9242697,22.27363801,0.075730337,0.003399999,101,-0.0238,15.76121918
2019,사립,부산,부산가톨릭대학교,인문사회계열,5.46,100,6.5,99.856,0.2592,0.0026,19.42,61.72,62.31,61.76,0.051502146,3404979.984,2.42,6142516.667,비수도권,95.20268409,4.797315914,17.91836786,0.267731746,113.4777778,7.022602398,-16.97777778,2.417590633,100.9242697,22.27363801,-4.424269663,0.198632557,96.5,0.144,18.12639143
