기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100
2016,대학교,사립,경기,기존,안양대학교,공학계열,1300,0,1318,1215,103,101.4,93.5
2016,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,공학계열,280,0,221,217,4,78.9,77.5
2016,대학교,사립,인천,기존,안양대학교 _제2캠퍼스,인문ㆍ사회계열,280,0,227,221,6,81.1,78.9
2016,대학교,사립,서울,기존,연세대학교,인문ㆍ사회계열,6569,0,9888,7767,2121,150.5,118.2
2016,대학교,사립,서울,기존,연세대학교,예ㆍ체능계열,841,0,1024,964,60,121.8,114.6
2016,대학교,사립,서울,기존,연세대학교,자연과학계열,2481,0,3427,2735,692,138.1,110.2
2016,대학교,사립,서울,기존,연세대학교,공학계열,3579,0,4535,3982,553,126.7,111.3
2016,대학교,사립,서울,기존,연세대학교,의학계열,510,0,591,457,134,115.9,89.6
2016,대학교,사립,강원,기존,연세대학교(미래) _분교,인문ㆍ사회계열,2369,0,3009,2698,311,127,113.9
2016,대학교,사립,강원,기존,연세대학교(미래) _분교,자연과학계열,2585,0,3150,2612,538,121.9,101
2016,대학교,사립,강원,기존,연세대학교(미래) _분교,공학계열,922,0,1238,1020,218,134.3,110.6
2016,대학교,사립,강원,기존,연세대학교(미래) _분교,의학계열,372,0,423,373,50,113.7,100.3
2016,대학교,사립,경북,기존,영남대학교,인문ㆍ사회계열,8017,0,9247,8368,879,115.3,104.4
2016,대학교,사립,경북,기존,영남대학교,공학계열,5259,0,6545,5843,702,124.5,111.1
2016,대학교,사립,경북,기존,영남대학교,의학계열,228,0,216,214,2,94.7,93.9
2016,대학교,사립,경북,기존,영남대학교,자연과학계열,3980,0,3753,3498,255,94.3,87.9
2016,대학교,사립,경북,기존,영남대학교,예ㆍ체능계열,2040,0,2067,1976,91,101.3,96.9
2016,대학교,사립,경북,기존,영남신학대학교,인문ㆍ사회계열,515,0,387,378,9,75.1,73.4
2016,대학교,사립,경남,기존,영산대학교,자연과학계열,640,0,719,629,90,112.3,98.3
2016,대학교,사립,경남,기존,영산대학교,공학계열,980,0,835,783,52,85.2,79.9
2016,대학교,사립,경남,기존,영산대학교,예ㆍ체능계열,220,0,193,188,5,87.7,85.5
2016,대학교,사립,경남,기존,영산대학교,인문ㆍ사회계열,1317,0,1432,1345,87,108.7,102.1
2016,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,인문ㆍ사회계열,1631,0,1998,1637,361,122.5,100.4
2016,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,예ㆍ체능계열,1115,0,1179,1088,91,105.7,97.6
2016,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,자연과학계열,540,0,644,572,72,119.3,105.9
2016,대학교,사립,전남,기존,영산선학대학교,인문ㆍ사회계열,200,0,38,37,1,19,18.5
2016,대학교,사립,전북,기존,예수대학교,자연과학계열,460,0,490,442,48,106.5,96.1
2016,대학교,사립,전북,기존,예수대학교,인문ㆍ사회계열,76,0,77,77,0,101.3,101.3
2016,대학교,사립,전북,기존,예원예술대학교,인문ㆍ사회계열,132,0,71,69,2,53.8,52.3
2016,대학교,사립,전북,기존,예원예술대학교,예ㆍ체능계열,618,31,517,488,29,88.1,83.1
2016,대학교,사립,경기,기존,예원예술대학교 _제2캠퍼스,예ㆍ체능계열,396,0,494,443,51,124.7,111.9
2016,대학교,사립,경기,기존,용인대학교,예ㆍ체능계열,3248,0,3387,3163,224,104.3,97.4
2016,대학교,사립,경기,기존,용인대학교,인문ㆍ사회계열,1566,0,1811,1628,183,115.6,104
2016,대학교,사립,경기,기존,용인대학교,자연과학계열,1066,0,1238,1056,182,116.1,99.1
2016,대학교,사립,전북,기존,우석대학교,자연과학계열,2160,0,2262,2041,221,104.7,94.5
2016,대학교,사립,전북,기존,우석대학교,의학계열,120,0,136,117,19,113.3,97.5
2016,대학교,사립,전북,기존,우석대학교,인문ㆍ사회계열,2805,0,3124,2817,307,111.4,100.4
2016,대학교,사립,전북,기존,우석대학교,공학계열,1255,0,1187,1118,69,94.6,89.1
2016,대학교,사립,전북,기존,우석대학교,예ㆍ체능계열,1130,0,1144,1116,28,101.2,98.8
2016,대학교,사립,대전,기존,우송대학교,자연과학계열,1620,0,1682,1578,104,103.8,97.4
2016,대학교,사립,대전,기존,우송대학교,공학계열,2030,0,2047,1844,203,100.8,90.8
2016,대학교,사립,대전,기존,우송대학교,예ㆍ체능계열,920,0,1028,847,181,111.7,92.1
2016,대학교,사립,대전,기존,우송대학교,인문ㆍ사회계열,3872,0,4619,3719,900,119.3,96
2016,대학교,특별법법인,울산,기존,울산과학기술원,인문ㆍ사회계열,320,0,422,387,35,131.9,120.9
2016,대학교,특별법법인,울산,기존,울산과학기술원,공학계열,1967,0,2468,2256,212,125.5,114.7
2016,대학교,특별법법인,울산,기존,울산과학기술원,자연과학계열,233,0,294,283,11,126.2,121.5
2016,대학교,사립,울산,기존,울산대학교,인문ㆍ사회계열,3821,0,4305,3775,530,112.7,98.8
2016,대학교,사립,울산,기존,울산대학교,자연과학계열,2152,0,2190,2011,179,101.8,93.4
2016,대학교,사립,울산,기존,울산대학교,공학계열,3985,0,4681,4180,501,117.5,104.9
2016,대학교,사립,울산,기존,울산대학교,의학계열,160,0,158,158,0,98.8,98.8
2016,대학교,사립,울산,기존,울산대학교,예ㆍ체능계열,1286,0,1226,1195,31,95.3,92.9
2016,대학교,사립,전북,기존,원광대학교,공학계열,2535,0,2532,2302,230,99.9,90.8
2016,대학교,사립,전북,기존,원광대학교,인문ㆍ사회계열,5896,0,6577,6153,424,111.6,104.4
2016,대학교,사립,전북,기존,원광대학교,의학계열,984,0,1054,965,89,107.1,98.1
2016,대학교,사립,전북,기존,원광대학교,자연과학계열,3988,0,3951,3717,234,99.1,93.2
2016,대학교,사립,전북,기존,원광대학교,예ㆍ체능계열,1783,0,1634,1577,57,91.6,88.4
2016,대학교,사립,경북,기존,위덕대학교,인문ㆍ사회계열,1515,0,1539,1436,103,101.6,94.8
2016,대학교,사립,경북,기존,위덕대학교,공학계열,770,0,610,607,3,79.2,78.8
2016,대학교,사립,경북,기존,위덕대학교,자연과학계열,900,0,859,822,37,95.4,91.3
2016,대학교,사립,경북,기존,위덕대학교,예ㆍ체능계열,270,0,210,209,1,77.8,77.4
2016,대학교,사립,충북,기존,유원대학교,인문ㆍ사회계열,1620,0,1429,1377,52,88.2,85
2016,대학교,사립,충북,기존,유원대학교,자연과학계열,1450,0,1365,1234,131,94.1,85.1
2016,대학교,사립,충북,기존,유원대학교,공학계열,880,0,665,659,6,75.6,74.9
2016,대학교,사립,충북,기존,유원대학교,예ㆍ체능계열,370,0,228,227,1,61.6,61.4
2016,대학교,사립,대전,기존,을지대학교,자연과학계열,508,0,584,502,82,115,98.8
2016,대학교,사립,대전,기존,을지대학교,의학계열,160,0,184,157,27,115,98.1
2016,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,인문ㆍ사회계열,800,0,855,741,114,106.9,92.6
2016,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,자연과학계열,3188,0,3443,3039,404,108,95.3
2016,대학교,사립,서울,기존,이화여자대학교,예ㆍ체능계열,2478,0,2961,2708,253,119.5,109.3
2016,대학교,사립,서울,기존,이화여자대학교,공학계열,1192,0,1309,1208,101,109.8,101.3
2016,대학교,사립,서울,기존,이화여자대학교,인문ㆍ사회계열,5896,0,7784,6570,1214,132,111.4
2016,대학교,사립,서울,기존,이화여자대학교,자연과학계열,2946,0,3261,2945,316,110.7,100
2016,대학교,사립,경남,기존,인제대학교,인문ㆍ사회계열,3551,0,3568,3417,151,100.5,96.2
2016,대학교,사립,경남,기존,인제대학교,예ㆍ체능계열,877,0,884,832,52,100.8,94.9
2016,대학교,사립,경남,기존,인제대학교,공학계열,2010,0,1939,1772,167,96.5,88.2
2016,대학교,사립,경남,기존,인제대학교,자연과학계열,2476,0,2753,2443,310,111.2,98.7
2016,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,의학계열,372,0,409,385,24,109.9,103.5
2016,대학교,사립,부산,기존,인제대학교 _제2캠퍼스,자연과학계열,320,0,483,326,157,150.9,101.9
2016,대학교,사립,인천,기존,인천가톨릭대학교,인문ㆍ사회계열,110,0,75,74,1,68.2,67.3
2016,대학교,사립,인천,기존,인천가톨릭대학교 _제2캠퍼스,예ㆍ체능계열,510,0,611,559,52,119.8,109.6
2016,대학교,사립,인천,기존,인천가톨릭대학교 _제2캠퍼스,자연과학계열,120,0,113,112,1,94.2,93.3
2016,대학교,국립대법인,인천,기존,인천대학교,예ㆍ체능계열,987,0,1077,1025,52,109.1,103.9
2016,대학교,국립대법인,인천,기존,인천대학교,자연과학계열,1231,0,1358,1247,111,110.3,101.3
2016,대학교,국립대법인,인천,기존,인천대학교,공학계열,4269,0,5174,4455,719,121.2,104.4
2016,대학교,국립대법인,인천,기존,인천대학교,인문ㆍ사회계열,4082,0,4850,4236,614,118.8,103.8
2016,대학교,사립,인천,기존,인하대학교,인문ㆍ사회계열,6202,0,7530,6595,935,121.4,106.3
2016,대학교,사립,인천,기존,인하대학교,자연과학계열,1441,0,1528,1375,153,106,95.4
2016,대학교,사립,인천,기존,인하대학교,공학계열,5852,0,7862,6799,1063,134.3,116.2
2016,대학교,사립,인천,기존,인하대학교,예ㆍ체능계열,600,0,577,571,6,96.2,95.2
2016,대학교,사립,서울,기존,장로회신학대학교,인문ㆍ사회계열,400,0,465,422,43,116.3,105.5
2016,대학교,사립,서울,기존,장로회신학대학교,예ㆍ체능계열,200,0,216,202,14,108,101
2016,대학교,국립,광주,기존,전남대학교,예ㆍ체능계열,895,0,969,947,22,108.3,105.8
2016,대학교,국립,광주,기존,전남대학교,의학계열,574,0,572,545,27,99.7,94.9
2016,대학교,국립,광주,기존,전남대학교,공학계열,3332,0,4079,3872,207,122.4,116.2
2016,대학교,국립,광주,기존,전남대학교,자연과학계열,4763,0,5384,4953,431,113,104
2016,대학교,국립,광주,기존,전남대학교,인문ㆍ사회계열,4492,0,6073,5351,722,135.2,119.1
2016,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,자연과학계열,1211,0,1045,971,74,86.3,80.2
2016,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,인문ㆍ사회계열,849,0,791,766,25,93.2,90.2
2016,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,공학계열,1258,0,1075,1029,46,85.5,81.8
2016,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,예ㆍ체능계열,78,0,62,62,0,79.5,79.5
2016,대학교,국립,전북,기존,전북대학교,의학계열,200,0,204,185,19,102,92.5
2016,대학교,국립,전북,기존,전북대학교,공학계열,5315,0,6201,5829,372,116.7,109.7
2016,대학교,국립,전북,기존,전북대학교,자연과학계열,5115,0,5489,5054,435,107.3,98.8
2016,대학교,국립,전북,기존,전북대학교,인문ㆍ사회계열,5006,0,6070,5549,521,121.3,110.8
2016,대학교,국립,전북,기존,전북대학교,예ㆍ체능계열,740,0,779,757,22,105.3,102.3
2016,교육대학,국립,전북,기존,전주교육대학교,인문ㆍ사회계열,482,0,497,472,25,103.1,97.9
2016,교육대학,국립,전북,기존,전주교육대학교,자연과학계열,375,0,396,369,27,105.6,98.4
2016,교육대학,국립,전북,기존,전주교육대학교,예ㆍ체능계열,283,0,306,287,19,108.1,101.4
2016,대학교,사립,전북,기존,전주대학교,예ㆍ체능계열,1663,0,1660,1603,57,99.8,96.4
2016,대학교,사립,전북,기존,전주대학교,인문ㆍ사회계열,4815,0,5491,4952,539,114,102.8
2016,대학교,사립,전북,기존,전주대학교,공학계열,2246,0,2097,1896,201,93.4,84.4
2016,대학교,사립,전북,기존,전주대학교,자연과학계열,2110,0,2184,2009,175,103.5,95.2
2016,기술대학,사립,서울,기존,정석대학,공학계열,150,0,45,45,0,30,30
2016,기술대학,사립,서울,기존,정석대학,인문ㆍ사회계열,50,0,46,46,0,92,92
2016,대학교,사립,제주,기존,제주국제대학교,인문ㆍ사회계열,1475,0,663,625,38,44.9,42.4
2016,대학교,사립,제주,기존,제주국제대학교,예ㆍ체능계열,780,0,377,367,10,48.3,47.1
2016,대학교,사립,제주,기존,제주국제대학교,공학계열,840,0,444,433,11,52.9,51.5
2016,대학교,사립,제주,기존,제주국제대학교,자연과학계열,105,0,40,39,1,38.1,37.1
2016,대학교,국립,제주,기존,제주대학교,인문ㆍ사회계열,3948,0,4917,4357,560,124.5,110.4
2016,대학교,국립,제주,기존,제주대학교,예ㆍ체능계열,687,0,696,675,21,101.3,98.3
2016,대학교,국립,제주,기존,제주대학교,의학계열,160,0,191,163,28,119.4,101.9
2016,대학교,국립,제주,기존,제주대학교,자연과학계열,2648,0,2699,2514,185,101.9,94.9
2016,대학교,국립,제주,기존,제주대학교,공학계열,1767,0,1917,1724,193,108.5,97.6
2016,대학교,사립,광주,기존,조선대학교,예ㆍ체능계열,2112,0,2174,2052,122,102.9,97.2
2016,대학교,사립,광주,기존,조선대학교,공학계열,5890,0,6290,5774,516,106.8,98
2016,대학교,사립,광주,기존,조선대학교,인문ㆍ사회계열,7657,0,8045,7570,475,105.1,98.9
2016,대학교,사립,광주,기존,조선대학교,자연과학계열,2898,0,2980,2820,160,102.8,97.3
2016,대학교,사립,충남,기존,중부대학교,인문ㆍ사회계열,3645,0,3524,3314,210,96.7,90.9
2016,대학교,사립,충남,기존,중부대학교,공학계열,1835,0,1871,1728,143,102,94.2
2016,대학교,사립,충남,기존,중부대학교,예ㆍ체능계열,1730,0,1746,1610,136,100.9,93.1
2016,대학교,사립,충남,기존,중부대학교,자연과학계열,1239,0,1138,1077,61,91.8,86.9
2016,대학교,사립,서울,기존,중앙대학교,자연과학계열,2465,0,2696,2408,288,109.4,97.7
2016,대학교,사립,서울,기존,중앙대학교,인문ㆍ사회계열,6448,0,9552,6947,2605,148.1,107.7
2016,대학교,사립,서울,기존,중앙대학교,공학계열,3369,0,3948,3455,493,117.2,102.6
2016,대학교,사립,서울,기존,중앙대학교,의학계열,258,0,252,237,15,97.7,91.9
2016,대학교,사립,서울,기존,중앙대학교,예ㆍ체능계열,510,0,554,506,48,108.6,99.2
2016,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,인문ㆍ사회계열,262,0,1296,1125,171,494.7,429.4
2016,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,예ㆍ체능계열,3596,0,3753,3614,139,104.4,100.5
2016,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,공학계열,100,0,51,51,0,51,51
2016,대학교,사립,경기,기존,중앙대학교 _제2캠퍼스,자연과학계열,1452,0,1324,1205,119,91.2,83
2016,대학교,사립,경기,기존,중앙승가대학교,인문ㆍ사회계열,480,0,206,206,0,42.9,42.9
2016,대학교,사립,충북,기존,중원대학교,공학계열,1095,0,856,797,59,78.2,72.8
2016,대학교,사립,충북,기존,중원대학교,자연과학계열,1110,0,952,882,70,85.8,79.5
2016,대학교,사립,충북,기존,중원대학교,인문ㆍ사회계열,1299,0,1099,1048,51,84.6,80.7
2016,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,705,0,585,553,32,83,78.4
2016,교육대학,국립,경남,기존,진주교육대학교,자연과학계열,427,0,451,422,29,105.6,98.8
2016,교육대학,국립,경남,기존,진주교육대학교,예ㆍ체능계열,316,0,333,315,18,105.4,99.7
2016,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,533,0,563,521,42,105.6,97.7
2016,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,1000,0,813,785,28,81.3,78.5
2016,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1160,0,1146,985,161,98.8,84.9
2016,대학교,사립,경남,기존,창신대학교,자연과학계열,470,0,444,392,52,94.5,83.4
2016,대학교,사립,경남,기존,창신대학교,공학계열,350,0,164,160,4,46.9,45.7
2016,대학교,사립,경남,기존,창신대학교,인문ㆍ사회계열,945,0,703,673,30,74.4,71.2
2016,대학교,사립,경남,기존,창신대학교,예ㆍ체능계열,327,0,243,239,4,74.3,73.1
2016,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2935,0,3667,2875,792,124.9,98
2016,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,965,0,930,855,75,96.4,88.6
2016,산업대학,사립,충남,기존,청운대학교,공학계열,1320,0,1747,1447,300,132.3,109.6
2016,산업대학,사립,충남,기존,청운대학교,자연과학계열,460,0,474,415,59,103,90.2
2016,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144,0,520,485,35,45.5,42.4
2016,대학교,사립,충북,기존,청주대학교,자연과학계열,2238,0,2100,2029,71,93.8,90.7
2016,대학교,사립,충북,기존,청주대학교,공학계열,2765,0,2501,2249,252,90.5,81.3
2016,대학교,사립,충북,기존,청주대학교,인문ㆍ사회계열,5004,0,5938,5313,625,118.7,106.2
2016,대학교,사립,충북,기존,청주대학교,예ㆍ체능계열,1547,0,1636,1552,84,105.8,100.3
2016,대학교,사립,전남,기존,초당대학교,예ㆍ체능계열,580,0,390,377,13,67.2,65
2016,대학교,사립,전남,기존,초당대학교,인문ㆍ사회계열,940,0,992,765,227,105.5,81.4
2016,대학교,사립,전남,기존,초당대학교,공학계열,550,0,425,381,44,77.3,69.3
2016,대학교,사립,전남,기존,초당대학교,자연과학계열,1160,0,1117,958,159,96.3,82.6
