기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%)
2021.0,동서대학교,예체능계열,1597.0,88,5.51
2021.0,동서대학교,인문사회계열,5532.0,388,7.01
2021.0,동서대학교,자연과학계열,2058.0,54,2.62
2021.0,동신대학교,공학계열,2249.0,263,11.69
2021.0,동신대학교,인문사회계열,4778.0,512,10.72
2021.0,동신대학교,자연과학계열,1066.0,43,4.03
2021.0,동아대학교,공학계열,8585.0,344,4.01
2021.0,동아대학교,예체능계열,1620.0,84,5.19
2021.0,동아대학교,인문사회계열,9698.0,351,3.62
2021.0,동아대학교,자연과학계열,3673.0,174,4.74
2021.0,동양대학교,공학계열,2180.0,135,6.19
2021.0,동양대학교,예체능계열,1042.0,118,11.32
2021.0,동양대학교,인문사회계열,1649.0,111,6.73
2021.0,동양대학교,자연과학계열,327.0,2,0.61
2021.0,동의대학교,공학계열,9045.0,538,5.95
2021.0,동의대학교,예체능계열,1623.0,126,7.76
2021.0,동의대학교,인문사회계열,7914.0,445,5.62
2021.0,동의대학교,자연과학계열,2001.0,67,3.35
2021.0,루터대학교,인문사회계열,409.0,42,10.27
2021.0,명지대학교,공학계열,5305.0,205,3.86
2021.0,명지대학교,예체능계열,1751.0,72,4.11
2021.0,명지대학교,인문사회계열,661.0,32,4.84
2021.0,명지대학교,자연과학계열,1028.0,52,5.06
2021.0,명지대학교 _제2캠퍼스,공학계열,987.0,38,3.85
2021.0,명지대학교 _제2캠퍼스,인문사회계열,9680.0,353,3.65
2021.0,목원대학교,공학계열,1956.0,118,6.03
2021.0,목원대학교,예체능계열,2800.0,160,5.71
2021.0,목원대학교,인문사회계열,3010.0,189,6.28
2021.0,목원대학교,자연과학계열,2177.0,105,4.82
2021.0,목포가톨릭대학교,인문사회계열,142.0,4,2.82
2021.0,목포가톨릭대학교,자연과학계열,428.0,13,3.04
2021.0,배재대학교,공학계열,2419.0,162,6.7
2021.0,배재대학교,예체능계열,1896.0,128,6.75
2021.0,배재대학교,인문사회계열,4453.0,376,8.44
2021.0,배재대학교,자연과학계열,1691.0,131,7.75
2021.0,백석대학교,공학계열,1641.0,98,5.97
2021.0,백석대학교,예체능계열,3355.0,211,6.29
2021.0,백석대학교,인문사회계열,8068.0,386,4.78
2021.0,백석대학교,자연과학계열,2613.0,81,3.1
2021.0,부산가톨릭대학교,인문사회계열,1084.0,118,10.89
2021.0,부산가톨릭대학교,자연과학계열,3454.0,119,3.45
2021.0,부산교육대학교,예체능계열,367.0,5,1.36
2021.0,부산교육대학교,인문사회계열,704.0,9,1.28
2021.0,부산교육대학교,자연과학계열,472.0,15,3.18
2021.0,부산대학교,공학계열,9131.0,437,4.79
2021.0,부산대학교,예체능계열,1765.0,60,3.4
2021.0,부산대학교,인문사회계열,7623.0,186,2.44
2021.0,부산대학교,자연과학계열,8844.0,414,4.68
2021.0,부산외국어대학교,공학계열,796.0,43,5.4
2021.0,부산외국어대학교,인문사회계열,8609.0,523,6.08
2021.0,부산장신대학교,인문사회계열,138.0,16,11.59
2021.0,부산장신대학교,자연과학계열,95.0,5,5.26
2021.0,삼육대학교,공학계열,1952.0,90,4.61
2021.0,삼육대학교,예체능계열,968.0,49,5.06
2021.0,삼육대학교,인문사회계열,3663.0,148,4.04
2021.0,삼육대학교,자연과학계열,543.0,7,1.29
2021.0,상명대학교,공학계열,2497.0,108,4.33
2021.0,상명대학교,예체능계열,1500.0,87,5.8
2021.0,상명대학교,인문사회계열,4230.0,338,7.99
2021.0,상명대학교,자연과학계열,858.0,52,6.06
2021.0,상명대학교 _제2캠퍼스,공학계열,4037.0,145,3.59
2021.0,상명대학교 _제2캠퍼스,예체능계열,2722.0,77,2.83
2021.0,상명대학교 _제2캠퍼스,인문사회계열,997.0,67,6.72
2021.0,상지대학교,공학계열,1740.0,121,6.95
2021.0,상지대학교,예체능계열,1239.0,70,5.65
2021.0,상지대학교,인문사회계열,3695.0,257,6.96
2021.0,상지대학교,자연과학계열,2662.0,146,5.48
2021.0,서강대학교,공학계열,2750.0,136,4.95
2021.0,서강대학교,인문사회계열,7803.0,200,2.56
2021.0,서강대학교,자연과학계열,1299.0,98,7.54
2021.0,서경대학교,공학계열,3011.0,143,4.75
2021.0,서경대학교,예체능계열,2796.0,120,4.29
2021.0,서경대학교,인문사회계열,2662.0,131,4.92
2021.0,서울과학기술대학교,공학계열,9734.0,379,3.89
2021.0,서울과학기술대학교,예체능계열,3193.0,113,3.54
2021.0,서울과학기술대학교,인문사회계열,740.0,24,3.24
2021.0,서울과학기술대학교,자연과학계열,60.0,3,5.0
2021.0,서울교육대학교,예체능계열,367.0,6,1.63
2021.0,서울교육대학교,인문사회계열,738.0,24,3.25
2021.0,서울교육대학교,자연과학계열,488.0,23,4.71
2021.0,서울기독대학교,예체능계열,113.0,8,7.08
2021.0,서울기독대학교,인문사회계열,327.0,36,11.01
2021.0,서울대학교,공학계열,5259.0,123,2.34
2021.0,서울대학교,예체능계열,1472.0,10,0.68
2021.0,서울대학교,인문사회계열,6674.0,62,0.93
2021.0,서울대학교,자연과학계열,7922.0,209,2.64
2021.0,서울시립대학교,공학계열,4807.0,186,3.87
2021.0,서울시립대학교,예체능계열,803.0,19,2.37
2021.0,서울시립대학교,인문사회계열,5360.0,105,1.96
2021.0,서울시립대학교,자연과학계열,1134.0,74,6.53
2021.0,서울신학대학교,공학계열,39.0,2,5.13
2021.0,서울신학대학교,예체능계열,482.0,38,7.88
2021.0,서울신학대학교,인문사회계열,2193.0,111,5.06
2021.0,서울여자대학교,공학계열,1613.0,46,2.85
2021.0,서울여자대학교,예체능계열,552.0,12,2.17
2021.0,서울여자대학교,인문사회계열,4321.0,161,3.73
2021.0,서울여자대학교,자연과학계열,1445.0,61,4.22
2021.0,서울장신대학교,예체능계열,92.0,10,10.87
2021.0,서울장신대학교,인문사회계열,425.0,20,4.71
2021.0,서울한영대학교,예체능계열,61.0,8,13.11
2021.0,서울한영대학교,인문사회계열,783.0,43,5.49
2021.0,서원대학교,공학계열,2280.0,136,5.96
2021.0,서원대학교,인문사회계열,4534.0,318,7.01
2021.0,서원대학교,자연과학계열,1609.0,52,3.23
2021.0,선문대학교,공학계열,4476.0,261,5.83
2021.0,선문대학교,인문사회계열,5869.0,335,5.71
2021.0,선문대학교,자연과학계열,2319.0,107,4.61
2021.0,성결대학교,공학계열,1528.0,58,3.8
2021.0,성결대학교,예체능계열,878.0,51,5.81
2021.0,성결대학교,인문사회계열,3606.0,193,5.35
2021.0,성결대학교,자연과학계열,470.0,13,2.77
2021.0,성공회대학교,공학계열,821.0,30,3.65
2021.0,성공회대학교,인문사회계열,2040.0,106,5.2
2021.0,성균관대학교,공학계열,7181.0,355,4.94
2021.0,성균관대학교,예체능계열,1988.0,39,1.96
2021.0,성균관대학교,인문사회계열,11784.0,234,1.99
2021.0,성균관대학교,자연과학계열,4029.0,181,4.49
2021.0,성신여자대학교,공학계열,1798.0,61,3.39
2021.0,성신여자대학교,예체능계열,2351.0,71,3.02
2021.0,성신여자대학교,인문사회계열,4430.0,176,3.97
2021.0,성신여자대학교,자연과학계열,1951.0,81,4.15
2021.0,세명대학교,공학계열,2396.0,164,6.84
2021.0,세명대학교,인문사회계열,4886.0,357,7.31
2021.0,세명대학교,자연과학계열,2776.0,89,3.21
2021.0,세종대학교,공학계열,6768.0,357,5.27
2021.0,세종대학교,예체능계열,1578.0,91,5.77
2021.0,세종대학교,인문사회계열,4714.0,224,4.75
2021.0,세종대학교,자연과학계열,1846.0,111,6.01
2021.0,세한대학교,공학계열,458.0,34,7.42
2021.0,세한대학교,예체능계열,240.0,38,15.83
2021.0,세한대학교,인문사회계열,1577.0,191,12.11
2021.0,세한대학교,자연과학계열,818.0,55,6.72
2021.0,송원대학교,공학계열,1142.0,198,17.34
2021.0,송원대학교,예체능계열,410.0,55,13.41
2021.0,송원대학교,인문사회계열,1994.0,211,10.58
2021.0,송원대학교,자연과학계열,83.0,6,7.23
2021.0,수원가톨릭대학교,인문사회계열,181.0,9,4.97
2021.0,수원대학교,공학계열,3600.0,152,4.22
2021.0,수원대학교,예체능계열,2041.0,151,7.4
2021.0,수원대학교,인문사회계열,4668.0,214,4.58
2021.0,수원대학교,자연과학계열,1373.0,56,4.08
2021.0,숙명여자대학교,공학계열,2020.0,106,5.25
2021.0,숙명여자대학교,예체능계열,1637.0,30,1.83
2021.0,숙명여자대학교,인문사회계열,6120.0,135,2.21
2021.0,숙명여자대학교,자연과학계열,2288.0,90,3.93
2021.0,순복음총회신학교,예체능계열,34.0,17,50.0
2021.0,순복음총회신학교,인문사회계열,56.0,16,28.57
2021.0,순천향대학교,공학계열,5929.0,282,4.76
2021.0,순천향대학교,인문사회계열,3959.0,171,4.32
2021.0,순천향대학교,자연과학계열,4146.0,157,3.79
2021.0,숭실대학교,공학계열,7857.0,216,2.75
2021.0,숭실대학교,인문사회계열,10086.0,271,2.69
2021.0,숭실대학교,자연과학계열,1347.0,65,4.83
2021.0,신경주대학교,예체능계열,66.0,6,9.09
2021.0,신경주대학교,인문사회계열,440.0,83,18.86
2021.0,신경주대학교,자연과학계열,429.0,65,15.15
2021.0,신라대학교,공학계열,2688.0,319,11.87
2021.0,신라대학교,예체능계열,930.0,107,11.51
2021.0,신라대학교,인문사회계열,4823.0,388,8.04
2021.0,신라대학교,자연과학계열,1880.0,131,6.97
2021.0,신한대학교,인문사회계열,354.0,29,8.19
2021.0,신한대학교,자연과학계열,1506.0,61,4.05
2021.0,신한대학교 _제2캠퍼스,예체능계열,1003.0,47,4.69
2021.0,신한대학교 _제2캠퍼스,인문사회계열,2838.0,124,4.37
2021.0,신한대학교 _제2캠퍼스,자연과학계열,2703.0,84,3.11
2021.0,아신대학교,인문사회계열,719.0,71,9.87
2021.0,아주대학교,공학계열,7493.0,289,3.86
2021.0,아주대학교,인문사회계열,4418.0,135,3.06
2021.0,아주대학교,자연과학계열,1783.0,54,3.03
2021.0,안양대학교,공학계열,2246.0,103,4.59
2021.0,안양대학교,예체능계열,70.0,1,1.43
2021.0,안양대학교,인문사회계열,2694.0,170,6.31
2021.0,안양대학교 _제2캠퍼스,공학계열,217.0,12,5.53
2021.0,안양대학교 _제2캠퍼스,인문사회계열,168.0,14,8.33
2021.0,연세대학교,공학계열,5451.0,152,2.79
2021.0,연세대학교,예체능계열,660.0,4,0.61
2021.0,연세대학교,인문사회계열,17456.0,469,2.69
2021.0,연세대학교,자연과학계열,3696.0,75,2.03
2021.0,연세대학교(미래) _분교,공학계열,2986.0,135,4.52
2021.0,연세대학교(미래) _분교,인문사회계열,3436.0,90,2.62
2021.0,연세대학교(미래) _분교,자연과학계열,2878.0,55,1.91
2021.0,영남대학교,공학계열,10129.0,419,4.14
2021.0,영남대학교,예체능계열,1907.0,67,3.51
2021.0,영남대학교,인문사회계열,9520.0,383,4.02
2021.0,영남대학교,자연과학계열,6469.0,232,3.59
2021.0,영남신학대학교,인문사회계열,557.0,59,10.59
2021.0,영산대학교,공학계열,960.0,115,11.98
2021.0,영산대학교,인문사회계열,1174.0,208,17.72
2021.0,영산대학교,자연과학계열,1019.0,34,3.34
2021.0,영산대학교 _제2캠퍼스,공학계열,695.0,76,10.94
2021.0,영산대학교 _제2캠퍼스,예체능계열,1362.0,156,11.45
2021.0,영산대학교 _제2캠퍼스,인문사회계열,2531.0,223,8.81
2021.0,영산선학대학교,인문사회계열,52.0,4,7.69
2021.0,예수대학교,인문사회계열,71.0,7,9.86
2021.0,예수대학교,자연과학계열,522.0,6,1.15
2021.0,예원예술대학교,예체능계열,1254.0,167,13.32
2021.0,예원예술대학교,인문사회계열,105.0,9,8.57
2021.0,예원예술대학교 _제2캠퍼스,예체능계열,502.0,45,8.96
2021.0,용인대학교,공학계열,926.0,59,6.37
2021.0,용인대학교,예체능계열,5081.0,293,5.77
2021.0,용인대학교,인문사회계열,461.0,34,7.38
2021.0,용인대학교,자연과학계열,1151.0,65,5.65
2021.0,우석대학교,공학계열,1569.0,151,9.62
2021.0,우석대학교,예체능계열,1548.0,149,9.63
2021.0,우석대학교,인문사회계열,4044.0,319,7.89
2021.0,우석대학교,자연과학계열,2156.0,102,4.73
2021.0,우송대학교,공학계열,3598.0,189,5.25
2021.0,우송대학교,예체능계열,938.0,54,5.76
2021.0,우송대학교,인문사회계열,6206.0,320,5.16
2021.0,우송대학교,자연과학계열,1746.0,66,3.78
2021.0,울산과학기술원,공학계열,2048.0,51,2.49
2021.0,울산과학기술원,인문사회계열,232.0,3,1.29
2021.0,울산과학기술원,자연과학계열,276.0,7,2.54
2021.0,울산대학교,공학계열,6839.0,307,4.49
2021.0,울산대학교,예체능계열,1209.0,55,4.55
2021.0,울산대학교,인문사회계열,5705.0,271,4.75
2021.0,울산대학교,자연과학계열,3380.0,154,4.56
2021.0,원광대학교,공학계열,5752.0,375,6.52
2021.0,원광대학교,예체능계열,986.0,60,6.09
2021.0,원광대학교,인문사회계열,6075.0,495,8.15
2021.0,원광대학교,자연과학계열,7772.0,357,4.59
2021.0,위덕대학교,공학계열,569.0,78,13.71
2021.0,위덕대학교,예체능계열,318.0,66,20.75
2021.0,위덕대학교,인문사회계열,1748.0,210,12.01
2021.0,위덕대학교,자연과학계열,799.0,54,6.76
2021.0,유원대학교,공학계열,1088.0,102,9.38
2021.0,유원대학교,예체능계열,466.0,55,11.8
2021.0,유원대학교,인문사회계열,1739.0,141,8.11
2021.0,유원대학교,자연과학계열,1556.0,147,9.45
2021.0,을지대학교,자연과학계열,300.0,4,1.33
2021.0,을지대학교 _제2캠퍼스,자연과학계열,3095.0,101,3.26
2021.0,을지대학교 _제3캠퍼스,자연과학계열,587.0,12,2.04
2021.0,이화여자대학교,공학계열,2042.0,39,1.91
2021.0,이화여자대학교,예체능계열,2499.0,32,1.28
2021.0,이화여자대학교,인문사회계열,8790.0,209,2.38
2021.0,이화여자대학교,자연과학계열,5107.0,162,3.17
2021.0,인제대학교,공학계열,4766.0,356,7.47
2021.0,인제대학교,예체능계열,10.0,1,10.0
2021.0,인제대학교,인문사회계열,3280.0,219,6.68
2021.0,인제대학교,자연과학계열,2955.0,97,3.28
2021.0,인천가톨릭대학교,인문사회계열,93.0,9,9.68
2021.0,인천가톨릭대학교 _제2캠퍼스,예체능계열,546.0,24,4.4
2021.0,인천가톨릭대학교 _제2캠퍼스,자연과학계열,202.0,6,2.97
2021.0,인천대학교,공학계열,6308.0,224,3.55
2021.0,인천대학교,예체능계열,1350.0,37,2.74
2021.0,인천대학교,인문사회계열,5205.0,182,3.5
2021.0,인천대학교,자연과학계열,1889.0,82,4.34
2021.0,인하대학교,공학계열,12062.0,371,3.08
2021.0,인하대학교,예체능계열,1048.0,9,0.86
2021.0,인하대학교,인문사회계열,8617.0,292,3.39
2021.0,인하대학교,자연과학계열,3696.0,120,3.25
2021.0,장로회신학대학교,인문사회계열,858.0,32,3.73
2021.0,전남대학교,공학계열,5458.0,244,4.47
2021.0,전남대학교,예체능계열,924.0,30,3.25
2021.0,전남대학교,인문사회계열,6653.0,210,3.16
2021.0,전남대학교,자연과학계열,8733.0,291,3.33
2021.0,전남대학교 _제2캠퍼스,공학계열,2908.0,206,7.08
2021.0,전남대학교 _제2캠퍼스,인문사회계열,1147.0,84,7.32
2021.0,전북대학교,공학계열,7978.0,354,4.44
2021.0,전북대학교,예체능계열,781.0,25,3.2
2021.0,전북대학교,인문사회계열,6856.0,311,4.54
2021.0,전북대학교,자연과학계열,8757.0,350,4.0
2021.0,전주교육대학교,예체능계열,308.0,7,2.27
2021.0,전주교육대학교,인문사회계열,499.0,18,3.61
2021.0,전주교육대학교,자연과학계열,393.0,2,0.51
2021.0,전주대학교,공학계열,5426.0,335,6.17
2021.0,전주대학교,예체능계열,20.0,2,10.0
2021.0,전주대학교,인문사회계열,7212.0,439,6.09
2021.0,전주대학교,자연과학계열,2890.0,98,3.39
2021.0,제주국제대학교,공학계열,374.0,64,17.11
2021.0,제주국제대학교,예체능계열,216.0,42,19.44
2021.0,제주국제대학교,인문사회계열,300.0,46,15.33
2021.0,제주국제대학교,자연과학계열,49.0,15,30.61
2021.0,제주대학교,공학계열,3746.0,218,5.82
2021.0,제주대학교,예체능계열,604.0,33,5.46
2021.0,제주대학교,인문사회계열,5174.0,241,4.66
2021.0,제주대학교,자연과학계열,3974.0,173,4.35
2021.0,조선대학교,공학계열,9797.0,517,5.28
2021.0,조선대학교,예체능계열,5516.0,292,5.29
2021.0,조선대학교,인문사회계열,7968.0,448,5.62
2021.0,조선대학교,자연과학계열,3202.0,68,2.12
2021.0,중부대학교,공학계열,2322.0,162,6.98
2021.0,중부대학교,예체능계열,2568.0,252,9.81
2021.0,중부대학교,인문사회계열,5011.0,425,8.48
2021.0,중부대학교,자연과학계열,1902.0,125,6.57
2021.0,중앙대학교,공학계열,5659.0,256,4.52
2021.0,중앙대학교,예체능계열,637.0,29,4.55
2021.0,중앙대학교,인문사회계열,14230.0,312,2.19
2021.0,중앙대학교,자연과학계열,4960.0,226,4.56
2021.0,중앙대학교 _제2캠퍼스,공학계열,398.0,32,8.04
2021.0,중앙대학교 _제2캠퍼스,예체능계열,4712.0,154,3.27
2021.0,중앙대학교 _제2캠퍼스,인문사회계열,111.0,18,16.22
2021.0,중앙대학교 _제2캠퍼스,자연과학계열,1696.0,105,6.19
2021.0,중앙승가대학교,인문사회계열,128.0,13,10.16
2021.0,중원대학교,공학계열,1102.0,118,10.71
2021.0,중원대학교,예체능계열,1376.0,255,18.53
2021.0,중원대학교,인문사회계열,1486.0,239,16.08
2021.0,중원대학교,자연과학계열,1223.0,87,7.11
2021.0,진주교육대학교,예체능계열,337.0,4,1.19
2021.0,진주교육대학교,인문사회계열,565.0,8,1.42
2021.0,진주교육대학교,자연과학계열,454.0,10,2.2
2021.0,차의과학대학교,공학계열,805.0,45,5.59
2021.0,차의과학대학교,자연과학계열,1898.0,86,4.53
2021.0,창신대학교,인문사회계열,782.0,92,11.76
2021.0,창신대학교,자연과학계열,1503.0,89,5.92
2021.0,청운대학교,공학계열,1621.0,87,5.37
2021.0,청운대학교,예체능계열,1338.0,131,9.79
2021.0,청운대학교,인문사회계열,2292.0,161,7.02
2021.0,청운대학교,자연과학계열,1141.0,55,4.82
2021.0,청주교육대학교,예체능계열,305.0,2,0.66
2021.0,청주교육대학교,인문사회계열,507.0,14,2.76
2021.0,청주교육대학교,자연과학계열,404.0,8,1.98
2021.0,청주대학교,공학계열,5405.0,225,4.16
2021.0,청주대학교,예체능계열,1914.0,58,3.03
2021.0,청주대학교,인문사회계열,6264.0,317,5.06
2021.0,청주대학교,자연과학계열,2288.0,73,3.19
2021.0,초당대학교,공학계열,1063.0,144,13.55
2021.0,초당대학교,예체능계열,306.0,72,23.53
2021.0,초당대학교,인문사회계열,1319.0,230,17.44
2021.0,초당대학교,자연과학계열,1358.0,85,6.26
2021.0,총신대학교,예체능계열,318.0,23,7.23
2021.0,총신대학교,인문사회계열,1524.0,56,3.67
2021.0,총신대학교,자연과학계열,91.0,4,4.4
2021.0,추계예술대학교,예체능계열,1074.0,55,5.12
2021.0,추계예술대학교,인문사회계열,224.0,7,3.12
2021.0,추계예술대학교,인문사회계열,128.0,9,7.03
2021.0,춘천교육대학교,예체능계열,343.0,6,1.75
2021.0,춘천교육대학교,인문사회계열,565.0,9,1.59
2021.0,춘천교육대학교,자연과학계열,436.0,15,3.44
2021.0,충남대학교,공학계열,5943.0,233,3.92
2021.0,충남대학교,예체능계열,677.0,28,4.14
2021.0,충남대학교,인문사회계열,7444.0,233,3.13
2021.0,충남대학교,자연과학계열,8675.0,386,4.45
2021.0,충북대학교,공학계열,5839.0,243,4.16
2021.0,충북대학교,예체능계열,215.0,10,4.65
2021.0,충북대학교,인문사회계열,6937.0,256,3.69
2021.0,충북대학교,자연과학계열,4858.0,163,3.36
2021.0,칼빈대학교,예체능계열,19.0,0,0.0
2021.0,칼빈대학교,인문사회계열,152.0,1,0.66
2021.0,평택대학교,공학계열,1471.0,85,5.78
2021.0,평택대학교,예체능계열,709.0,50,7.05
2021.0,평택대학교,인문사회계열,1346.0,111,8.25
2021.0,평택대학교,자연과학계열,882.0,43,4.88
2021.0,포항공과대학교,공학계열,1695.0,35,2.06
2021.0,한경국립대학교,공학계열,3151.0,186,5.9
2021.0,한경국립대학교,예체능계열,122.0,10,8.2
2021.0,한경국립대학교,인문사회계열,1097.0,82,7.47
2021.0,한경국립대학교,자연과학계열,1921.0,95,4.95
2021.0,한국공학대학교,공학계열,8111.0,354,4.36
2021.0,한국공학대학교,인문사회계열,903.0,32,3.54
2021.0,한국과학기술원,공학계열,3693.0,37,1.0
2021.0,한국과학기술원,인문사회계열,109.0,12,11.01
2021.0,한국과학기술원,자연과학계열,813.0,51,6.27
2021.0,한국교원대학교,예체능계열,256.0,3,1.17
2021.0,한국교원대학교,인문사회계열,1490.0,28,1.88
2021.0,한국교원대학교,자연과학계열,903.0,30,3.32
2021.0,한국기술교육대학교,공학계열,5623.0,188,3.34
2021.0,한국기술교육대학교,인문사회계열,371.0,48,12.94
2021.0,한국방송통신대학교,인문사회계열,100047.0,21605,21.59
2021.0,한국방송통신대학교,자연과학계열,40666.0,8097,19.91
2021.0,한국성서대학교,공학계열,198.0,9,4.55
2021.0,한국성서대학교,인문사회계열,767.0,41,5.35
2021.0,한국성서대학교,자연과학계열,235.0,0,0.0
2021.0,한국예술종합학교,예체능계열,3237.0,62,1.92
2021.0,한국외국어대학교,공학계열,1708.0,60,3.51
2021.0,한국외국어대학교,예체능계열,182.0,9,4.95
2021.0,한국외국어대학교,인문사회계열,19000.0,621,3.27
2021.0,한국외국어대학교,자연과학계열,2191.0,115,5.25
2021.0,한국전통문화대학교,인문사회계열,442.0,14,3.17
2021.0,한국전통문화대학교,자연과학계열,325.0,8,2.46
2021.0,한국체육대학교,예체능계열,3061.0,69,2.25
2021.0,한국침례신학대학교,예체능계열,189.0,19,10.05
2021.0,한국침례신학대학교,인문사회계열,1174.0,59,5.03
2021.0,한국항공대학교,공학계열,3759.0,117,3.11
2021.0,한국항공대학교,인문사회계열,1962.0,72,3.67
2021.0,한남대학교,공학계열,3850.0,265,6.88
2021.0,한남대학교,예체능계열,611.0,20,3.27
2021.0,한남대학교,인문사회계열,7901.0,506,6.4
2021.0,한남대학교,자연과학계열,2749.0,143,5.2
2021.0,한동대학교,공학계열,2119.0,57,2.69
2021.0,한동대학교,인문사회계열,2920.0,73,2.5
2021.0,한동대학교,자연과학계열,344.0,19,5.52
2021.0,한라대학교,공학계열,2754.0,162,5.88
2021.0,한라대학교,인문사회계열,1901.0,105,5.52
2021.0,한림대학교,공학계열,1605.0,63,3.93
2021.0,한림대학교,인문사회계열,5819.0,278,4.78
2021.0,한림대학교,자연과학계열,3192.0,139,4.35
2021.0,한서대학교,공학계열,5594.0,342,6.11
2021.0,한서대학교,예체능계열,991.0,88,8.88
2021.0,한서대학교,인문사회계열,767.0,49,6.39
2021.0,한서대학교,자연과학계열,1784.0,121,6.78
2021.0,한성대학교,공학계열,1388.0,41,2.95
2021.0,한성대학교,예체능계열,2089.0,62,2.97
2021.0,한성대학교,인문사회계열,1692.0,74,4.37
2021.0,한세대학교,공학계열,468.0,32,6.84
2021.0,한세대학교,예체능계열,844.0,57,6.75
2021.0,한세대학교,인문사회계열,1647.0,83,5.04
2021.0,한세대학교,자연과학계열,331.0,14,4.23
2021.0,한신대학교,공학계열,2142.0,112,5.23
2021.0,한신대학교,예체능계열,100.0,7,7.0
2021.0,한신대학교,인문사회계열,5316.0,267,5.02
2021.0,한양대학교,공학계열,8333.0,356,4.27
2021.0,한양대학교,예체능계열,1738.0,42,2.42
2021.0,한양대학교,인문사회계열,8678.0,218,2.51
2021.0,한양대학교,자연과학계열,3686.0,155,4.21
2021.0,한양대학교(ERICA) _분교,공학계열,5640.0,146,2.59
2021.0,한양대학교(ERICA) _분교,예체능계열,1966.0,37,1.88
2021.0,한양대학교(ERICA) _분교,인문사회계열,4316.0,106,2.46
2021.0,한양대학교(ERICA) _분교,자연과학계열,1368.0,40,2.92
2021.0,한일장신대학교,예체능계열,260.0,23,8.85
2021.0,한일장신대학교,인문사회계열,526.0,73,13.88
2021.0,한일장신대학교,자연과학계열,268.0,6,2.24
2021.0,협성대학교,공학계열,1206.0,72,5.97
2021.0,협성대학교,예체능계열,855.0,60,7.02
2021.0,협성대학교,인문사회계열,3386.0,184,5.43
2021.0,호남대학교,공학계열,2245.0,163,7.26
2021.0,호남대학교,인문사회계열,4650.0,356,7.66
2021.0,호남대학교,자연과학계열,2180.0,88,4.04
2021.0,호남신학대학교,인문사회계열,728.0,58,7.97
2021.0,호서대학교,공학계열,7389.0,346,4.68
2021.0,호서대학교,예체능계열,2187.0,134,6.13
2021.0,호서대학교,인문사회계열,4861.0,261,5.37
2021.0,호서대학교,자연과학계열,1923.0,68,3.54
2021.0,호원대학교,공학계열,922.0,123,13.34
2021.0,호원대학교,예체능계열,659.0,74,11.23
2021.0,호원대학교,인문사회계열,1948.0,151,7.75
2021.0,홍익대학교,공학계열,7609.0,394,5.18
2021.0,홍익대학교,예체능계열,4196.0,109,2.6
2021.0,홍익대학교,인문사회계열,4732.0,155,3.28
2021.0,홍익대학교,자연과학계열,777.0,27,3.47
2021.0,홍익대학교 _제2캠퍼스,공학계열,3726.0,271,7.27
2021.0,홍익대학교 _제2캠퍼스,예체능계열,2616.0,91,3.48
2021.0,홍익대학교 _제2캠퍼스,인문사회계열,1890.0,95,5.03
2021.0,화성의과학대학교,공학계열,61.0,13,21.31
2021.0,화성의과학대학교,예체능계열,162.0,48,29.63
2021.0,화성의과학대학교,인문사회계열,336.0,114,33.93
2021.0,화성의과학대학교,자연과학계열,257.0,16,6.23
2022.0,가야대학교(김해),인문사회계열,672.0,93,13.84
2022.0,가야대학교(김해),자연과학계열,1683.0,123,7.31
2022.0,가천대학교,공학계열,8392.0,329,3.92
2022.0,가천대학교,예체능계열,2484.0,106,4.27
2022.0,가천대학교,인문사회계열,10325.0,379,3.67
2022.0,가천대학교,자연과학계열,4863.0,130,2.67
2022.0,가톨릭관동대학교,공학계열,2005.0,135,6.73
2022.0,가톨릭관동대학교,예체능계열,2622.0,249,9.5
2022.0,가톨릭관동대학교,인문사회계열,2591.0,212,8.18
2022.0,가톨릭관동대학교,자연과학계열,2077.0,80,3.85
2022.0,가톨릭꽃동네대학교,인문사회계열,272.0,19,6.99
2022.0,가톨릭꽃동네대학교,자연과학계열,273.0,5,1.83
2022.0,가톨릭대학교,공학계열,2137.0,80,3.74
2022.0,가톨릭대학교,예체능계열,226.0,11,4.87
2022.0,가톨릭대학교,의학계열,223.0,10,4.48
2022.0,가톨릭대학교,인문사회계열,5136.0,167,3.25
2022.0,가톨릭대학교,자연과학계열,1664.0,82,4.93
2022.0,가톨릭대학교 _제2캠퍼스,자연과학계열,968.0,15,1.55
2022.0,가톨릭대학교 _제3캠퍼스,인문사회계열,306.0,6,1.96
2022.0,감리교신학대학교,인문사회계열,925.0,61,6.59
2022.0,강남대학교,공학계열,2311.0,121,5.24
2022.0,강남대학교,인문사회계열,4855.0,273,5.62
2022.0,강남대학교,자연과학계열,568.0,14,2.46
2022.0,강서대학교,예체능계열,132.0,16,12.12
2022.0,강서대학교,인문사회계열,1341.0,95,7.08
2022.0,강서대학교,자연과학계열,353.0,14,3.97
2022.0,강원대학교,공학계열,3535.0,123,3.48
2022.0,강원대학교,예체능계열,304.0,5,1.64
2022.0,강원대학교,인문사회계열,5757.0,193,3.35
2022.0,강원대학교,자연과학계열,7731.0,214,2.77
2022.0,강원대학교 _제2캠퍼스,공학계열,4852.0,351,7.23
2022.0,강원대학교 _제2캠퍼스,예체능계열,453.0,29,6.4
2022.0,강원대학교 _제2캠퍼스,인문사회계열,679.0,79,11.63
