기준년도,학교종류,설립구분,상태,지역,학교,대계열,입학정원(A),정원내 모집인원(B),정원내 지원자(C),정원내 입학자(D),충원율(%),경쟁률,충원율_평균,충원율_편차,충원율_표준편차,충원안정성비율,등록금
2015,대학교,사립,기존,서울,국민대학교,예체능계열,558,559,5908,555,99.28,10.57,99.15,0.1299999999999954,3.1959,0.032232980332829,9374498.059099998
2015,대학교,사립,기존,서울,국민대학교,인문사회계열,1325,1327,10052,1321,99.55,7.57,95.8826,3.6674000000000007,13.0627,0.1362363974276876,7326064.474400001
2015,대학교,사립,기존,서울,국민대학교,자연과학계열,324,324,2189,323,99.69,6.76,94.4559,5.234099999999998,16.4429,0.1740801792159092,8362875.9425
2015,대학교,사립,기존,충북,극동대학교,공학계열,178,178,1575,178,100.0,8.85,98.04,1.9599999999999935,3.8723,0.0394971440228478,8485235.7983
2015,대학교,사립,기존,충북,극동대학교,예체능계열,213,213,2488,213,100.0,11.68,99.5162,0.4838000000000022,0.699,0.0070239820250371,8240618.7101
2015,대학교,사립,기존,충북,극동대학교,인문사회계열,398,395,4275,393,99.49,10.82,98.5933,0.8966999999999956,3.0344,0.0307769392037795,6736302.555
2015,대학교,사립,기존,충북,극동대학교,자연과학계열,235,235,2270,232,98.72,9.66,98.8775,-0.1574999999999988,1.6117,0.0162999671310459,8047670.4794
2015,대학교,사립,기존,충남,금강대학교,인문사회계열,145,145,313,99,68.28,2.16,92.5525,-24.272499999999997,21.4964,0.2322616893114719,6806381.411900001
2015,대학교,사립,기존,경북,김천대학교,공학계열,40,40,166,40,100.0,4.15,96.0533,3.946700000000007,7.9516,0.0827832047415341,7689825.0
2015,대학교,사립,기존,경북,김천대학교,인문사회계열,262,263,1056,255,96.96,4.02,91.986,4.9739999999999895,14.7058,0.1598699802143804,6874763.0873
2015,대학교,사립,기존,경북,김천대학교,자연과학계열,645,650,2871,644,99.08,4.42,98.7354,0.3445999999999998,1.6904,0.0171205059178369,7489188.985699999
2015,대학교,사립,기존,충남,나사렛대학교,예체능계열,150,151,1894,148,98.01,12.54,97.5493,0.4607000000000028,6.5432,0.067075827299632,8389643.0023
2015,대학교,사립,기존,충남,나사렛대학교,인문사회계열,849,851,4047,849,99.76,4.76,92.5525,7.20750000000001,21.4964,0.2322616893114719,7134917.1543
2015,대학교,사립,기존,충남,나사렛대학교,자연과학계열,293,293,1605,292,99.66,5.48,95.3223,4.337699999999998,13.974,0.1465973859212377,8475531.1346
2015,대학교,사립,기존,광주,남부대학교,공학계열,60,60,388,60,100.0,6.47,99.756,0.2439999999999997,0.2476,0.0024820562171698,7251507.0811
2015,대학교,사립,기존,광주,남부대학교,예체능계열,90,89,290,86,96.63,3.26,99.3288,-2.6988000000000056,1.2957,0.0130445550535192,7284819.8951
2015,대학교,사립,기존,광주,남부대학교,인문사회계열,135,129,895,129,100.0,6.94,99.635,0.3649999999999949,0.6172,0.006194610327696,6148136.0199
2015,대학교,사립,기존,광주,남부대학교,자연과학계열,420,419,2376,416,99.28,5.67,99.485,-0.2049999999999983,0.3892,0.0039121475599336,6767320.8508
2015,대학교,사립,기존,충남,남서울대학교,공학계열,620,620,3815,620,100.0,6.15,95.905,4.094999999999999,13.7365,0.1432302799645482,8670463.4135
2015,대학교,사립,기존,충남,남서울대학교,예체능계열,400,400,4012,400,100.0,10.03,97.5493,2.4506999999999977,6.5432,0.067075827299632,8897407.322
2015,대학교,사립,기존,충남,남서울대학교,인문사회계열,1048,1048,6609,1048,100.0,6.31,92.5525,7.447500000000005,21.4964,0.2322616893114719,7364686.961
2015,대학교,사립,기존,충남,남서울대학교,자연과학계열,280,280,3078,280,100.0,10.99,95.3223,4.6777000000000015,13.974,0.1465973859212377,9008426.7925
2015,대학교,사립,기존,경기,단국대학교,공학계열,810,812,9058,807,99.38,11.16,99.2791,0.1008999999999957,0.8977,0.0090421851124758,9560855.184700001
2015,대학교,사립,기존,경기,단국대학교,예체능계열,387,388,5951,387,99.74,15.34,99.5135,0.2265000000000014,1.4148,0.0142171665150959,9600862.198
2015,대학교,사립,기존,경기,단국대학교,인문사회계열,1123,1126,15612,1124,99.82,13.87,96.6897,3.130299999999991,11.8408,0.1224618547787406,7620512.951800001
2015,대학교,사립,기존,경기,단국대학교,자연과학계열,60,60,669,59,98.33,11.15,99.3238,-0.9938000000000072,1.1293,0.0113698831498593,8889928.5714
2015,대학교,사립,기존,충남,단국대학교 _제2캠퍼스,공학계열,320,321,2495,319,99.38,7.77,95.905,3.4749999999999943,13.7365,0.1432302799645482,9294699.2424
2015,대학교,사립,기존,충남,단국대학교 _제2캠퍼스,예체능계열,340,341,5281,340,99.71,15.49,97.5493,2.1606999999999914,6.5432,0.067075827299632,9039152.4244
2015,대학교,사립,기존,충남,단국대학교 _제2캠퍼스,인문사회계열,780,780,6805,778,99.74,8.72,92.5525,7.1875,21.4964,0.2322616893114719,7251790.456900001
2015,대학교,사립,기존,충남,단국대학교 _제2캠퍼스,자연과학계열,995,997,7266,995,99.8,7.29,95.3223,4.477699999999999,13.974,0.1465973859212377,9132177.689100001
2015,대학교,사립,기존,경북,대구가톨릭대학교,공학계열,532,533,3871,533,100.0,7.26,96.0533,3.946700000000007,7.9516,0.0827832047415341,8160420.195899999
2015,대학교,사립,기존,경북,대구가톨릭대학교,예체능계열,417,417,2753,417,100.0,6.6,97.0308,2.9692000000000007,5.5899,0.0576095425370088,8953579.2979
2015,대학교,사립,기존,경북,대구가톨릭대학교,인문사회계열,1349,1351,8404,1347,99.7,6.22,91.986,7.713999999999999,14.7058,0.1598699802143804,6106120.6006
2015,대학교,사립,기존,경북,대구가톨릭대학교,자연과학계열,718,717,5687,714,99.58,7.93,98.7354,0.8445999999999998,1.6904,0.0171205059178369,8296465.2743
2015,대학교,특별법법인,기존,대구,대구경북과학기술원,자연과학계열,200,200,1677,203,101.5,8.38,101.5,0.0,0.0,0.0,3528000.0
2015,교육대학,국립,기존,대구,대구교육대학교,인문사회계열,383,383,2479,383,100.0,6.47,99.895,0.1050000000000039,0.1485,0.0014865608889333,3685600.0
2015,대학교,사립,기존,경북,대구대학교,공학계열,776,777,6843,775,99.74,8.81,96.0533,3.686700000000002,7.9516,0.0827832047415341,8377423.6683
2015,대학교,사립,기존,경북,대구대학교,예체능계열,397,398,3115,398,100.0,7.83,97.0308,2.9692000000000007,5.5899,0.0576095425370088,8655019.3556
2015,대학교,사립,기존,경북,대구대학교,인문사회계열,2176,2178,14014,2171,99.68,6.43,91.986,7.694000000000003,14.7058,0.1598699802143804,6169983.1063
2015,대학교,사립,기존,경북,대구대학교,자연과학계열,1002,1003,7742,999,99.6,7.72,98.7354,0.8645999999999958,1.6904,0.0171205059178369,7821255.227599999
2015,대학교,사립,기존,경북,대구예술대학교,예체능계열,433,433,1136,398,91.92,2.62,97.0308,-5.110799999999998,5.5899,0.0576095425370088,8708729.1103
2015,대학교,사립,기존,경북,대구한의대학교,공학계열,220,220,1310,219,99.55,5.95,96.0533,3.496700000000004,7.9516,0.0827832047415341,7897745.498299999
2015,대학교,사립,기존,경북,대구한의대학교,예체능계열,160,160,840,160,100.0,5.25,97.0308,2.9692000000000007,5.5899,0.0576095425370088,7736779.8264
2015,대학교,사립,기존,경북,대구한의대학교,인문사회계열,470,470,2824,470,100.0,6.01,91.986,8.013999999999996,14.7058,0.1598699802143804,6064630.2414
2015,대학교,사립,기존,경북,대구한의대학교,자연과학계열,673,675,5144,667,98.81,7.62,98.7354,0.0746000000000037,1.6904,0.0171205059178369,7714431.2227
2015,대학교,사립,기존,경북,대신대학교,예체능계열,40,40,55,35,87.5,1.38,97.0308,-9.5308,5.5899,0.0576095425370088,7555880.0
2015,대학교,사립,기존,경북,대신대학교,인문사회계열,85,85,103,42,49.41,1.21,91.986,-42.57600000000001,14.7058,0.1598699802143804,6250070.0
2015,대학교,사립,기존,세종,대전가톨릭대학교,인문사회계열,40,40,26,15,37.5,0.65,77.0333,-39.5333,34.2565,0.4446972932485042,6060000.0
2015,대학교,사립,기존,대전,대전대학교,공학계열,512,513,2711,509,99.22,5.28,99.3333,-0.1132999999999953,0.2926,0.0029456385723619,8250575.7142
2015,대학교,사립,기존,대전,대전대학교,예체능계열,218,219,2001,219,100.0,9.14,99.335,0.6650000000000063,0.7073,0.0071203503296924,7935913.998899999
2015,대학교,사립,기존,대전,대전대학교,인문사회계열,1140,1140,5273,1131,99.21,4.63,95.04,4.169999999999988,13.2318,0.1392234848484848,6928805.7336
2015,대학교,사립,기존,대전,대전대학교,자연과학계열,407,407,3573,405,99.51,8.78,99.6743,-0.1642999999999972,0.3633,0.0036448713459738,7951576.285699999
2015,대학교,사립,기존,대전,대전신학대학교,인문사회계열,60,61,69,38,62.3,1.13,95.04,-32.74000000000001,13.2318,0.1392234848484848,6306593.0
2015,대학교,사립,기존,경기,대진대학교,공학계열,573,576,3225,570,98.96,5.6,99.2791,-0.3191000000000059,0.8977,0.0090421851124758,8565114.9297
2015,대학교,사립,기존,경기,대진대학교,예체능계열,253,255,2766,254,99.61,10.85,99.5135,0.096500000000006,1.4148,0.0142171665150959,8552137.6265
2015,대학교,사립,기존,경기,대진대학교,인문사회계열,873,878,4885,869,98.97,5.56,96.6897,2.280299999999997,11.8408,0.1224618547787406,6628611.1357
2015,대학교,사립,기존,경기,대진대학교,자연과학계열,211,211,1903,206,97.63,9.02,99.3238,-1.6938000000000102,1.1293,0.0113698831498593,7839720.4438
2015,대학교,사립,기존,서울,덕성여자대학교,공학계열,90,92,1377,92,100.0,14.97,93.7807,6.219300000000004,21.8413,0.2328976004657675,8863598.888799999
2015,대학교,사립,기존,서울,덕성여자대학교,예체능계열,170,170,1396,170,100.0,8.21,99.15,0.8499999999999943,3.1959,0.032232980332829,9006073.3667
2015,대학교,사립,기존,서울,덕성여자대학교,인문사회계열,710,717,9824,714,99.58,13.7,95.8826,3.697400000000002,13.0627,0.1362363974276876,6581306.131899999
2015,대학교,사립,기존,서울,동국대학교,공학계열,826,827,7516,819,99.03,9.09,93.7807,5.249300000000005,21.8413,0.2328976004657675,9671192.322
2015,대학교,사립,기존,서울,동국대학교,예체능계열,210,211,5201,210,99.53,24.65,99.15,0.3799999999999954,3.1959,0.032232980332829,9519799.7636
2015,대학교,사립,기존,서울,동국대학교,인문사회계열,1333,1337,20243,1332,99.63,15.14,95.8826,3.747399999999999,13.0627,0.1362363974276876,7455353.1876
2015,대학교,사립,기존,서울,동국대학교,자연과학계열,316,319,2988,317,99.37,9.37,94.4559,4.914100000000005,16.4429,0.1740801792159092,8974471.1573
2015,대학교,사립,기존,경북,동국대학교(WISE),공학계열,325,325,1437,324,99.69,4.42,96.0533,3.6367000000000047,7.9516,0.0827832047415341,9351231.9581
2015,대학교,사립,기존,경북,동국대학교(WISE),예체능계열,130,130,887,130,100.0,6.82,97.0308,2.9692000000000007,5.5899,0.0576095425370088,9231908.888700001
2015,대학교,사립,기존,경북,동국대학교(WISE),인문사회계열,1016,1016,4213,1008,99.21,4.15,91.986,7.223999999999989,14.7058,0.1598699802143804,7353976.023
2015,대학교,사립,기존,경북,동국대학교(WISE),자연과학계열,334,334,3488,333,99.7,10.44,98.7354,0.9646000000000045,1.6904,0.0171205059178369,8814035.2036
2015,대학교,사립,기존,서울,동덕여자대학교,공학계열,92,94,955,94,100.0,10.16,93.7807,6.219300000000004,21.8413,0.2328976004657675,8007366.6667
2015,대학교,사립,기존,서울,동덕여자대학교,예체능계열,615,619,13556,615,99.35,21.9,99.15,0.1999999999999886,3.1959,0.032232980332829,9133231.445700001
2015,대학교,사립,기존,서울,동덕여자대학교,인문사회계열,696,700,7020,688,98.29,10.03,95.8826,2.4074000000000098,13.0627,0.1362363974276876,6480516.051200001
2015,대학교,사립,기존,서울,동덕여자대학교,자연과학계열,171,171,1386,168,98.25,8.11,94.4559,3.7941,16.4429,0.1740801792159092,8068573.699600001
2015,대학교,사립,기존,부산,동명대학교,공학계열,790,790,5893,805,101.9,7.46,100.3325,1.5675000000000097,0.77,0.0076744823461988,8019353.664399999
2015,대학교,사립,기존,부산,동명대학교,예체능계열,240,240,1324,240,100.0,5.52,100.3011,-0.3011000000000052,0.5141,0.0051255669180098,7609227.5538
2015,대학교,사립,기존,부산,동명대학교,인문사회계열,800,798,5552,785,98.37,6.96,99.692,-1.3219999999999883,0.5674,0.0056915299121293,6069711.8292
2015,대학교,사립,기존,부산,동명대학교,자연과학계열,160,160,1856,159,99.38,11.6,99.903,-0.5230000000000103,0.2317,0.002319249672182,7777416.9213
2015,대학교,사립,기존,부산,동서대학교,공학계열,790,789,5391,791,100.25,6.83,100.3325,-0.082499999999996,0.77,0.0076744823461988,7694750.7507
2015,대학교,사립,기존,부산,동서대학교,예체능계열,450,450,3489,454,100.89,7.75,100.3011,0.5888999999999953,0.5141,0.0051255669180098,7434123.3779
2015,대학교,사립,기존,부산,동서대학교,인문사회계열,1148,1149,8525,1150,100.09,7.42,99.692,0.3980000000000103,0.5674,0.0056915299121293,6007848.073299999
2015,대학교,사립,기존,부산,동서대학교,자연과학계열,205,204,2273,204,100.0,11.14,99.903,0.0969999999999942,0.2317,0.002319249672182,7868951.759299999
2015,대학교,사립,기존,전남,동신대학교,공학계열,340,340,1098,340,100.0,3.23,89.955,10.045000000000002,18.5246,0.205931854816297,7461954.1494
2015,대학교,사립,기존,전남,동신대학교,예체능계열,135,135,443,135,100.0,3.28,92.1425,7.857500000000002,15.715,0.1705510486474754,7256346.3758000005
2015,대학교,사립,기존,전남,동신대학교,인문사회계열,565,565,2512,565,100.0,4.45,75.4129,24.587100000000007,34.5094,0.4576060594407588,6033323.6499
2015,대학교,사립,기존,전남,동신대학교,자연과학계열,580,580,3589,579,99.83,6.19,91.484,8.346000000000004,16.5896,0.1813388133444099,7220324.209299999
2015,대학교,사립,기존,부산,동아대학교,공학계열,1195,1197,8148,1195,99.83,6.81,100.3325,-0.5024999999999977,0.77,0.0076744823461988,8078154.062700001
2015,대학교,사립,기존,부산,동아대학교,예체능계열,485,487,3861,487,100.0,7.93,100.3011,-0.3011000000000052,0.5141,0.0051255669180098,7985752.3823
2015,대학교,사립,기존,부산,동아대학교,인문사회계열,1760,1766,8526,1757,99.49,4.83,99.692,-0.2019999999999981,0.5674,0.0056915299121293,6222023.3991
2015,대학교,사립,기존,부산,동아대학교,자연과학계열,694,695,4641,694,99.86,6.68,99.903,-0.0430000000000063,0.2317,0.002319249672182,7326925.1059
2015,대학교,사립,기존,경북,동양대학교,공학계열,490,490,1650,456,93.06,3.37,96.0533,-2.9932999999999907,7.9516,0.0827832047415341,7732083.3765
2015,대학교,사립,기존,경북,동양대학교,예체능계열,100,100,348,100,100.0,3.48,97.0308,2.9692000000000007,5.5899,0.0576095425370088,8077178.845900001
2015,대학교,사립,기존,경북,동양대학교,인문사회계열,410,410,1667,406,99.02,4.07,91.986,7.033999999999992,14.7058,0.1598699802143804,6028332.171800001
2015,대학교,사립,기존,경북,동양대학교,자연과학계열,60,60,536,60,100.0,8.93,98.7354,1.2646000000000015,1.6904,0.0171205059178369,7685802.4233
2015,대학교,사립,기존,부산,동의대학교,공학계열,1170,1170,7196,1170,100.0,6.15,100.3325,-0.332499999999996,0.77,0.0076744823461988,7638686.5876
2015,대학교,사립,기존,부산,동의대학교,예체능계열,360,360,2713,360,100.0,7.54,100.3011,-0.3011000000000052,0.5141,0.0051255669180098,7264170.181100001
2015,대학교,사립,기존,부산,동의대학교,인문사회계열,1420,1420,9135,1420,100.0,6.43,99.692,0.3080000000000069,0.5674,0.0056915299121293,5682408.8137
2015,대학교,사립,기존,부산,동의대학교,자연과학계열,645,645,4554,645,100.0,7.06,99.903,0.0969999999999942,0.2317,0.002319249672182,6910060.658499999
2015,대학교,사립,기존,경기,루터대학교,인문사회계열,70,70,370,69,98.57,5.29,96.6897,1.8802999999999912,11.8408,0.1224618547787406,6702729.075
2015,대학교,사립,기존,경기,명지대학교,공학계열,957,958,7032,956,99.79,7.34,99.2791,0.5109000000000066,0.8977,0.0090421851124758,9666516.64
2015,대학교,사립,기존,경기,명지대학교,예체능계열,369,370,4797,368,99.46,12.96,99.5135,-0.0534999999999996,1.4148,0.0142171665150959,9991003.1884
2015,대학교,사립,기존,경기,명지대학교,자연과학계열,216,216,1489,216,100.0,6.89,99.3238,0.6761999999999944,1.1293,0.0113698831498593,8677192.7048
2015,대학교,사립,기존,대전,목원대학교,공학계열,372,372,1616,368,98.92,4.34,99.3333,-0.4132999999999924,0.2926,0.0029456385723619,8301355.8282
2015,대학교,사립,기존,대전,목원대학교,예체능계열,552,552,3935,551,99.82,7.13,99.335,0.4849999999999994,0.7073,0.0071203503296924,8360486.043
2015,대학교,사립,기존,대전,목원대학교,인문사회계열,867,870,3284,869,99.89,3.77,95.04,4.849999999999994,13.2318,0.1392234848484848,6817160.2433
2015,대학교,사립,기존,대전,목원대학교,자연과학계열,209,211,709,209,99.05,3.36,99.6743,-0.6243000000000052,0.3633,0.0036448713459738,7552579.922900001
2015,대학교,사립,기존,전남,목포가톨릭대학교,인문사회계열,40,40,149,40,100.0,3.72,75.4129,24.587100000000007,34.5094,0.4576060594407588,5935800.0
2015,대학교,사립,기존,전남,목포가톨릭대학교,자연과학계열,90,90,511,90,100.0,5.68,91.484,8.516000000000005,16.5896,0.1813388133444099,7104800.0
2015,대학교,사립,기존,대전,배재대학교,공학계열,503,505,2199,501,99.21,4.35,99.3333,-0.1233000000000004,0.2926,0.0029456385723619,8277859.7377
2015,대학교,사립,기존,대전,배재대학교,예체능계열,237,239,1418,237,99.16,5.93,99.335,-0.1749999999999971,0.7073,0.0071203503296924,8254137.851100001
2015,대학교,사립,기존,대전,배재대학교,인문사회계열,1079,1084,4380,1081,99.72,4.04,95.04,4.679999999999993,13.2318,0.1392234848484848,6729994.0758
2015,대학교,사립,기존,대전,배재대학교,자연과학계열,354,355,1570,353,99.44,4.42,99.6743,-0.2343000000000046,0.3633,0.0036448713459738,7565965.8229
2015,대학교,사립,기존,충남,백석대학교,공학계열,300,300,2534,297,99.0,8.45,95.905,3.094999999999999,13.7365,0.1432302799645482,8762283.7125
2015,대학교,사립,기존,충남,백석대학교,예체능계열,660,661,9394,658,99.55,14.21,97.5493,2.000699999999995,6.5432,0.067075827299632,9283973.2588
2015,대학교,사립,기존,충남,백석대학교,인문사회계열,1609,1607,12846,1600,99.56,7.99,92.5525,7.007500000000007,21.4964,0.2322616893114719,7370613.7325
2015,대학교,사립,기존,충남,백석대학교,자연과학계열,283,283,3418,281,99.29,12.08,95.3223,3.967700000000008,13.974,0.1465973859212377,8805300.0
2015,대학교,사립,기존,부산,부산가톨릭대학교,공학계열,100,100,689,100,100.0,6.89,100.3325,-0.332499999999996,0.77,0.0076744823461988,7929015.5493
2015,대학교,사립,기존,부산,부산가톨릭대학교,인문사회계열,251,252,1726,251,99.6,6.85,99.692,-0.0919999999999987,0.5674,0.0056915299121293,6154262.3524
2015,대학교,사립,기존,부산,부산가톨릭대학교,자연과학계열,565,559,6098,558,99.82,10.91,99.903,-0.0830000000000126,0.2317,0.002319249672182,7298788.404999999
2015,교육대학,국립,기존,부산,부산교육대학교,인문사회계열,356,357,2891,357,100.0,8.1,99.7975,0.2025000000000005,0.3416,0.0034229314361582,3107200.0
2015,대학교,국립,기존,부산,부산대학교,공학계열,1521,1517,11927,1508,99.41,7.86,99.7067,-0.2967000000000013,0.295,0.0029586778019932,4760204.1177
2015,대학교,국립,기존,부산,부산대학교,예체능계열,352,352,1946,352,100.0,5.53,100.0,0.0,0.0,0.0,4751333.333
2015,대학교,국립,기존,부산,부산대학교,인문사회계열,1419,1417,13668,1407,99.29,9.65,99.7975,-0.5074999999999932,0.3416,0.0034229314361582,3552716.0592
2015,대학교,국립,기존,부산,부산대학교,자연과학계열,1093,1092,9105,1085,99.36,8.34,99.62,-0.2600000000000051,0.3365,0.0033778357759486,4608177.5743
2015,대학교,사립,기존,부산,부산외국어대학교,공학계열,180,180,1143,182,101.11,6.35,100.3325,0.7775000000000034,0.77,0.0076744823461988,7897294.9478
2015,대학교,사립,기존,부산,부산외국어대학교,예체능계열,80,81,676,82,101.23,8.35,100.3011,0.9288999999999988,0.5141,0.0051255669180098,6880964.818000001
2015,대학교,사립,기존,부산,부산외국어대학교,인문사회계열,1715,1716,10438,1713,99.83,6.08,99.692,0.1380000000000052,0.5674,0.0056915299121293,6054354.3346
2015,대학교,사립,기존,경남,부산장신대학교,인문사회계열,70,70,142,66,94.29,2.03,97.6486,-3.358599999999996,3.1144,0.0318939544448153,6104227.5117
2015,대학교,사립,기존,서울,삼육대학교,공학계열,159,160,1084,159,99.38,6.78,93.7807,5.5993,21.8413,0.2328976004657675,8770773.9831
2015,대학교,사립,기존,서울,삼육대학교,예체능계열,195,197,3154,197,100.0,16.01,99.15,0.8499999999999943,3.1959,0.032232980332829,9215430.879999999
2015,대학교,사립,기존,서울,삼육대학교,인문사회계열,453,458,3516,455,99.34,7.68,95.8826,3.457400000000007,13.0627,0.1362363974276876,7409350.3354
2015,대학교,사립,기존,서울,삼육대학교,자연과학계열,400,403,3056,402,99.75,7.58,94.4559,5.2941,16.4429,0.1740801792159092,8434035.3061
2015,대학교,사립,기존,서울,상명대학교,공학계열,244,244,3290,238,97.54,13.48,93.7807,3.7593000000000094,21.8413,0.2328976004657675,8907479.5099
2015,대학교,사립,기존,서울,상명대학교,예체능계열,227,230,3904,230,100.0,16.97,99.15,0.8499999999999943,3.1959,0.032232980332829,9403698.6191
2015,대학교,사립,기존,서울,상명대학교,인문사회계열,659,661,8042,659,99.7,12.17,95.8826,3.8174000000000063,13.0627,0.1362363974276876,7269195.7831
2015,대학교,사립,기존,서울,상명대학교,자연과학계열,214,215,2922,214,99.53,13.59,94.4559,5.074100000000001,16.4429,0.1740801792159092,8448554.9999
2015,대학교,사립,기존,강원,상지대학교,공학계열,255,256,1018,254,99.22,3.98,87.8843,11.335700000000005,28.2401,0.3213327067519455,8341745.9013
2015,대학교,사립,기존,강원,상지대학교,예체능계열,207,207,1194,207,100.0,5.77,95.1229,4.877099999999999,17.7099,0.1861791429823943,8028785.0228
2015,대학교,사립,기존,강원,상지대학교,인문사회계열,885,886,3633,873,98.53,4.1,88.7457,9.784300000000002,26.0775,0.2938452229234768,6675719.9082
2015,대학교,사립,기존,강원,상지대학교,자연과학계열,545,547,3664,543,99.27,6.7,97.1262,2.143799999999999,12.1649,0.1252483881795025,7717274.0691
2015,대학교,사립,기존,서울,서강대학교,공학계열,421,421,11814,417,99.05,28.06,93.7807,5.269300000000001,21.8413,0.2328976004657675,9927353.3333
2015,대학교,사립,기존,서울,서강대학교,인문사회계열,1005,1006,22120,907,90.16,21.99,95.8826,-5.7226,13.0627,0.1362363974276876,7749999.864
2015,대학교,사립,기존,서울,서강대학교,자연과학계열,214,217,3938,105,48.39,18.15,94.4559,-46.0659,16.4429,0.1740801792159092,9024405.0
2015,대학교,사립,기존,서울,서경대학교,공학계열,400,402,4730,401,99.75,11.77,93.7807,5.969300000000004,21.8413,0.2328976004657675,8736269.0616
2015,대학교,사립,기존,서울,서경대학교,예체능계열,410,412,11668,407,98.79,28.32,99.15,-0.3599999999999994,3.1959,0.032232980332829,9125162.7721
2015,대학교,사립,기존,서울,서경대학교,인문사회계열,520,524,6853,524,100.0,13.08,95.8826,4.117400000000004,13.0627,0.1362363974276876,7016831.5008000005
2015,대학교,사립,기존,서울,서경대학교,자연과학계열,80,81,1322,80,98.77,16.32,94.4559,4.314099999999996,16.4429,0.1740801792159092,8853033.3333
2015,대학교,국립,기존,서울,서울과학기술대학교,공학계열,1461,1462,13075,1459,99.79,8.94,62.745,37.04500000000001,52.3895,0.8349589608733764,5494128.3050999995
2015,대학교,국립,기존,서울,서울과학기술대학교,예체능계열,278,278,2686,278,100.0,9.66,99.66,0.3400000000000034,0.4808,0.0048244029700983,5567009.9999
2015,대학교,국립,기존,서울,서울과학기술대학교,인문사회계열,300,301,3245,299,99.34,10.78,78.6467,20.693300000000008,36.1715,0.4599239383216333,4684437.853
2015,대학교,국립,기존,서울,서울과학기술대학교,자연과학계열,165,165,1244,164,99.39,7.54,66.82,32.57000000000001,46.0609,0.6893280454953606,5497893.0
2015,교육대학,국립,기존,서울,서울교육대학교,인문사회계열,355,356,2360,355,99.72,6.63,78.6467,21.073300000000003,36.1715,0.4599239383216333,3156400.0
2015,대학교,사립,기존,서울,서울기독대학교,예체능계열,51,51,224,51,100.0,4.39,99.15,0.8499999999999943,3.1959,0.032232980332829,8640110.9143
2015,대학교,사립,기존,서울,서울기독대학교,인문사회계열,110,110,228,110,100.0,2.07,95.8826,4.117400000000004,13.0627,0.1362363974276876,6880208.2707
2015,대학교,국립대법인,기존,서울,서울대학교,공학계열,853,853,4240,853,100.0,4.97,100.0,0.0,0.0,0.0,6064307.7824
2015,대학교,국립대법인,기존,서울,서울대학교,예체능계열,38,285,5599,285,100.0,19.65,100.0,0.0,0.0,0.0,7539922.1784
2015,대학교,국립대법인,기존,서울,서울대학교,인문사회계열,1153,1154,6924,1154,100.0,6.0,100.0,0.0,0.0,0.0,5046714.8876
2015,대학교,국립대법인,기존,서울,서울대학교,자연과학계열,799,801,4724,799,99.75,5.9,99.75,0.0,0.0,0.0,6312731.3597
2015,대학교,공립,기존,서울,서울시립대학교,공학계열,650,653,5820,650,99.54,8.91,99.54,0.0,0.0,0.0,2737800.0
2015,대학교,공립,기존,서울,서울시립대학교,예체능계열,136,136,757,136,100.0,5.57,100.0,0.0,0.0,0.0,2971550.0
2015,대학교,공립,기존,서울,서울시립대학교,인문사회계열,812,816,9290,813,99.63,11.38,99.63,0.0,0.0,0.0,2080800.0
2015,대학교,공립,기존,서울,서울시립대학교,자연과학계열,170,171,1819,169,98.83,10.64,98.83,0.0,0.0,0.0,2463264.7619
2015,대학교,사립,기존,경기,서울신학대학교,예체능계열,100,100,1235,100,100.0,12.35,99.5135,0.4865000000000066,1.4148,0.0142171665150959,8832354.145
2015,대학교,사립,기존,경기,서울신학대학교,인문사회계열,440,441,1589,441,100.0,3.6,96.6897,3.310299999999998,11.8408,0.1224618547787406,7051819.7447
2015,대학교,사립,기존,서울,서울여자대학교,공학계열,156,157,1976,157,100.0,12.59,93.7807,6.219300000000004,21.8413,0.2328976004657675,8618609.8092
2015,대학교,사립,기존,서울,서울여자대학교,예체능계열,190,191,3672,191,100.0,19.23,99.15,0.8499999999999943,3.1959,0.032232980332829,9700661.1305
2015,대학교,사립,기존,서울,서울여자대학교,인문사회계열,928,935,14067,934,99.89,15.04,95.8826,4.007400000000004,13.0627,0.1362363974276876,7368183.187900001
2015,대학교,사립,기존,서울,서울여자대학교,자연과학계열,369,372,5269,371,99.73,14.16,94.4559,5.274100000000004,16.4429,0.1740801792159092,8540384.2063
2015,대학교,사립,기존,경기,서울장신대학교,예체능계열,30,30,77,30,100.0,2.57,99.5135,0.4865000000000066,1.4148,0.0142171665150959,10058620.0
2015,대학교,사립,기존,경기,서울장신대학교,인문사회계열,92,92,277,92,100.0,3.01,96.6897,3.310299999999998,11.8408,0.1224618547787406,7484890.0
2015,대학교,사립,기존,서울,서울한영대학교,예체능계열,17,17,29,14,82.35,1.71,99.15,-16.80000000000001,3.1959,0.032232980332829,8474634.9833
2015,대학교,사립,기존,서울,서울한영대학교,인문사회계열,183,183,533,173,94.54,2.91,95.8826,-1.3425999999999902,13.0627,0.1362363974276876,6859945.0672
2015,대학교,사립,기존,충북,서원대학교,공학계열,350,350,2312,347,99.14,6.61,98.04,1.0999999999999943,3.8723,0.0394971440228478,8196490.192399999
2015,대학교,사립,기존,충북,서원대학교,예체능계열,225,225,2205,225,100.0,9.8,99.5162,0.4838000000000022,0.699,0.0070239820250371,7846819.4164
