기준년도,학교종류,설립구분,상태,지역,학교,대계열,입학정원(A),정원내 모집인원(B),정원내 지원자(C),정원내 입학자(D),충원율(%),경쟁률,충원율_평균,충원율_편차,충원율_표준편차,충원안정성비율
2019,대학교,사립,기존,충북,극동대학교,인문사회계열,258,258,3678,258,100.0,14.26,94.1922,5.8078,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,극동대학교,자연과학계열,240,242,1571,242,100.0,6.49,99.3788,0.6212000000000018,0.68,0.006842505645067158
2019,대학교,사립,기존,충북,서원대학교,공학계열,415,416,3127,415,99.76,7.52,99.6329,0.12709999999999866,0.4802,0.004819693093345672
2019,대학교,사립,기존,충북,서원대학교,예체능계열,206,206,1408,206,100.0,6.83,90.5562,9.443799999999996,24.4921,0.27046298320821766
2019,대학교,사립,기존,충북,서원대학교,인문사회계열,721,723,5629,721,99.72,7.79,94.1922,5.527799999999999,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,서원대학교,자연과학계열,280,280,1812,278,99.29,6.47,99.3788,-0.088799999999992,0.68,0.006842505645067158
2019,대학교,사립,기존,충북,세명대학교,공학계열,270,270,1341,270,100.0,4.97,99.6329,0.36709999999999354,0.4802,0.004819693093345672
2019,대학교,사립,기존,충북,세명대학교,예체능계열,200,203,1518,203,100.0,7.48,90.5562,9.443799999999996,24.4921,0.27046298320821766
2019,대학교,사립,기존,충북,세명대학교,인문사회계열,750,752,4651,751,99.87,6.18,94.1922,5.677800000000005,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,세명대학교,자연과학계열,660,660,3837,658,99.7,5.81,99.3788,0.3212000000000046,0.68,0.006842505645067158
2019,각종학교(대학),사립,기존,충북,순복음총회신학교,예체능계열,10,10,19,3,30.0,1.9,90.5562,-60.556200000000004,24.4921,0.27046298320821766
2019,각종학교(대학),사립,기존,충북,순복음총회신학교,인문사회계열,69,69,129,37,53.62,1.87,94.1922,-40.5722,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,유원대학교,공학계열,230,232,983,229,98.71,4.24,99.6329,-0.9229000000000127,0.4802,0.004819693093345672
2019,대학교,사립,기존,충북,유원대학교,예체능계열,80,82,372,80,97.56,4.54,90.5562,7.003799999999998,24.4921,0.27046298320821766
2019,대학교,사립,기존,충북,유원대학교,인문사회계열,360,361,1648,355,98.34,4.57,94.1922,4.147800000000004,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,유원대학교,자연과학계열,300,300,2059,294,98.0,6.86,99.3788,-1.3787999999999982,0.68,0.006842505645067158
2019,대학교,사립,기존,충북,중원대학교,공학계열,295,295,1750,294,99.66,5.93,99.6329,0.027099999999990132,0.4802,0.004819693093345672
2019,대학교,사립,기존,충북,중원대학교,예체능계열,158,158,820,154,97.47,5.19,90.5562,6.913799999999995,24.4921,0.27046298320821766
2019,대학교,사립,기존,충북,중원대학교,인문사회계열,184,185,1543,183,98.92,8.34,94.1922,4.727800000000002,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,중원대학교,자연과학계열,331,336,2134,332,98.81,6.35,99.3788,-0.568799999999996,0.68,0.006842505645067158
2019,교육대학,국립,기존,충북,청주교육대학교,인문사회계열,286,286,2038,0,0.0,7.13,74.7,-74.7,49.8004,0.6666720214190094
2019,대학교,사립,기존,충북,청주대학교,공학계열,848,852,5651,846,99.3,6.63,99.6329,-0.3329000000000093,0.4802,0.004819693093345672
2019,대학교,사립,기존,충북,청주대학교,예체능계열,331,332,3504,331,99.7,10.55,90.5562,9.143799999999999,24.4921,0.27046298320821766
2019,대학교,사립,기존,충북,청주대학교,인문사회계열,1105,1116,7270,1104,98.92,6.51,94.1922,4.727800000000002,15.2271,0.16165988266544365
2019,대학교,사립,기존,충북,청주대학교,자연과학계열,348,349,3407,348,99.71,9.76,99.3788,0.3311999999999955,0.68,0.006842505645067158
2019,대학교,국립,기존,충북,충북대학교,공학계열,851,852,7491,849,99.65,8.79,99.8233,-0.17329999999999757,0.175,0.0017530977236777383
2019,대학교,국립,기존,충북,충북대학교,예체능계열,63,63,320,63,100.0,5.08,100.0,0.0,0.0,0.0
2019,대학교,국립,기존,충북,충북대학교,인문사회계열,895,895,8085,889,99.33,9.03,74.7,24.629999999999995,49.8004,0.6666720214190094
2019,대학교,국립,기존,충북,충북대학교,자연과학계열,929,931,8844,929,99.79,9.5,99.35,0.44000000000001194,0.5242,0.0052762959235027685
2019,대학교,국립,기존,충북,한국교원대학교,공학계열,20,20,65,20,100.0,3.25,99.8233,0.17669999999999675,0.175,0.0017530977236777383
2019,대학교,국립,기존,충북,한국교원대학교,예체능계열,59,59,256,59,100.0,4.34,100.0,0.0,0.0,0.0
2019,대학교,국립,기존,충북,한국교원대학교,인문사회계열,305,305,1694,304,99.67,5.55,74.7,24.97,49.8004,0.6666720214190094
2019,대학교,국립,기존,충북,한국교원대학교,자연과학계열,162,163,794,161,98.77,4.87,99.35,-0.5799999999999983,0.5242,0.0052762959235027685
2019,대학교,국립,기존,충북,한국교통대학교,공학계열,1126,1129,7552,1127,99.82,6.69,99.8233,-0.0033000000000100727,0.175,0.0017530977236777383
2019,대학교,국립,기존,충북,한국교통대학교,예체능계열,99,99,640,99,100.0,6.46,100.0,0.0,0.0,0.0
2019,대학교,국립,기존,충북,한국교통대학교,인문사회계열,488,491,3680,490,99.8,7.49,74.7,25.099999999999994,49.8004,0.6666720214190094
2019,대학교,국립,기존,충북,한국교통대학교,자연과학계열,198,198,1840,197,99.49,9.29,99.35,0.14000000000000057,0.5242,0.0052762959235027685
2020,대학교,사립,기존,강원,가톨릭관동대학교,공학계열,415,420,1816,414,98.57,4.32,99.12,-0.5500000000000114,0.8605,0.00868139628732849
2020,대학교,사립,기존,강원,가톨릭관동대학교,예체능계열,315,317,1776,308,97.16,5.6,98.224,-1.0640000000000072,1.7647,0.017966077537058152
2020,대학교,사립,기존,강원,가톨릭관동대학교,인문사회계열,921,925,3481,923,99.78,3.76,99.0986,0.6813999999999965,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,가톨릭관동대학교,자연과학계열,429,430,3169,430,100.0,7.37,99.5617,0.43829999999999814,0.6977,0.007007714814029893
2020,대학교,국립,기존,강원,강릉원주대학교,공학계열,241,242,965,242,100.0,3.99,99.6825,0.31749999999999545,0.3062,0.0030717528151882226
2020,대학교,국립,기존,강원,강릉원주대학교,예체능계열,119,119,514,118,99.16,4.32,99.4967,-0.33670000000000755,0.4441,0.004463464617419472
2020,대학교,국립,기존,강원,강릉원주대학교,인문사회계열,486,487,2272,486,99.79,4.67,79.446,20.34400000000001,44.4151,0.5590602421770763
2020,대학교,국립,기존,강원,강릉원주대학교,자연과학계열,498,499,3189,499,100.0,6.39,99.82,0.18000000000000682,0.2546,0.0025505910639150474
2020,대학교,국립,기존,강원,강릉원주대학교 _제2캠퍼스,공학계열,294,293,1810,291,99.32,6.18,99.6825,-0.36250000000001137,0.3062,0.0030717528151882226
2020,대학교,국립,기존,강원,강릉원주대학교 _제2캠퍼스,인문사회계열,120,120,925,119,99.17,7.71,79.446,19.724000000000004,44.4151,0.5590602421770763
2020,대학교,국립,기존,강원,강릉원주대학교 _제2캠퍼스,자연과학계열,75,75,895,75,100.0,11.93,99.82,0.18000000000000682,0.2546,0.0025505910639150474
2020,대학교,국립,기존,강원,강원대학교,공학계열,659,661,4554,658,99.55,6.89,99.6825,-0.1325000000000074,0.3062,0.0030717528151882226
2020,대학교,국립,기존,강원,강원대학교,예체능계열,149,149,558,148,99.33,3.74,99.4967,-0.16670000000000584,0.4441,0.004463464617419472
2020,대학교,국립,기존,강원,강원대학교,인문사회계열,1030,1033,6673,1031,99.81,6.46,79.446,20.364000000000004,44.4151,0.5590602421770763
2020,대학교,국립,기존,강원,강원대학교,자연과학계열,1120,1123,6536,1121,99.82,5.82,99.82,0.0,0.2546,0.0025505910639150474
2020,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,공학계열,718,721,2580,720,99.86,3.58,99.6825,0.17749999999999488,0.3062,0.0030717528151882226
2020,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,예체능계열,184,184,689,184,100.0,3.74,99.4967,0.5032999999999959,0.4441,0.004463464617419472
2020,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,인문사회계열,257,259,1128,255,98.46,4.36,79.446,19.013999999999996,44.4151,0.5590602421770763
2020,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,자연과학계열,370,371,1971,369,99.46,5.31,99.82,-0.35999999999999943,0.2546,0.0025505910639150474
2020,대학교,사립,기존,강원,경동대학교,인문사회계열,90,91,629,90,98.9,6.91,99.0986,-0.198599999999999,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,경동대학교,자연과학계열,20,20,75,20,100.0,3.75,99.5617,0.43829999999999814,0.6977,0.007007714814029893
2020,대학교,사립,기존,강원,경동대학교 _제3캠퍼스,인문사회계열,120,120,797,120,100.0,6.64,99.0986,0.9013999999999953,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,경동대학교 _제3캠퍼스,자연과학계열,845,846,6453,845,99.88,7.63,99.5617,0.3182999999999936,0.6977,0.007007714814029893
2020,대학교,사립,기존,강원,상지대학교,공학계열,378,381,1680,373,97.9,4.41,99.12,-1.2199999999999989,0.8605,0.00868139628732849
2020,대학교,사립,기존,강원,상지대학교,예체능계열,340,343,1877,336,97.96,5.47,98.224,-0.26400000000001,1.7647,0.017966077537058152
2020,대학교,사립,기존,강원,상지대학교,인문사회계열,936,951,4627,921,96.85,4.87,99.0986,-2.2486000000000104,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,상지대학교,자연과학계열,601,607,4534,596,98.19,7.47,99.5617,-1.3717000000000041,0.6977,0.007007714814029893
2020,대학교,사립,기존,강원,연세대학교(미래),공학계열,220,220,1405,219,99.55,6.39,99.12,0.4299999999999926,0.8605,0.00868139628732849
2020,대학교,사립,기존,강원,연세대학교(미래),예체능계열,76,76,521,76,100.0,6.86,98.224,1.7759999999999962,1.7647,0.017966077537058152
2020,대학교,사립,기존,강원,연세대학교(미래),인문사회계열,580,582,3181,580,99.66,5.47,99.0986,0.5613999999999919,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,연세대학교(미래),자연과학계열,590,592,8208,589,99.49,13.86,99.5617,-0.07170000000000698,0.6977,0.007007714814029893
2020,교육대학,국립,기존,강원,춘천교육대학교,인문사회계열,321,321,2100,0,0.0,6.54,79.446,-79.446,44.4151,0.5590602421770763
2020,대학교,사립,기존,강원,한라대학교,공학계열,479,480,1796,478,99.58,3.74,99.12,0.45999999999999375,0.8605,0.00868139628732849
2020,대학교,사립,기존,강원,한라대학교,예체능계열,49,50,195,48,96.0,3.9,98.224,-2.2240000000000038,1.7647,0.017966077537058152
2020,대학교,사립,기존,강원,한라대학교,인문사회계열,360,361,1526,356,98.61,4.23,99.0986,-0.48860000000000525,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,한림대학교,공학계열,223,223,1028,223,100.0,4.61,99.12,0.8799999999999955,0.8605,0.00868139628732849
2020,대학교,사립,기존,강원,한림대학교,예체능계열,50,50,364,50,100.0,7.28,98.224,1.7759999999999962,1.7647,0.017966077537058152
2020,대학교,사립,기존,강원,한림대학교,인문사회계열,924,926,4779,925,99.89,5.16,99.0986,0.7913999999999959,1.122,0.011322057021996275
2020,대학교,사립,기존,강원,한림대학교,자연과학계열,514,516,2871,515,99.81,5.56,99.5617,0.2483000000000004,0.6977,0.007007714814029893
2020,대학교,사립,기존,경기,가천대학교,공학계열,1280,1280,18898,1278,99.84,14.76,97.5162,2.3238000000000056,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,가천대학교,예체능계열,360,360,8026,360,100.0,22.29,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,가천대학교,인문사회계열,1371,1371,20207,1371,100.0,14.74,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,가천대학교,자연과학계열,755,755,12629,755,100.0,16.73,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,가톨릭대학교,공학계열,368,368,4591,368,100.0,12.48,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,가톨릭대학교,예체능계열,45,45,223,45,100.0,4.96,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,가톨릭대학교,인문사회계열,820,821,9602,819,99.76,11.7,93.7625,5.997500000000002,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,가톨릭대학교,자연과학계열,239,239,2257,239,100.0,9.44,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,강남대학교,공학계열,358,362,2368,362,100.0,6.54,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,강남대학교,예체능계열,151,152,1828,152,100.0,12.03,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,강남대학교,인문사회계열,982,986,6886,986,100.0,6.98,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,경기대학교,공학계열,754,756,7302,756,100.0,9.66,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,경기대학교,예체능계열,368,369,2563,369,100.0,6.95,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,경기대학교,인문사회계열,1294,1297,13923,1296,99.92,10.73,93.7625,6.157499999999999,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,경기대학교,자연과학계열,182,182,1678,181,99.45,9.22,99.7817,-0.3316999999999979,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,경동대학교 _제4캠퍼스,공학계열,270,270,1681,270,100.0,6.23,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,경동대학교 _제4캠퍼스,예체능계열,124,125,942,125,100.0,7.54,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,경동대학교 _제4캠퍼스,인문사회계열,236,235,1478,235,100.0,6.29,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,경동대학교 _제4캠퍼스,자연과학계열,80,80,456,80,100.0,5.7,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,단국대학교,공학계열,832,835,9964,831,99.52,11.93,97.5162,2.0037999999999982,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,단국대학교,예체능계열,370,371,8317,369,99.46,22.42,98.7011,0.758899999999997,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,단국대학교,인문사회계열,1013,1017,12881,1016,99.9,12.67,93.7625,6.137500000000003,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,단국대학교,자연과학계열,60,60,717,59,98.33,11.95,99.7817,-1.4517000000000024,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,대진대학교,공학계열,545,544,2676,544,100.0,4.92,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,대진대학교,예체능계열,243,242,2501,242,100.0,10.33,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,대진대학교,인문사회계열,793,794,4739,792,99.75,5.97,93.7625,5.987499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,대진대학교,자연과학계열,212,213,1233,214,100.47,5.79,99.7817,0.6882999999999981,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,루터대학교,인문사회계열,57,83,318,83,100.0,3.83,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,루터대학교,자연과학계열,28,3,9,3,100.0,3.0,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,명지대학교,공학계열,834,838,5944,838,100.0,7.09,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,명지대학교,예체능계열,319,319,5009,319,100.0,15.7,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,명지대학교,인문사회계열,64,65,356,65,100.0,5.48,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,명지대학교,자연과학계열,180,182,1315,181,99.45,7.23,99.7817,-0.3316999999999979,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,서울신학대학교,예체능계열,95,95,1005,95,100.0,10.58,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,서울신학대학교,인문사회계열,407,407,2024,407,100.0,4.97,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,서울장신대학교,예체능계열,27,27,57,27,100.0,2.11,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,서울장신대학교,인문사회계열,86,86,247,85,98.84,2.87,93.7625,5.077500000000001,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,성결대학교,공학계열,305,305,3122,305,100.0,10.24,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,성결대학교,예체능계열,193,193,3499,193,100.0,18.13,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,성결대학교,인문사회계열,730,730,6019,730,100.0,8.25,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,수원가톨릭대학교,인문사회계열,90,90,45,35,38.89,0.5,93.7625,-54.8725,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,수원대학교,공학계열,735,736,6181,736,100.0,8.4,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,수원대학교,예체능계열,560,561,8852,561,100.0,15.78,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,수원대학교,인문사회계열,605,605,6119,604,99.83,10.11,93.7625,6.0674999999999955,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,수원대학교,자연과학계열,296,296,3523,296,100.0,11.9,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,신한대학교,공학계열,183,186,1219,186,100.0,6.55,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,신한대학교,인문사회계열,63,64,449,64,100.0,7.02,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,신한대학교,자연과학계열,90,90,1300,90,100.0,14.44,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,신한대학교 _제2캠퍼스,공학계열,70,72,668,72,100.0,9.28,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,신한대학교 _제2캠퍼스,예체능계열,208,210,3020,210,100.0,14.38,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,신한대학교 _제2캠퍼스,인문사회계열,440,442,3899,442,100.0,8.82,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,신한대학교 _제2캠퍼스,자연과학계열,399,402,3646,402,100.0,9.07,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,아신대학교,인문사회계열,186,186,263,152,81.72,1.41,93.7625,-12.042500000000004,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,아주대학교,공학계열,1017,1021,13638,1017,99.61,13.36,97.5162,2.0938000000000017,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,아주대학교,예체능계열,12,12,37,12,100.0,3.08,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,아주대학교,인문사회계열,564,566,8476,565,99.82,14.98,93.7625,6.05749999999999,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,아주대학교,자연과학계열,268,268,6485,267,99.63,24.2,99.7817,-0.15170000000000528,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,안양대학교,공학계열,439,440,3180,438,99.55,7.23,97.5162,2.0337999999999994,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,안양대학교,예체능계열,65,65,1299,65,100.0,19.98,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,안양대학교,인문사회계열,465,466,3388,459,98.5,7.27,93.7625,4.737499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,안양대학교,자연과학계열,40,41,314,41,100.0,7.66,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,예원예술대학교 _제2캠퍼스,예체능계열,99,100,1057,98,98.0,10.57,98.7011,-0.7010999999999967,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,용인대학교,예체능계열,809,813,8492,812,99.88,10.45,98.7011,1.1788999999999987,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,용인대학교,인문사회계열,375,379,3170,374,98.68,8.36,93.7625,4.917500000000004,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,용인대학교,자연과학계열,219,220,1797,220,100.0,8.17,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,공학계열,80,80,839,80,100.0,10.49,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,예체능계열,71,71,831,71,100.0,11.7,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,인문사회계열,156,156,1549,156,100.0,9.93,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,자연과학계열,575,575,8190,575,100.0,14.24,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,중앙대학교 _제2캠퍼스,공학계열,133,133,757,132,99.25,5.69,97.5162,1.7338000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,중앙대학교 _제2캠퍼스,예체능계열,120,711,7403,705,99.16,10.41,98.7011,0.45889999999999986,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,중앙대학교 _제2캠퍼스,자연과학계열,325,330,2576,326,98.79,7.81,99.7817,-0.9916999999999945,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,중앙승가대학교,인문사회계열,120,122,41,33,27.05,0.34,93.7625,-66.7125,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,차의과학대학교,인문사회계열,229,229,1192,229,100.0,5.21,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,차의과학대학교,자연과학계열,245,245,1385,245,100.0,5.65,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,칼빈대학교,예체능계열,13,13,46,13,100.0,3.54,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,칼빈대학교,인문사회계열,77,79,230,79,100.0,2.91,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,평택대학교,공학계열,210,212,2487,211,99.53,11.73,97.5162,2.0138000000000034,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,평택대학교,예체능계열,155,155,2243,157,101.29,14.47,98.7011,2.5889000000000095,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,평택대학교,인문사회계열,370,371,4216,367,98.92,11.36,93.7625,5.157499999999999,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,평택대학교,자연과학계열,120,121,1993,120,99.17,16.47,99.7817,-0.611699999999999,0.4682,0.004692243166833197
2020,대학교,국립,기존,경기,한경국립대학교,공학계열,602,602,3613,597,99.17,6.0,99.17,0.0,0.0,0.0
2020,대학교,국립,기존,경기,한경국립대학교,예체능계열,59,59,598,59,100.0,10.14,100.0,0.0,0.0,0.0
2020,대학교,국립,기존,경기,한경국립대학교,인문사회계열,170,170,1141,169,99.41,6.71,99.41,0.0,0.0,0.0
2020,대학교,국립,기존,경기,한경국립대학교,자연과학계열,312,312,1560,309,99.04,5.0,99.04,0.0,0.0,0.0
2020,대학교,사립,기존,경기,한국공학대학교,공학계열,1142,1144,12947,1143,99.91,11.32,97.5162,2.393799999999999,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,한국공학대학교,예체능계열,99,99,945,99,100.0,9.55,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,한국공학대학교,인문사회계열,139,139,1371,139,100.0,9.86,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,한국항공대학교,공학계열,532,531,4442,522,98.31,8.37,97.5162,0.7938000000000045,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,한국항공대학교,인문사회계열,107,108,1165,108,100.0,10.79,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,한국항공대학교,자연과학계열,188,190,2552,189,99.47,13.43,99.7817,-0.31170000000000186,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,한세대학교,공학계열,46,46,423,46,100.0,9.2,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,한세대학교,예체능계열,184,184,2379,184,100.0,12.93,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,한세대학교,인문사회계열,296,297,2457,295,99.33,8.27,93.7625,5.5674999999999955,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,한세대학교,자연과학계열,40,40,335,40,100.0,8.38,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,한신대학교,공학계열,227,227,2641,227,100.0,11.63,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,한신대학교,예체능계열,35,35,463,35,100.0,13.23,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,한신대학교,인문사회계열,827,829,7503,829,100.0,9.05,93.7625,6.237499999999997,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,한신대학교,자연과학계열,82,82,669,82,100.0,8.16,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,한양대학교(ERICA),공학계열,885,888,12697,886,99.77,14.3,97.5162,2.2537999999999982,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,한양대학교(ERICA),예체능계열,274,275,7079,275,100.0,25.74,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,한양대학교(ERICA),인문사회계열,568,571,10282,570,99.82,18.01,93.7625,6.05749999999999,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,한양대학교(ERICA),자연과학계열,95,96,1351,96,100.0,14.07,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,협성대학교,공학계열,145,146,1135,146,100.0,7.77,97.5162,2.4838000000000022,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,협성대학교,예체능계열,175,175,1814,175,100.0,10.37,98.7011,1.2989000000000033,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,협성대학교,인문사회계열,607,610,4177,608,99.67,6.85,93.7625,5.907499999999999,17.7369,0.18916837754966
2020,대학교,사립,기존,경기,협성대학교,자연과학계열,77,77,484,77,100.0,6.29,99.7817,0.21829999999999927,0.4682,0.004692243166833197
2020,대학교,사립,기존,경기,화성의과학대학교,공학계열,51,51,286,23,45.1,5.61,97.5162,-52.416199999999996,11.1711,0.1145563506371249
2020,대학교,사립,기존,경기,화성의과학대학교,예체능계열,70,70,379,47,67.14,5.41,98.7011,-31.561099999999996,6.3273,0.06410566852851692
2020,대학교,사립,기존,경기,화성의과학대학교,인문사회계열,85,85,523,51,60.0,6.15,93.7625,-33.7625,17.7369,0.18916837754966
