기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,정원내,정원외,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2017,대학교,국립,부산,기존,부산대학교,의학계열,125,0,115,115,0,92.0,92.0,부산대학교
2017,대학교,국립,부산,기존,부산대학교,공학계열,6151,0,7472,6647,825,121.5,108.1,부산대학교
2017,대학교,국립,부산,기존,부산대학교,인문ㆍ사회계열,5564,0,7184,6292,892,129.1,113.1,부산대학교
2017,대학교,국립,부산,기존,부산대학교,예ㆍ체능계열,1357,0,1529,1402,127,112.7,103.3,부산대학교
2017,대학교,국립,부산,기존,부산대학교,자연과학계열,4370,0,4729,4314,415,108.2,98.7,부산대학교
2017,대학교,사립,부산,기존,부산외국어대학교,예ㆍ체능계열,290,0,248,235,13,85.5,81.0,부산외국어대학교
2017,대학교,사립,부산,기존,부산외국어대학교,공학계열,775,0,652,623,29,84.1,80.4,부산외국어대학교
2017,대학교,사립,부산,기존,부산외국어대학교,인문ㆍ사회계열,6725,0,7847,6994,853,116.7,104.0,부산외국어대학교
2017,대학교,사립,경남,기존,부산장신대학교,인문ㆍ사회계열,280,0,250,240,10,89.3,85.7,부산장신대학교
2017,대학교,사립,서울,기존,삼육대학교,예ㆍ체능계열,748,0,793,731,62,106.0,97.7,삼육대학교
2017,대학교,사립,서울,기존,삼육대학교,공학계열,652,0,747,675,72,114.6,103.5,삼육대학교
2017,대학교,사립,서울,기존,삼육대학교,자연과학계열,1718,0,1984,1740,244,115.5,101.3,삼육대학교
2017,대학교,사립,서울,기존,삼육대학교,인문ㆍ사회계열,1786,0,2061,1902,159,115.4,106.5,삼육대학교
2017,대학교,사립,서울,기존,상명대학교,인문ㆍ사회계열,2634,0,3971,2775,1196,150.8,105.4,상명대학교
2017,대학교,사립,서울,기존,상명대학교,예ㆍ체능계열,885,0,929,841,88,105.0,95.0,상명대학교
2017,대학교,사립,서울,기존,상명대학교,공학계열,463,0,545,471,74,117.7,101.7,상명대학교
2017,대학교,사립,서울,기존,상명대학교,자연과학계열,1380,0,1661,1326,335,120.4,96.1,상명대학교
2017,대학교,사립,강원,기존,상지대학교,인문ㆍ사회계열,3465,0,3054,2776,278,88.1,80.1,상지대학교
2017,대학교,사립,강원,기존,상지대학교,공학계열,1008,0,861,807,54,85.4,80.1,상지대학교
2017,대학교,사립,강원,기존,상지대학교,자연과학계열,2020,0,1791,1702,89,88.7,84.3,상지대학교
2017,대학교,사립,강원,기존,상지대학교,예ㆍ체능계열,864,0,776,747,29,89.8,86.5,상지대학교
2017,대학교,사립,강원,기존,상지대학교,의학계열,240,0,216,216,0,90.0,90.0,상지대학교
2017,대학교,사립,서울,기존,서강대학교,공학계열,1680,0,1856,1686,170,110.5,100.4,서강대학교
2017,대학교,사립,서울,기존,서강대학교,인문ㆍ사회계열,3922,0,5370,4271,1099,136.9,108.9,서강대학교
2017,대학교,사립,서울,기존,서강대학교,자연과학계열,852,0,893,795,98,104.8,93.3,서강대학교
2017,대학교,사립,서울,기존,서경대학교,공학계열,1600,0,1780,1622,158,111.3,101.4,서경대학교
2017,대학교,사립,서울,기존,서경대학교,자연과학계열,320,0,330,297,33,103.1,92.8,서경대학교
2017,대학교,사립,서울,기존,서경대학교,인문ㆍ사회계열,2008,0,2474,2100,374,123.2,104.6,서경대학교
2017,대학교,사립,서울,기존,서경대학교,예ㆍ체능계열,1669,0,2047,1526,521,122.6,91.4,서경대학교
2017,교육대학,국립,서울,기존,서울교육대학교,인문ㆍ사회계열,1420,0,1539,1418,121,108.4,99.9,서울교육대학교
2017,대학교,사립,서울,기존,서울기독대학교,예ㆍ체능계열,200,0,179,178,1,89.5,89.0,서울기독대학교
2017,대학교,사립,서울,기존,서울기독대학교,인문ㆍ사회계열,432,0,394,380,14,91.2,88.0,서울기독대학교
2017,대학교,국립대법인,서울,기존,서울대학교,의학계열,632,0,756,638,118,119.6,100.9,서울대학교
2017,대학교,국립대법인,서울,기존,서울대학교,예ㆍ체능계열,1140,0,1419,1308,111,124.5,114.7,서울대학교
2017,대학교,국립대법인,서울,기존,서울대학교,공학계열,3146,0,3787,3469,318,120.4,110.3,서울대학교
2017,대학교,국립대법인,서울,기존,서울대학교,자연과학계열,3470,0,3987,3652,335,114.9,105.2,서울대학교
2017,대학교,국립대법인,서울,기존,서울대학교,인문ㆍ사회계열,4646,0,6502,5902,600,139.9,127.0,서울대학교
2017,대학교,공립,서울,기존,서울시립대학교,공학계열,2594,0,3366,3009,357,129.8,116.0,서울시립대학교
2017,대학교,공립,서울,기존,서울시립대학교,자연과학계열,668,0,789,733,56,118.1,109.7,서울시립대학교
2017,대학교,공립,서울,기존,서울시립대학교,인문ㆍ사회계열,3186,0,4334,3908,426,136.0,122.7,서울시립대학교
2017,대학교,공립,서울,기존,서울시립대학교,예ㆍ체능계열,536,0,620,609,11,115.7,113.6,서울시립대학교
2017,대학교,사립,경기,기존,서울신학대학교,예ㆍ체능계열,385,0,401,387,14,104.2,100.5,서울신학대학교
2017,대학교,사립,경기,기존,서울신학대학교,인문ㆍ사회계열,1775,0,1855,1721,134,104.5,97.0,서울신학대학교
2017,대학교,사립,서울,기존,서울여자대학교,예ㆍ체능계열,750,0,734,718,16,97.9,95.7,서울여자대학교
2017,대학교,사립,서울,기존,서울여자대학교,자연과학계열,2135,0,2316,2106,210,108.5,98.6,서울여자대학교
2017,대학교,사립,서울,기존,서울여자대학교,인문ㆍ사회계열,3672,0,4193,3798,395,114.2,103.4,서울여자대학교
2017,대학교,사립,경기,기존,서울장신대학교,예ㆍ체능계열,120,0,113,110,3,94.2,91.7,서울장신대학교
2017,대학교,사립,경기,기존,서울장신대학교,인문ㆍ사회계열,368,0,368,339,29,100.0,92.1,서울장신대학교
2017,대학교,사립,서울,기존,서울한영대학교,인문ㆍ사회계열,708,0,654,599,55,92.4,84.6,서울한영대학교
2017,대학교,사립,서울,기존,서울한영대학교,예ㆍ체능계열,72,0,60,59,1,83.3,81.9,서울한영대학교
2017,대학교,사립,충북,기존,서원대학교,인문ㆍ사회계열,3267,0,3915,3422,493,119.8,104.7,서원대학교
2017,대학교,사립,충북,기존,서원대학교,공학계열,1465,0,1356,1306,50,92.6,89.1,서원대학교
2017,대학교,사립,충북,기존,서원대학교,예ㆍ체능계열,891,0,903,855,48,101.3,96.0,서원대학교
2017,대학교,사립,충북,기존,서원대학교,자연과학계열,1090,0,1150,1076,74,105.5,98.7,서원대학교
2017,대학교,사립,충남,기존,선문대학교,인문ㆍ사회계열,3854,0,4427,3725,702,114.9,96.7,선문대학교
2017,대학교,사립,충남,기존,선문대학교,자연과학계열,1043,0,1206,1016,190,115.6,97.4,선문대학교
2017,대학교,사립,충남,기존,선문대학교,공학계열,3145,0,3064,2850,214,97.4,90.6,선문대학교
2017,대학교,사립,충남,기존,선문대학교,예ㆍ체능계열,583,0,573,519,54,98.3,89.0,선문대학교
2017,대학교,사립,경기,기존,성결대학교,공학계열,1235,0,1203,1134,69,97.4,91.8,성결대학교
2017,대학교,사립,경기,기존,성결대학교,인문ㆍ사회계열,3100,0,3305,3076,229,106.6,99.2,성결대학교
2017,대학교,사립,경기,기존,성결대학교,예ㆍ체능계열,733,0,825,763,62,112.6,104.1,성결대학교
2017,대학교,사립,서울,기존,성공회대학교,인문ㆍ사회계열,1342,0,1460,1331,129,108.8,99.2,성공회대학교
2017,대학교,사립,서울,기존,성공회대학교,공학계열,726,0,699,674,25,96.3,92.8,성공회대학교
2017,대학교,사립,서울,기존,성균관대학교,의학계열,104,0,146,141,5,140.4,135.6,성균관대학교
2017,대학교,사립,서울,기존,성균관대학교,인문ㆍ사회계열,6327,0,9939,6848,3091,157.1,108.2,성균관대학교
2017,대학교,사립,서울,기존,성균관대학교,공학계열,4524,0,5897,4751,1146,130.3,105.0,성균관대학교
2017,대학교,사립,서울,기존,성균관대학교,예ㆍ체능계열,1204,0,1516,1293,223,125.9,107.4,성균관대학교
2017,대학교,사립,서울,기존,성균관대학교,자연과학계열,1686,0,1610,1405,205,95.5,83.3,성균관대학교
2017,대학교,사립,서울,기존,성신여자대학교,자연과학계열,1719,0,1827,1589,238,106.3,92.4,성신여자대학교
2017,대학교,사립,서울,기존,성신여자대학교,예ㆍ체능계열,2219,0,2229,2133,96,100.5,96.1,성신여자대학교
2017,대학교,사립,서울,기존,성신여자대학교,공학계열,325,0,360,326,34,110.8,100.3,성신여자대학교
2017,대학교,사립,서울,기존,성신여자대학교,인문ㆍ사회계열,4289,0,4817,4329,488,112.3,100.9,성신여자대학교
2017,대학교,사립,충북,기존,세명대학교,공학계열,1090,0,1037,991,46,95.1,90.9,세명대학교
2017,대학교,사립,충북,기존,세명대학교,예ㆍ체능계열,850,0,849,792,57,99.9,93.2,세명대학교
2017,대학교,사립,충북,기존,세명대학교,자연과학계열,2260,0,2278,2085,193,100.8,92.3,세명대학교
2017,대학교,사립,충북,기존,세명대학교,의학계열,160,0,162,144,18,101.3,90.0,세명대학교
2017,대학교,사립,충북,기존,세명대학교,인문ㆍ사회계열,3450,0,3460,3180,280,100.3,92.2,세명대학교
2017,대학교,사립,서울,기존,세종대학교,인문ㆍ사회계열,2578,0,3814,2811,1003,147.9,109.0,세종대학교
2017,대학교,사립,서울,기존,세종대학교,공학계열,4821,0,5694,4916,778,118.1,102.0,세종대학교
2017,대학교,사립,서울,기존,세종대학교,예ㆍ체능계열,1234,0,1480,1307,173,119.9,105.9,세종대학교
2017,대학교,사립,서울,기존,세종대학교,자연과학계열,696,0,742,695,47,106.6,99.9,세종대학교
2017,대학교,사립,전남,기존,세한대학교,인문ㆍ사회계열,1485,0,1626,1575,51,109.5,106.1,세한대학교
2017,대학교,사립,전남,기존,세한대학교,공학계열,370,0,209,207,2,56.5,55.9,세한대학교
2017,대학교,사립,전남,기존,세한대학교,예ㆍ체능계열,1560,0,1489,1442,47,95.4,92.4,세한대학교
2017,대학교,사립,전남,기존,세한대학교,자연과학계열,840,0,857,711,146,102.0,84.6,세한대학교
2017,대학교,사립,경기,기존,수원가톨릭대학교,인문ㆍ사회계열,360,0,121,117,4,33.6,32.5,수원가톨릭대학교
2017,대학교,사립,경기,기존,수원대학교,자연과학계열,1383,0,1379,1285,94,99.7,92.9,수원대학교
2017,대학교,사립,경기,기존,수원대학교,예ㆍ체능계열,2325,0,2204,2177,27,94.8,93.6,수원대학교
2017,대학교,사립,경기,기존,수원대학교,공학계열,3041,0,3135,2891,244,103.1,95.1,수원대학교
2017,대학교,사립,경기,기존,수원대학교,인문ㆍ사회계열,2659,0,3036,2632,404,114.2,99.0,수원대학교
2017,대학교,사립,서울,기존,숙명여자대학교,예ㆍ체능계열,1477,0,1525,1490,35,103.2,100.9,숙명여자대학교
2017,대학교,사립,서울,기존,숙명여자대학교,공학계열,523,0,861,796,65,164.6,152.2,숙명여자대학교
2017,대학교,사립,서울,기존,숙명여자대학교,자연과학계열,1821,0,1614,1450,164,88.6,79.6,숙명여자대학교
2017,대학교,사립,서울,기존,숙명여자대학교,인문ㆍ사회계열,5291,0,6257,5468,789,118.3,103.3,숙명여자대학교
2017,각종학교(대학),사립,충북,기존,순복음총회신학교,인문ㆍ사회계열,319,0,217,205,12,68.0,64.3,순복음총회신학교
2017,각종학교(대학),사립,충북,기존,순복음총회신학교,예ㆍ체능계열,54,0,30,30,0,55.6,55.6,순복음총회신학교
2017,대학교,사립,충남,기존,순천향대학교,자연과학계열,2129,0,2152,2009,143,101.1,94.4,순천향대학교
2017,대학교,사립,충남,기존,순천향대학교,공학계열,2854,0,2974,2588,386,104.2,90.7,순천향대학교
2017,대학교,사립,충남,기존,순천향대학교,의학계열,372,0,373,357,16,100.3,96.0,순천향대학교
2017,대학교,사립,충남,기존,순천향대학교,예ㆍ체능계열,874,0,795,761,34,91.0,87.1,순천향대학교
2017,대학교,사립,충남,기존,순천향대학교,인문ㆍ사회계열,3684,0,4275,3733,542,116.0,101.3,순천향대학교
2017,대학교,사립,서울,기존,숭실대학교,예ㆍ체능계열,316,0,288,274,14,91.1,86.7,숭실대학교
2017,대학교,사립,서울,기존,숭실대학교,자연과학계열,923,0,910,830,80,98.6,89.9,숭실대학교
2017,대학교,사립,서울,기존,숭실대학교,공학계열,4678,0,5340,4739,601,114.2,101.3,숭실대학교
2017,대학교,사립,서울,기존,숭실대학교,인문ㆍ사회계열,4813,0,6388,4939,1449,132.7,102.6,숭실대학교
2017,대학교,사립,경북,기존,신경주대학교,예ㆍ체능계열,482,0,222,217,5,46.1,45.0,신경주대학교
2017,대학교,사립,경북,기존,신경주대학교,인문ㆍ사회계열,1117,0,672,580,92,60.2,51.9,신경주대학교
2017,대학교,사립,경북,기존,신경주대학교,자연과학계열,1746,0,912,871,41,52.2,49.9,신경주대학교
2017,대학교,사립,부산,기존,신라대학교,인문ㆍ사회계열,4445,0,5094,4429,665,114.6,99.6,신라대학교
2017,대학교,사립,부산,기존,신라대학교,공학계열,1638,0,1616,1437,179,98.7,87.7,신라대학교
2017,대학교,사립,부산,기존,신라대학교,예ㆍ체능계열,903,0,888,836,52,98.3,92.6,신라대학교
2017,대학교,사립,부산,기존,신라대학교,자연과학계열,1845,0,1887,1751,136,102.3,94.9,신라대학교
2017,대학교,사립,경기,기존,아신대학교,인문ㆍ사회계열,766,0,733,690,43,95.7,90.1,아신대학교
2017,대학교,사립,경기,기존,아주대학교,공학계열,4142,0,5199,4603,596,125.5,111.1,아주대학교
2017,대학교,사립,경기,기존,아주대학교,의학계열,140,0,151,142,9,107.9,101.4,아주대학교
2017,대학교,사립,경기,기존,아주대학교,자연과학계열,1119,0,1308,1071,237,116.9,95.7,아주대학교
2017,대학교,사립,경기,기존,아주대학교,인문ㆍ사회계열,2421,0,2885,2522,363,119.2,104.2,아주대학교
2017,대학교,사립,경기,기존,안양대학교,예ㆍ체능계열,477,0,491,481,10,102.9,100.8,안양대학교
2017,대학교,사립,경기,기존,안양대학교,자연과학계열,350,0,329,307,22,94.0,87.7,안양대학교
2017,대학교,사립,경기,기존,안양대학교,공학계열,1419,0,1475,1376,99,103.9,97.0,안양대학교
2017,대학교,사립,경기,기존,안양대학교,인문ㆍ사회계열,2114,0,2181,2024,157,103.2,95.7,안양대학교
2017,대학교,사립,인천,폐교,안양대학교 _제2캠퍼스,인문ㆍ사회계열,262,0,193,190,3,73.7,72.5,안양대학교 _제2캠퍼스
2017,대학교,사립,인천,폐교,안양대학교 _제2캠퍼스,공학계열,280,0,210,207,3,75.0,73.9,안양대학교 _제2캠퍼스
2017,대학교,사립,서울,기존,연세대학교,공학계열,3792,0,4545,3987,558,119.9,105.1,연세대학교
2017,대학교,사립,서울,기존,연세대학교,인문ㆍ사회계열,6502,0,9692,7638,2054,149.1,117.5,연세대학교
2017,대학교,사립,서울,기존,연세대학교,자연과학계열,2316,0,3205,2535,670,138.4,109.5,연세대학교
2017,대학교,사립,서울,기존,연세대학교,의학계열,595,0,661,534,127,111.1,89.7,연세대학교
2017,대학교,사립,서울,기존,연세대학교,예ㆍ체능계열,836,0,1011,941,70,120.9,112.6,연세대학교
2017,대학교,사립,강원,기존,연세대학교(미래) _분교,공학계열,909,0,1155,944,211,127.1,103.9,연세대학교(미래) _분교
2017,대학교,사립,강원,기존,연세대학교(미래) _분교,인문ㆍ사회계열,2354,0,2894,2589,305,122.9,110.0,연세대학교(미래) _분교
2017,대학교,사립,강원,기존,연세대학교(미래) _분교,의학계열,372,0,425,380,45,114.2,102.2,연세대학교(미래) _분교
2017,대학교,사립,강원,기존,연세대학교(미래) _분교,자연과학계열,2551,0,3071,2547,524,120.4,99.8,연세대학교(미래) _분교
2017,대학교,사립,경북,기존,영남대학교,의학계열,266,0,261,260,1,98.1,97.7,영남대학교
2017,대학교,사립,경북,기존,영남대학교,예ㆍ체능계열,2006,0,2059,1980,79,102.6,98.7,영남대학교
2017,대학교,사립,경북,기존,영남대학교,자연과학계열,3787,0,3593,3342,251,94.9,88.2,영남대학교
2017,대학교,사립,경북,기존,영남대학교,공학계열,5502,0,6585,5910,675,119.7,107.4,영남대학교
2017,대학교,사립,경북,기존,영남대학교,인문ㆍ사회계열,7641,0,8713,7854,859,114.0,102.8,영남대학교
2017,대학교,사립,경북,기존,영남신학대학교,인문ㆍ사회계열,490,0,415,403,12,84.7,82.2,영남신학대학교
2017,대학교,사립,경남,기존,영산대학교,인문ㆍ사회계열,1213,0,1247,1174,73,102.8,96.8,영산대학교
2017,대학교,사립,경남,기존,영산대학교,자연과학계열,640,0,726,625,101,113.4,97.7,영산대학교
2017,대학교,사립,경남,기존,영산대학교,공학계열,1070,0,856,833,23,80.0,77.9,영산대학교
2017,대학교,사립,경남,기존,영산대학교,예ㆍ체능계열,190,0,190,186,4,100.0,97.9,영산대학교
2017,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,예ㆍ체능계열,1060,0,1156,1061,95,109.1,100.1,영산대학교 _제2캠퍼스
2017,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,공학계열,60,0,60,59,1,100.0,98.3,영산대학교 _제2캠퍼스
2017,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,자연과학계열,540,0,691,605,86,128.0,112.0,영산대학교 _제2캠퍼스
2017,대학교,사립,부산,기존,영산대학교 _제2캠퍼스,인문ㆍ사회계열,1503,0,1765,1461,304,117.4,97.2,영산대학교 _제2캠퍼스
2017,대학교,사립,전남,기존,영산선학대학교,인문ㆍ사회계열,200,0,46,44,2,23.0,22.0,영산선학대학교
2017,대학교,사립,전북,기존,예수대학교,인문ㆍ사회계열,76,0,73,73,0,96.1,96.1,예수대학교
2017,대학교,사립,전북,기존,예수대학교,자연과학계열,460,0,490,444,46,106.5,96.5,예수대학교
2017,대학교,사립,전북,기존,예원예술대학교,인문ㆍ사회계열,96,14,38,37,1,46.3,45.1,예원예술대학교
2017,대학교,사립,전북,기존,예원예술대학교,예ㆍ체능계열,729,17,574,539,35,80.6,75.7,예원예술대학교
2017,대학교,사립,경기,기존,용인대학교,인문ㆍ사회계열,1547,0,1745,1558,187,112.8,100.7,용인대학교
2017,대학교,사립,경기,기존,용인대학교,예ㆍ체능계열,3253,0,3395,3203,192,104.4,98.5,용인대학교
2017,대학교,사립,경기,기존,용인대학교,자연과학계열,1057,0,1142,981,161,108.0,92.8,용인대학교
2017,대학교,사립,전북,기존,우석대학교,자연과학계열,2026,0,2185,1976,209,107.8,97.5,우석대학교
2017,대학교,사립,전북,기존,우석대학교,예ㆍ체능계열,1026,0,1069,1037,32,104.2,101.1,우석대학교
2017,대학교,사립,전북,기존,우석대학교,의학계열,120,0,133,115,18,110.8,95.8,우석대학교
2017,대학교,사립,전북,기존,우석대학교,인문ㆍ사회계열,2673,0,2946,2671,275,110.2,99.9,우석대학교
2017,대학교,사립,전북,기존,우석대학교,공학계열,1430,0,1293,1228,65,90.4,85.9,우석대학교
2017,대학교,사립,대전,기존,우송대학교,자연과학계열,1623,0,1681,1568,113,103.6,96.6,우송대학교
2017,대학교,사립,대전,기존,우송대학교,공학계열,2115,0,2335,2120,215,110.4,100.2,우송대학교
2017,대학교,사립,대전,기존,우송대학교,인문ㆍ사회계열,3655,0,4504,3638,866,123.2,99.5,우송대학교
2017,대학교,사립,대전,기존,우송대학교,예ㆍ체능계열,880,0,1071,847,224,121.7,96.3,우송대학교
2017,대학교,특별법법인,울산,기존,울산과학기술원,인문ㆍ사회계열,260,0,351,306,45,135.0,117.7,울산과학기술원
2017,대학교,특별법법인,울산,기존,울산과학기술원,자연과학계열,377,0,461,418,43,122.3,110.9,울산과학기술원
2017,대학교,특별법법인,울산,기존,울산과학기술원,공학계열,1493,0,2081,1868,213,139.4,125.1,울산과학기술원
2017,대학교,사립,울산,기존,울산대학교,인문ㆍ사회계열,3756,0,4136,3614,522,110.1,96.2,울산대학교
2017,대학교,사립,울산,기존,울산대학교,공학계열,3961,0,4504,4029,475,113.7,101.7,울산대학교
2017,대학교,사립,울산,기존,울산대학교,자연과학계열,2137,0,2148,1987,161,100.5,93.0,울산대학교
2017,대학교,사립,울산,기존,울산대학교,예ㆍ체능계열,1276,0,1242,1208,34,97.3,94.7,울산대학교
2017,대학교,사립,울산,기존,울산대학교,의학계열,160,0,160,160,0,100.0,100.0,울산대학교
2017,대학교,사립,전북,기존,원광대학교,공학계열,3000,0,2934,2719,215,97.8,90.6,원광대학교
2017,대학교,사립,전북,기존,원광대학교,자연과학계열,3940,0,3879,3647,232,98.5,92.6,원광대학교
2017,대학교,사립,전북,기존,원광대학교,의학계열,984,0,1040,949,91,105.7,96.4,원광대학교
2017,대학교,사립,전북,기존,원광대학교,인문ㆍ사회계열,5447,0,5825,5433,392,106.9,99.7,원광대학교
2017,대학교,사립,전북,기존,원광대학교,예ㆍ체능계열,1650,0,1480,1427,53,89.7,86.5,원광대학교
2017,대학교,사립,경북,기존,위덕대학교,자연과학계열,895,0,858,813,45,95.9,90.8,위덕대학교
2017,대학교,사립,경북,기존,위덕대학교,공학계열,710,0,564,555,9,79.4,78.2,위덕대학교
2017,대학교,사립,경북,기존,위덕대학교,예ㆍ체능계열,270,0,253,251,2,93.7,93.0,위덕대학교
2017,대학교,사립,경북,기존,위덕대학교,인문ㆍ사회계열,1535,0,1540,1418,122,100.3,92.4,위덕대학교
2017,대학교,사립,충북,기존,유원대학교,자연과학계열,1460,0,1380,1240,140,94.5,84.9,유원대학교
2017,대학교,사립,충북,기존,유원대학교,예ㆍ체능계열,360,0,240,240,0,66.7,66.7,유원대학교
2017,대학교,사립,충북,기존,유원대학교,공학계열,890,0,678,671,7,76.2,75.4,유원대학교
2017,대학교,사립,충북,기존,유원대학교,인문ㆍ사회계열,1580,0,1348,1309,39,85.3,82.8,유원대학교
2017,대학교,사립,대전,기존,을지대학교,의학계열,160,0,182,154,28,113.8,96.3,을지대학교
2017,대학교,사립,대전,기존,을지대학교,자연과학계열,508,0,578,505,73,113.8,99.4,을지대학교
2017,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,인문ㆍ사회계열,791,0,849,753,96,107.3,95.2,을지대학교 _제2캠퍼스
2017,대학교,사립,경기,기존,을지대학교 _제2캠퍼스,자연과학계열,3172,0,3516,3174,342,110.8,100.1,을지대학교 _제2캠퍼스
2017,대학교,사립,서울,기존,이화여자대학교,인문ㆍ사회계열,5686,0,7748,6386,1362,136.3,112.3,이화여자대학교
2017,대학교,사립,서울,기존,이화여자대학교,공학계열,1438,0,1589,1468,121,110.5,102.1,이화여자대학교
2017,대학교,사립,서울,기존,이화여자대학교,자연과학계열,3021,0,3292,2944,348,109.0,97.5,이화여자대학교
2017,대학교,사립,서울,기존,이화여자대학교,예ㆍ체능계열,2329,0,2837,2550,287,121.8,109.5,이화여자대학교
2017,대학교,사립,서울,기존,이화여자대학교,의학계열,76,0,74,74,0,97.4,97.4,이화여자대학교
2017,대학교,사립,경남,기존,인제대학교,인문ㆍ사회계열,3256,0,3201,3061,140,98.3,94.0,인제대학교
2017,대학교,사립,경남,기존,인제대학교,공학계열,2383,0,2330,2128,202,97.8,89.3,인제대학교
2017,대학교,사립,경남,기존,인제대학교,예ㆍ체능계열,724,0,685,640,45,94.6,88.4,인제대학교
2017,대학교,사립,경남,기존,인제대학교,자연과학계열,2361,0,2549,2270,279,108.0,96.1,인제대학교
2017,대학교,사립,인천,기존,인천가톨릭대학교,인문ㆍ사회계열,105,0,79,78,1,75.2,74.3,인천가톨릭대학교
2017,대학교,국립대법인,인천,기존,인천대학교,공학계열,4181,0,4919,4330,589,117.7,103.6,인천대학교
2017,대학교,국립대법인,인천,기존,인천대학교,자연과학계열,1212,0,1288,1182,106,106.3,97.5,인천대학교
2017,대학교,국립대법인,인천,기존,인천대학교,예ㆍ체능계열,969,0,1011,978,33,104.3,100.9,인천대학교
2017,대학교,국립대법인,인천,기존,인천대학교,인문ㆍ사회계열,4019,0,4835,4214,621,120.3,104.9,인천대학교
2017,대학교,사립,인천,기존,인하대학교,의학계열,49,0,47,31,16,95.9,63.3,인하대학교
2017,대학교,사립,인천,기존,인하대학교,예ㆍ체능계열,611,0,583,567,16,95.4,92.8,인하대학교
2017,대학교,사립,인천,기존,인하대학교,인문ㆍ사회계열,5817,0,7177,6163,1014,123.4,105.9,인하대학교
2017,대학교,사립,인천,기존,인하대학교,자연과학계열,1636,0,1738,1565,173,106.2,95.7,인하대학교
2017,대학교,사립,인천,기존,인하대학교,공학계열,5867,0,7579,6547,1032,129.2,111.6,인하대학교
2017,대학교,사립,서울,기존,장로회신학대학교,인문ㆍ사회계열,400,0,442,404,38,110.5,101.0,장로회신학대학교
2017,대학교,사립,서울,기존,장로회신학대학교,예ㆍ체능계열,200,0,236,223,13,118.0,111.5,장로회신학대학교
2017,대학교,국립,광주,기존,전남대학교,예ㆍ체능계열,882,0,930,904,26,105.4,102.5,전남대학교
2017,대학교,국립,광주,기존,전남대학교,의학계열,637,0,655,633,22,102.8,99.4,전남대학교
2017,대학교,국립,광주,기존,전남대학교,인문ㆍ사회계열,4365,0,5954,5123,831,136.4,117.4,전남대학교
2017,대학교,국립,광주,기존,전남대학교,자연과학계열,4690,0,5207,4764,443,111.0,101.6,전남대학교
2017,대학교,국립,광주,기존,전남대학교,공학계열,3257,0,3919,3685,234,120.3,113.1,전남대학교
2017,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,인문ㆍ사회계열,796,0,754,730,24,94.7,91.7,전남대학교 _제2캠퍼스
2017,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,공학계열,1242,0,1036,983,53,83.4,79.1,전남대학교 _제2캠퍼스
2017,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,예ㆍ체능계열,52,0,29,28,1,55.8,53.8,전남대학교 _제2캠퍼스
2017,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,자연과학계열,1168,0,1036,970,66,88.7,83.0,전남대학교 _제2캠퍼스
2017,대학교,국립,전북,기존,전북대학교,의학계열,350,0,336,324,12,96.0,92.6,전북대학교
2017,대학교,국립,전북,기존,전북대학교,예ㆍ체능계열,712,0,743,721,22,104.4,101.3,전북대학교
2017,대학교,국립,전북,기존,전북대학교,자연과학계열,4914,0,5257,4822,435,107.0,98.1,전북대학교
2017,대학교,국립,전북,기존,전북대학교,인문ㆍ사회계열,4862,0,5714,5145,569,117.5,105.8,전북대학교
2017,대학교,국립,전북,기존,전북대학교,공학계열,5200,0,5979,5592,387,115.0,107.5,전북대학교
2017,교육대학,국립,전북,기존,전주교육대학교,인문ㆍ사회계열,1140,0,490,465,25,43.0,40.8,전주교육대학교
2017,대학교,사립,전북,기존,전주대학교,인문ㆍ사회계열,4700,0,5432,4862,570,115.6,103.4,전주대학교
2017,대학교,사립,전북,기존,전주대학교,예ㆍ체능계열,1616,0,1589,1524,65,98.3,94.3,전주대학교
2017,대학교,사립,전북,기존,전주대학교,공학계열,2193,0,2154,1954,200,98.2,89.1,전주대학교
2017,대학교,사립,전북,기존,전주대학교,자연과학계열,2045,0,2133,1939,194,104.3,94.8,전주대학교
2017,대학교,국립,제주,기존,제주대학교,의학계열,160,0,195,166,29,121.9,103.8,제주대학교
2017,대학교,국립,제주,기존,제주대학교,예ㆍ체능계열,663,0,702,689,13,105.9,103.9,제주대학교
2017,대학교,국립,제주,기존,제주대학교,공학계열,1713,0,1857,1666,191,108.4,97.3,제주대학교
2017,대학교,국립,제주,기존,제주대학교,자연과학계열,2584,0,2648,2468,180,102.5,95.5,제주대학교
2017,대학교,국립,제주,기존,제주대학교,인문ㆍ사회계열,3856,0,4820,4194,626,125.0,108.8,제주대학교
2017,대학교,사립,광주,기존,조선대학교,예ㆍ체능계열,2039,0,2098,1988,110,102.9,97.5,조선대학교
2017,대학교,사립,광주,기존,조선대학교,의학계열,205,0,191,130,61,93.2,63.4,조선대학교
