기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2022.0,가천대학교,예체능계열,2484.0,106,4.27,가천대학교
2022.0,가천대학교,인문사회계열,10325.0,379,3.67,가천대학교
2022.0,가천대학교,자연과학계열,4863.0,130,2.67,가천대학교
2022.0,가톨릭관동대학교,공학계열,2005.0,135,6.73,가톨릭관동대학교
2022.0,가톨릭관동대학교,예체능계열,2622.0,249,9.5,가톨릭관동대학교
2022.0,가톨릭관동대학교,인문사회계열,2591.0,212,8.18,가톨릭관동대학교
2022.0,가톨릭관동대학교,자연과학계열,2077.0,80,3.85,가톨릭관동대학교
2022.0,가톨릭꽃동네대학교,인문사회계열,272.0,19,6.99,가톨릭꽃동네대학교
2022.0,가톨릭꽃동네대학교,자연과학계열,273.0,5,1.83,가톨릭꽃동네대학교
2022.0,가톨릭대학교,공학계열,2137.0,80,3.74,가톨릭대학교
2022.0,가톨릭대학교,예체능계열,226.0,11,4.87,가톨릭대학교
2022.0,가톨릭대학교,의학계열,223.0,10,4.48,가톨릭대학교
2022.0,가톨릭대학교,인문사회계열,5136.0,167,3.25,가톨릭대학교
2022.0,가톨릭대학교,자연과학계열,1664.0,82,4.93,가톨릭대학교
2022.0,가톨릭대학교 _제2캠퍼스,자연과학계열,968.0,15,1.55,가톨릭대학교 _제2캠퍼스
2022.0,가톨릭대학교 _제3캠퍼스,인문사회계열,306.0,6,1.96,가톨릭대학교 _제3캠퍼스
2022.0,감리교신학대학교,인문사회계열,925.0,61,6.59,감리교신학대학교
2022.0,강남대학교,공학계열,2311.0,121,5.24,강남대학교
2022.0,강남대학교,인문사회계열,4855.0,273,5.62,강남대학교
2022.0,강남대학교,자연과학계열,568.0,14,2.46,강남대학교
2022.0,강서대학교,예체능계열,132.0,16,12.12,강서대학교
2022.0,강서대학교,인문사회계열,1341.0,95,7.08,강서대학교
2022.0,강서대학교,자연과학계열,353.0,14,3.97,강서대학교
2022.0,강원대학교,공학계열,3535.0,123,3.48,강원대학교
2022.0,강원대학교,예체능계열,304.0,5,1.64,강원대학교
2022.0,강원대학교,인문사회계열,5757.0,193,3.35,강원대학교
2022.0,강원대학교,자연과학계열,7731.0,214,2.77,강원대학교
2022.0,강원대학교 _제2캠퍼스,공학계열,4852.0,351,7.23,강원대학교 _제2캠퍼스
2022.0,강원대학교 _제2캠퍼스,예체능계열,453.0,29,6.4,강원대학교 _제2캠퍼스
2022.0,강원대학교 _제2캠퍼스,인문사회계열,679.0,79,11.63,강원대학교 _제2캠퍼스
2022.0,강원대학교 _제2캠퍼스,자연과학계열,1783.0,98,5.5,강원대학교 _제2캠퍼스
2022.0,건국대학교,공학계열,9203.0,317,3.44,건국대학교
2022.0,건국대학교,예체능계열,1857.0,29,1.56,건국대학교
2022.0,건국대학교,인문사회계열,7524.0,193,2.57,건국대학교
2022.0,건국대학교,자연과학계열,3819.0,131,3.43,건국대학교
2022.0,건국대학교(글로컬) _분교,공학계열,2314.0,94,4.06,건국대학교(글로컬) _분교
2022.0,건국대학교(글로컬) _분교,예체능계열,2058.0,63,3.06,건국대학교(글로컬) _분교
2022.0,건국대학교(글로컬) _분교,인문사회계열,2144.0,118,5.5,건국대학교(글로컬) _분교
2022.0,건국대학교(글로컬) _분교,자연과학계열,2368.0,87,3.67,건국대학교(글로컬) _분교
2022.0,건양대학교,인문사회계열,3926.0,263,6.7,건양대학교
2022.0,건양대학교 _제2캠퍼스,공학계열,1285.0,93,7.24,건양대학교 _제2캠퍼스
2022.0,건양대학교 _제2캠퍼스,자연과학계열,2838.0,76,2.68,건양대학교 _제2캠퍼스
2022.0,경기대학교,공학계열,6482.0,262,4.04,경기대학교
2022.0,경기대학교,예체능계열,1970.0,90,4.57,경기대학교
2022.0,경기대학교,인문사회계열,6997.0,281,4.02,경기대학교
2022.0,경기대학교 _제2캠퍼스,인문사회계열,2614.0,129,4.93,경기대학교 _제2캠퍼스
2022.0,경남과학기술대학교,공학계열,2535.0,125,4.93,경상국립대학교
2022.0,경남과학기술대학교,인문사회계열,1386.0,74,5.34,경상국립대학교
2022.0,경남과학기술대학교,자연과학계열,1307.0,66,5.05,경상국립대학교
2022.0,경남대학교,공학계열,4988.0,345,6.92,경남대학교
2022.0,경남대학교,인문사회계열,5544.0,441,7.95,경남대학교
2022.0,경남대학교,자연과학계열,3925.0,144,3.67,경남대학교
2022.0,경동대학교,공학계열,33.0,4,12.12,경동대학교
2022.0,경동대학교,인문사회계열,658.0,102,15.5,경동대학교
2022.0,경동대학교,자연과학계열,76.0,18,23.68,경동대학교
2022.0,경북대학교,공학계열,10582.0,475,4.49,경북대학교
2022.0,경북대학교,예체능계열,683.0,28,4.1,경북대학교
2022.0,경북대학교,인문사회계열,7109.0,236,3.32,경북대학교
2022.0,경북대학교,자연과학계열,10252.0,421,4.11,경북대학교
2022.0,경상국립대학교,공학계열,6111.0,340,5.56,경상국립대학교
2022.0,경상국립대학교,예체능계열,30.0,2,6.67,경상국립대학교
2022.0,경상국립대학교,인문사회계열,5436.0,251,4.62,경상국립대학교
2022.0,경상국립대학교,자연과학계열,7444.0,308,4.14,경상국립대학교
2022.0,경성대학교,공학계열,3606.0,212,5.88,경성대학교
2022.0,경성대학교,예체능계열,2820.0,141,5.0,경성대학교
2022.0,경성대학교,인문사회계열,7541.0,427,5.66,경성대학교
2022.0,경성대학교,자연과학계열,2058.0,106,5.15,경성대학교
2022.0,경인교육대학교,예체능계열,286.0,6,2.1,경인교육대학교
2022.0,경인교육대학교,인문사회계열,630.0,24,3.81,경인교육대학교
2022.0,경인교육대학교,자연과학계열,397.0,33,8.31,경인교육대학교
2022.0,경일대학교,공학계열,4036.0,410,10.16,경일대학교
2022.0,경일대학교,예체능계열,4733.0,327,6.91,경일대학교
2022.0,경일대학교,인문사회계열,86.0,15,17.44,경일대학교
2022.0,경희대학교,공학계열,6422.0,269,4.19,경희대학교
2022.0,경희대학교,예체능계열,5500.0,151,2.75,경희대학교
2022.0,경희대학교,인문사회계열,14176.0,411,2.9,경희대학교
2022.0,경희대학교,자연과학계열,7704.0,315,4.09,경희대학교
2022.0,계명대학교,공학계열,5956.0,307,5.15,계명대학교
2022.0,계명대학교,예체능계열,4962.0,227,4.57,계명대학교
2022.0,계명대학교,인문사회계열,12870.0,650,5.05,계명대학교
2022.0,계명대학교,자연과학계열,4232.0,216,5.1,계명대학교
2022.0,고려대학교,공학계열,6152.0,239,3.88,고려대학교
2022.0,고려대학교,예체능계열,1023.0,9,0.88,고려대학교
2022.0,고려대학교,인문사회계열,11389.0,218,1.91,고려대학교
2022.0,고려대학교,자연과학계열,8189.0,429,5.24,고려대학교
2022.0,고려대학교(세종) _분교,공학계열,3868.0,249,6.44,고려대학교(세종) _분교
2022.0,고려대학교(세종) _분교,인문사회계열,4961.0,229,4.62,고려대학교(세종) _분교
2022.0,고려대학교(세종) _분교,자연과학계열,194.0,6,3.09,고려대학교(세종) _분교
2022.0,고신대학교,인문사회계열,2253.0,271,12.03,고신대학교
2022.0,고신대학교,자연과학계열,2017.0,140,6.94,고신대학교
2022.0,공주교육대학교,자연과학계열,1434.0,43,3.0,공주교육대학교
2022.0,광신대학교,예체능계열,127.0,11,8.66,광신대학교
2022.0,광신대학교,인문사회계열,404.0,42,10.4,광신대학교
2022.0,광운대학교,공학계열,5775.0,224,3.88,광운대학교
2022.0,광운대학교,인문사회계열,4524.0,189,4.18,광운대학교
2022.0,광운대학교,자연과학계열,968.0,45,4.65,광운대학교
2022.0,광주가톨릭대학교,인문사회계열,114.0,10,8.77,광주가톨릭대학교
2022.0,광주과학기술원,공학계열,498.0,11,2.21,광주과학기술원
2022.0,광주과학기술원,인문사회계열,307.0,27,8.79,광주과학기술원
2022.0,광주과학기술원,자연과학계열,204.0,10,4.9,광주과학기술원
2022.0,광주교육대학교,예체능계열,327.0,7,2.14,광주교육대학교
2022.0,광주교육대학교,인문사회계열,580.0,18,3.1,광주교육대학교
2022.0,광주교육대학교,자연과학계열,430.0,11,2.56,광주교육대학교
2022.0,광주대학교,공학계열,1763.0,250,14.18,광주대학교
2022.0,광주대학교,예체능계열,125.0,18,14.4,광주대학교
2022.0,광주대학교,인문사회계열,1938.0,268,13.83,광주대학교
2022.0,광주대학교,자연과학계열,1490.0,79,5.3,광주대학교
2022.0,광주여자대학교,공학계열,24.0,2,8.33,광주여자대학교
2022.0,광주여자대학교,예체능계열,149.0,37,24.83,광주여자대학교
2022.0,광주여자대학교,인문사회계열,1740.0,144,8.28,광주여자대학교
2022.0,광주여자대학교,자연과학계열,2069.0,118,5.7,광주여자대학교
2022.0,국립강릉원주대학교,공학계열,1235.0,69,5.59,국립강릉원주대학교
2022.0,국립강릉원주대학교,예체능계열,714.0,42,5.88,국립강릉원주대학교
2022.0,국립강릉원주대학교,인문사회계열,2863.0,189,6.6,국립강릉원주대학교
2022.0,국립강릉원주대학교,자연과학계열,2608.0,158,6.06,국립강릉원주대학교
2022.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1853.0,91,4.91,국립강릉원주대학교 _제2캠퍼스
2022.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,983.0,36,3.66,국립강릉원주대학교 _제2캠퍼스
2022.0,국립경국대학교,공학계열,2171.0,147,6.77,국립경국대학교
2022.0,국립경국대학교,인문사회계열,2554.0,183,7.17,국립경국대학교
2022.0,국립경국대학교,자연과학계열,2689.0,158,5.88,국립경국대학교
2022.0,국립공주대학교,공학계열,5292.0,68,1.28,국립공주대학교
2022.0,국립공주대학교,예체능계열,951.0,33,3.47,국립공주대학교
2022.0,국립공주대학교,인문사회계열,4354.0,225,5.17,국립공주대학교
2022.0,국립공주대학교,자연과학계열,4643.0,143,3.08,국립공주대학교
2022.0,국립군산대학교,공학계열,5120.0,232,4.53,국립군산대학교
2022.0,국립군산대학교,예체능계열,403.0,29,7.2,국립군산대학교
2022.0,국립군산대학교,인문사회계열,2453.0,147,5.99,국립군산대학교
2022.0,국립군산대학교,자연과학계열,1069.0,53,4.96,국립군산대학교
2022.0,국립금오공과대학교,공학계열,7014.0,331,4.72,국립금오공과대학교
2022.0,국립금오공과대학교,인문사회계열,262.0,21,8.02,국립금오공과대학교
2022.0,국립금오공과대학교,자연과학계열,364.0,24,6.59,국립금오공과대학교
2022.0,국립목포대학교,공학계열,3060.0,168,5.49,국립목포대학교
2022.0,국립목포대학교,예체능계열,817.0,59,7.22,국립목포대학교
2022.0,국립목포대학교,인문사회계열,3185.0,235,7.38,국립목포대학교
2022.0,국립목포대학교,자연과학계열,1601.0,111,6.93,국립목포대학교
2022.0,국립목포해양대학교,공학계열,3102.0,200,6.45,국립목포해양대학교
2022.0,국립부경대학교,공학계열,11493.0,516,4.49,국립부경대학교
2022.0,국립부경대학교,인문사회계열,5873.0,257,4.38,국립부경대학교
2022.0,국립부경대학교,자연과학계열,3602.0,167,4.64,국립부경대학교
2022.0,국립순천대학교,공학계열,2703.0,218,8.07,국립순천대학교
2022.0,국립순천대학교,인문사회계열,3015.0,221,7.33,국립순천대학교
2022.0,국립순천대학교,자연과학계열,3147.0,152,4.83,국립순천대학교
2022.0,국립창원대학교,공학계열,3961.0,199,5.02,국립창원대학교
2022.0,국립창원대학교,예체능계열,600.0,31,5.17,국립창원대학교
2022.0,국립창원대학교,인문사회계열,4001.0,198,4.95,국립창원대학교
2022.0,국립창원대학교,자연과학계열,1569.0,99,6.31,국립창원대학교
2022.0,국립한국교통대학교,공학계열,8315.0,493,5.93,국립한국교통대학교
2022.0,국립한국교통대학교,인문사회계열,2547.0,168,6.6,국립한국교통대학교
2022.0,국립한국해양대학교,공학계열,5854.0,231,3.95,국립한국해양대학교
2022.0,국립한국해양대학교,인문사회계열,1732.0,85,4.91,국립한국해양대학교
2022.0,국민대학교,공학계열,8010.0,235,2.93,국민대학교
2022.0,국민대학교,예체능계열,3453.0,74,2.14,국민대학교
2022.0,국민대학교,인문사회계열,8383.0,292,3.48,국민대학교
2022.0,국민대학교,인문사회계열,122.0,6,4.92,국민대학교
2022.0,극동대학교,공학계열,1389.0,105,7.56,극동대학교
2022.0,극동대학교,예체능계열,759.0,66,8.7,극동대학교
2022.0,극동대학교,인문사회계열,864.0,70,8.1,극동대학교
2022.0,극동대학교,자연과학계열,1333.0,68,5.1,극동대학교
2022.0,금강대학교,인문사회계열,324.0,54,16.67,금강대학교
2022.0,김천대학교,공학계열,451.0,71,15.74,김천대학교
2022.0,김천대학교,예체능계열,781.0,124,15.88,김천대학교
2022.0,김천대학교,자연과학계열,2031.0,245,12.06,김천대학교
2022.0,나사렛대학교,공학계열,31.0,3,9.68,나사렛대학교
2022.0,나사렛대학교,예체능계열,1178.0,75,6.37,나사렛대학교
2022.0,나사렛대학교,인문사회계열,3725.0,256,6.87,나사렛대학교
2022.0,나사렛대학교,자연과학계열,1495.0,67,4.48,나사렛대학교
2022.0,남부대학교,공학계열,362.0,51,14.09,남부대학교
2022.0,남부대학교,예체능계열,333.0,50,15.02,남부대학교
2022.0,남부대학교,인문사회계열,855.0,117,13.68,남부대학교
2022.0,남부대학교,자연과학계열,2019.0,78,3.86,남부대학교
2022.0,단국대학교,공학계열,4855.0,170,3.5,단국대학교
2022.0,단국대학교,예체능계열,1521.0,59,3.88,단국대학교
2022.0,단국대학교,인문사회계열,5708.0,175,3.07,단국대학교
2022.0,단국대학교,자연과학계열,844.0,34,4.03,단국대학교
2022.0,대구가톨릭대학교,공학계열,3594.0,236,6.57,대구가톨릭대학교
2022.0,대구가톨릭대학교,예체능계열,1452.0,102,7.02,대구가톨릭대학교
2022.0,대구가톨릭대학교,인문사회계열,8109.0,517,6.38,대구가톨릭대학교
2022.0,대구가톨릭대학교,자연과학계열,1997.0,57,2.85,대구가톨릭대학교
2022.0,대구교육대학교,예체능계열,357.0,11,3.08,대구교육대학교
2022.0,대구교육대학교,인문사회계열,685.0,20,2.92,대구교육대학교
2022.0,대구교육대학교,자연과학계열,564.0,11,1.95,대구교육대학교
2022.0,대구대학교,공학계열,4884.0,358,7.33,대구대학교
2022.0,대구대학교,예체능계열,1535.0,89,5.8,대구대학교
2022.0,대구대학교,인문사회계열,11210.0,816,7.28,대구대학교
2022.0,대구대학교,자연과학계열,4505.0,208,4.62,대구대학교
2022.0,대구예술대학교,예체능계열,895.0,136,15.2,대구예술대학교
2022.0,대구예술대학교,인문사회계열,98.0,16,16.33,대구예술대학교
2022.0,대구한의대학교,인문사회계열,511.0,85,16.63,대구한의대학교
2022.0,대구한의대학교,자연과학계열,6652.0,373,5.61,대구한의대학교
2022.0,대신대학교,예체능계열,185.0,13,7.03,대신대학교
2022.0,대신대학교,인문사회계열,414.0,34,8.21,대신대학교
2022.0,대전가톨릭대학교,인문사회계열,50.0,3,6.0,대전가톨릭대학교
2022.0,대전대학교,공학계열,3405.0,221,6.49,대전대학교
2022.0,대전대학교,예체능계열,775.0,42,5.42,대전대학교
2022.0,대전대학교,인문사회계열,5314.0,357,6.72,대전대학교
2022.0,대전대학교,자연과학계열,2429.0,101,4.16,대전대학교
2022.0,대전신학대학교,인문사회계열,71.0,10,14.08,대전신학대학교
2022.0,대진대학교,공학계열,4548.0,209,4.6,대진대학교
2022.0,대진대학교,인문사회계열,5493.0,287,5.22,대진대학교
2022.0,덕성여자대학교,공학계열,1293.0,79,6.11,덕성여자대학교
2022.0,덕성여자대학교,예체능계열,650.0,19,2.92,덕성여자대학교
2022.0,덕성여자대학교,인문사회계열,3627.0,140,3.86,덕성여자대학교
2022.0,덕성여자대학교,자연과학계열,921.0,26,2.82,덕성여자대학교
2022.0,동국대학교,공학계열,4837.0,169,3.49,동국대학교
2022.0,동국대학교,예체능계열,1210.0,28,2.31,동국대학교
2022.0,동국대학교,인문사회계열,8490.0,207,2.44,동국대학교
2022.0,동국대학교,자연과학계열,3246.0,127,3.91,동국대학교
2022.0,동국대학교(WISE) _분교,공학계열,2522.0,157,6.23,동국대학교(WISE) _분교
2022.0,동국대학교(WISE) _분교,인문사회계열,6001.0,367,6.12,동국대학교(WISE) _분교
2022.0,동국대학교(WISE) _분교,자연과학계열,1600.0,49,3.06,동국대학교(WISE) _분교
2022.0,동덕여자대학교,예체능계열,2156.0,81,3.76,동덕여자대학교
2022.0,동덕여자대학교,인문사회계열,3142.0,124,3.95,동덕여자대학교
2022.0,동덕여자대학교,자연과학계열,1519.0,54,3.55,동덕여자대학교
2022.0,동명대학교,공학계열,5809.0,708,12.19,동명대학교
2022.0,동명대학교,예체능계열,150.0,8,5.33,동명대학교
2022.0,동명대학교,인문사회계열,2865.0,380,13.26,동명대학교
2022.0,동명대학교,자연과학계열,1787.0,129,7.22,동명대학교
2022.0,동서대학교,공학계열,4238.0,219,5.17,동서대학교
2022.0,동서대학교,예체능계열,1338.0,77,5.75,동서대학교
2022.0,동서대학교,인문사회계열,4619.0,327,7.08,동서대학교
2022.0,동서대학교,자연과학계열,2567.0,107,4.17,동서대학교
2022.0,동신대학교,공학계열,2099.0,334,15.91,동신대학교
2022.0,동신대학교,인문사회계열,4557.0,517,11.35,동신대학교
2022.0,동신대학교,자연과학계열,1054.0,22,2.09,동신대학교
2022.0,동아대학교,공학계열,8470.0,351,4.14,동아대학교
2022.0,동아대학교,예체능계열,1903.0,88,4.62,동아대학교
2022.0,동아대학교,인문사회계열,9808.0,360,3.67,동아대학교
2022.0,동아대학교,자연과학계열,3660.0,157,4.29,동아대학교
2022.0,동양대학교,공학계열,2294.0,187,8.15,동양대학교
2022.0,동양대학교,예체능계열,1005.0,112,11.14,동양대학교
2022.0,동양대학교,인문사회계열,1498.0,147,9.81,동양대학교
2022.0,동양대학교,자연과학계열,333.0,9,2.7,동양대학교
2022.0,동의대학교,공학계열,8982.0,529,5.89,동의대학교
2022.0,동의대학교,예체능계열,1542.0,120,7.78,동의대학교
2022.0,동의대학교,인문사회계열,7714.0,503,6.52,동의대학교
2022.0,동의대학교,자연과학계열,1982.0,57,2.88,동의대학교
2022.0,루터대학교,인문사회계열,393.0,48,12.21,루터대학교
2022.0,명지대학교,공학계열,5242.0,224,4.27,명지대학교
2022.0,명지대학교,예체능계열,1755.0,103,5.87,명지대학교
2022.0,명지대학교,인문사회계열,715.0,31,4.34,명지대학교
2022.0,명지대학교,자연과학계열,1004.0,52,5.18,명지대학교
2022.0,명지대학교 _제2캠퍼스,공학계열,1054.0,46,4.36,명지대학교 _제2캠퍼스
2022.0,명지대학교 _제2캠퍼스,인문사회계열,9481.0,419,4.42,명지대학교 _제2캠퍼스
2022.0,목원대학교,공학계열,1825.0,119,6.52,목원대학교
2022.0,목원대학교,예체능계열,2882.0,180,6.25,목원대학교
2022.0,목원대학교,인문사회계열,2913.0,243,8.34,목원대학교
2022.0,목원대학교,자연과학계열,2140.0,128,5.98,목원대학교
2022.0,목포가톨릭대학교,인문사회계열,139.0,4,2.88,목포가톨릭대학교
2022.0,목포가톨릭대학교,자연과학계열,427.0,10,2.34,목포가톨릭대학교
2022.0,배재대학교,공학계열,2498.0,201,8.05,배재대학교
2022.0,배재대학교,예체능계열,2047.0,174,8.5,배재대학교
2022.0,배재대학교,인문사회계열,4059.0,381,9.39,배재대학교
2022.0,배재대학교,자연과학계열,1566.0,107,6.83,배재대학교
2022.0,백석대학교,공학계열,1579.0,91,5.76,백석대학교
2022.0,백석대학교,예체능계열,3428.0,209,6.1,백석대학교
2022.0,백석대학교,인문사회계열,7664.0,403,5.26,백석대학교
2022.0,백석대학교,자연과학계열,2938.0,110,3.74,백석대학교
2022.0,부산가톨릭대학교,인문사회계열,973.0,82,8.43,부산가톨릭대학교
2022.0,부산가톨릭대학교,자연과학계열,3354.0,141,4.2,부산가톨릭대학교
2022.0,부산교육대학교,예체능계열,363.0,7,1.93,부산교육대학교
2022.0,부산교육대학교,인문사회계열,699.0,18,2.58,부산교육대학교
2022.0,부산교육대학교,자연과학계열,458.0,14,3.06,부산교육대학교
2022.0,부산대학교,공학계열,8783.0,397,4.52,부산대학교
2022.0,부산대학교,예체능계열,1709.0,55,3.22,부산대학교
2022.0,부산대학교,인문사회계열,7357.0,236,3.21,부산대학교
2022.0,부산대학교,자연과학계열,8671.0,363,4.19,부산대학교
2022.0,부산외국어대학교,공학계열,767.0,38,4.95,부산외국어대학교
2022.0,부산외국어대학교,인문사회계열,8160.0,479,5.87,부산외국어대학교
2022.0,부산장신대학교,인문사회계열,93.0,18,19.35,부산장신대학교
2022.0,부산장신대학교,자연과학계열,87.0,8,9.2,부산장신대학교
2022.0,삼육대학교,공학계열,2004.0,82,4.09,삼육대학교
2022.0,삼육대학교,예체능계열,977.0,32,3.28,삼육대학교
2022.0,삼육대학교,인문사회계열,3501.0,124,3.54,삼육대학교
2022.0,삼육대학교,자연과학계열,571.0,14,2.45,삼육대학교
2022.0,상명대학교,공학계열,2622.0,91,3.47,상명대학교
2022.0,상명대학교,예체능계열,1379.0,49,3.55,상명대학교
2022.0,상명대학교,인문사회계열,3892.0,168,4.32,상명대학교
2022.0,상명대학교,자연과학계열,805.0,47,5.84,상명대학교
2022.0,상지대학교,공학계열,1319.0,107,8.11,상지대학교
2022.0,상지대학교,예체능계열,1117.0,75,6.71,상지대학교
2022.0,상지대학교,인문사회계열,2470.0,228,9.23,상지대학교
2022.0,상지대학교,자연과학계열,4253.0,179,4.21,상지대학교
2022.0,서강대학교,공학계열,2763.0,96,3.47,서강대학교
2022.0,서강대학교,인문사회계열,7481.0,257,3.44,서강대학교
2022.0,서강대학교,자연과학계열,1264.0,75,5.93,서강대학교
2022.0,서경대학교,공학계열,2960.0,114,3.85,서경대학교
2022.0,서경대학교,예체능계열,2138.0,101,4.72,서경대학교
2022.0,서경대학교,인문사회계열,2326.0,133,5.72,서경대학교
2022.0,서울교육대학교,예체능계열,364.0,17,4.67,서울교육대학교
2022.0,서울교육대학교,인문사회계열,712.0,40,5.62,서울교육대학교
2022.0,서울교육대학교,자연과학계열,462.0,26,5.63,서울교육대학교
2022.0,서울기독대학교,예체능계열,115.0,11,9.57,서울기독대학교
2022.0,서울기독대학교,인문사회계열,278.0,19,6.83,서울기독대학교
2022.0,서울대학교,공학계열,5308.0,119,2.24,서울대학교
2022.0,서울대학교,예체능계열,1455.0,9,0.62,서울대학교
2022.0,서울대학교,인문사회계열,6567.0,67,1.02,서울대학교
2022.0,서울대학교,자연과학계열,7935.0,216,2.72,서울대학교
2022.0,서울시립대학교,공학계열,4632.0,152,3.28,서울시립대학교
2022.0,서울시립대학교,예체능계열,795.0,16,2.01,서울시립대학교
2022.0,서울시립대학교,인문사회계열,5322.0,128,2.41,서울시립대학교
2022.0,서울시립대학교,자연과학계열,1100.0,50,4.55,서울시립대학교
2022.0,서울신학대학교,공학계열,75.0,6,8.0,서울신학대학교
2022.0,서울신학대학교,예체능계열,448.0,39,8.71,서울신학대학교
2022.0,서울신학대학교,인문사회계열,2050.0,108,5.27,서울신학대학교
2022.0,서울여자대학교,공학계열,2317.0,65,2.81,서울여자대학교
2022.0,서울여자대학교,예체능계열,568.0,20,3.52,서울여자대학교
2022.0,서울여자대학교,인문사회계열,4256.0,171,4.02,서울여자대학교
2022.0,서울여자대학교,자연과학계열,1462.0,86,5.88,서울여자대학교
2022.0,서울장신대학교,예체능계열,70.0,18,25.71,서울장신대학교
2022.0,서울장신대학교,인문사회계열,383.0,18,4.7,서울장신대학교
2022.0,서울한영대학교,예체능계열,65.0,14,21.54,서울한영대학교
2022.0,서울한영대학교,인문사회계열,786.0,86,10.94,서울한영대학교
2022.0,서원대학교,공학계열,1771.0,125,7.06,서원대학교
2022.0,서원대학교,인문사회계열,3730.0,227,6.09,서원대학교
2022.0,서원대학교,자연과학계열,2918.0,127,4.35,서원대학교
2022.0,선문대학교,공학계열,4458.0,322,7.22,선문대학교
2022.0,선문대학교,인문사회계열,5707.0,405,7.1,선문대학교
2022.0,선문대학교,자연과학계열,2316.0,142,6.13,선문대학교
2022.0,성결대학교,공학계열,1568.0,80,5.1,성결대학교
2022.0,성결대학교,예체능계열,835.0,58,6.95,성결대학교
2022.0,성결대학교,인문사회계열,3535.0,193,5.46,성결대학교
2022.0,성결대학교,자연과학계열,451.0,8,1.77,성결대학교
2022.0,성공회대학교,공학계열,781.0,39,4.99,성공회대학교
2022.0,성공회대학교,인문사회계열,2014.0,107,5.31,성공회대학교
2022.0,성균관대학교,공학계열,7029.0,268,3.81,성균관대학교
2022.0,성균관대학교,예체능계열,1970.0,62,3.15,성균관대학교
2022.0,성균관대학교,인문사회계열,11537.0,288,2.5,성균관대학교
2022.0,성균관대학교,자연과학계열,3940.0,154,3.91,성균관대학교
2022.0,성신여자대학교,공학계열,1877.0,80,4.26,성신여자대학교
2022.0,성신여자대학교,예체능계열,2259.0,72,3.19,성신여자대학교
2022.0,성신여자대학교,인문사회계열,4330.0,170,3.93,성신여자대학교
2022.0,성신여자대학교,자연과학계열,2157.0,75,3.48,성신여자대학교
2022.0,세명대학교,공학계열,2184.0,162,7.42,세명대학교
2022.0,세명대학교,인문사회계열,4640.0,402,8.66,세명대학교
2022.0,세명대학교,자연과학계열,2721.0,149,5.48,세명대학교
2022.0,세종대학교,공학계열,6750.0,279,4.13,세종대학교
2022.0,세종대학교,예체능계열,1490.0,57,3.83,세종대학교
2022.0,세종대학교,인문사회계열,4674.0,219,4.69,세종대학교
2022.0,세종대학교,자연과학계열,1799.0,118,6.56,세종대학교
2022.0,세한대학교,공학계열,365.0,2,0.55,세한대학교
2022.0,세한대학교,예체능계열,286.0,48,16.78,세한대학교
2022.0,세한대학교,인문사회계열,1378.0,143,10.38,세한대학교
2022.0,세한대학교,자연과학계열,753.0,48,6.37,세한대학교
2022.0,수원가톨릭대학교,인문사회계열,171.0,9,5.26,수원가톨릭대학교
2022.0,수원대학교,공학계열,3517.0,193,5.49,수원대학교
2022.0,수원대학교,예체능계열,2045.0,161,7.87,수원대학교
2022.0,수원대학교,인문사회계열,4881.0,257,5.27,수원대학교
2022.0,수원대학교,자연과학계열,1368.0,59,4.31,수원대학교
2022.0,숙명여자대학교,공학계열,2016.0,97,4.81,숙명여자대학교
2022.0,숙명여자대학교,예체능계열,1627.0,32,1.97,숙명여자대학교
2022.0,숙명여자대학교,인문사회계열,6093.0,149,2.45,숙명여자대학교
2022.0,숙명여자대학교,자연과학계열,2258.0,119,5.27,숙명여자대학교
2022.0,순복음총회신학교,예체능계열,14.0,5,35.71,순복음총회신학교
2022.0,순복음총회신학교,인문사회계열,47.0,8,17.02,순복음총회신학교
2022.0,순천향대학교,공학계열,5953.0,340,5.71,순천향대학교
2022.0,순천향대학교,인문사회계열,3823.0,222,5.81,순천향대학교
2022.0,순천향대학교,자연과학계열,4164.0,195,4.68,순천향대학교
2022.0,숭실대학교,공학계열,7944.0,231,2.91,숭실대학교
2022.0,숭실대학교,인문사회계열,10217.0,314,3.07,숭실대학교
2022.0,숭실대학교,자연과학계열,1325.0,80,6.04,숭실대학교
2022.0,신경주대학교,예체능계열,69.0,7,10.14,신경주대학교
2022.0,신경주대학교,인문사회계열,397.0,91,22.92,신경주대학교
2022.0,신경주대학교,자연과학계열,358.0,32,8.94,신경주대학교
2022.0,신라대학교,공학계열,2407.0,264,10.97,신라대학교
2022.0,신라대학교,예체능계열,715.0,65,9.09,신라대학교
2022.0,신라대학교,인문사회계열,4134.0,380,9.19,신라대학교
2022.0,신라대학교,자연과학계열,1638.0,99,6.04,신라대학교
2022.0,아신대학교,인문사회계열,557.0,57,10.23,아신대학교
2022.0,아주대학교,공학계열,7224.0,245,3.39,아주대학교
2022.0,아주대학교,인문사회계열,4434.0,147,3.32,아주대학교
2022.0,아주대학교,자연과학계열,1801.0,57,3.16,아주대학교
2022.0,안양대학교,공학계열,1874.0,62,3.31,안양대학교
2022.0,안양대학교,예체능계열,139.0,6,4.32,안양대학교
