기준년도,학교명_정규화,계열,총재적학생,총탈락자수,중도탈락률(%)
2010,한국성서대학교,공학계열,199.0,15.92,8.0
2010,한국예술종합학교,공학계열,117.0,0.0,0.0
2010,한국예술종합학교,예체능계열,884.0,8.0,0.904977375565611
2010,한국예술종합학교,인문사회계열,119.0,0.9520000000000001,0.8
2010,한국외국어대학교,인문사회계열,5321.0,108.852,2.0457056944183423
2010,한국체육대학교,예체능계열,1768.0,37.074,2.0969457013574657
2010,한국체육대학교,인문사회계열,184.0,2.944,1.6
2010,한국침례신학대학교,예체능계열,250.0,11.000000000000002,4.4
2010,한국침례신학대학교,인문사회계열,651.0,20.019,3.0751152073732713
2010,한국항공대학교,공학계열,5195.0,107.77499999999999,2.0745909528392685
2010,한국항공대학교,인문사회계열,1104.0,41.913999999999994,3.7965579710144923
2010,한남대학교,공학계열,2945.0,144.18800000000002,4.896027164685909
2010,한남대학교,예체능계열,837.0,45.119,5.390561529271206
2010,한남대학교,인문사회계열,7174.0,263.868,3.678115416782827
2010,한남대학교,자연과학계열,2060.0,116.153,5.638495145631068
2010,한동대학교,공학계열,1017.0,20.101,1.9764995083579155
2010,한동대학교,인문사회계열,1789.0,19.514,1.090776970374511
2010,한동대학교,자연과학계열,455.0,6.825,1.5000000000000002
2010,한라대학교,공학계열,2656.0,205.296,7.729518072289156
2010,한라대학교,예체능계열,309.0,34.910000000000004,11.297734627831717
2010,한라대학교,인문사회계열,1973.0,102.76,5.208312214901166
2010,한라대학교,자연과학계열,155.0,15.034999999999998,9.7
2010,한림대학교,공학계열,1576.0,68.888,4.3710659898477155
2010,한림대학교,예체능계열,461.0,26.046999999999997,5.650108459869847
2010,한림대학교,의학계열,314.0,1.8840000000000001,0.6
2010,한림대학교,인문사회계열,4095.0,126.645,3.092673992673993
2010,한림대학교,자연과학계열,1693.0,72.068,4.256822209096279
2010,한서대학교,공학계열,2830.0,164.043,5.796572438162544
2010,한서대학교,예체능계열,1086.0,92.145,8.484806629834253
2010,한서대학교,인문사회계열,1303.0,62.917,4.828626247122026
2010,한서대학교,자연과학계열,924.0,85.1,9.20995670995671
2010,한성대학교,공학계열,1959.0,108.842,5.5559979581419086
2010,한성대학교,예체능계열,1126.0,47.023,4.176110124333926
2010,한성대학교,인문사회계열,2452.0,106.94200000000001,4.361419249592171
2010,한성대학교,자연과학계열,192.0,9.024000000000001,4.700000000000001
2010,한세대학교,공학계열,725.0,21.921,3.0235862068965518
2010,한세대학교,예체능계열,644.0,28.111000000000004,4.365062111801243
2010,한세대학교,인문사회계열,1448.0,44.042,3.0415745856353595
2010,한신대학교,공학계열,1482.0,90.989,6.139608636977059
2010,한신대학교,예체능계열,276.0,16.008,5.8
2010,한신대학교,인문사회계열,2882.0,167.171,5.800520471894517
2010,한신대학교,자연과학계열,510.0,36.943999999999996,7.243921568627449
2010,한양대학교,공학계열,6674.0,158.554,2.3756967335930477
2010,한양대학교,예체능계열,695.0,16.044,2.3084892086330933
2010,한양대학교,의학계열,363.0,2.178,0.6
2010,한양대학교,인문사회계열,6747.0,111.22800000000001,1.6485549132947979
2010,한양대학교,자연과학계열,2165.0,72.221,3.335842956120093
2010,한양대학교(ERICA) _분교,공학계열,4855.0,115.964,2.3885478887744593
2010,한양대학교(ERICA) _분교,예체능계열,905.0,17.95,1.9834254143646406
2010,한양대학교(ERICA) _분교,인문사회계열,4825.0,92.723,1.921720207253886
2010,한양대학교(ERICA) _분교,자연과학계열,1335.0,35.914,2.690187265917603
2010,한일장신대학교,예체능계열,72.0,1.992,2.7666666666666666
2010,협성대학교,공학계열,876.0,56.93000000000001,6.498858447488585
2010,협성대학교,예체능계열,1065.0,86.649,8.136056338028169
2010,협성대학교,인문사회계열,987.0,72.87700000000001,7.383687943262412
2010,협성대학교,자연과학계열,186.0,15.066,8.1
2010,호남대학교,공학계열,2346.0,195.214,8.321142369991474
2010,호남대학교,예체능계열,1443.0,146.195,10.131323631323632
2010,호남대학교,인문사회계열,3587.0,271.852,7.578812378031781
2010,호남신학대학교,예체능계열,231.0,15.939000000000002,6.9
2010,호서대학교,공학계열,4784.0,312.40999999999997,6.530309364548495
2010,호서대학교,예체능계열,1990.0,148.226,7.448542713567839
2010,호서대학교,인문사회계열,3701.0,239.427,6.4692515536341535
2010,호서대학교,자연과학계열,1429.0,85.834,6.006578026592023
2010,호원대학교,공학계열,871.0,81.819,9.393685419058553
2010,호원대학교,예체능계열,443.0,7.9,1.783295711060948
2010,호원대학교,인문사회계열,2021.0,125.302,6.200000000000001
2010,홍익대학교,공학계열,7134.0,176.172,2.4694701429772916
2010,홍익대학교,예체능계열,777.0,6.992000000000001,0.8998712998713
2010,홍익대학교,인문사회계열,5373.0,145.299,2.704243439419319
2010,홍익대학교,자연과학계열,327.0,10.137,3.1
2010,화성의과학대학교,공학계열,53.0,3.9749999999999996,7.5
2010,화성의과학대학교,예체능계열,118.0,9.010000000000002,7.6355932203389845
2010,화성의과학대학교,인문사회계열,317.0,34.028000000000006,10.734384858044166
2011,가천대학교,공학계열,5476.0,178.74800000000002,3.264207450693937
2011,가천대학교,예체능계열,546.0,20.028,3.668131868131868
2011,가천대학교,의학계열,121.0,0.0,0.0
2011,가천대학교,인문사회계열,5038.0,135.462,2.6888050813815005
2011,가천대학교,자연과학계열,1983.0,78.98,3.9828542612203734
2011,가톨릭관동대학교,공학계열,2017.0,112.37400000000001,5.571343579573624
2011,가톨릭관동대학교,예체능계열,900.0,56.102000000000004,6.233555555555556
2011,가톨릭관동대학교,의학계열,237.0,1.8960000000000001,0.8
2011,가톨릭관동대학교,인문사회계열,7199.0,302.956,4.208306709265177
2011,가톨릭관동대학교,자연과학계열,204.0,7.956,3.9
2011,가톨릭꽃동네대학교,공학계열,181.0,1.086,0.6
2011,가톨릭꽃동네대학교,인문사회계열,448.0,14.784,3.3000000000000003
2011,가톨릭대학교,공학계열,1056.0,30.051000000000002,2.8457386363636363
2011,가톨릭대학교,예체능계열,270.0,12.96,4.8
2011,가톨릭대학교,인문사회계열,4786.0,130.934,2.7357709987463434
2011,가톨릭대학교,자연과학계열,1238.0,36.037,2.910904684975767
2011,가톨릭대학교 _제2캠퍼스,의학계열,246.0,0.984,0.4
2011,감리교신학대학교,인문사회계열,371.0,1.02,0.2749326145552561
2011,강남대학교,공학계열,1955.0,113.82900000000001,5.822455242966752
2011,강남대학교,예체능계열,809.0,54.892,6.785166872682325
2011,강남대학교,인문사회계열,3668.0,176.106,4.801145038167939
2011,강남대학교,자연과학계열,92.0,11.96,13.0
2011,강서대학교,예체능계열,222.0,25.973999999999997,11.699999999999998
2011,강서대학교,인문사회계열,450.0,38.124,8.472
2011,강원대학교,공학계열,4869.0,166.423,3.4180119120969397
2011,강원대학교,예체능계열,745.0,28.888,3.8775838926174497
2011,강원대학교,의학계열,179.0,1.9669999999999999,1.0988826815642456
2011,강원대학교,인문사회계열,7294.0,204.418,2.8025500411296957
2011,강원대학교,자연과학계열,2600.0,116.16,4.467692307692308
2011,강원대학교 _제2캠퍼스,공학계열,3956.0,201.615,5.096435793731042
2011,강원대학교 _제2캠퍼스,예체능계열,373.0,28.137,7.543431635388741
2011,강원대학교 _제2캠퍼스,인문사회계열,1851.0,85.838,4.637385197190707
2011,강원대학교 _제2캠퍼스,자연과학계열,458.0,31.96,6.978165938864629
2011,건국대학교,공학계열,5810.0,159.814,2.750671256454389
2011,건국대학교,예체능계열,1516.0,32.786,2.162664907651715
2011,건국대학교,의학계열,381.0,3.048,0.8
2011,건국대학교,인문사회계열,8205.0,92.858,1.1317245581962219
2011,건국대학교,자연과학계열,2525.0,95.895,3.797821782178218
2011,건국대학교(글로컬) _분교,공학계열,1616.0,70.431,4.358353960396039
2011,건국대학교(글로컬) _분교,예체능계열,840.0,16.806,2.000714285714286
2011,건국대학교(글로컬) _분교,의학계열,657.0,13.797,2.1
2011,건국대학교(글로컬) _분교,인문사회계열,3421.0,83.849,2.4510084770534935
2011,건국대학교(글로컬) _분교,자연과학계열,931.0,31.078000000000003,3.338131041890441
2011,건양대학교,공학계열,2121.0,128.989,6.081518151815182
2011,건양대학교,예체능계열,174.0,9.918000000000001,5.700000000000001
2011,건양대학교,인문사회계열,2800.0,139.764,4.991571428571429
2011,건양대학교,자연과학계열,228.0,15.96,7.000000000000001
2011,건양대학교 _제2캠퍼스,의학계열,236.0,0.9440000000000001,0.4
2011,경기대학교,공학계열,4551.0,174.857,3.842166556800703
2011,경기대학교,예체능계열,606.0,20.114,3.3191419141914196
2011,경기대학교,인문사회계열,4685.0,126.528,2.7007043756670224
2011,경기대학교,자연과학계열,1278.0,40.032000000000004,3.1323943661971834
2011,경기대학교 _제2캠퍼스,공학계열,120.0,2.959,2.4658333333333333
2011,경기대학교 _제2캠퍼스,예체능계열,133.0,2.947,2.2157894736842105
2011,경기대학교 _제2캠퍼스,인문사회계열,1388.0,42.137,3.035806916426513
2011,경남대학교,공학계열,4803.0,358.044,7.454590880699563
2011,경남대학교,예체능계열,452.0,31.964,7.071681415929203
2011,경남대학교,인문사회계열,9973.0,489.69800000000004,4.910237641632407
2011,경남대학교,자연과학계열,772.0,35.884,4.648186528497409
2011,경동대학교,공학계열,448.0,44.800000000000004,10.0
2011,경동대학교,예체능계열,183.0,14.091,7.7
2011,경동대학교,인문사회계열,2581.0,183.23000000000002,7.099186361875242
2011,경동대학교,자연과학계열,242.0,15.004,6.2
2011,경북대학교,공학계열,8151.0,163.796,2.0095203042571463
2011,경북대학교,예체능계열,529.0,11.044,2.0877126654064275
2011,경북대학교,의학계열,273.0,4.095,1.5
2011,경북대학교,인문사회계열,6975.0,102.671,1.4719856630824373
2011,경북대학교,자연과학계열,4389.0,100.342,2.286215538847118
2011,경상국립대학교,공학계열,6374.0,195.666,3.0697521179792906
2011,경상국립대학교,예체능계열,110.0,4.97,4.518181818181818
2011,경상국립대학교,의학계열,237.0,9.954,4.2
2011,경상국립대학교,인문사회계열,5725.0,116.645,2.037467248908297
2011,경상국립대학교,자연과학계열,3377.0,118.029,3.4950843944329284
2011,경성대학교,공학계열,3693.0,191.169,5.176523151909017
2011,경성대학교,예체능계열,2356.0,155.816,6.613582342954159
2011,경성대학교,의학계열,166.0,9.959999999999999,6.0
2011,경성대학교,인문사회계열,6165.0,224.978,3.649278183292782
2011,경성대학교,자연과학계열,1800.0,107.324,5.962444444444444
2011,경인교육대학교,인문사회계열,1990.0,39.561,1.9879899497487437
2011,경일대학교,공학계열,2617.0,190.234,7.269163163928162
2011,경일대학교,예체능계열,758.0,45.875,6.052110817941952
2011,경일대학교,인문사회계열,1476.0,115.90599999999999,7.8527100271002706
2011,경일대학교,자연과학계열,161.0,9.015999999999998,5.599999999999999
2011,경희대학교,공학계열,582.0,7.828,1.3450171821305843
2011,경희대학교,예체능계열,580.0,10.011000000000001,1.726034482758621
2011,경희대학교,의학계열,524.0,2.98,0.5687022900763359
