기준연도,학교명,대학자체대계열,재적학생,중도탈락학생,중도탈락비율(%),학교명_정규화
2012.0,한양대학교,예체능계열,1945.0,51,2.62,한양대학교
2012.0,한양대학교,의학계열,251.0,0,0.0,한양대학교
2012.0,한양대학교,인문사회계열,8850.0,147,1.66,한양대학교
2012.0,한양대학교,자연과학계열,2238.0,92,4.11,한양대학교
2012.0,한양대학교(ERICA) _분교,공학계열,5251.0,115,2.19,한양대학교(ERICA) _분교
2012.0,한양대학교(ERICA) _분교,예체능계열,1897.0,30,1.58,한양대학교(ERICA) _분교
2012.0,한양대학교(ERICA) _분교,인문사회계열,5280.0,90,1.7,한양대학교(ERICA) _분교
2012.0,한양대학교(ERICA) _분교,자연과학계열,1042.0,23,2.21,한양대학교(ERICA) _분교
2012.0,한일장신대학교,예체능계열,154.0,24,15.58,한일장신대학교
2012.0,한일장신대학교,인문사회계열,1055.0,82,7.77,한일장신대학교
2012.0,협성대학교,공학계열,612.0,46,7.52,협성대학교
2012.0,협성대학교,예체능계열,1403.0,110,7.84,협성대학교
2012.0,협성대학교,인문사회계열,3825.0,289,7.56,협성대학교
2012.0,호남대학교,공학계열,2634.0,229,8.69,호남대학교
2012.0,호남대학교,예체능계열,1727.0,161,9.32,호남대학교
2012.0,호남대학교,인문사회계열,4797.0,400,8.34,호남대학교
2012.0,호남대학교,자연과학계열,916.0,41,4.48,호남대학교
2012.0,호남신학대학교,예체능계열,250.0,16,6.4,호남신학대학교
2012.0,호남신학대학교,인문사회계열,496.0,27,5.44,호남신학대학교
2012.0,호서대학교,공학계열,8385.0,375,4.47,호서대학교
2012.0,호서대학교,예체능계열,2058.0,152,7.39,호서대학교
2012.0,호서대학교,인문사회계열,6455.0,318,4.93,호서대학교
2012.0,호서대학교,자연과학계열,1510.0,50,3.31,호서대학교
2012.0,호원대학교,공학계열,1585.0,135,8.52,호원대학교
2012.0,호원대학교,예체능계열,1412.0,95,6.73,호원대학교
2012.0,호원대학교,인문사회계열,2379.0,194,8.15,호원대학교
2012.0,호원대학교,자연과학계열,899.0,44,4.89,호원대학교
2012.0,홍익대학교,공학계열,7480.0,232,3.1,홍익대학교
2012.0,홍익대학교,예체능계열,3261.0,42,1.29,홍익대학교
2012.0,홍익대학교,인문사회계열,6152.0,164,2.67,홍익대학교
2012.0,홍익대학교,자연과학계열,251.0,5,1.99,홍익대학교
2012.0,화성의과학대학교,공학계열,140.0,4,2.86,화성의과학대학교
2012.0,화성의과학대학교,예체능계열,196.0,12,6.12,화성의과학대학교
2012.0,화성의과학대학교,인문사회계열,792.0,43,5.43,화성의과학대학교
2012.0,화성의과학대학교,자연과학계열,191.0,8,4.19,화성의과학대학교
2013.0,가천대학교,공학계열,8397.0,257,3.06,가천대학교
2013.0,가천대학교,예체능계열,2695.0,128,4.75,가천대학교
2013.0,가천대학교,의학계열,115.0,1,0.87,가천대학교
2013.0,가천대학교,인문사회계열,9190.0,254,2.76,가천대학교
2013.0,가천대학교,자연과학계열,3939.0,77,1.95,가천대학교
2013.0,가톨릭관동대학교,공학계열,2647.0,136,5.14,가톨릭관동대학교
2013.0,가톨릭관동대학교,예체능계열,2097.0,125,5.96,가톨릭관동대학교
2013.0,가톨릭관동대학교,의학계열,234.0,0,0.0,가톨릭관동대학교
2013.0,가톨릭관동대학교,인문사회계열,9494.0,425,4.48,가톨릭관동대학교
2013.0,가톨릭관동대학교,자연과학계열,827.0,24,2.9,가톨릭관동대학교
2013.0,가톨릭꽃동네대학교,인문사회계열,454.0,20,4.41,가톨릭꽃동네대학교
2013.0,가톨릭꽃동네대학교,자연과학계열,196.0,3,1.53,가톨릭꽃동네대학교
2013.0,가톨릭대학교,공학계열,2160.0,75,3.47,가톨릭대학교
2013.0,가톨릭대학교,예체능계열,289.0,13,4.5,가톨릭대학교
2013.0,가톨릭대학교,인문사회계열,6136.0,191,3.11,가톨릭대학교
2013.0,가톨릭대학교,자연과학계열,1982.0,71,3.58,가톨릭대학교
2013.0,가톨릭대학교 _제2캠퍼스,의학계열,88.0,1,1.14,가톨릭대학교 _제2캠퍼스
2013.0,가톨릭대학교 _제2캠퍼스,자연과학계열,413.0,6,1.45,가톨릭대학교 _제2캠퍼스
2013.0,가톨릭대학교 _제3캠퍼스,인문사회계열,337.0,14,4.15,가톨릭대학교 _제3캠퍼스
2013.0,감리교신학대학교,인문사회계열,1231.0,37,3.01,감리교신학대학교
2013.0,강남대학교,공학계열,1515.0,88,5.81,강남대학교
2013.0,강남대학교,예체능계열,997.0,58,5.82,강남대학교
2013.0,강남대학교,인문사회계열,6545.0,235,3.59,강남대학교
2013.0,강서대학교,예체능계열,187.0,22,11.76,강서대학교
2013.0,강서대학교,인문사회계열,1367.0,87,6.36,강서대학교
2013.0,강원대학교,공학계열,5754.0,165,2.87,강원대학교
2013.0,강원대학교,예체능계열,1055.0,37,3.51,강원대학교
2013.0,강원대학교,의학계열,163.0,3,1.84,강원대학교
2013.0,강원대학교,인문사회계열,8083.0,180,2.23,강원대학교
2013.0,강원대학교,자연과학계열,7501.0,205,2.73,강원대학교
2013.0,강원대학교 _제2캠퍼스,공학계열,6122.0,277,4.52,강원대학교 _제2캠퍼스
2013.0,강원대학교 _제2캠퍼스,예체능계열,1217.0,46,3.78,강원대학교 _제2캠퍼스
2013.0,강원대학교 _제2캠퍼스,인문사회계열,1746.0,64,3.67,강원대학교 _제2캠퍼스
2013.0,강원대학교 _제2캠퍼스,자연과학계열,1907.0,46,2.41,강원대학교 _제2캠퍼스
2013.0,건국대학교,공학계열,6943.0,167,2.41,건국대학교
2013.0,건국대학교,예체능계열,2622.0,50,1.91,건국대학교
2013.0,건국대학교,의학계열,379.0,2,0.53,건국대학교
2013.0,건국대학교,인문사회계열,10806.0,170,1.57,건국대학교
2013.0,건국대학교,자연과학계열,3387.0,113,3.34,건국대학교
2013.0,건국대학교(글로컬) _분교,공학계열,2172.0,74,3.41,건국대학교(글로컬) _분교
2013.0,건국대학교(글로컬) _분교,예체능계열,2410.0,108,4.48,건국대학교(글로컬) _분교
2013.0,건국대학교(글로컬) _분교,인문사회계열,5852.0,253,4.32,건국대학교(글로컬) _분교
2013.0,건국대학교(글로컬) _분교,자연과학계열,1982.0,72,3.63,건국대학교(글로컬) _분교
2013.0,건양대학교,공학계열,2654.0,187,7.05,건양대학교
2013.0,건양대학교,예체능계열,370.0,19,5.14,건양대학교
2013.0,건양대학교,인문사회계열,4344.0,244,5.62,건양대학교
2013.0,건양대학교,자연과학계열,718.0,43,5.99,건양대학교
2013.0,건양대학교 _제2캠퍼스,의학계열,241.0,4,1.66,건양대학교 _제2캠퍼스
2013.0,건양대학교 _제2캠퍼스,인문사회계열,285.0,8,2.81,건양대학교 _제2캠퍼스
2013.0,건양대학교 _제2캠퍼스,자연과학계열,1916.0,32,1.67,건양대학교 _제2캠퍼스
2013.0,경기대학교,공학계열,4817.0,150,3.11,경기대학교
2013.0,경기대학교,예체능계열,2151.0,78,3.63,경기대학교
2013.0,경기대학교,인문사회계열,8779.0,231,2.63,경기대학교
2013.0,경기대학교,자연과학계열,1723.0,59,3.42,경기대학교
2013.0,경기대학교 _제2캠퍼스,예체능계열,699.0,28,4.01,경기대학교 _제2캠퍼스
2013.0,경기대학교 _제2캠퍼스,인문사회계열,1793.0,46,2.57,경기대학교 _제2캠퍼스
2013.0,경남과학기술대학교,공학계열,1470.0,73,4.97,경상국립대학교
2013.0,경남과학기술대학교,예체능계열,93.0,6,6.45,경상국립대학교
2013.0,경남과학기술대학교,인문사회계열,734.0,30,4.09,경상국립대학교
2013.0,경남과학기술대학교,자연과학계열,871.0,29,3.33,경상국립대학교
2013.0,경남대학교,공학계열,5784.0,358,6.19,경남대학교
2013.0,경남대학교,예체능계열,1427.0,63,4.41,경남대학교
2013.0,경남대학교,인문사회계열,10760.0,526,4.89,경남대학교
2013.0,경남대학교,자연과학계열,1846.0,63,3.41,경남대학교
2013.0,경동대학교,공학계열,769.0,55,7.15,경동대학교
2013.0,경동대학교,예체능계열,154.0,22,14.29,경동대학교
2013.0,경동대학교,인문사회계열,2692.0,218,8.1,경동대학교
2013.0,경동대학교,자연과학계열,1366.0,52,3.81,경동대학교
2013.0,경북대학교,공학계열,12089.0,376,3.11,경북대학교
2013.0,경북대학교,예체능계열,1492.0,61,4.09,경북대학교
2013.0,경북대학교,의학계열,269.0,4,1.49,경북대학교
2013.0,경북대학교,인문사회계열,10897.0,192,1.76,경북대학교
2013.0,경북대학교,자연과학계열,9009.0,230,2.55,경북대학교
2013.0,경상국립대학교,공학계열,7211.0,210,2.91,경상국립대학교
2013.0,경상국립대학교,예체능계열,351.0,3,0.85,경상국립대학교
2013.0,경상국립대학교,의학계열,256.0,2,0.78,경상국립대학교
2013.0,경상국립대학교,인문사회계열,7510.0,165,2.2,경상국립대학교
2013.0,경상국립대학교,자연과학계열,6081.0,152,2.5,경상국립대학교
2013.0,경성대학교,공학계열,4395.0,213,4.85,경성대학교
2013.0,경성대학교,예체능계열,3049.0,185,6.07,경성대학교
2013.0,경성대학교,인문사회계열,9873.0,405,4.1,경성대학교
2013.0,경성대학교,자연과학계열,1986.0,88,4.43,경성대학교
2013.0,경인교육대학교,예체능계열,192.0,2,1.04,경인교육대학교
2013.0,경인교육대학교,인문사회계열,542.0,8,1.48,경인교육대학교
2013.0,경인교육대학교,자연과학계열,327.0,1,0.31,경인교육대학교
2013.0,경일대학교,공학계열,5004.0,401,8.01,경일대학교
2013.0,경일대학교,예체능계열,1328.0,76,5.72,경일대학교
2013.0,경일대학교,인문사회계열,3124.0,246,7.87,경일대학교
2013.0,경일대학교,자연과학계열,361.0,5,1.39,경일대학교
2013.0,경희대학교,공학계열,8100.0,177,2.19,경희대학교
2013.0,경희대학교,예체능계열,4528.0,113,2.5,경희대학교
2013.0,경희대학교,의학계열,450.0,3,0.67,경희대학교
2013.0,경희대학교,인문사회계열,16065.0,264,1.64,경희대학교
2013.0,경희대학교,자연과학계열,5383.0,165,3.07,경희대학교
2013.0,계명대학교,공학계열,5997.0,288,4.8,계명대학교
2013.0,계명대학교,예체능계열,5056.0,241,4.77,계명대학교
2013.0,계명대학교,의학계열,312.0,3,0.96,계명대학교
2013.0,계명대학교,인문사회계열,16793.0,601,3.58,계명대학교
2013.0,계명대학교,자연과학계열,3694.0,121,3.28,계명대학교
2013.0,고려대학교,공학계열,6109.0,110,1.8,고려대학교
2013.0,고려대학교,예체능계열,1259.0,18,1.43,고려대학교
2013.0,고려대학교,의학계열,251.0,2,0.8,고려대학교
2013.0,고려대학교,인문사회계열,13500.0,112,0.83,고려대학교
2013.0,고려대학교,자연과학계열,6441.0,181,2.81,고려대학교
2013.0,고려대학교(세종) _분교,공학계열,2765.0,96,3.47,고려대학교(세종) _분교
2013.0,고려대학교(세종) _분교,예체능계열,829.0,27,3.26,고려대학교(세종) _분교
2013.0,고려대학교(세종) _분교,인문사회계열,5711.0,149,2.61,고려대학교(세종) _분교
2013.0,고려대학교(세종) _분교,자연과학계열,1354.0,50,3.69,고려대학교(세종) _분교
2013.0,고신대학교,공학계열,239.0,31,12.97,고신대학교
2013.0,고신대학교,예체능계열,535.0,53,9.91,고신대학교
2013.0,고신대학교,의학계열,304.0,0,0.0,고신대학교
2013.0,고신대학교,인문사회계열,3067.0,188,6.13,고신대학교
2013.0,고신대학교,자연과학계열,1436.0,76,5.29,고신대학교
2013.0,공주교육대학교,예체능계열,357.0,1,0.28,공주교육대학교
2013.0,공주교육대학교,인문사회계열,840.0,4,0.48,공주교육대학교
2013.0,공주교육대학교,자연과학계열,542.0,3,0.55,공주교육대학교
2013.0,광신대학교,예체능계열,111.0,17,15.32,광신대학교
2013.0,광신대학교,인문사회계열,438.0,26,5.94,광신대학교
2013.0,광운대학교,공학계열,6847.0,167,2.44,광운대학교
2013.0,광운대학교,예체능계열,214.0,0,0.0,광운대학교
2013.0,광운대학교,인문사회계열,5251.0,130,2.48,광운대학교
2013.0,광운대학교,자연과학계열,1042.0,40,3.84,광운대학교
2013.0,광주가톨릭대학교,인문사회계열,129.0,5,3.88,광주가톨릭대학교
2013.0,광주과학기술원,공학계열,28.0,0,0.0,광주과학기술원
2013.0,광주과학기술원,인문사회계열,223.0,10,4.48,광주과학기술원
2013.0,광주과학기술원,자연과학계열,142.0,13,9.15,광주과학기술원
2013.0,광주교육대학교,예체능계열,387.0,3,0.78,광주교육대학교
2013.0,광주교육대학교,인문사회계열,688.0,4,0.58,광주교육대학교
2013.0,광주교육대학교,자연과학계열,522.0,2,0.38,광주교육대학교
2013.0,광주대학교,공학계열,1435.0,139,9.69,광주대학교
2013.0,광주대학교,예체능계열,1389.0,140,10.08,광주대학교
2013.0,광주대학교,인문사회계열,5859.0,527,8.99,광주대학교
2013.0,광주대학교,자연과학계열,940.0,46,4.89,광주대학교
2013.0,광주여자대학교,예체능계열,206.0,9,4.37,광주여자대학교
2013.0,광주여자대학교,인문사회계열,2097.0,79,3.77,광주여자대학교
2013.0,광주여자대학교,자연과학계열,2072.0,92,4.44,광주여자대학교
2013.0,국립강릉원주대학교,공학계열,2067.0,92,4.45,국립강릉원주대학교
2013.0,국립강릉원주대학교,예체능계열,583.0,38,6.52,국립강릉원주대학교
2013.0,국립강릉원주대학교,의학계열,158.0,0,0.0,국립강릉원주대학교
2013.0,국립강릉원주대학교,인문사회계열,3627.0,162,4.47,국립강릉원주대학교
2013.0,국립강릉원주대학교,자연과학계열,2585.0,124,4.8,국립강릉원주대학교
2013.0,국립강릉원주대학교 _제2캠퍼스,공학계열,1836.0,96,5.23,국립강릉원주대학교 _제2캠퍼스
2013.0,국립강릉원주대학교 _제2캠퍼스,예체능계열,415.0,23,5.54,국립강릉원주대학교 _제2캠퍼스
2013.0,국립강릉원주대학교 _제2캠퍼스,인문사회계열,441.0,27,6.12,국립강릉원주대학교 _제2캠퍼스
2013.0,국립강릉원주대학교 _제2캠퍼스,자연과학계열,345.0,3,0.87,국립강릉원주대학교 _제2캠퍼스
2013.0,국립경국대학교,공학계열,3631.0,170,4.68,국립경국대학교
2013.0,국립경국대학교,예체능계열,616.0,57,9.25,국립경국대학교
2013.0,국립경국대학교,인문사회계열,3581.0,112,3.13,국립경국대학교
2013.0,국립경국대학교,자연과학계열,2570.0,108,4.2,국립경국대학교
2013.0,국립공주대학교,공학계열,6844.0,266,3.89,국립공주대학교
2013.0,국립공주대학교,예체능계열,1625.0,53,3.26,국립공주대학교
2013.0,국립공주대학교,인문사회계열,5388.0,127,2.36,국립공주대학교
2013.0,국립공주대학교,자연과학계열,4648.0,106,2.28,국립공주대학교
2013.0,국립군산대학교,공학계열,5323.0,320,6.01,국립군산대학교
2013.0,국립군산대학교,예체능계열,618.0,39,6.31,국립군산대학교
2013.0,국립군산대학교,인문사회계열,3371.0,200,5.93,국립군산대학교
2013.0,국립군산대학교,자연과학계열,2579.0,151,5.85,국립군산대학교
2013.0,국립금오공과대학교,공학계열,9286.0,253,2.72,국립금오공과대학교
2013.0,국립금오공과대학교,인문사회계열,369.0,6,1.63,국립금오공과대학교
2013.0,국립금오공과대학교,자연과학계열,358.0,13,3.63,국립금오공과대학교
2013.0,국립목포대학교,공학계열,3774.0,233,6.17,국립목포대학교
2013.0,국립목포대학교,예체능계열,606.0,35,5.78,국립목포대학교
2013.0,국립목포대학교,인문사회계열,4734.0,167,3.53,국립목포대학교
2013.0,국립목포대학교,자연과학계열,2497.0,110,4.41,국립목포대학교
2013.0,국립목포해양대학교,공학계열,3097.0,122,3.94,국립목포해양대학교
2013.0,국립부경대학교,공학계열,13064.0,383,2.93,국립부경대학교
2013.0,국립부경대학교,예체능계열,725.0,16,2.21,국립부경대학교
2013.0,국립부경대학교,인문사회계열,7669.0,235,3.06,국립부경대학교
2013.0,국립부경대학교,자연과학계열,3624.0,125,3.45,국립부경대학교
2013.0,국립순천대학교,공학계열,3406.0,296,8.69,국립순천대학교
2013.0,국립순천대학교,예체능계열,953.0,48,5.04,국립순천대학교
2013.0,국립순천대학교,인문사회계열,4162.0,219,5.26,국립순천대학교
2013.0,국립순천대학교,자연과학계열,2587.0,140,5.41,국립순천대학교
2013.0,국립창원대학교,공학계열,4866.0,164,3.37,국립창원대학교
2013.0,국립창원대학교,예체능계열,692.0,56,8.09,국립창원대학교
2013.0,국립창원대학교,인문사회계열,5180.0,162,3.13,국립창원대학교
2013.0,국립창원대학교,자연과학계열,1598.0,57,3.57,국립창원대학교
2013.0,국립한국교통대학교,공학계열,5967.0,165,2.77,국립한국교통대학교
2013.0,국립한국교통대학교,예체능계열,471.0,24,5.1,국립한국교통대학교
2013.0,국립한국교통대학교,인문사회계열,2199.0,43,1.96,국립한국교통대학교
2013.0,국립한국교통대학교,자연과학계열,918.0,30,3.27,국립한국교통대학교
2013.0,국립한국해양대학교,공학계열,5725.0,164,2.86,국립한국해양대학교
2013.0,국립한국해양대학교,예체능계열,148.0,9,6.08,국립한국해양대학교
2013.0,국립한국해양대학교,인문사회계열,2543.0,70,2.75,국립한국해양대학교
2013.0,국립한국해양대학교,자연과학계열,560.0,13,2.32,국립한국해양대학교
2013.0,국민대학교,공학계열,5509.0,138,2.5,국민대학교
2013.0,국민대학교,예체능계열,3267.0,91,2.79,국민대학교
2013.0,국민대학교,인문사회계열,10373.0,297,2.86,국민대학교
2013.0,국민대학교,자연과학계열,2162.0,55,2.54,국민대학교
2013.0,극동대학교,공학계열,937.0,76,8.11,극동대학교
2013.0,극동대학교,예체능계열,1299.0,129,9.93,극동대학교
2013.0,극동대학교,인문사회계열,2865.0,249,8.69,극동대학교
2013.0,극동대학교,자연과학계열,1218.0,37,3.04,극동대학교
2013.0,금강대학교,인문사회계열,608.0,22,3.62,금강대학교
2013.0,김천대학교,공학계열,175.0,3,1.71,김천대학교
2013.0,김천대학교,예체능계열,101.0,9,8.91,김천대학교
2013.0,김천대학교,인문사회계열,1513.0,88,5.82,김천대학교
2013.0,김천대학교,자연과학계열,2448.0,76,3.1,김천대학교
2013.0,나사렛대학교,공학계열,328.0,25,7.62,나사렛대학교
2013.0,나사렛대학교,예체능계열,1221.0,69,5.65,나사렛대학교
2013.0,나사렛대학교,인문사회계열,5168.0,229,4.43,나사렛대학교
2013.0,나사렛대학교,자연과학계열,1195.0,56,4.69,나사렛대학교
2013.0,남부대학교,공학계열,452.0,38,8.41,남부대학교
2013.0,남부대학교,예체능계열,677.0,84,12.41,남부대학교
2013.0,남부대학교,인문사회계열,1096.0,96,8.76,남부대학교
2013.0,남부대학교,자연과학계열,1894.0,148,7.81,남부대학교
2013.0,단국대학교,공학계열,4984.0,70,1.4,단국대학교
2013.0,단국대학교,예체능계열,2198.0,31,1.41,단국대학교
2013.0,단국대학교,인문사회계열,8547.0,143,1.67,단국대학교
2013.0,단국대학교,자연과학계열,1489.0,29,1.95,단국대학교
2013.0,대구가톨릭대학교,공학계열,3778.0,183,4.84,대구가톨릭대학교
2013.0,대구가톨릭대학교,예체능계열,2149.0,126,5.86,대구가톨릭대학교
2013.0,대구가톨릭대학교,의학계열,428.0,11,2.57,대구가톨릭대학교
2013.0,대구가톨릭대학교,인문사회계열,8809.0,355,4.03,대구가톨릭대학교
2013.0,대구가톨릭대학교,자연과학계열,3989.0,123,3.08,대구가톨릭대학교
2013.0,대구교육대학교,예체능계열,385.0,2,0.52,대구교육대학교
2013.0,대구교육대학교,인문사회계열,914.0,7,0.77,대구교육대학교
2013.0,대구교육대학교,자연과학계열,588.0,3,0.51,대구교육대학교
2013.0,대구대학교,공학계열,6923.0,406,5.86,대구대학교
2013.0,대구대학교,예체능계열,1979.0,99,5.0,대구대학교
2013.0,대구대학교,의학계열,200.0,11,5.5,대구대학교
2013.0,대구대학교,인문사회계열,13963.0,515,3.69,대구대학교
2013.0,대구대학교,자연과학계열,4969.0,198,3.98,대구대학교
2013.0,대구예술대학교,예체능계열,1711.0,195,11.4,대구예술대학교
2013.0,대구예술대학교,인문사회계열,341.0,27,7.92,대구예술대학교
2013.0,대구한의대학교,공학계열,1201.0,103,8.58,대구한의대학교
2013.0,대구한의대학교,예체능계열,786.0,77,9.8,대구한의대학교
2013.0,대구한의대학교,의학계열,457.0,2,0.44,대구한의대학교
2013.0,대구한의대학교,인문사회계열,3261.0,204,6.26,대구한의대학교
2013.0,대구한의대학교,자연과학계열,3996.0,194,4.85,대구한의대학교
2013.0,대신대학교,예체능계열,172.0,18,10.47,대신대학교
2013.0,대신대학교,인문사회계열,413.0,24,5.81,대신대학교
2013.0,대전가톨릭대학교,인문사회계열,115.0,3,2.61,대전가톨릭대학교
2013.0,대전대학교,공학계열,3392.0,262,7.72,대전대학교
2013.0,대전대학교,예체능계열,1067.0,134,12.56,대전대학교
2013.0,대전대학교,의학계열,328.0,3,0.91,대전대학교
2013.0,대전대학교,인문사회계열,7435.0,464,6.24,대전대학교
2013.0,대전대학교,자연과학계열,2190.0,84,3.84,대전대학교
2013.0,대전신학대학교,인문사회계열,246.0,33,13.41,대전신학대학교
2013.0,대진대학교,공학계열,3458.0,206,5.96,대진대학교
2013.0,대진대학교,예체능계열,1642.0,116,7.06,대진대학교
2013.0,대진대학교,인문사회계열,4993.0,224,4.49,대진대학교
2013.0,대진대학교,자연과학계열,1078.0,43,3.99,대진대학교
2013.0,덕성여자대학교,공학계열,427.0,16,3.75,덕성여자대학교
2013.0,덕성여자대학교,예체능계열,904.0,47,5.2,덕성여자대학교
2013.0,덕성여자대학교,인문사회계열,4594.0,111,2.42,덕성여자대학교
2013.0,덕성여자대학교,자연과학계열,1638.0,66,4.03,덕성여자대학교
2013.0,동국대학교,공학계열,5441.0,169,3.11,동국대학교
2013.0,동국대학교,예체능계열,1397.0,31,2.22,동국대학교
2013.0,동국대학교,인문사회계열,10774.0,220,2.04,동국대학교
2013.0,동국대학교,자연과학계열,2177.0,79,3.63,동국대학교
2013.0,동국대학교(WISE) _분교,공학계열,2082.0,117,5.62,동국대학교(WISE) _분교
2013.0,동국대학교(WISE) _분교,예체능계열,874.0,56,6.41,동국대학교(WISE) _분교
2013.0,동국대학교(WISE) _분교,의학계열,421.0,1,0.24,동국대학교(WISE) _분교
2013.0,동국대학교(WISE) _분교,인문사회계열,7070.0,394,5.57,동국대학교(WISE) _분교
2013.0,동국대학교(WISE) _분교,자연과학계열,1797.0,98,5.45,동국대학교(WISE) _분교
2013.0,동덕여자대학교,공학계열,550.0,24,4.36,동덕여자대학교
2013.0,동덕여자대학교,예체능계열,2647.0,113,4.27,동덕여자대학교
2013.0,동덕여자대학교,인문사회계열,4576.0,133,2.91,동덕여자대학교
2013.0,동덕여자대학교,자연과학계열,1205.0,31,2.57,동덕여자대학교
2013.0,동명대학교,공학계열,6799.0,538,7.91,동명대학교
2013.0,동명대학교,예체능계열,731.0,75,10.26,동명대학교
2013.0,동명대학교,인문사회계열,4864.0,351,7.22,동명대학교
2013.0,동명대학교,자연과학계열,1122.0,70,6.24,동명대학교
2013.0,동서대학교,공학계열,4301.0,316,7.35,동서대학교
2013.0,동서대학교,예체능계열,2839.0,214,7.54,동서대학교
2013.0,동서대학교,인문사회계열,7449.0,414,5.56,동서대학교
2013.0,동서대학교,자연과학계열,1462.0,54,3.69,동서대학교
2013.0,동신대학교,공학계열,1887.0,194,10.28,동신대학교
2013.0,동신대학교,예체능계열,927.0,134,14.46,동신대학교
2013.0,동신대학교,의학계열,215.0,1,0.47,동신대학교
2013.0,동신대학교,인문사회계열,3993.0,423,10.59,동신대학교
2013.0,동신대학교,자연과학계열,2722.0,146,5.36,동신대학교
2013.0,동아대학교,공학계열,9960.0,282,2.83,동아대학교
2013.0,동아대학교,예체능계열,3018.0,127,4.21,동아대학교
2013.0,동아대학교,의학계열,102.0,2,1.96,동아대학교
2013.0,동아대학교,인문사회계열,12069.0,262,2.17,동아대학교
2013.0,동아대학교,자연과학계열,3355.0,117,3.49,동아대학교
2013.0,동양대학교,공학계열,2774.0,224,8.07,동양대학교
2013.0,동양대학교,예체능계열,653.0,60,9.19,동양대학교
2013.0,동양대학교,인문사회계열,2998.0,205,6.84,동양대학교
2013.0,동양대학교,자연과학계열,196.0,2,1.02,동양대학교
2013.0,동의대학교,공학계열,8655.0,461,5.33,동의대학교
2013.0,동의대학교,예체능계열,1855.0,108,5.82,동의대학교
2013.0,동의대학교,의학계열,200.0,0,0.0,동의대학교
2013.0,동의대학교,인문사회계열,10527.0,472,4.48,동의대학교
2013.0,동의대학교,자연과학계열,2633.0,97,3.68,동의대학교
2013.0,루터대학교,예체능계열,60.0,11,18.33,루터대학교
2013.0,루터대학교,인문사회계열,536.0,55,10.26,루터대학교
2013.0,명지대학교,공학계열,7037.0,235,3.34,명지대학교
2013.0,명지대학교,예체능계열,1986.0,88,4.43,명지대학교
2013.0,명지대학교,인문사회계열,129.0,3,2.33,명지대학교
2013.0,명지대학교,자연과학계열,1504.0,53,3.52,명지대학교
2013.0,명지대학교 _제2캠퍼스,공학계열,462.0,9,1.95,명지대학교 _제2캠퍼스
2013.0,명지대학교 _제2캠퍼스,인문사회계열,10195.0,363,3.56,명지대학교 _제2캠퍼스
2013.0,명지대학교 _제2캠퍼스,자연과학계열,243.0,3,1.23,명지대학교 _제2캠퍼스
2013.0,목원대학교,공학계열,2727.0,171,6.27,목원대학교
2013.0,목원대학교,예체능계열,3052.0,111,3.64,목원대학교
2013.0,목원대학교,인문사회계열,6301.0,346,5.49,목원대학교
2013.0,목원대학교,자연과학계열,1275.0,56,4.39,목원대학교
2013.0,목포가톨릭대학교,인문사회계열,173.0,5,2.89,목포가톨릭대학교
2013.0,목포가톨릭대학교,자연과학계열,432.0,7,1.62,목포가톨릭대학교
2013.0,배재대학교,공학계열,2773.0,280,10.1,배재대학교
2013.0,배재대학교,예체능계열,1265.0,125,9.88,배재대학교
2013.0,배재대학교,인문사회계열,7330.0,570,7.78,배재대학교
2013.0,배재대학교,자연과학계열,1716.0,144,8.39,배재대학교
2013.0,백석대학교,공학계열,2022.0,127,6.28,백석대학교
2013.0,백석대학교,예체능계열,3365.0,184,5.47,백석대학교
2013.0,백석대학교,인문사회계열,11888.0,532,4.48,백석대학교
2013.0,백석대학교,자연과학계열,1276.0,40,3.13,백석대학교
2013.0,부산가톨릭대학교,공학계열,583.0,41,7.03,부산가톨릭대학교
2013.0,부산가톨릭대학교,인문사회계열,1953.0,91,4.66,부산가톨릭대학교
2013.0,부산가톨릭대학교,자연과학계열,2644.0,84,3.18,부산가톨릭대학교
2013.0,부산교육대학교,예체능계열,393.0,2,0.51,부산교육대학교
2013.0,부산교육대학교,인문사회계열,813.0,2,0.25,부산교육대학교
2013.0,부산교육대학교,자연과학계열,566.0,7,1.24,부산교육대학교
2013.0,부산대학교,공학계열,11079.0,205,1.85,부산대학교
2013.0,부산대학교,예체능계열,1953.0,37,1.89,부산대학교
2013.0,부산대학교,인문사회계열,10359.0,159,1.53,부산대학교
2013.0,부산대학교,자연과학계열,6240.0,156,2.5,부산대학교
2013.0,부산외국어대학교,공학계열,1002.0,63,6.29,부산외국어대학교
2013.0,부산외국어대학교,예체능계열,503.0,41,8.15,부산외국어대학교
2013.0,부산외국어대학교,인문사회계열,11271.0,476,4.22,부산외국어대학교
2013.0,부산외국어대학교,자연과학계열,125.0,11,8.8,부산외국어대학교
2013.0,부산장신대학교,인문사회계열,355.0,22,6.2,부산장신대학교
2013.0,삼육대학교,공학계열,1080.0,44,4.07,삼육대학교
2013.0,삼육대학교,예체능계열,1135.0,59,5.2,삼육대학교
2013.0,삼육대학교,인문사회계열,3032.0,112,3.69,삼육대학교
2013.0,삼육대학교,자연과학계열,2474.0,93,3.76,삼육대학교
2013.0,상명대학교,공학계열,909.0,32,3.52,상명대학교
2013.0,상명대학교,예체능계열,1411.0,59,4.18,상명대학교
2013.0,상명대학교,인문사회계열,4785.0,126,2.63,상명대학교
