기준연도,학교종류,설립구분,지역,상태,학교,계열,학생정원,학생모집정지인원(B),재학생,Unnamed: 10,Unnamed: 11,재학생충원율,정원내 재학생 충원율(%){D/(A-B)}X100,학교_정규화
2021 상,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,공학계열,1369.0,0.0,1149,972,177,83.9,71.0,전남대학교 _제2캠퍼스
2021 하,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,인문ㆍ사회계열,679.0,0.0,544,477,67,80.1,70.3,전남대학교 _제2캠퍼스
2021 하,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,자연과학계열,1006.0,0.0,888,797,91,88.3,79.2,전남대학교 _제2캠퍼스
2021 하,대학교,국립,전남,기존,전남대학교 _제2캠퍼스,공학계열,1369.0,0.0,1242,1058,184,90.7,77.3,전남대학교 _제2캠퍼스
2021 상,대학교,국립,전북,기존,전북대학교,인문ㆍ사회계열,4520.0,0.0,5170,4318,852,114.4,95.5,전북대학교
2021 상,대학교,국립,전북,기존,전북대학교,자연과학계열,4706.0,0.0,4701,4188,513,99.9,89.0,전북대학교
2021 상,대학교,국립,전북,기존,전북대학교,공학계열,4962.0,0.0,5061,4644,417,102.0,93.6,전북대학교
2021 상,대학교,국립,전북,기존,전북대학교,예ㆍ체능계열,650.0,0.0,700,667,33,107.7,102.6,전북대학교
2021 상,대학교,국립,전북,기존,전북대학교,의학계열,832.0,0.0,903,822,81,108.5,98.8,전북대학교
2021 하,대학교,국립,전북,기존,전북대학교,인문ㆍ사회계열,4520.0,0.0,5781,4872,909,127.9,107.8,전북대학교
2021 하,대학교,국립,전북,기존,전북대학교,자연과학계열,4706.0,0.0,5144,4590,554,109.3,97.5,전북대학교
2021 하,대학교,국립,전북,기존,전북대학교,공학계열,4962.0,0.0,5575,5128,447,112.4,103.3,전북대학교
2021 하,대학교,국립,전북,기존,전북대학교,의학계열,832.0,0.0,917,835,82,110.2,100.4,전북대학교
2021 하,대학교,국립,전북,기존,전북대학교,예ㆍ체능계열,650.0,0.0,736,701,35,113.2,107.8,전북대학교
2021 상,교육대학,국립,전북,기존,전주교육대학교,인문ㆍ사회계열,1140.0,0.0,476,454,22,41.8,39.8,전주교육대학교
2021 하,교육대학,국립,전북,기존,전주교육대학교,인문ㆍ사회계열,1140.0,0.0,484,464,20,42.5,40.7,전주교육대학교
2021 상,대학교,사립,전북,기존,전주대학교,인문ㆍ사회계열,4481.0,0.0,5007,4135,872,111.7,92.3,전주대학교
2021 상,대학교,사립,전북,기존,전주대학교,자연과학계열,2024.0,0.0,2074,1830,244,102.5,90.4,전주대학교
2021 상,대학교,사립,전북,기존,전주대학교,공학계열,2426.0,0.0,2280,2048,232,94.0,84.4,전주대학교
2021 상,대학교,사립,전북,기존,전주대학교,예ㆍ체능계열,1207.0,0.0,1225,1105,120,101.5,91.5,전주대학교
2021 하,대학교,사립,전북,기존,전주대학교,공학계열,2426.0,0.0,2441,2190,251,100.6,90.3,전주대학교
2021 하,대학교,사립,전북,기존,전주대학교,예ㆍ체능계열,1207.0,0.0,1351,1221,130,111.9,101.2,전주대학교
2021 하,대학교,사립,전북,기존,전주대학교,자연과학계열,2024.0,0.0,2159,1909,250,106.7,94.3,전주대학교
2021 하,대학교,사립,전북,기존,전주대학교,인문ㆍ사회계열,4481.0,0.0,5388,4478,910,120.2,99.9,전주대학교
2021 상,대학교,국립,제주,기존,제주대학교,인문ㆍ사회계열,3617.0,0.0,3929,3408,521,108.6,94.2,제주대학교
2021 상,대학교,국립,제주,기존,제주대학교,자연과학계열,2554.0,0.0,2524,2331,193,98.8,91.3,제주대학교
2021 상,대학교,국립,제주,기존,제주대학교,공학계열,1559.0,0.0,1554,1417,137,99.7,90.9,제주대학교
2021 상,대학교,국립,제주,기존,제주대학교,예ㆍ체능계열,590.0,0.0,564,550,14,95.6,93.2,제주대학교
2021 상,대학교,국립,제주,기존,제주대학교,의학계열,200.0,0.0,207,180,27,103.5,90.0,제주대학교
2021 하,대학교,국립,제주,기존,제주대학교,공학계열,1559.0,0.0,1743,1586,157,111.8,101.7,제주대학교
2021 하,대학교,국립,제주,기존,제주대학교,예ㆍ체능계열,590.0,0.0,621,605,16,105.3,102.5,제주대학교
2021 하,대학교,국립,제주,기존,제주대학교,자연과학계열,2554.0,0.0,2747,2537,210,107.6,99.3,제주대학교
2021 하,대학교,국립,제주,기존,제주대학교,인문ㆍ사회계열,3617.0,0.0,4367,3805,562,120.7,105.2,제주대학교
2021 하,대학교,국립,제주,기존,제주대학교,의학계열,200.0,0.0,216,185,31,108.0,92.5,제주대학교
2021 상,대학교,사립,광주,기존,조선대학교,인문ㆍ사회계열,6535.0,0.0,6330,5697,633,96.9,87.2,조선대학교
2021 상,대학교,사립,광주,기존,조선대학교,자연과학계열,2923.0,0.0,2724,2625,99,93.2,89.8,조선대학교
2021 상,대학교,사립,광주,기존,조선대학교,공학계열,5859.0,0.0,5841,5264,577,99.7,89.8,조선대학교
2021 상,대학교,사립,광주,기존,조선대학교,예ㆍ체능계열,1985.0,0.0,2000,1890,110,100.8,95.2,조선대학교
2021 상,대학교,사립,광주,기존,조선대학교,의학계열,820.0,0.0,797,586,211,97.2,71.5,조선대학교
2021 하,대학교,사립,광주,기존,조선대학교,공학계열,5859.0,0.0,6200,5564,636,105.8,95.0,조선대학교
2021 하,대학교,사립,광주,기존,조선대학교,예ㆍ체능계열,1985.0,0.0,2073,1957,116,104.4,98.6,조선대학교
2021 하,대학교,사립,광주,기존,조선대학교,자연과학계열,2923.0,0.0,2809,2706,103,96.1,92.6,조선대학교
2021 하,대학교,사립,광주,기존,조선대학교,의학계열,820.0,0.0,809,597,212,98.7,72.8,조선대학교
2021 하,대학교,사립,광주,기존,조선대학교,인문ㆍ사회계열,6535.0,0.0,6886,6173,713,105.4,94.5,조선대학교
2021 상,대학교,사립,충남,기존,중부대학교,인문ㆍ사회계열,3421.0,0.0,3020,2630,390,88.3,76.9,중부대학교
2021 상,대학교,사립,충남,기존,중부대학교,자연과학계열,1086.0,0.0,1104,919,185,101.7,84.6,중부대학교
2021 상,대학교,사립,충남,기존,중부대학교,공학계열,1548.0,0.0,1416,1245,171,91.5,80.4,중부대학교
2021 상,대학교,사립,충남,기존,중부대학교,예ㆍ체능계열,1725.0,0.0,1470,1370,100,85.2,79.4,중부대학교
2021 하,대학교,사립,충남,기존,중부대학교,자연과학계열,1086.0,0.0,1177,961,216,108.4,88.5,중부대학교
2021 하,대학교,사립,충남,기존,중부대학교,인문ㆍ사회계열,3421.0,0.0,3388,2978,410,99.0,87.1,중부대학교
2021 하,대학교,사립,충남,기존,중부대학교,예ㆍ체능계열,1725.0,0.0,1701,1578,123,98.6,91.5,중부대학교
2021 하,대학교,사립,충남,기존,중부대학교,공학계열,1548.0,0.0,1588,1409,179,102.6,91.0,중부대학교
2021 상,대학교,사립,서울,기존,중앙대학교,인문ㆍ사회계열,6502.0,0.0,9582,6218,3364,147.4,95.6,중앙대학교
2021 상,대학교,사립,서울,기존,중앙대학교,자연과학계열,2524.0,0.0,2513,2279,234,99.6,90.3,중앙대학교
2021 상,대학교,사립,서울,기존,중앙대학교,공학계열,3558.0,0.0,3868,3371,497,108.7,94.7,중앙대학교
2021 상,대학교,사립,서울,기존,중앙대학교,예ㆍ체능계열,512.0,0.0,519,496,23,101.4,96.9,중앙대학교
2021 상,대학교,사립,서울,기존,중앙대학교,의학계열,344.0,0.0,354,334,20,102.9,97.1,중앙대학교
2021 하,대학교,사립,서울,기존,중앙대학교,예ㆍ체능계열,512.0,0.0,574,549,25,112.1,107.2,중앙대학교
2021 하,대학교,사립,서울,기존,중앙대학교,공학계열,3558.0,0.0,4346,3782,564,122.1,106.3,중앙대학교
2021 하,대학교,사립,서울,기존,중앙대학교,의학계열,344.0,0.0,364,343,21,105.8,99.7,중앙대학교
2021 하,대학교,사립,서울,기존,중앙대학교,인문ㆍ사회계열,6502.0,0.0,10925,7299,3626,168.0,112.3,중앙대학교
2021 하,대학교,사립,서울,기존,중앙대학교,자연과학계열,2524.0,0.0,2630,2386,244,104.2,94.5,중앙대학교
2021 상,대학교,사립,경기,기존,중앙승가대학교,인문ㆍ사회계열,480.0,0.0,119,119,0,24.8,24.8,중앙승가대학교
2021 하,대학교,사립,경기,기존,중앙승가대학교,인문ㆍ사회계열,480.0,0.0,125,125,0,26.0,26.0,중앙승가대학교
2021 상,대학교,사립,충북,기존,중원대학교,인문ㆍ사회계열,803.0,0.0,773,730,43,96.3,90.9,중원대학교
2021 상,대학교,사립,충북,기존,중원대학교,자연과학계열,1248.0,0.0,1182,1082,100,94.7,86.7,중원대학교
2021 상,대학교,사립,충북,기존,중원대학교,공학계열,1125.0,0.0,953,891,62,84.7,79.2,중원대학교
2021 상,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,599.0,0.0,458,435,23,76.5,72.6,중원대학교
2021 하,대학교,사립,충북,기존,중원대학교,예ㆍ체능계열,599.0,0.0,584,555,29,97.5,92.7,중원대학교
2021 하,대학교,사립,충북,기존,중원대학교,공학계열,1125.0,0.0,1124,1052,72,99.9,93.5,중원대학교
2021 하,대학교,사립,충북,기존,중원대학교,인문ㆍ사회계열,803.0,0.0,951,897,54,118.4,111.7,중원대학교
2021 하,대학교,사립,충북,기존,중원대학교,자연과학계열,1248.0,0.0,1276,1171,105,102.2,93.8,중원대학교
2021 상,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,1276.0,0.0,546,513,33,42.8,40.2,진주교육대학교
2021 하,교육대학,국립,경남,기존,진주교육대학교,인문ㆍ사회계열,1276.0,0.0,558,525,33,43.7,41.1,진주교육대학교
2021 상,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,913.0,0.0,902,867,35,98.8,95.0,차의과학대학교
2021 상,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1103.0,0.0,1160,1045,115,105.2,94.7,차의과학대학교
2021 하,대학교,사립,경기,기존,차의과학대학교,인문ㆍ사회계열,913.0,0.0,1010,975,35,110.6,106.8,차의과학대학교
2021 하,대학교,사립,경기,기존,차의과학대학교,자연과학계열,1103.0,0.0,1218,1095,123,110.4,99.3,차의과학대학교
2021 상,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2502.0,0.0,2648,1920,728,105.8,76.7,청운대학교
2021 상,산업대학,사립,충남,기존,청운대학교,자연과학계열,415.0,0.0,426,363,63,102.7,87.5,청운대학교
2021 상,산업대학,사립,충남,기존,청운대학교,공학계열,1100.0,0.0,1446,1015,431,131.5,92.3,청운대학교
2021 상,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,1017.0,0.0,905,777,128,89.0,76.4,청운대학교
2021 하,산업대학,사립,충남,기존,청운대학교,자연과학계열,415.0,0.0,437,375,62,105.3,90.4,청운대학교
2021 하,산업대학,사립,충남,기존,청운대학교,예ㆍ체능계열,1017.0,0.0,967,832,135,95.1,81.8,청운대학교
2021 하,산업대학,사립,충남,기존,청운대학교,공학계열,1100.0,0.0,1592,1123,469,144.7,102.1,청운대학교
2021 하,산업대학,사립,충남,기존,청운대학교,인문ㆍ사회계열,2502.0,0.0,2807,2074,733,112.2,82.9,청운대학교
2021 상,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144.0,0.0,492,462,30,43.0,40.4,청주교육대학교
2021 하,교육대학,국립,충북,기존,청주교육대학교,인문ㆍ사회계열,1144.0,0.0,495,465,30,43.3,40.6,청주교육대학교
2021 상,대학교,사립,충북,기존,청주대학교,인문ㆍ사회계열,4414.0,0.0,4373,3909,464,99.1,88.6,청주대학교
2021 상,대학교,사립,충북,기존,청주대학교,자연과학계열,1392.0,0.0,1583,1542,41,113.7,110.8,청주대학교
2021 상,대학교,사립,충북,기존,청주대학교,공학계열,3428.0,0.0,2804,2573,231,81.8,75.1,청주대학교
2021 상,대학교,사립,충북,기존,청주대학교,예ㆍ체능계열,1333.0,0.0,1377,1310,67,103.3,98.3,청주대학교
2021 하,대학교,사립,충북,기존,청주대학교,자연과학계열,1392.0,0.0,1626,1582,44,116.8,113.6,청주대학교
