2024년_ [중도탈락 학생 현황 (대학)],,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,단과대학,"학과
(전공)",구분,학과특성,학과상태,"재적학생
(A)",사유별 중도탈락 학생,,,,,,,,,"중도탈락학생비율(%)
(B/A) × 100"
,,,,,,,,,,,,계(B),미등록,미복학,자퇴,학사경고,학생활동,유급제적,재학연한초과,기타,
2023,대학교,사립,서울,기존,서울여자대학교,미술대학,공예학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울여자대학교,미술대학,현대미술과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,경영학과,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,경제학과,주간,일반과정,기존,320,14,0,2,12,0,0,0,0,0,4.4
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,교육심리학과,주간,일반과정,기존,149,6,1,0,5,0,0,0,0,0,4
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,디지털영상전공,주간,일반과정,기존,178,1,0,1,0,0,0,0,0,0,0.6
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,문헌정보학과,주간,일반과정,기존,173,9,0,0,8,1,0,0,0,0,5.2
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,비즈니스커뮤니케이션전공,주간,일반과정,기존,209,3,0,0,3,0,0,0,0,0,1.4
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,사회복지학과,주간,일반과정,기존,282,12,1,1,10,0,0,0,0,0,4.3
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,스포츠운동과학과,주간,일반과정,기존,103,3,0,1,2,0,0,0,0,0,2.9
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,아동학과,주간,일반과정,기존,353,13,0,3,10,0,0,0,0,0,3.7
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,언론영상학부,주간,일반과정,기존,100,14,0,0,14,0,0,0,0,0,14
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,저널리즘전공,주간,일반과정,기존,181,6,2,0,3,0,0,0,0,1,3.3
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,체육학과,주간,일반과정,폐과,62,2,0,1,1,0,0,0,0,0,3.2
2023,대학교,사립,서울,기존,서울여자대학교,사회과학대학,행정학과,주간,일반과정,기존,316,12,0,0,11,1,0,0,0,0,3.8
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,국어국문학과,주간,일반과정,기존,333,17,3,2,12,0,0,0,0,0,5.1
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,기독교학과,주간,일반과정,기존,113,3,0,0,3,0,0,0,0,0,2.7
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,독어독문학과,주간,일반과정,기존,188,6,0,0,6,0,0,0,0,0,3.2
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,불어불문학과,주간,일반과정,기존,158,10,0,0,10,0,0,0,0,0,6.3
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,사학과,주간,일반과정,기존,157,9,1,1,7,0,0,0,0,0,5.7
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,영어영문학과,주간,일반과정,기존,297,22,0,1,20,1,0,0,0,0,7.4
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,일어일문학과,주간,일반과정,기존,239,10,0,0,10,0,0,0,0,0,4.2
2023,대학교,사립,서울,기존,서울여자대학교,인문대학,중어중문학과,주간,일반과정,기존,191,10,1,0,9,0,0,0,0,0,5.2
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,바이오헬스융합학과,주간,일반과정,신설,40,7,0,0,7,0,0,0,0,0,17.5
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,생명환경공학과,주간,일반과정,폐과,1,1,1,0,0,0,0,0,0,0,100
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,생명환경공학전공,주간,일반과정,기존,181,9,1,0,8,0,0,0,0,0,5
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,수학과,주간,일반과정,기존,146,10,0,1,8,1,0,0,0,0,6.8
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,식품공학과,주간,일반과정,폐과,0,1,0,1,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,식품공학전공,주간,일반과정,기존,279,6,0,0,6,0,0,0,0,0,2.2
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,식품영양학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,식품영양학전공,주간,일반과정,기존,94,3,0,1,2,0,0,0,0,0,3.2
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,식품응용시스템학부,주간,일반과정,기존,116,20,0,0,20,0,0,0,0,0,17.2
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,원예생명조경학과,주간,일반과정,기존,277,13,0,0,13,0,0,0,0,0,4.7
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,화학생명환경과학부,주간,일반과정,기존,112,22,1,1,20,0,0,0,0,0,19.6
2023,대학교,사립,서울,기존,서울여자대학교,자연과학대학,화학전공,주간,일반과정,기존,188,9,0,2,7,0,0,0,0,0,4.8
2023,대학교,사립,서울,기존,서울여자대학교,단과대구분없음,자율전공학부(인문사회계열),주간,일반과정,기존,129,17,0,1,16,0,0,0,0,0,13.2
2023,대학교,사립,서울,기존,서울여자대학교,단과대구분없음,자율전공학부(자연계열),주간,일반과정,기존,45,10,1,1,8,0,0,0,0,0,22.2
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,경영학과,주간,일반과정,기존,707,32,1,1,28,2,0,0,0,0,4.5
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,데이터사이언스학과,주간,일반과정,기존,133,14,0,1,13,0,0,0,0,0,10.5
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,디지털미디어학과,주간,일반과정,기존,398,9,1,1,7,0,0,0,0,0,2.3
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,산업디자인학과,주간,일반과정,기존,216,7,0,2,4,1,0,0,0,0,3.2
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,소프트웨어융합학과,주간,일반과정,기존,311,4,1,2,1,0,0,0,0,0,1.3
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,정보보호학과,주간,일반과정,기존,391,6,1,0,5,0,0,0,0,0,1.5
2023,대학교,사립,서울,기존,서울여자대학교,미래산업융합대학,패션산업학과,주간,일반과정,기존,253,6,0,1,5,0,0,0,0,0,2.4
2023,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,공예전공,주간,일반과정,기존,147,5,1,2,2,0,0,0,0,0,3.4
2023,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,시각디자인전공,주간,일반과정,기존,211,2,0,0,2,0,0,0,0,0,0.9
2023,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,첨단미디어디자인전공,주간,일반과정,기존,56,4,0,0,4,0,0,0,0,0,7.1
2023,대학교,사립,서울,기존,서울여자대학교,아트앤디자인스쿨,현대미술전공,주간,일반과정,기존,188,7,1,0,6,0,0,0,0,0,3.7
2023,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,교회음악과,주간,일반과정,기존,45,7,0,3,4,0,0,0,0,0,15.6
2023,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,목회실천학부,주간,일반과정,신설,22,2,0,0,2,0,0,0,0,0,9.1
2023,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,사회복지학과,주간,일반과정,기존,121,13,0,4,9,0,0,0,0,0,10.7
2023,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,사회복지학부,주간,일반과정,신설,26,9,3,0,6,0,0,0,0,0,34.6
2023,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,신학과,주간,일반과정,기존,147,22,1,7,13,0,0,0,0,1,15
2023,대학교,사립,경기,기존,서울장신대학교,단과대구분없음,실용음악과,주간,일반과정,신설,18,1,0,0,1,0,0,0,0,0,5.6
2023,대학교,사립,서울,기존,서울한영대학교,예능대학,공연음악예술학부,주간,일반과정,폐과,10,1,0,0,1,0,0,0,0,0,10
2023,대학교,사립,서울,기존,서울한영대학교,예능대학,음악과,주간,일반과정,폐과,33,11,0,3,8,0,0,0,0,0,33.3
2023,대학교,사립,서울,기존,서울한영대학교,예능대학,음악과(피아노전공),주간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울한영대학교,예능대학,음악예술학부,주간,일반과정,변경,18,11,1,0,10,0,0,0,0,0,61.1
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,글로벌기독학부,주간,일반과정,기존,28,6,1,0,5,0,0,0,0,0,21.4
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,기독교상담학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,기독교아동복지학과,야간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,사회복지상담학과,야간,계약학과,기존,10,2,0,0,2,0,0,0,0,0,20
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,사회복지학과,주간,일반과정,기존,195,13,0,1,12,0,0,0,0,0,6.7
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,상담심리학과,주간,일반과정,폐과,4,2,1,1,0,0,0,0,0,0,50
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,선교영어학과,주간,일반과정,폐과,2,2,0,2,0,0,0,0,0,0,100
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,신학과,주간,일반과정,폐과,45,5,1,1,3,0,0,0,0,0,11.1
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,신학과,야간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,아동복지학과(아동복지학),야간,계약학과,기존,3,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,유아특수재활학과,주간,일반과정,기존,169,17,1,4,12,0,0,0,0,0,10.1
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,재활복지학과,주간,일반과정,기존,135,11,0,2,9,0,0,0,0,0,8.1
2023,대학교,사립,서울,기존,서울한영대학교,인문대학,재활상담심리학과,주간,일반과정,기존,181,21,1,3,17,0,0,0,0,0,11.6
2023,대학교,사립,충북,기존,서원대학교,글로벌경영대학,영어전공,주간,일반과정,폐과,45,7,0,2,4,0,0,0,0,1,15.6
2023,대학교,사립,충북,기존,서원대학교,글로벌경영대학,중국언어문화전공,주간,일반과정,폐과,90,12,0,2,9,1,0,0,0,0,13.3
2023,대학교,사립,충북,기존,서원대학교,글로벌경영대학,한국어교육전공,주간,일반과정,폐과,25,6,0,1,5,0,0,0,0,0,24
2023,대학교,사립,충북,기존,서원대학교,미래대학,경영학전공,주간,일반과정,기존,118,3,0,1,2,0,0,0,0,0,2.5
2023,대학교,사립,충북,기존,서원대학교,미래대학,사회복지학전공,주간,일반과정,기존,139,10,0,1,9,0,0,0,0,0,7.2
2023,대학교,사립,충북,기존,서원대학교,미래대학,생활체육전공,주간,일반과정,변경,21,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충북,기존,서원대학교,미래대학,영유아보육학전공,주간,일반과정,폐과,11,2,0,2,0,0,0,0,0,0,18.2
2023,대학교,사립,충북,기존,서원대학교,사범대학,교육학과,주간,일반과정,기존,119,3,0,0,3,0,0,0,0,0,2.5
2023,대학교,사립,충북,기존,서원대학교,사범대학,국어교육과,주간,일반과정,기존,151,6,0,1,5,0,0,0,0,0,4
2023,대학교,사립,충북,기존,서원대학교,사범대학,사회교육과,주간,일반과정,기존,134,3,0,1,2,0,0,0,0,0,2.2
2023,대학교,사립,충북,기존,서원대학교,사범대학,생물교육과,주간,일반과정,기존,129,2,0,0,1,0,0,0,0,1,1.6
2023,대학교,사립,충북,기존,서원대학교,사범대학,수학교육과,주간,일반과정,기존,146,6,0,0,6,0,0,0,0,0,4.1
2023,대학교,사립,충북,기존,서원대학교,사범대학,역사교육과,주간,일반과정,기존,137,8,0,0,8,0,0,0,0,0,5.8
2023,대학교,사립,충북,기존,서원대학교,사범대학,영어교육과,주간,일반과정,기존,167,5,0,1,4,0,0,0,0,0,3
2023,대학교,사립,충북,기존,서원대학교,사범대학,유아교육과,주간,일반과정,기존,140,3,0,0,3,0,0,0,0,0,2.1
2023,대학교,사립,충북,기존,서원대학교,사범대학,윤리교육과,주간,일반과정,기존,110,3,0,0,3,0,0,0,0,0,2.7
2023,대학교,사립,충북,기존,서원대학교,사범대학,음악교육과,주간,일반과정,기존,103,2,0,0,2,0,0,0,0,0,1.9
2023,대학교,사립,충북,기존,서원대학교,사범대학,지리교육과,주간,일반과정,폐과,1,1,0,0,0,0,0,0,0,1,100
2023,대학교,사립,충북,기존,서원대학교,사범대학,체육교육과,주간,일반과정,기존,209,5,0,0,5,0,0,0,0,0,2.4
2023,대학교,사립,충북,기존,서원대학교,체육예술대학,레저스포츠학부,주간,일반과정,변경,327,15,0,5,7,0,0,0,0,3,4.6
2023,대학교,사립,충북,기존,서원대학교,체육예술대학,뷰티학과,주간,일반과정,변경,239,16,0,7,7,0,0,0,0,2,6.7
2023,대학교,사립,충북,기존,서원대학교,체육예술대학,패션의류학과,주간,일반과정,변경,221,22,1,0,21,0,0,0,0,0,10
2023,대학교,사립,충북,기존,서원대학교,체육예술대학,헬스케어운동학과,주간,일반과정,변경,244,14,1,1,11,0,0,0,0,1,5.7
2023,대학교,사립,충북,기존,서원대학교,휴먼서비스대학,음악과,주간,일반과정,폐과,27,5,0,1,4,0,0,0,0,0,18.5
2023,대학교,사립,충북,기존,서원대학교,글로벌비즈니스대학,경영학부,주간,일반과정,변경,706,66,2,21,36,1,0,0,0,6,9.3
2023,대학교,사립,충북,기존,서원대학교,글로벌비즈니스대학,항공서비스학과,주간,일반과정,변경,288,22,1,6,13,1,0,0,0,1,7.6
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,바이오코스메틱학과,주간,일반과정,기존,241,17,0,4,12,1,0,0,0,0,7.1
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,식품공학과,주간,일반과정,변경,153,10,0,3,6,0,0,0,0,1,6.5
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,식품영양학과,주간,일반과정,기존,197,12,0,1,10,0,0,0,0,1,6.1
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,제약공학과,주간,일반과정,변경,264,15,0,0,14,0,0,0,0,1,5.7
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,호텔디저트식음료전공,주간,일반과정,변경,132,11,0,1,10,0,0,0,0,0,8.3
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,호텔외식조리학부,주간,일반과정,변경,107,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,호텔조리전공,주간,일반과정,변경,307,18,0,4,14,0,0,0,0,0,5.9
2023,대학교,사립,충북,기존,서원대학교,바이오융합대학,환경공학과,주간,일반과정,기존,193,14,0,0,14,0,0,0,0,0,7.3
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,경찰학부,주간,일반과정,기존,106,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,경찰행정전공,주간,일반과정,기존,234,10,0,3,6,0,0,0,0,1,4.3
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,범죄수사전공,주간,일반과정,기존,214,22,0,12,9,1,0,0,0,0,10.3
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,복지행정학전공,주간,일반과정,기존,97,10,0,5,4,0,0,0,0,1,10.3
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,사회복지학부,주간,일반과정,기존,91,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,사회복지학전공,주간,일반과정,기존,187,15,0,1,13,0,0,0,0,1,8
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,상담심리학과,주간,일반과정,기존,153,3,0,0,2,1,0,0,0,0,2
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,소방행정학과,주간,일반과정,기존,220,8,0,1,7,0,0,0,0,0,3.6
2023,대학교,사립,충북,기존,서원대학교,공공서비스대학,아동복지학과,주간,일반과정,기존,110,4,0,0,4,0,0,0,0,0,3.6
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,건축학과,주간,일반과정,기존,271,22,0,4,16,0,0,0,0,2,8.1
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,광고홍보학과,주간,일반과정,기존,200,16,0,6,10,0,0,0,0,0,8
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,디자인학과,주간,일반과정,기존,215,25,1,7,16,1,0,0,0,0,11.6
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,멀티미디어전공,주간,일반과정,기존,114,11,0,1,6,2,0,0,0,2,9.6
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,미디어콘텐츠학부,주간,일반과정,기존,68,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,소프트웨어응용전공,주간,일반과정,기존,250,26,0,9,15,1,0,0,0,1,10.4
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,소프트웨어학부,주간,일반과정,기존,72,3,0,0,3,0,0,0,0,0,4.2
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,영상미디어전공,주간,일반과정,기존,100,6,0,0,6,0,0,0,0,0,6
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,웹툰콘텐츠학과,주간,일반과정,기존,87,1,0,0,0,0,0,0,0,1,1.1
2023,대학교,사립,충북,기존,서원대학교,미디어융합대학,컴퓨터공학전공,주간,일반과정,기존,199,13,0,2,6,1,0,0,0,4,6.5
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,BT융합제약공학과,주간,일반과정,폐과,2,2,0,2,0,0,0,0,0,0,100
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,간호학과,주간,일반과정,기존,380,11,0,1,10,0,0,0,0,0,2.9
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,물리치료학과,주간,일반과정,기존,242,11,5,2,4,0,0,0,0,0,4.5
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,수산생명의학과,주간,일반과정,기존,180,13,1,2,10,0,0,0,0,0,7.2
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,스포츠・무도학부,주간,일반과정,폐과,0,2,1,1,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,스포츠과학부 무도경호학전공,주간,일반과정,폐과,0,4,0,4,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,식품・수산학부,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,식품과학・수산생명의학부,주간,일반과정,폐과,19,1,0,1,0,0,0,0,0,0,5.3
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,식품과학과,주간,일반과정,폐과,68,1,0,0,1,0,0,0,0,0,1.5
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,식품과학부,주간,일반과정,기존,181,10,2,0,8,0,0,0,0,0,5.5
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,응급구조학과,주간,일반과정,기존,195,9,0,5,4,0,0,0,0,0,4.6
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,제약생명공학과,주간,일반과정,기존,372,37,7,3,27,0,0,0,0,0,9.9
2023,대학교,사립,충남,기존,선문대학교,건강보건대학,치위생학과,주간,일반과정,기존,195,9,0,0,9,0,0,0,0,0,4.6
2023,대학교,사립,충남,기존,선문대학교,공과대학,건설시스템안전공학과,주간,일반과정,기존,89,7,1,0,5,0,0,0,0,1,7.9
2023,대학교,사립,충남,기존,선문대학교,공과대학,건축사회환경공학부,주간,일반과정,폐과,132,4,0,1,3,0,0,0,0,0,3
2023,대학교,사립,충남,기존,선문대학교,공과대학,건축사회환경학부,주간,일반과정,폐과,2,3,0,1,2,0,0,0,0,0,150
2023,대학교,사립,충남,기존,선문대학교,공과대학,건축학부,주간,일반과정,변경,348,14,1,5,8,0,0,0,0,0,4
2023,대학교,사립,충남,기존,선문대학교,공과대학,기계ICT융합공학부,주간,일반과정,폐과,289,29,6,21,2,0,0,0,0,0,10
2023,대학교,사립,충남,기존,선문대학교,공과대학,기계공학과,주간,일반과정,기존,371,22,7,3,12,0,0,0,0,0,5.9
2023,대학교,사립,충남,기존,선문대학교,공과대학,디스플레이반도체공학과,주간,일반과정,기존,179,13,4,4,5,0,0,0,0,0,7.3
2023,대학교,사립,충남,기존,선문대학교,공과대학,산업경영공학과,주간,일반과정,폐과,248,16,4,4,8,0,0,0,0,0,6.5
2023,대학교,사립,충남,기존,선문대학교,공과대학,산업안전경영공학과,주간,일반과정,신설,51,7,2,0,5,0,0,0,0,0,13.7
2023,대학교,사립,충남,기존,선문대학교,공과대학,스마트정보통신공학과,주간,일반과정,신설,70,13,4,0,9,0,0,0,0,0,18.6
2023,대학교,사립,충남,기존,선문대학교,공과대학,신소재공학과,주간,일반과정,기존,243,41,7,16,18,0,0,0,0,0,16.9
2023,대학교,사립,충남,기존,선문대학교,공과대학,에너지화학공학과,주간,일반과정,신설,39,6,3,0,3,0,0,0,0,0,15.4
2023,대학교,사립,충남,기존,선문대학교,공과대학,전자공학과,주간,일반과정,기존,422,60,15,12,33,0,0,0,0,0,14.2
2023,대학교,사립,충남,기존,선문대학교,공과대학,정보디스플레이학과,주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,공과대학,정보통신공학과,주간,일반과정,폐과,209,15,0,1,14,0,0,0,0,0,7.2
2023,대학교,사립,충남,기존,선문대학교,공과대학,토목방재공학과,주간,일반과정,폐과,6,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,공과대학,환경생명화학공학과,주간,일반과정,폐과,213,12,1,2,8,1,0,0,0,0,5.6
2023,대학교,사립,충남,기존,선문대학교,신학대학,신학과,주간,일반과정,기존,180,5,2,1,2,0,0,0,0,0,2.8
2023,대학교,사립,충남,기존,선문대학교,신학대학,신학순결학과,주간,일반과정,폐과,124,4,1,3,0,0,0,0,0,0,3.2
2023,대학교,사립,충남,기존,선문대학교,신학대학,통일신학과,주간,일반과정,폐과,1,1,0,1,0,0,0,0,0,0,100
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,디자인학부,주간,일반과정,신설,62,2,0,0,2,0,0,0,0,0,3.2
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,무도경호학과,주간,일반과정,변경,88,9,4,2,3,0,0,0,0,0,10.2
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,무도경호학부,주간,일반과정,신설,55,10,4,0,6,0,0,0,0,0,18.2
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,스포츠과학과,주간,일반과정,변경,226,15,4,3,8,0,0,0,0,0,6.6
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,스포츠과학부,주간,일반과정,변경,122,15,4,2,9,0,0,0,0,0,12.3
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,스포츠과학부 스포츠과학전공,주간,일반과정,신설,0,4,1,3,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,시각디자인학과,주간,일반과정,폐과,229,8,0,4,4,0,0,0,0,0,3.5
2023,대학교,사립,충남,기존,선문대학교,예술체육대학,영상예술학과,주간,일반과정,신설,47,3,0,0,3,0,0,0,0,0,6.4
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,경찰행정법학과,주간,일반과정,폐과,10,2,1,1,0,0,0,0,0,0,20
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,국어국문학과,주간,일반과정,기존,132,13,1,1,11,0,0,0,0,0,9.8
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,글로벌한국학과,주간,일반과정,기존,273,23,4,8,11,0,0,0,0,0,8.4
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,글로벌행정학과,야간,일반과정,폐과,11,3,0,3,0,0,0,0,0,0,27.3
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,미디어커뮤니케이션학과,주간,일반과정,폐과,159,9,6,3,0,0,0,0,0,0,5.7
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,미디어커뮤니케이션학부,주간,일반과정,변경,236,15,5,0,10,0,0,0,0,0,6.4
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,법・경찰학과,주간,일반과정,기존,388,36,6,12,18,0,0,0,0,0,9.3
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,법학과,주간,일반과정,폐과,3,1,1,0,0,0,0,0,0,0,33.3
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,사학과,주간,일반과정,신설,31,4,3,0,1,0,0,0,0,0,12.9
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,사회복지학과,주간,일반과정,기존,215,10,2,1,7,0,0,0,0,0,4.7
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,상담ㆍ산업심리학과,주간,일반과정,폐과,114,6,2,2,2,0,0,0,0,0,5.3
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,상담산업심리학과,주간,일반과정,폐과,37,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,상담심리사회복지학과,주간,일반과정,폐과,126,8,1,6,1,0,0,0,0,0,6.3
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,상담심리학과,주간,일반과정,신설,61,6,3,0,3,0,0,0,0,0,9.8
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,역사・영상콘텐츠학부,주간,일반과정,폐과,130,10,1,2,7,0,0,0,0,0,7.7
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,역사문화콘텐츠학과,주간,일반과정,폐과,88,6,1,4,1,0,0,0,0,0,6.8
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,역사문화콘텐츠학부,주간,일반과정,폐과,49,4,0,1,3,0,0,0,0,0,8.2
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,행정・공기업학과,주간,일반과정,기존,153,12,2,0,10,0,0,0,0,0,7.8
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,행정학과,주간,일반과정,폐과,59,5,0,3,2,0,0,0,0,0,8.5
2023,대학교,사립,충남,기존,선문대학교,인문사회대학,행정학과,야간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2023,대학교,사립,충남,기존,선문대학교,글로벌비즈니스대학,IT경영학과,주간,일반과정,기존,230,20,4,4,12,0,0,0,0,0,8.7
2023,대학교,사립,충남,기존,선문대학교,글로벌비즈니스대학,경영학과,주간,일반과정,기존,541,60,12,11,37,0,0,0,0,0,11.1
2023,대학교,사립,충남,기존,선문대학교,글로벌비즈니스대학,국제경제통상학과,주간,일반과정,폐과,222,17,1,10,6,0,0,0,0,0,7.7
2023,대학교,사립,충남,기존,선문대학교,글로벌비즈니스대학,국제경제통상학부,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
