2023년_ [중도탈락 학생 현황 (대학)],,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
기준연도,학교종류,설립구분,지역,상태,학교,단과대학,"학과
(전공)",구분,학과특성,학과상태,"재적학생
(A)",사유별 중도탈락 학생,,,,,,,,,"중도탈락학생비율(%)
(B/A) × 100"
2022,대학교,국립,부산,기존,부산대학교,공과대학,고분자공학과,주간,일반과정,기존,283,15,0,5,10,0,0,0,0,0,5.3
2022,대학교,국립,부산,기존,부산대학교,공과대학,기계공학부,주간,일반과정,기존,"1,852",93,6,12,59,15,0,0,0,1,5.02
2022,대학교,국립,부산,기존,부산대학교,공과대학,발전공학과,야간,계약학과,기존,33,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,공과대학,산업공학과,주간,일반과정,기존,294,9,1,4,3,1,0,0,0,0,3.06
2022,대학교,국립,부산,기존,부산대학교,공과대학,유기소재시스템공학과,주간,일반과정,기존,266,25,0,10,15,0,0,0,0,0,9.4
2022,대학교,국립,부산,기존,부산대학교,공과대학,재료공학부,주간,일반과정,기존,533,13,2,4,7,0,0,0,0,0,2.44
2022,대학교,국립,부산,기존,부산대학교,공과대학,전기공학과,주간,일반과정,기존,505,14,0,2,11,1,0,0,0,0,2.77
2022,대학교,국립,부산,기존,부산대학교,공과대학,전기컴퓨터공학부,주간,일반과정,폐과,3,1,0,0,1,0,0,0,0,0,33.33
2022,대학교,국립,부산,기존,부산대학교,공과대학,전기컴퓨터공학부 정보컴퓨터공학전공,주간,일반과정,폐과,496,13,1,2,6,4,0,0,0,0,2.62
2022,대학교,국립,부산,기존,부산대학교,공과대학,전자공학과,주간,일반과정,기존,567,26,0,3,20,3,0,0,0,0,4.59
2022,대학교,국립,부산,기존,부산대학교,공과대학,전자전기공학부,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,공과대학,조선·해양공학과,주간,일반과정,기존,461,17,1,0,13,3,0,0,0,0,3.69
2022,대학교,국립,부산,기존,부산대학교,공과대학,조선・해양공학과,야간,계약학과,기존,46,5,0,0,5,0,0,0,0,0,10.87
2022,대학교,국립,부산,기존,부산대학교,공과대학,항공우주공학과,주간,일반과정,기존,326,10,0,2,5,3,0,0,0,0,3.07
2022,대학교,국립,부산,기존,부산대학교,공과대학,화공생명.환경공학부,주간,일반과정,기존,7,3,0,1,2,0,0,0,0,0,42.86
2022,대학교,국립,부산,기존,부산대학교,공과대학,화공생명.환경공학부 화공생명공학전공,주간,일반과정,기존,305,24,1,2,20,1,0,0,0,0,7.87
2022,대학교,국립,부산,기존,부산대학교,공과대학,화공생명.환경공학부 환경공학전공,주간,일반과정,기존,285,16,1,0,15,0,0,0,0,0,5.61
2022,대학교,국립,부산,기존,부산대학교,나노과학기술대학,광메카트로닉스공학과,주간,일반과정,기존,262,8,1,1,5,1,0,0,0,0,3.05
2022,대학교,국립,부산,기존,부산대학교,나노과학기술대학,나노메카트로닉스공학과,주간,일반과정,기존,230,8,1,0,5,2,0,0,0,0,3.48
2022,대학교,국립,부산,기존,부산대학교,나노과학기술대학,나노에너지공학과,주간,일반과정,기존,247,6,0,2,4,0,0,0,0,0,2.43
2022,대학교,국립,부산,기존,부산대학교,사범대학,교육학과,주간,일반과정,기존,78,4,0,1,3,0,0,0,0,0,5.13
2022,대학교,국립,부산,기존,부산대학교,사범대학,국어교육과,주간,일반과정,기존,139,2,0,0,2,0,0,0,0,0,1.44
2022,대학교,국립,부산,기존,부산대학교,사범대학,독어교육과,주간,일반과정,기존,55,1,0,1,0,0,0,0,0,0,1.82
2022,대학교,국립,부산,기존,부산대학교,사범대학,물리교육과,주간,일반과정,기존,75,3,0,0,3,0,0,0,0,0,4
2022,대학교,국립,부산,기존,부산대학교,사범대학,불어교육과,주간,일반과정,기존,51,3,0,0,3,0,0,0,0,0,5.88
2022,대학교,국립,부산,기존,부산대학교,사범대학,생물교육과,주간,일반과정,기존,93,3,0,0,3,0,0,0,0,0,3.23
2022,대학교,국립,부산,기존,부산대학교,사범대학,수학교육과,주간,일반과정,기존,137,9,0,0,8,1,0,0,0,0,6.57
2022,대학교,국립,부산,기존,부산대학교,사범대학,역사교육과,주간,일반과정,기존,109,3,2,1,0,0,0,0,0,0,2.75
2022,대학교,국립,부산,기존,부산대학교,사범대학,영어교육과,주간,일반과정,기존,128,2,0,1,1,0,0,0,0,0,1.56
2022,대학교,국립,부산,기존,부산대학교,사범대학,유아교육과,주간,일반과정,기존,80,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,사범대학,윤리교육과,주간,일반과정,기존,66,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,사범대학,일반사회교육과,주간,일반과정,기존,96,2,0,1,1,0,0,0,0,0,2.08
2022,대학교,국립,부산,기존,부산대학교,사범대학,지구과학교육과,주간,일반과정,기존,86,1,0,0,1,0,0,0,0,0,1.16
2022,대학교,국립,부산,기존,부산대학교,사범대학,지리교육과,주간,일반과정,기존,93,2,0,1,1,0,0,0,0,0,2.15
2022,대학교,국립,부산,기존,부산대학교,사범대학,체육교육과,주간,일반과정,기존,126,3,0,2,1,0,0,0,0,0,2.38
2022,대학교,국립,부산,기존,부산대학교,사범대학,특수교육과,주간,일반과정,기존,82,2,0,0,2,0,0,0,0,0,2.44
2022,대학교,국립,부산,기존,부산대학교,사범대학,화학교육과,주간,일반과정,기존,90,2,0,1,1,0,0,0,0,0,2.22
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,문헌정보학과,주간,일반과정,기존,176,7,0,2,5,0,0,0,0,0,3.98
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,미디어커뮤니케이션학과,주간,일반과정,기존,215,4,0,1,3,0,0,0,0,0,1.86
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,사회복지학과,주간,일반과정,기존,267,8,1,2,5,0,0,0,0,0,3
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,사회학과,주간,일반과정,기존,270,7,1,0,4,2,0,0,0,0,2.59
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,심리학과,주간,일반과정,기존,278,11,2,1,8,0,0,0,0,0,3.96
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,정치외교학과,주간,일반과정,기존,226,8,0,1,4,2,0,0,0,1,3.54
2022,대학교,국립,부산,기존,부산대학교,사회과학대학,행정학과,주간,일반과정,기존,244,6,0,3,3,0,0,0,0,0,2.46
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,IT응용공학과,주간,일반과정,기존,206,9,0,3,5,1,0,0,0,0,4.37
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,동물생명자원과학과,주간,일반과정,기존,173,10,0,1,8,1,0,0,0,0,5.78
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,바이오산업기계공학과,주간,일반과정,기존,167,2,0,1,1,0,0,0,0,0,1.2
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,바이오소재과학과,주간,일반과정,기존,171,4,1,0,3,0,0,0,0,0,2.34
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,바이오환경에너지학과,주간,일반과정,기존,185,9,0,3,6,0,0,0,0,0,4.86
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,생명환경화학과,주간,일반과정,기존,176,5,0,0,4,0,0,0,1,0,2.84
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,식물생명과학과,주간,일반과정,기존,166,8,0,0,6,2,0,0,0,0,4.82
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,식품공학과,주간,일반과정,기존,164,3,0,1,2,0,0,0,0,0,1.83
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,식품자원경제학과,주간,일반과정,기존,174,6,0,0,5,1,0,0,0,0,3.45
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,원예생명과학과,주간,일반과정,기존,177,8,0,3,5,0,0,0,0,0,4.52
2022,대학교,국립,부산,기존,부산대학교,생명자원과학대학,조경학과,주간,일반과정,기존,224,7,0,2,5,0,0,0,0,0,3.13
2022,대학교,국립,부산,기존,부산대학교,생활환경대학,식품영양학과,주간,일반과정,기존,223,8,0,0,8,0,0,0,0,0,3.59
2022,대학교,국립,부산,기존,부산대학교,생활환경대학,실내환경디자인학과,주간,일반과정,기존,144,5,1,3,1,0,0,0,0,0,3.47
2022,대학교,국립,부산,기존,부산대학교,생활환경대학,아동가족학과,주간,일반과정,기존,132,5,1,1,3,0,0,0,0,0,3.79
2022,대학교,국립,부산,기존,부산대학교,생활환경대학,의류학과,주간,일반과정,기존,239,14,0,4,10,0,0,0,0,0,5.86
2022,대학교,국립,부산,기존,부산대학교,약학대학,약학부,주간,일반과정,폐과,285,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,약학대학,약학부(통합6년제),주간,일반과정,변경,64,5,0,0,5,0,0,0,0,0,7.81
2022,대학교,국립,부산,기존,부산대학교,약학대학,제약학과,주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,예술대학,디자인학과,주간,일반과정,기존,290,8,1,1,5,1,0,0,0,0,2.76
2022,대학교,국립,부산,기존,부산대학교,예술대학,무용학과,주간,일반과정,기존,152,9,3,4,1,1,0,0,0,0,5.92
2022,대학교,국립,부산,기존,부산대학교,예술대학,미술학과,주간,일반과정,기존,242,8,1,3,3,1,0,0,0,0,3.31
2022,대학교,국립,부산,기존,부산대학교,예술대학,예술문화영상학과,주간,일반과정,기존,170,8,2,0,6,0,0,0,0,0,4.71
2022,대학교,국립,부산,기존,부산대학교,예술대학,음악학과,주간,일반과정,기존,298,9,0,4,3,2,0,0,0,0,3.02
2022,대학교,국립,부산,기존,부산대학교,예술대학,조형학과,주간,일반과정,기존,158,2,0,1,1,0,0,0,0,0,1.27
2022,대학교,국립,부산,기존,부산대학교,예술대학,한국음악학과,주간,일반과정,기존,189,5,0,1,3,1,0,0,0,0,2.65
2022,대학교,국립,부산,기존,부산대학교,의과대학,의예과,주간,일반과정,기존,255,5,0,0,5,0,0,0,0,0,1.96
2022,대학교,국립,부산,기존,부산대학교,의과대학,의학과,주간,일반과정,기존,500,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,인문대학,고고학과,주간,일반과정,기존,151,7,0,0,7,0,0,0,0,0,4.64
2022,대학교,국립,부산,기존,부산대학교,인문대학,국어국문학과,주간,일반과정,기존,216,10,1,2,7,0,0,0,0,0,4.63
2022,대학교,국립,부산,기존,부산대학교,인문대학,노어노문학과,주간,일반과정,기존,190,7,0,2,4,1,0,0,0,0,3.68
2022,대학교,국립,부산,기존,부산대학교,인문대학,독어독문학과,주간,일반과정,기존,194,10,0,2,8,0,0,0,0,0,5.15
2022,대학교,국립,부산,기존,부산대학교,인문대학,불어불문학과,주간,일반과정,기존,189,4,0,3,1,0,0,0,0,0,2.12
2022,대학교,국립,부산,기존,부산대학교,인문대학,사학과,주간,일반과정,기존,206,10,0,1,7,0,0,0,1,1,4.85
2022,대학교,국립,부산,기존,부산대학교,인문대학,언어정보학과,주간,일반과정,기존,173,8,2,1,5,0,0,0,0,0,4.62
2022,대학교,국립,부산,기존,부산대학교,인문대학,영어영문학과,주간,일반과정,기존,298,15,0,1,13,1,0,0,0,0,5.03
2022,대학교,국립,부산,기존,부산대학교,인문대학,일어일문학과,주간,일반과정,기존,218,11,0,3,7,1,0,0,0,0,5.05
2022,대학교,국립,부산,기존,부산대학교,인문대학,중어중문학과,주간,일반과정,기존,216,7,1,0,6,0,0,0,0,0,3.24
2022,대학교,국립,부산,기존,부산대학교,인문대학,철학과,주간,일반과정,기존,184,5,1,1,2,0,0,0,0,1,2.72
2022,대학교,국립,부산,기존,부산대학교,인문대학,한문학과,주간,일반과정,기존,176,7,0,2,5,0,0,0,0,0,3.98
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,대기환경과학과,주간,일반과정,기존,237,13,1,0,12,0,0,0,0,0,5.49
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,물리학과,주간,일반과정,기존,365,24,2,6,14,2,0,0,0,0,6.58
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,미생물학과,주간,일반과정,기존,265,19,0,2,16,1,0,0,0,0,7.17
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,분자생물학과,주간,일반과정,기존,289,16,0,2,13,1,0,0,0,0,5.54
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,생명과학과,주간,일반과정,기존,286,19,1,0,17,1,0,0,0,0,6.64
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,수학과,주간,일반과정,기존,297,20,1,2,16,1,0,0,0,0,6.73
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,지질환경과학과,주간,일반과정,기존,243,18,1,3,14,0,0,0,0,0,7.41
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,통계학과,주간,일반과정,기존,246,4,0,1,3,0,0,0,0,0,1.63
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,해양학과,주간,일반과정,기존,205,14,0,2,12,0,0,0,0,0,6.83
2022,대학교,국립,부산,기존,부산대학교,자연과학대학,화학과,주간,일반과정,기존,418,45,1,4,40,0,0,0,0,0,10.77
2022,대학교,국립,부산,기존,부산대학교,단과대구분없음,스포츠과학부,주간,일반과정,기존,210,6,0,2,4,0,0,0,0,0,2.86
2022,대학교,국립,부산,기존,부산대학교,정보의생명공학대학,데이터사이언스전공,주간,일반과정,분리,15,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,정보의생명공학대학,의생명공학전공,주간,일반과정,분리,17,0,0,0,0,0,0,0,0,0,0
2022,대학교,국립,부산,기존,부산대학교,정보의생명공학대학,의생명융합공학부,주간,일반과정,분리,186,23,0,0,23,0,0,0,0,0,12.37
2022,대학교,국립,부산,기존,부산대학교,정보의생명공학대학,정보컴퓨터공학부,주간,일반과정,기존,412,18,0,1,17,0,0,0,0,0,4.37
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,경영학부,원격,일반과정,폐과,5,9,1,8,0,0,0,0,0,0,180
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,교육/경영/보건계열,원격,일반과정,기존,722,74,11,27,36,0,0,0,0,0,10.25
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,교육/경영계열,원격,일반과정,폐과,0,16,0,15,1,0,0,0,0,0,0
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,보건행정학과,원격,일반과정,기존,10,0,0,0,0,0,0,0,0,0,0
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,사회복지/IT계열,원격,일반과정,폐과,0,19,0,16,3,0,0,0,0,0,0
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,사회복지상담학부,원격,일반과정,폐과,17,3,1,2,0,0,0,0,0,0,17.65
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,사회복지학과,원격,일반과정,기존,24,4,3,1,0,0,0,0,0,0,16.67
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,상담/복지/공학계열,원격,일반과정,기존,"2,015",256,64,75,117,0,0,0,0,0,12.7
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,상담/행정계열,원격,일반과정,폐과,0,19,0,16,3,0,0,0,0,0,0
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,상담심리학과,원격,일반과정,기존,12,1,0,1,0,0,0,0,0,0,8.33
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,상담치료학부,원격,일반과정,폐과,11,5,0,4,1,0,0,0,0,0,45.45
2022,사이버대학(대학),사립,부산,기존,부산디지털대학교,단과대구분없음,아동보육교육학부,원격,일반과정,폐과,17,1,0,1,0,0,0,0,0,0,5.88
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,경찰행정학과,주간,일반과정,기존,364,13,2,0,11,0,0,0,0,0,3.57
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,국제학부,주간,일반과정,기존,245,14,0,1,13,0,0,0,0,0,5.71
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,글로벌인재학부,주간,일반과정,폐과,9,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,글로벌인재학부(외교전공),주간,일반과정,폐과,18,2,0,1,1,0,0,0,0,0,11.11
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,사이버경찰학과,주간,일반과정,기존,104,1,0,0,1,0,0,0,0,0,0.96
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,사회복지학과,주간,일반과정,기존,165,4,0,0,4,0,0,0,0,0,2.42
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,사회체육학과,주간,일반과정,기존,99,5,0,0,5,0,0,0,0,0,5.05
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,상담심리학과,주간,일반과정,기존,67,4,0,0,3,0,1,0,0,0,5.97
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,스마트융합보안학과,주간,일반과정,변경,97,4,1,0,3,0,0,0,0,0,4.12
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,스포츠재활학과,주간,일반과정,기존,74,6,0,0,6,0,0,0,0,0,8.11
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,영상콘텐츠융합학과,주간,일반과정,기존,168,8,0,0,8,0,0,0,0,0,4.76
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,외교・국제개발학부,주간,일반과정,변경,32,8,0,0,8,0,0,0,0,0,25
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,외교・국제개발학부(국제개발협력전공),주간,일반과정,변경,15,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,외교・국제개발학부(외교전공),주간,일반과정,변경,80,1,0,0,1,0,0,0,0,0,1.25
2022,대학교,사립,부산,기존,부산외국어대학교,사회과학대학,정보보호학과,주간,일반과정,폐과,18,1,0,0,1,0,0,0,0,0,5.56
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,경영학과,주간,일반과정,기존,328,17,0,1,16,0,0,0,0,0,5.18
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,경제금융학과,주간,일반과정,기존,172,12,2,1,9,0,0,0,0,0,6.98
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,경제데이터금융학부(경제학전공),주간,일반과정,폐과,2,1,0,0,1,0,0,0,0,0,50
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,국제마케팅학과,주간,일반과정,변경,51,1,0,0,1,0,0,0,0,0,1.96
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,국제무역학과,주간,일반과정,기존,260,13,1,0,11,0,0,0,0,1,5
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,국제비서학과,주간,일반과정,기존,172,3,0,0,3,0,0,0,0,0,1.74
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,세무회계학과,주간,일반과정,폐과,260,4,1,0,3,0,0,0,0,0,1.54
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,스마트자산경영학과,주간,일반과정,신설,22,4,0,0,4,0,0,0,0,0,18.18
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,항공서비스학과,주간,일반과정,기존,84,4,0,0,4,0,0,0,0,0,4.76
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,호텔・관광・컨벤션학부,주간,일반과정,폐과,14,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,호텔・관광・컨벤션학부(국제문화관광전공),주간,일반과정,폐과,18,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,호텔・관광학부,주간,일반과정,변경,52,1,0,0,1,0,0,0,0,0,1.92
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,호텔・관광학부(국제문화관광전공),주간,일반과정,변경,84,3,0,0,3,0,0,0,0,0,3.57
2022,대학교,사립,부산,기존,부산외국어대학교,상경대학,호텔・관광학부(호텔・컨벤션전공),주간,일반과정,변경,26,1,0,0,1,0,0,0,0,0,3.85
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,G2(영·중)융합학부,주간,일반과정,폐과,236,19,1,1,17,0,0,0,0,0,8.05
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,영어학부,주간,일반과정,폐과,77,13,0,4,9,0,0,0,0,0,16.88
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,영어학부,야간,일반과정,폐과,1,1,0,1,0,0,0,0,0,0,100
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,일본어창의융합학부,주간,일반과정,폐과,655,26,2,7,17,0,0,0,0,0,3.97
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,중국학부,주간,일반과정,폐과,10,1,0,0,1,0,0,0,0,0,10
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,중국학부,야간,일반과정,폐과,2,1,0,1,0,0,0,0,0,0,50
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,중국학부(중국어전공),주간,일반과정,폐과,33,1,0,0,1,0,0,0,0,0,3.03
2022,대학교,사립,부산,기존,부산외국어대학교,영일중대학,중국학부(중국지역통상전공),주간,일반과정,폐과,15,1,0,0,1,0,0,0,0,0,6.67
2022,대학교,사립,부산,기존,부산외국어대학교,이공대학,사회체육학부,주간,일반과정,폐과,3,2,0,0,2,0,0,0,0,0,66.67
2022,대학교,사립,부산,기존,부산외국어대학교,이공대학,임베디드소프트웨어학과,주간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,IT대학,빅데이터학과,주간,일반과정,기존,35,3,0,0,3,0,0,0,0,0,8.57
2022,대학교,사립,부산,기존,부산외국어대학교,IT대학,소프트웨어학부,주간,일반과정,기존,99,5,1,0,4,0,0,0,0,0,5.05
2022,대학교,사립,부산,기존,부산외국어대학교,IT대학,인공지능융합학과,주간,일반과정,신설,19,2,0,0,2,0,0,0,0,0,10.53
2022,대학교,사립,부산,기존,부산외국어대학교,IT대학,전자로봇공학과,주간,일반과정,폐과,114,4,1,0,3,0,0,0,0,0,3.51
2022,대학교,사립,부산,기존,부산외국어대학교,IT대학,컴퓨터공학과,주간,일반과정,기존,112,6,0,0,6,0,0,0,0,0,5.36
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,경영학부,주간,일반과정,폐과,8,2,0,1,1,0,0,0,0,0,25
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,경영학부(경영전공),주간,일반과정,폐과,37,6,0,2,4,0,0,0,0,0,16.22
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,경영학부(회계전공),주간,일반과정,폐과,27,4,0,3,1,0,0,0,0,0,14.81
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,경제금융학과,주간,일반과정,폐과,36,4,0,1,3,0,0,0,0,0,11.11
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,국제무역·마케팅학부,주간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,국제무역・마케팅학부(국제마케팅전공),주간,일반과정,폐과,97,5,1,1,3,0,0,0,0,0,5.15
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,국제무역・마케팅학부(국제무역전공),주간,일반과정,폐과,25,5,0,1,4,0,0,0,0,0,20
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,국제비서・경제금융학부(경제금융전공),주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,국제비서학과,주간,일반과정,폐과,12,4,0,1,3,0,0,0,0,0,33.33
2022,대학교,사립,부산,기존,부산외국어대학교,글로벌비즈니스대학,글로벌비즈니스학과,주간,계약학과,폐과,1,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,G2융합학과,주간,일반과정,기존,93,15,0,0,15,0,0,0,0,0,16.13
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,미얀마어과,주간,일반과정,기존,24,2,0,0,2,0,0,0,0,0,8.33
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,베트남어과,주간,일반과정,기존,114,7,0,0,7,0,0,0,0,0,6.14
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,아랍학과,주간,일반과정,기존,135,11,0,0,11,0,0,0,0,0,8.15
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,인도네시아・말레이시아학과,주간,일반과정,기존,51,1,0,0,1,0,0,0,0,0,1.96
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,인도지역통상학과,주간,일반과정,변경,27,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,인도학과,주간,일반과정,폐과,12,2,0,0,2,0,0,0,0,0,16.67
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,일본어융합학부,주간,일반과정,기존,147,10,0,0,10,0,0,0,0,0,6.8
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,일본어융합학부(비즈니스일본어전공),주간,일반과정,기존,69,5,0,0,5,0,0,0,0,0,7.25
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,일본어융합학부(일본IT전공),주간,일반과정,기존,31,0,0,0,0,0,0,0,0,0,0
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,일본어융합학부(한일문화콘텐츠전공),주간,일반과정,기존,45,1,0,0,1,0,0,0,0,0,2.22
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,중국학부,주간,일반과정,기존,106,5,0,0,5,0,0,0,0,0,4.72
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,중국학부(중국어전공),주간,일반과정,기존,319,10,1,1,8,0,0,0,0,0,3.13
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,중국학부(중국지역통상전공),주간,일반과정,기존,136,7,1,1,5,0,0,0,0,0,5.15
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,태국어과,주간,일반과정,기존,37,2,0,0,2,0,0,0,0,0,5.41
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,한국어교육학과,주간,일반과정,통합,32,2,0,0,2,0,0,0,0,0,6.25
2022,대학교,사립,부산,기존,부산외국어대학교,아시아대학,한국어문화학부,주간,일반과정,폐과,181,8,3,0,5,0,0,0,0,0,4.42
2022,대학교,사립,부산,기존,부산외국어대학교,유럽미주대학,독일어과,주간,일반과정,기존,169,5,0,0,5,0,0,0,0,0,2.96
2022,대학교,사립,부산,기존,부산외국어대학교,유럽미주대학,러시아학과,주간,일반과정,기존,333,20,1,0,19,0,0,0,0,0,6.01
2022,대학교,사립,부산,기존,부산외국어대학교,유럽미주대학,미주비즈니스학과,주간,일반과정,폐과,7,1,0,0,1,0,0,0,0,0,14.29
2022,대학교,사립,부산,기존,부산외국어대학교,유럽미주대학,스페인어과,주간,일반과정,기존,343,9,0,1,8,0,0,0,0,0,2.62
2022,대학교,사립,부산,기존,부산외국어대학교,유럽미주대학,영어통번역과,주간,일반과정,폐과,1,1,0,0,1,0,0,0,0,0,100
