기준년도,중도탈락율,기숙사 수용률,전임교원 1인당 학생수(정원기준),전임교원 1인당 학생수(재학생기준),졸업자 수,진학률,정원내 신입생 충원율(%),기숙사 경쟁률,가중 평균 재학생 충원율(%),총 강좌 수,소규모 강좌 비율,평균 강좌 규모 점수,1인당장학금,취업률,학교명
2017,5.5,13.2,28.1,30.2,1491.0,1.7,99.8,6.6,99.2,3694,0.4,21.2,3556300.0,54.0,서원대학교 
2017,5.6,44.3,28.5,29.4,2061.0,2.6,99.8,4.3,94.0,4078,0.7,16.0,4218800.0,69.5,선문대학교 
2017,5.1,6.1,29.8,30.0,1214.0,4.1,100.0,12.7,98.1,2125,0.5,19.8,3681800.0,60.0,성결대학교 
2017,6.5,6.6,33.4,32.6,513.0,1.6,99.6,5.8,97.0,860,0.5,20.8,4450700.0,64.1,성공회대학교 
2017,2.0,22.3,17.5,20.3,4227.0,15.0,100.2,21.0,104.3,3750,0.3,23.4,3471700.0,75.1,성균관대학교 
2017,2.9,8.4,31.1,31.3,2432.0,6.9,100.0,9.9,98.0,3894,0.3,23.6,4151500.0,62.1,성신여자대학교 
2017,5.4,44.0,28.8,28.5,1897.0,2.2,99.7,6.2,92.1,4068,0.7,16.5,4046100.0,66.4,세명대학교 
2017,3.5,11.0,27.0,30.0,2596.0,8.2,99.5,17.1,104.3,3986,0.5,20.6,3727000.0,64.9,세종대학교 
2017,8.0,39.8,30.3,29.7,702.0,1.1,100.0,6.5,92.5,2205,0.4,21.5,3186400.0,62.9,세한대학교 
2017,1.7,145.6,52.4,21.8,43.0,74.4,34.4,0.6,32.5,75,0.0,29.5,8406500.0,0.0,수원가톨릭대학교 
2017,5.1,9.0,28.3,27.1,2280.0,3.9,99.6,9.8,95.5,4224,0.5,20.9,3282200.0,63.0,수원대학교 
2017,2.7,11.0,28.5,28.0,2635.0,9.2,99.7,12.0,101.0,3878,0.5,19.0,3509800.0,63.0,숙명여자대학교 
2017,4.3,37.7,13.0,13.2,2476.0,5.8,99.7,9.2,95.3,3563,0.2,25.4,4180900.0,68.0,순천향대학교 
2017,3.5,11.4,28.3,32.8,3034.0,7.2,99.8,14.6,100.5,3721,0.5,19.2,3289900.0,66.5,숭실대학교 
2017,15.6,22.3,35.9,19.4,588.0,0.3,56.1,2.8,50.3,887,0.3,23.4,2764100.0,58.0,신경주대학교 
2017,7.0,12.4,28.1,29.6,2168.0,2.7,100.1,6.6,95.7,4067,0.5,19.4,3360100.0,62.7,신라대학교 
2017,7.5,27.5,33.7,29.2,181.0,19.9,95.7,1.8,90.1,257,0.6,18.2,4298800.0,0.0,아신대학교 
2017,2.8,25.0,20.0,22.4,2441.0,12.0,99.9,13.0,106.6,2656,0.3,24.5,3197500.0,68.3,아주대학교 
2017,6.8,29.8,31.9,23.7,97.0,6.2,100.0,4.1,73.2,197,0.5,20.0,6674400.0,57.1,안양대학교 _제2캠퍼스
2017,1.7,35.4,18.4,21.4,4229.0,20.5,99.6,12.5,111.4,5047,0.4,21.9,3242900.0,68.7,연세대학교 
2017,3.4,57.6,18.0,21.2,1807.0,9.9,99.7,9.3,104.4,2090,0.4,21.0,3278000.0,64.6,연세대학교(미래) _분교
2017,3.4,14.4,26.0,27.8,5350.0,5.5,99.6,6.2,100.7,5149,0.2,26.0,3751100.0,54.8,영남대학교 
2017,7.7,52.6,32.4,27.0,98.0,32.7,100.0,1.7,82.2,239,0.6,18.8,4870100.0,61.9,영남신학대학교 
2017,8.6,25.8,30.4,29.4,8.0,75.0,91.9,6.3,90.5,1225,0.3,23.9,2499800.0,0.0,영산선학대학교 
2017,2.1,29.4,23.8,25.0,153.0,0.0,100.0,5.5,96.5,276,0.9,12.4,4387600.0,78.1,예수대학교 
2017,5.9,14.0,30.0,30.6,1394.0,1.9,99.2,8.1,98.0,2766,0.5,19.4,3263000.0,64.6,용인대학교 
2017,7.4,29.7,31.1,31.7,1632.0,2.5,99.4,5.1,96.6,2642,0.3,23.2,3082000.0,61.9,우석대학교 
2017,3.9,15.9,13.0,13.2,3221.0,4.1,99.8,5.6,97.4,3983,0.3,25.0,2504500.0,55.2,울산대학교 
2017,5.3,22.0,24.1,23.1,3562.0,2.9,99.8,6.4,94.4,5032,0.4,21.9,3532200.0,58.7,원광대학교 
2017,8.0,20.8,29.8,27.3,620.0,1.8,95.8,3.5,89.1,1302,0.5,21.0,3445600.0,65.5,위덕대학교 
2017,10.1,33.4,31.5,27.4,787.0,1.9,98.9,5.3,80.7,1758,0.4,22.0,4058800.0,69.6,유원대학교 
2017,0.7,21.2,4.2,4.3,198.0,3.0,100.0,21.8,98.7,378,0.5,20.8,4158600.0,88.5,을지대학교 
2017,3.1,11.8,29.4,31.6,1044.0,2.0,99.8,14.7,99.1,2198,0.6,17.9,3955000.0,77.1,을지대학교 _제2캠퍼스
2017,2.1,22.0,23.0,24.8,3429.0,17.7,99.8,11.6,106.9,3668,0.2,25.3,3385500.0,62.7,이화여자대학교 
2017,4.8,23.1,28.2,27.7,2204.0,6.3,100.3,5.8,92.8,4132,0.6,19.0,3594600.0,62.1,인제대학교 
2017,2.7,24.2,10.2,6.4,16.0,68.8,88.0,1.0,74.3,90,0.7,16.7,7327800.0,0.0,인천가톨릭대학교 
2017,3.8,10.0,27.2,30.3,2999.0,6.2,99.8,7.6,103.1,4433,0.3,24.3,3133100.0,66.0,인천대학교 
2017,1.9,12.3,23.2,26.3,3981.0,9.0,100.0,18.7,106.4,4147,0.2,26.4,3010800.0,66.8,인하대학교 
2017,2.7,34.1,38.9,38.8,134.0,36.6,100.0,4.1,104.5,371,0.7,15.6,4069800.0,0.0,장로회신학대학교 
2017,2.9,19.8,20.4,21.6,3840.0,8.3,99.9,6.1,109.2,4985,0.5,20.0,2613800.0,57.5,전남대학교 
2017,4.9,86.7,20.6,17.2,188.0,0.0,99.1,5.6,83.2,755,0.9,11.8,3625900.0,60.3,전남대학교 _제2캠퍼스
2017,3.7,24.0,21.8,23.1,4227.0,8.6,99.8,6.4,103.5,5778,0.5,20.2,2716700.0,53.8,전북대학교 
2017,0.9,41.4,31.2,24.6,294.0,0.0,99.6,3.8,97.9,861,0.0,29.1,1616100.0,56.1,전주교육대학교 
2017,4.8,16.9,31.3,32.7,2510.0,2.9,99.8,6.3,97.4,5289,0.3,23.0,4092400.0,56.2,전주대학교 
2017,4.1,20.5,18.9,20.8,2018.0,4.2,98.9,5.6,102.3,4638,0.3,23.6,2703400.0,61.1,제주대학교 
2017,5.1,11.7,28.0,28.1,4470.0,6.2,99.9,5.1,97.9,5858,0.4,21.5,3578700.0,56.8,조선대학교 
2017,6.5,19.1,30.8,30.3,1608.0,2.1,99.7,8.1,91.3,3533,0.3,24.7,3699500.0,66.4,중부대학교 
2017,6.5,129.9,32.4,16.3,56.0,25.0,38.5,0.5,39.6,151,0.7,15.4,1760600.0,9.5,중앙승가대학교 
2017,0.8,32.5,29.7,26.4,325.0,0.0,100.0,7.7,99.9,971,0.1,27.2,3121600.0,78.5,진주교육대학교 
2017,5.2,25.5,8.3,8.2,291.0,16.2,99.8,5.5,93.4,1013,0.5,20.4,3709600.0,81.4,차의과학대학교 
2017,6.3,19.7,29.6,35.5,1511.0,1.1,97.1,9.6,95.5,2821,0.6,17.3,4050800.0,70.2,청운대학교 
2017,1.1,50.0,29.3,25.8,313.0,0.3,100.0,6.4,99.2,911,0.3,25.0,2407100.0,75.1,청주교육대학교 
2017,4.2,19.0,30.4,29.7,3021.0,2.7,99.3,5.5,92.8,5864,0.8,14.9,3395600.0,62.1,청주대학교 
2017,3.8,51.6,33.7,35.5,493.0,16.2,99.7,4.7,100.3,932,0.6,18.2,4068700.0,64.9,총신대학교 
2017,0.7,54.2,30.4,25.1,335.0,0.0,100.0,8.6,101.7,807,0.1,27.8,2389800.0,77.9,춘천교육대학교 
2017,2.8,22.7,23.5,27.1,4158.0,11.1,99.7,8.6,112.8,5360,0.3,23.9,2607100.0,56.7,충남대학교 
2017,2.8,25.5,22.5,25.3,3397.0,8.8,99.9,8.9,103.1,3841,0.3,23.3,2689900.0,57.4,충북대학교 
2017,5.5,58.8,32.0,27.5,97.0,13.4,76.2,2.1,71.7,409,0.7,15.9,3021900.0,81.5,칼빈대학교 
2017,6.7,20.7,28.1,28.6,886.0,1.1,100.2,12.4,97.1,2083,0.4,22.0,3716200.0,59.5,평택대학교 
2017,1.0,111.6,17.3,14.7,297.0,59.6,92.8,7.1,111.2,653,0.4,22.6,5892700.0,56.6,포항공과대학교 
2017,1.3,59.0,36.0,35.7,560.0,1.3,99.8,9.4,102.2,1452,0.4,21.0,2507600.0,49.8,한국교원대학교 
2017,3.6,69.0,23.4,26.5,912.0,8.0,99.9,6.1,112.4,1987,0.3,23.2,3936300.0,80.2,한국기술교육대학교 
2017,5.7,17.5,27.7,29.3,217.0,6.0,100.4,7.4,99.5,892,0.7,16.8,5076400.0,76.8,한국성서대학교 
2017,2.9,15.7,26.7,30.2,3844.0,6.8,98.9,12.5,108.5,123,0.2,25.3,3003500.0,60.1,한국외국어대학교 
2017,2.5,30.7,29.5,29.7,539.0,3.2,99.7,4.1,103.1,753,0.2,26.2,2850000.0,66.2,한국체육대학교 
2017,6.7,35.7,56.1,55.5,353.0,16.1,96.1,2.0,97.1,724,0.7,15.6,4741500.0,47.2,한국침례신학대학교 
2017,2.6,17.0,26.8,29.3,1010.0,8.7,99.5,10.5,104.4,921,0.5,19.4,4316700.0,74.0,한국항공대학교 
2017,4.5,12.8,30.8,30.7,2719.0,5.4,99.9,4.6,95.3,3910,0.2,26.5,3811200.0,61.0,한남대학교 
2017,1.4,76.2,25.2,31.3,842.0,16.3,99.7,4.1,122.0,1043,0.6,17.4,3629700.0,62.8,한동대학교 
2017,6.1,15.9,28.6,29.4,830.0,1.3,99.6,5.1,98.2,1650,0.2,25.8,3748300.0,63.2,한라대학교 
2017,3.9,32.2,10.8,11.3,1856.0,5.7,99.5,4.8,102.0,2488,0.2,26.6,3789500.0,63.2,한림대학교 
2017,4.6,28.6,27.7,30.2,1723.0,1.0,100.2,12.1,96.2,3143,0.6,18.4,4190400.0,67.1,한서대학교 
2017,4.5,6.7,29.0,29.1,1490.0,1.5,99.7,8.6,94.7,1998,0.4,23.0,3925500.0,62.6,한성대학교 
2017,5.0,11.9,28.1,30.0,587.0,3.4,99.7,9.9,108.6,1771,0.7,15.6,4102200.0,69.4,한세대학교 
2017,5.3,18.6,33.3,33.6,1139.0,4.7,99.7,9.7,97.6,1575,0.6,18.8,3705100.0,59.7,한신대학교 
2017,1.9,12.5,23.1,25.7,3673.0,14.5,99.6,21.5,104.4,5697,0.4,22.4,3295100.0,69.6,한양대학교 
2017,2.3,27.5,25.1,27.7,2463.0,10.6,99.6,15.9,103.7,3416,0.3,23.3,3686300.0,66.3,한양대학교(ERICA) _분교
2017,8.3,20.4,33.0,28.5,193.0,14.0,96.9,2.7,85.4,500,0.4,21.1,4480000.0,56.7,한일장신대학교 
2017,6.4,9.8,31.1,28.4,1016.0,5.8,99.1,7.0,90.7,1650,0.3,24.7,4302800.0,63.1,협성대학교 
2017,6.3,20.4,26.8,29.2,1799.0,2.2,99.9,6.6,96.7,2818,0.5,20.2,3416400.0,69.2,호남대학교 
2017,6.9,32.1,37.7,30.3,122.0,23.0,88.2,1.5,81.5,603,0.8,13.6,3716700.0,31.6,호남신학대학교 
2017,5.3,20.2,29.8,29.1,2966.0,4.4,99.7,7.5,91.5,6281,0.3,24.5,3827200.0,69.5,호서대학교 
2017,10.3,40.0,29.8,32.2,1263.0,0.8,95.1,13.4,90.0,2612,0.6,17.4,3526100.0,73.5,호원대학교 
2017,2.9,11.4,28.7,31.2,2737.0,6.8,98.4,10.6,102.6,4025,0.2,25.0,3812300.0,64.2,홍익대학교 
2018,3.3,11.3,20.4,23.7,3877.0,5.0,100.0,17.6,104.5,6925,0.7,16.9,3438581.2,66.5,가천대학교 
2018,4.9,35.1,21.2,19.5,1734.0,2.1,99.3,4.6,87.6,3716,0.3,23.1,3213715.9,64.4,가톨릭관동대학교 
2018,1.8,67.0,27.0,24.3,115.0,0.9,100.0,3.5,100.7,372,0.6,18.2,5791921.4,64.5,가톨릭꽃동네대학교 
2018,3.7,14.4,31.5,33.0,1591.0,6.6,99.9,8.5,104.4,2329,0.3,23.0,3162409.4,58.4,가톨릭대학교 
2018,1.0,7.7,3.3,3.0,76.0,0.0,100.0,31.5,98.6,152,0.2,25.0,2789689.6,87.5,가톨릭대학교 _제2캠퍼스
2018,5.2,54.3,21.1,16.7,43.0,69.8,98.0,1.1,69.1,90,0.5,20.9,6386503.4,0.0,가톨릭대학교 _제3캠퍼스
2018,3.9,21.4,71.7,74.4,178.0,44.4,99.0,1.7,98.0,253,0.5,19.2,3987530.6,0.0,감리교신학대학교 
2018,6.0,13.5,29.9,31.2,1597.0,2.3,99.3,6.9,100.4,2995,0.7,16.9,3673639.3,62.1,강남대학교 
2018,8.9,8.5,35.1,35.2,265.0,6.0,98.2,4.8,104.9,575,0.4,21.4,3555050.7,68.2,강서대학교 
2018,3.9,23.3,21.8,21.9,3168.0,9.4,99.7,7.5,100.9,4543,0.6,18.0,2607416.7,57.5,강원대학교 
2018,4.2,47.4,31.9,29.6,1352.0,2.8,99.4,5.4,87.0,2473,0.1,27.5,3258389.0,66.0,강원대학교 _제2캠퍼스
2018,2.8,18.5,26.5,30.7,3399.0,8.7,99.5,16.8,107.6,3690,0.5,20.9,3317809.1,64.5,건국대학교 
2018,5.1,29.2,16.2,17.9,1905.0,4.8,99.6,10.4,100.3,3590,0.3,24.6,3580046.9,62.6,건국대학교(글로컬) _분교
2018,5.3,38.4,26.4,28.2,931.0,5.5,99.8,6.1,98.7,1956,0.4,22.6,3862825.9,71.1,건양대학교 
2018,3.7,30.8,16.2,16.8,850.0,3.6,99.6,8.2,97.9,1452,0.2,25.6,3760284.6,83.9,건양대학교 _제2캠퍼스
2018,3.4,18.8,27.7,28.4,2754.0,3.8,99.8,10.3,98.6,3272,0.1,27.2,3536664.0,64.0,경기대학교 
2018,5.5,13.4,30.8,29.5,2714.0,2.5,99.5,4.8,94.1,5857,0.5,20.2,3119520.5,59.1,경남대학교 
2018,3.3,22.2,22.6,24.4,5182.0,9.3,99.6,11.9,107.5,5996,0.3,23.8,2689192.1,56.8,경북대학교 
2018,3.9,29.5,20.6,21.4,3273.0,8.0,100.0,8.1,101.4,5382,0.5,20.6,2697054.9,52.6,경상국립대학교 
2018,5.5,11.0,29.6,31.0,2854.0,1.8,99.8,6.9,98.0,5273,0.4,22.0,3280262.9,61.3,경성대학교 
2018,7.7,23.1,26.8,28.0,1461.0,2.1,99.2,5.3,98.0,2640,0.2,26.2,3541408.5,64.5,경일대학교 
2018,2.5,21.4,20.6,24.9,5462.0,10.2,99.7,19.0,106.0,6557,0.2,26.2,3162324.4,68.3,경희대학교 
2018,4.5,10.8,24.6,26.3,5010.0,4.9,100.0,7.4,100.7,6008,0.4,21.2,3707465.8,57.2,계명대학교 
2018,2.1,10.7,21.8,23.6,4427.0,16.8,99.9,7.3,108.0,4987,0.3,23.9,3278453.1,70.3,고려대학교 
2018,3.8,37.7,28.0,28.8,1624.0,10.9,99.7,11.9,100.8,2161,0.4,21.0,3457053.1,63.0,고려대학교(세종) _분교
2018,6.8,37.1,16.8,16.5,831.0,7.1,100.0,5.6,100.1,1376,0.5,20.8,3877601.2,71.5,고신대학교 
2018,1.1,43.2,26.8,24.7,381.0,0.5,99.7,3.7,98.6,929,0.1,28.2,2055918.3,68.4,공주교육대학교 
2018,8.9,24.8,27.7,25.3,109.0,23.9,97.5,1.6,91.8,365,0.7,16.4,4367369.1,62.5,광신대학교 
2018,3.7,12.2,28.1,30.2,1822.0,6.8,99.8,14.8,103.3,2334,0.3,24.0,3007582.4,64.9,광운대학교 
2018,7.9,218.6,14.7,7.7,21.0,42.9,60.0,0.6,47.5,72,0.8,14.8,0.0,0.0,광주가톨릭대학교 
2018,0.9,36.1,32.0,28.1,348.0,1.1,99.7,6.2,98.2,879,0.1,28.6,3417962.0,78.5,광주교육대학교 
2018,7.4,26.3,28.0,30.8,1678.0,1.2,99.8,5.6,102.3,2604,0.2,26.8,4006460.2,68.1,광주대학교 
2018,5.4,29.5,28.7,29.6,984.0,1.1,100.0,5.3,95.1,1510,0.5,19.3,4215970.4,66.6,광주여자대학교 
2018,5.6,36.1,23.0,22.3,1299.0,6.0,99.8,5.4,94.8,2382,0.4,21.8,3049048.5,57.3,국립강릉원주대학교 
2018,4.9,31.9,26.4,24.8,1320.0,6.1,99.7,4.7,96.3,2641,0.4,21.8,2912196.8,55.4,국립경국대학교 
2018,4.5,32.5,27.3,28.4,3295.0,5.6,99.7,9.2,99.4,5442,0.4,21.9,2558867.3,59.1,국립공주대학교 
2018,6.9,21.5,25.6,24.2,1687.0,4.1,100.0,5.3,92.1,2772,0.4,21.7,2883724.5,64.1,국립군산대학교 
2018,4.0,41.8,27.6,29.8,1481.0,6.8,99.7,7.8,105.4,2070,0.2,25.4,2734802.7,64.4,국립금오공과대학교 
2018,6.0,26.4,26.9,26.9,1501.0,4.1,99.0,5.7,99.9,2442,0.7,15.6,2960753.2,62.1,국립목포대학교 
2018,5.6,68.1,24.9,23.6,565.0,0.9,99.6,4.3,91.6,1310,0.2,26.2,2370516.3,80.6,국립목포해양대학교 
2018,3.5,22.7,29.0,33.3,3694.0,6.3,99.8,8.1,110.0,4675,0.1,27.4,2632359.2,55.9,국립부경대학교 
2018,6.0,29.2,26.5,25.1,1546.0,3.9,99.6,5.1,96.8,3018,0.5,19.3,2824304.7,53.2,국립순천대학교 
2018,4.6,28.1,30.2,30.1,2080.0,4.4,99.4,7.1,101.6,2829,0.3,24.0,2519138.1,58.0,국립창원대학교 
2018,4.7,41.8,25.5,27.2,1505.0,5.4,100.0,6.8,101.6,2946,0.3,23.9,2387406.8,68.4,국립한국해양대학교 
2018,2.9,11.3,26.0,31.0,3132.0,6.9,99.5,9.5,102.8,5144,0.2,25.4,3354577.2,67.0,국민대학교 
2018,6.7,12.1,29.5,27.0,841.0,0.2,98.9,10.1,94.1,1754,0.2,25.4,3952352.7,66.9,극동대학교 
2018,10.6,119.9,22.9,19.8,102.0,2.9,97.9,1.7,88.1,258,0.8,14.3,6786878.7,52.2,금강대학교 
2018,5.9,26.4,29.0,30.8,1252.0,1.8,99.8,5.8,92.9,2093,0.2,26.4,4144013.0,63.3,나사렛대학교 
2018,8.2,23.8,26.5,29.0,764.0,2.5,99.6,6.7,96.8,1280,0.6,17.4,3987144.5,72.5,남부대학교 
2018,3.1,19.1,29.2,31.8,2388.0,7.1,99.7,16.0,107.5,3912,0.2,26.0,3176254.8,64.5,단국대학교 
2018,5.1,24.7,22.0,23.4,2861.0,5.6,100.0,6.2,101.1,4632,0.6,18.2,3582063.1,61.6,대구가톨릭대학교 
2018,1.1,27.3,32.6,30.5,407.0,1.0,100.0,5.3,98.8,978,0.1,28.8,2331456.5,76.1,대구교육대학교 
2018,5.6,20.3,31.3,31.2,4278.0,3.9,98.9,6.1,94.5,5495,0.7,16.4,3715880.8,56.5,대구대학교 
2018,13.1,19.4,42.3,27.9,283.0,4.2,77.0,2.7,63.8,1564,0.9,11.9,3937630.0,49.2,대구예술대학교 
2018,7.5,15.1,26.2,28.1,1372.0,3.7,99.9,7.2,100.8,2771,0.6,18.2,3502486.5,70.6,대구한의대학교 
2018,6.8,28.2,30.3,26.4,74.0,14.9,100.0,1.9,85.3,296,0.7,15.5,4806531.5,43.2,대신대학교 
2018,8.3,625.3,22.7,7.9,25.0,80.0,22.5,0.2,26.9,65,1.0,10.0,5247771.7,0.0,대전가톨릭대학교 
2018,5.6,24.8,29.2,29.3,1842.0,3.7,99.4,7.2,97.2,4058,0.7,16.1,3611441.1,67.6,대전대학교 
2018,6.1,20.8,29.8,29.7,1694.0,3.8,100.0,6.3,93.4,2552,0.2,25.9,3736867.7,66.0,대진대학교 
2018,3.6,12.6,29.7,31.6,1145.0,5.0,99.8,14.4,102.2,1407,0.4,21.9,2918628.4,62.0,덕성여자대학교 
2018,2.7,9.6,23.5,26.4,2993.0,7.7,99.5,16.2,104.1,3965,0.3,23.2,3228563.3,67.4,동국대학교 
2018,5.8,22.3,22.7,23.9,1668.0,4.3,99.3,6.2,95.6,2758,0.4,21.0,3589276.2,61.4,동국대학교(WISE) _분교
2018,5.9,13.8,27.7,29.7,1697.0,1.5,99.8,7.4,97.8,4245,0.4,21.5,3972471.5,71.8,동명대학교 
2018,6.3,19.1,28.6,30.4,2279.0,1.0,100.0,8.1,98.3,4915,0.7,16.7,3793184.2,65.0,동서대학교 
2018,8.0,19.8,25.5,27.4,1554.0,1.7,99.2,5.7,97.9,2665,0.3,24.0,4010958.0,70.4,동신대학교 
2018,4.1,12.3,25.3,26.9,4415.0,3.9,99.9,6.8,103.9,4946,0.4,22.4,3370787.6,57.7,동아대학교 
2018,8.6,53.7,29.4,29.2,886.0,1.1,100.0,5.7,94.2,1338,0.3,24.9,3107346.3,62.4,동양대학교 
2018,4.9,19.5,27.6,29.4,3509.0,2.2,100.0,5.7,98.9,5605,0.6,18.8,3484061.7,62.9,동의대학교 
2018,6.8,26.2,28.4,24.9,94.0,13.8,98.8,3.7,90.4,193,0.5,19.6,3920394.1,62.3,루터대학교 
2018,3.7,28.8,24.0,26.5,1514.0,8.7,99.5,10.1,104.4,2479,0.6,17.1,3606074.3,69.6,명지대학교 
2018,3.6,12.1,30.2,35.5,1617.0,3.5,99.4,9.5,106.1,1840,0.2,26.2,3214870.5,63.0,명지대학교 _제2캠퍼스
2018,6.8,20.0,30.0,30.1,1847.0,6.8,100.0,5.6,96.6,3137,0.6,18.0,3936044.9,60.1,목원대학교 
2018,1.9,39.1,24.3,24.7,165.0,0.0,100.0,4.7,93.3,348,0.5,20.0,4633996.1,80.6,목포가톨릭대학교 
2018,7.0,20.5,29.5,29.7,1900.0,4.4,99.4,5.9,96.3,4059,0.5,19.2,3510328.0,62.9,배재대학교 
2018,4.8,13.5,30.0,31.0,2898.0,2.7,99.8,10.0,97.2,5802,0.2,25.3,3699101.6,66.3,백석대학교 
2018,4.4,15.7,26.0,28.3,904.0,1.8,99.8,5.6,99.2,1623,0.5,19.2,4014393.7,78.0,부산가톨릭대학교 
2018,2.8,14.2,22.5,24.0,4379.0,10.7,99.8,11.5,109.3,6363,0.4,22.5,2781273.9,59.6,부산대학교 
2018,6.0,19.0,30.2,33.3,1899.0,1.6,99.8,5.4,101.4,3482,0.5,19.9,3069121.6,58.1,부산외국어대학교 
2018,7.6,44.7,30.0,23.6,59.0,5.1,95.6,1.5,88.1,172,0.6,17.0,6093124.8,47.4,부산장신대학교 
2018,4.5,15.7,26.6,29.8,1202.0,3.7,100.0,14.2,106.1,2173,0.3,24.0,3986980.2,67.2,삼육대학교 
2018,8.5,13.4,30.5,25.5,1595.0,2.1,94.8,4.6,82.8,2980,0.6,18.8,3159504.0,64.2,상지대학교 
2018,2.6,12.1,31.4,30.4,1642.0,17.1,99.9,26.7,105.0,1605,0.5,20.4,2808192.6,70.4,서강대학교 
2018,0.7,58.3,40.8,40.3,365.0,4.7,100.0,5.2,100.4,995,0.2,26.5,2004745.8,48.1,서울교육대학교 
2018,10.5,12.4,31.4,27.6,114.0,5.3,99.3,3.5,96.7,326,0.7,16.8,3795266.7,59.1,서울기독대학교 
2018,1.3,21.6,13.9,15.5,3166.0,31.3,99.8,6.8,114.4,5756,0.3,24.1,4022637.4,68.3,서울대학교 
2018,2.1,8.0,25.2,28.9,1920.0,7.7,99.2,12.9,116.8,2374,0.4,22.8,1609137.3,68.5,서울시립대학교 
2018,4.3,13.3,34.0,35.7,490.0,9.4,100.0,6.9,100.5,1143,0.5,19.9,4922713.9,63.5,서울신학대학교 
2018,3.5,11.1,31.6,33.2,1576.0,8.1,99.8,16.9,102.5,1849,0.4,22.8,3628669.4,58.8,서울여자대학교 
2018,2.5,46.0,26.1,25.5,113.0,13.3,100.0,2.9,92.3,424,0.8,14.9,4465155.6,53.8,서울장신대학교 
2018,5.3,13.7,28.6,30.2,1682.0,2.6,99.9,6.5,97.2,3773,0.4,21.5,3792488.8,53.8,서원대학교 
2018,5.3,43.4,28.7,30.2,1977.0,2.9,99.6,4.9,95.3,3467,0.5,19.6,3992196.2,69.8,선문대학교 
2018,5.1,11.1,32.6,32.9,1095.0,3.2,100.0,13.0,99.5,2243,0.5,19.8,3526424.0,65.3,성결대학교 
2018,5.3,6.9,30.4,29.1,478.0,2.3,99.8,5.8,95.4,786,0.4,21.6,3982385.2,64.3,성공회대학교 
2018,2.1,21.7,17.2,20.4,4114.0,12.4,99.9,22.6,106.0,3866,0.3,24.9,3549802.2,77.0,성균관대학교 
2018,3.2,9.9,31.2,31.4,2286.0,6.9,100.0,10.9,99.5,4004,0.3,23.6,4102627.6,59.6,성신여자대학교 
2018,6.3,42.6,28.1,28.1,1794.0,2.0,99.7,5.8,93.4,3981,0.8,14.9,3979296.3,66.8,세명대학교 
2018,4.7,11.0,25.1,28.4,2588.0,7.9,99.5,12.5,105.0,3979,0.5,20.7,3242473.2,64.2,세종대학교 
2018,9.2,37.0,28.6,29.1,659.0,0.2,100.1,7.4,96.0,2189,0.5,20.8,3317533.6,68.0,세한대학교 
2018,2.8,136.8,59.0,26.4,39.0,76.9,43.3,0.6,33.3,76,0.1,28.4,7932563.7,0.0,수원가톨릭대학교 
2018,5.8,10.7,28.4,28.1,2463.0,4.5,99.9,11.4,97.1,4569,0.4,22.6,3270704.5,61.8,수원대학교 
2018,2.4,10.3,28.5,28.1,2353.0,10.0,99.7,9.7,100.9,3843,0.8,14.0,3732580.3,64.4,숙명여자대학교 
2018,4.8,37.6,12.5,13.0,2493.0,5.2,99.9,8.0,97.3,3633,0.4,22.5,3948253.0,68.7,순천향대학교 
2018,2.5,11.8,27.3,32.6,2707.0,7.5,99.6,14.5,100.2,3826,0.4,21.4,3032015.8,69.7,숭실대학교 
2018,32.1,28.4,39.6,18.0,381.0,0.5,32.9,2.0,40.2,797,0.7,16.4,3075507.2,61.4,신경주대학교 
2018,7.3,12.5,28.8,31.3,2017.0,2.7,100.0,5.8,100.2,4126,0.6,19.0,3447001.7,63.7,신라대학교 
2018,7.7,28.0,33.3,28.3,167.0,13.8,90.4,1.7,89.0,242,0.6,18.8,4384210.6,0.0,아신대학교 
2018,2.7,25.8,19.4,22.3,2189.0,12.1,99.7,16.3,107.5,2586,0.2,26.6,3158140.2,71.6,아주대학교 
2018,6.4,42.2,32.8,23.7,98.0,5.1,99.2,5.2,71.2,196,0.8,14.3,3104728.0,58.2,안양대학교 _제2캠퍼스
2018,1.9,35.2,18.4,21.2,4156.0,19.3,99.5,16.7,109.3,5278,0.4,21.5,3405304.0,70.1,연세대학교 
2018,3.8,58.3,17.3,20.4,1736.0,10.4,99.7,11.3,103.8,2255,0.5,21.0,3337898.7,66.7,연세대학교(미래) _분교
2018,3.9,14.7,26.5,28.2,5008.0,5.5,99.8,5.6,101.7,5577,0.2,26.2,3756060.3,55.0,영남대학교 
2018,8.6,52.4,30.7,26.7,91.0,28.6,100.0,1.4,84.0,251,0.6,18.2,4985467.5,54.2,영남신학대학교 
2018,10.2,26.9,28.4,29.4,11.0,72.7,99.9,7.9,98.3,1292,0.3,23.8,2825991.3,0.0,영산선학대학교 
2018,1.8,28.2,24.9,27.2,144.0,0.0,99.3,6.8,95.9,269,0.8,13.2,3898927.6,74.5,예수대학교 
2018,5.7,23.2,31.1,32.0,1446.0,1.4,99.2,9.1,95.3,2741,0.5,19.2,3360395.0,66.7,용인대학교 
2018,7.8,30.6,28.3,28.9,1589.0,2.4,98.3,5.1,94.9,2627,0.4,21.8,3232874.7,64.0,우석대학교 
