기준연도,학교명,계열,학생정원,재학생,전임교원,전임교원1인당학생정원,전임교원1인당재학생
2023,건국대학교(글로컬) _분교,예ㆍ체능계열,1627,1777,44,36.98,40.39
2023,건국대학교(글로컬) _분교,의학계열,320,354,183,1.75,1.93
2023,건양대학교,인문ㆍ사회계열,1851,1723,79,23.43,21.81
2023,건양대학교,자연과학계열,493,451,11,44.82,41.0
2023,건양대학교,공학계열,730,594,16,45.63,37.13
2023,건양대학교,예ㆍ체능계열,120,123,4,30.0,30.75
2023,건양대학교 _제2캠퍼스,인문ㆍ사회계열,445,449,5,89.0,89.8
2023,건양대학교 _제2캠퍼스,자연과학계열,2370,2533,90,26.33,28.14
2023,건양대학교 _제2캠퍼스,공학계열,1077,1079,38,28.34,28.39
2023,건양대학교 _제2캠퍼스,의학계열,329,344,123,2.67,2.8
2023,경기대학교,인문ㆍ사회계열,6409,7570,240,26.7,31.54
2023,경기대학교,자연과학계열,946,1246,27,35.04,46.15
2023,경기대학교,공학계열,3669,3633,143,25.66,25.41
2023,경기대학교,예ㆍ체능계열,1574,1754,49,32.12,35.8
2023,경기대학교 _제2캠퍼스,인문ㆍ사회계열,2077,2490,39,53.26,63.85
2023,경기대학교 _제2캠퍼스,자연과학계열,166,138,2,83.0,69.0
2023,경기대학교 _제2캠퍼스,예ㆍ체능계열,641,684,16,40.06,42.75
2023,경남대학교,인문ㆍ사회계열,5675,5212,213,26.64,24.47
2023,경남대학교,자연과학계열,2122,1908,83,25.57,22.99
2023,경남대학교,공학계열,3145,2856,92,34.18,31.04
2023,경남대학교,예ㆍ체능계열,959,997,24,39.96,41.54
2023,경동대학교,인문ㆍ사회계열,134,631,23,5.83,27.43
2023,경동대학교,자연과학계열,20,10,2,10.0,5.0
2023,경동대학교 _제3캠퍼스,인문ㆍ사회계열,331,242,11,30.09,22.0
2023,경동대학교 _제3캠퍼스,자연과학계열,3506,3541,93,37.7,38.08
2023,경동대학교 _제4캠퍼스,인문ㆍ사회계열,914,1023,50,18.28,20.46
2023,경동대학교 _제4캠퍼스,자연과학계열,285,230,11,25.91,20.91
2023,경동대학교 _제4캠퍼스,공학계열,951,879,27,35.22,32.56
2023,경동대학교 _제4캠퍼스,예ㆍ체능계열,487,401,12,40.58,33.42
2023,경북대학교,인문ㆍ사회계열,8416,9178,321,26.22,28.59
2023,경북대학교,자연과학계열,8121,8615,317,25.62,27.18
2023,경북대학교,공학계열,8584,9403,298,28.81,31.55
2023,경북대학교,예ㆍ체능계열,1579,1438,47,33.6,30.6
2023,경북대학교,의학계열,1488,1379,411,3.62,3.36
2023,경상국립대학교,인문ㆍ사회계열,6349,6190,252,25.19,24.56
2023,경상국립대학교,자연과학계열,5560,5419,259,21.47,20.92
2023,경상국립대학교,공학계열,6212,5684,270,23.01,21.05
2023,경상국립대학교,예ㆍ체능계열,473,427,23,20.57,18.57
2023,경상국립대학교,의학계열,637,642,220,2.9,2.92
2023,경성대학교,인문ㆍ사회계열,5597,6215,200,27.99,31.08
2023,경성대학교,자연과학계열,1696,1626,53,32.0,30.68
2023,경성대학교,공학계열,2830,2636,83,34.1,31.76
2023,경성대학교,예ㆍ체능계열,2313,2270,67,34.52,33.88
2023,경운대학교,인문ㆍ사회계열,846,762,46,18.39,16.57
2023,경운대학교,자연과학계열,1798,1737,51,35.25,34.06
2023,경운대학교,공학계열,1839,1727,58,31.71,29.78
2023,경운대학교,예ㆍ체능계열,492,431,21,23.43,20.52
2023,경인교육대학교,인문ㆍ사회계열,4503,1890,70,64.33,27.0
2023,경인교육대학교,자연과학계열,516,546,38,13.58,14.37
2023,경인교육대학교,예ㆍ체능계열,238,406,23,10.35,17.65
2023,경일대학교,인문ㆍ사회계열,1348,1627,75,17.97,21.69
2023,경일대학교,자연과학계열,778,807,31,25.1,26.03
2023,경일대학교,공학계열,2547,2701,97,26.26,27.85
2023,경일대학교,예ㆍ체능계열,1908,1906,59,32.34,32.31
2023,경희대학교,인문ㆍ사회계열,11741,18863,423,27.76,44.59
2023,경희대학교,자연과학계열,5881,6147,362,16.25,16.98
2023,경희대학교,공학계열,4892,5557,180,27.18,30.87
2023,경희대학교,예ㆍ체능계열,4606,5475,91,50.62,60.16
2023,경희대학교,의학계열,1867,1809,340,5.49,5.32
2023,계명대학교,인문ㆍ사회계열,10458,11422,339,30.85,33.69
2023,계명대학교,자연과학계열,2908,2837,109,26.68,26.03
2023,계명대학교,공학계열,4363,4563,118,36.97,38.67
2023,계명대학교,예ㆍ체능계열,4025,4224,92,43.75,45.91
2023,계명대학교,의학계열,473,445,186,2.54,2.39
2023,고려대학교,인문ㆍ사회계열,15095,17885,509,29.66,35.14
2023,고려대학교,자연과학계열,5851,5994,317,18.46,18.91
2023,고려대학교,공학계열,8706,9371,284,30.65,33.0
2023,고려대학교,예ㆍ체능계열,608,701,15,40.53,46.73
2023,고려대학교,의학계열,802,754,400,2.01,1.89
2023,고려대학교(세종) _분교,인문ㆍ사회계열,3095,3601,126,24.56,28.58
2023,고려대학교(세종) _분교,자연과학계열,1221,1365,57,21.42,23.95
2023,고려대학교(세종) _분교,공학계열,2112,2447,66,32.0,37.08
2023,고려대학교(세종) _분교,예ㆍ체능계열,432,485,10,43.2,48.5
2023,고신대학교,인문ㆍ사회계열,2771,2354,84,32.99,28.02
2023,고신대학교,자연과학계열,1604,1348,57,28.14,23.65
2023,고신대학교,예ㆍ체능계열,451,303,7,64.43,43.29
2023,고신대학교,의학계열,449,393,135,3.33,2.91
2023,공주교육대학교,인문ㆍ사회계열,2069,1031,45,45.98,22.91
2023,공주교육대학교,자연과학계열,101,505,25,4.04,20.2
2023,공주교육대학교,예ㆍ체능계열,96,396,15,6.4,26.4
2023,광신대학교,인문ㆍ사회계열,1228,1047,42,29.24,24.93
2023,광신대학교,예ㆍ체능계열,152,143,8,19.0,17.88
2023,광운대학교,인문ㆍ사회계열,3592,4512,123,29.2,36.68
2023,광운대학교,자연과학계열,725,884,38,19.08,23.26
2023,광운대학교,공학계열,4581,4799,153,29.94,31.37
2023,광운대학교,예ㆍ체능계열,241,233,9,26.78,25.89
2023,광주가톨릭대학교,인문ㆍ사회계열,250,113,16,15.63,7.06
2023,광주과학기술원,자연과학계열,1394,909,73,19.1,12.45
2023,광주과학기술원,공학계열,1206,1839,115,10.49,15.99
2023,광주교육대학교,인문ㆍ사회계열,2034,927,35,58.11,26.49
2023,광주교육대학교,자연과학계열,354,607,20,17.7,30.35
2023,광주교육대학교,예ㆍ체능계열,47,338,19,2.47,17.79
2023,광주대학교,인문ㆍ사회계열,3655,3032,117,31.24,25.91
2023,광주대학교,자연과학계열,1139,1410,45,25.31,31.33
2023,광주대학교,공학계열,1286,1053,39,32.97,27.0
2023,광주대학교,예ㆍ체능계열,676,856,29,23.31,29.52
2023,광주여자대학교,인문ㆍ사회계열,1524,1545,58,26.28,26.64
2023,광주여자대학교,자연과학계열,2161,2133,63,34.3,33.86
2023,광주여자대학교,예ㆍ체능계열,221,181,6,36.83,30.17
2023,국립강릉원주대학교,인문ㆍ사회계열,2214,2112,77,28.75,27.43
2023,국립강릉원주대학교,자연과학계열,2167,1935,87,24.91,22.24
2023,국립강릉원주대학교,공학계열,899,847,40,22.48,21.18
2023,국립강릉원주대학교,예ㆍ체능계열,769,631,25,30.76,25.24
2023,국립강릉원주대학교,의학계열,226,206,47,4.81,4.38
2023,국립강릉원주대학교 _제2캠퍼스,인문ㆍ사회계열,660,606,21,31.43,28.86
2023,국립강릉원주대학교 _제2캠퍼스,자연과학계열,339,379,13,26.08,29.15
2023,국립강릉원주대학교 _제2캠퍼스,공학계열,1274,1308,60,21.23,21.8
2023,국립경국대학교,인문ㆍ사회계열,2635,1883,79,33.35,23.84
2023,국립경국대학교,자연과학계열,1988,1805,87,22.85,20.75
2023,국립경국대학교,공학계열,1963,1655,90,21.81,18.39
2023,국립경국대학교,예ㆍ체능계열,431,386,15,28.73,25.73
2023,국립공주대학교,인문ㆍ사회계열,4890,4917,155,31.55,31.72
2023,국립공주대학교,자연과학계열,4422,4507,179,24.7,25.18
2023,국립공주대학교,공학계열,4239,4439,172,24.65,25.81
2023,국립공주대학교,예ㆍ체능계열,1264,1287,50,25.28,25.74
2023,국립군산대학교,인문ㆍ사회계열,2530,2280,91,27.8,25.05
2023,국립군산대학교,자연과학계열,1826,1493,75,24.35,19.91
2023,국립군산대학교,공학계열,3562,3154,146,24.4,21.6
2023,국립군산대학교,예ㆍ체능계열,502,756,20,25.1,37.8
2023,국립금오공과대학교,인문ㆍ사회계열,339,255,21,16.14,12.14
2023,국립금오공과대학교,자연과학계열,309,266,13,23.77,20.46
2023,국립금오공과대학교,공학계열,5365,5271,192,27.94,27.45
2023,국립목포대학교,인문ㆍ사회계열,3570,2797,107,33.36,26.14
2023,국립목포대학교,자연과학계열,1628,1427,70,23.26,20.39
2023,국립목포대학교,공학계열,2352,2111,101,23.29,20.9
2023,국립목포대학교,예ㆍ체능계열,409,330,11,37.18,30.0
2023,국립목포해양대학교,공학계열,2922,2649,124,23.56,21.36
2023,국립부경대학교,인문ㆍ사회계열,5377,6208,174,30.9,35.68
2023,국립부경대학교,자연과학계열,3115,3022,122,25.53,24.77
2023,국립부경대학교,공학계열,7896,8821,302,26.15,29.21
2023,국립부경대학교,예ㆍ체능계열,592,798,17,34.82,46.94
2023,국립순천대학교,인문ㆍ사회계열,2552,2435,93,27.44,26.18
2023,국립순천대학교,자연과학계열,2880,2512,114,25.26,22.04
2023,국립순천대학교,공학계열,2025,2072,79,25.63,26.23
2023,국립순천대학교,예ㆍ체능계열,715,701,31,23.06,22.61
2023,국립창원대학교,인문ㆍ사회계열,4283,4101,134,31.96,30.6
2023,국립창원대학교,자연과학계열,1544,1313,58,26.62,22.64
2023,국립창원대학교,공학계열,3164,3188,128,24.72,24.91
2023,국립창원대학교,예ㆍ체능계열,848,708,25,33.92,28.32
2023,국립한국교통대학교,인문ㆍ사회계열,2037,2016,80,25.46,25.2
2023,국립한국교통대학교,자연과학계열,815,817,31,26.29,26.35
2023,국립한국교통대학교,공학계열,5268,5387,190,27.73,28.35
2023,국립한국교통대학교,예ㆍ체능계열,431,471,20,21.55,23.55
2023,국립한국해양대학교,인문ㆍ사회계열,1329,1492,62,21.44,24.06
2023,국립한국해양대학교,자연과학계열,363,400,16,22.69,25.0
2023,국립한국해양대학교,공학계열,4818,5046,196,24.58,25.74
2023,국립한국해양대학교,예ㆍ체능계열,122,133,5,24.4,26.6
2023,국립한밭대학교,인문ㆍ사회계열,1824,2116,69,26.43,30.67
2023,국립한밭대학교,공학계열,5910,6201,216,27.36,28.71
2023,국립한밭대학교,예ㆍ체능계열,530,572,15,35.33,38.13
2023,국민대학교,인문ㆍ사회계열,6697,9080,335,19.99,27.1
2023,국민대학교,자연과학계열,1428,1534,62,23.03,24.74
2023,국민대학교,공학계열,4505,5140,154,29.25,33.38
2023,국민대학교,예ㆍ체능계열,3563,4261,112,31.81,38.04
2023,극동대학교,인문ㆍ사회계열,1159,966,53,21.87,18.23
2023,극동대학교,자연과학계열,890,862,27,32.96,31.93
2023,극동대학교,공학계열,1098,724,35,31.37,20.69
2023,극동대학교,예ㆍ체능계열,731,523,18,40.61,29.06
2023,금강대학교,인문ㆍ사회계열,488,209,15,32.53,13.93
2023,김천대학교,인문ㆍ사회계열,685,646,43,15.93,15.02
2023,김천대학교,자연과학계열,1844,1610,50,36.88,32.2
2023,김천대학교,공학계열,159,133,6,26.5,22.17
2023,김천대학교,예ㆍ체능계열,155,92,5,31.0,18.4
2023,나사렛대학교,인문ㆍ사회계열,3290,3356,113,29.12,29.7
2023,나사렛대학교,자연과학계열,1025,955,30,34.17,31.83
2023,나사렛대학교,예ㆍ체능계열,959,918,30,31.97,30.6
2023,남부대학교,인문ㆍ사회계열,681,867,37,18.41,23.43
2023,남부대학교,자연과학계열,1871,1871,56,33.41,33.41
2023,남부대학교,공학계열,225,227,12,18.75,18.92
2023,남부대학교,예ㆍ체능계열,381,349,10,38.1,34.9
2023,남서울대학교,인문ㆍ사회계열,3902,4447,176,22.17,25.27
2023,남서울대학교,자연과학계열,1188,1432,32,37.13,44.75
2023,남서울대학교,공학계열,2438,2418,67,36.39,36.09
2023,남서울대학교,예ㆍ체능계열,1646,1632,42,39.19,38.86
2023,단국대학교,인문ㆍ사회계열,7477,8150,258,28.98,31.59
2023,단국대학교,자연과학계열,531,439,16,33.19,27.44
2023,단국대학교,공학계열,4111,4490,154,26.69,29.16
2023,단국대학교,예ㆍ체능계열,2239,2875,72,31.1,39.93
2023,단국대학교 _제2캠퍼스,인문ㆍ사회계열,3430,3751,96,35.73,39.07
2023,단국대학교 _제2캠퍼스,자연과학계열,4168,4475,167,24.96,26.8
2023,단국대학교 _제2캠퍼스,공학계열,1251,1535,33,37.91,46.52
2023,단국대학교 _제2캠퍼스,예ㆍ체능계열,1755,1823,59,29.75,30.9
2023,단국대학교 _제2캠퍼스,의학계열,606,591,165,3.67,3.58
2023,대구가톨릭대학교,인문ㆍ사회계열,5592,5483,212,26.38,25.86
2023,대구가톨릭대학교,자연과학계열,3253,3323,107,30.4,31.06
2023,대구가톨릭대학교,공학계열,2770,2426,69,40.14,35.16
2023,대구가톨릭대학교,예ㆍ체능계열,1749,1570,32,54.66,49.06
2023,대구가톨릭대학교,의학계열,247,244,150,1.65,1.63
2023,대구경북과학기술원,자연과학계열,1495,1386,73,20.48,18.99
2023,대구경북과학기술원,공학계열,884,835,63,14.03,13.25
2023,대구교육대학교,인문ㆍ사회계열,2555,1467,46,55.54,31.89
2023,대구교육대학교,자연과학계열,210,690,24,8.75,28.75
2023,대구교육대학교,예ㆍ체능계열,165,425,18,9.17,23.61
2023,대구대학교,인문ㆍ사회계열,8850,8964,314,28.18,28.55
2023,대구대학교,자연과학계열,4006,3765,92,43.54,40.92
2023,대구대학교,공학계열,3462,3064,98,35.33,31.27
2023,대구대학교,예ㆍ체능계열,1757,1815,42,41.83,43.21
2023,대구예술대학교,예ㆍ체능계열,1477,429,29,50.93,14.79
2023,대구한의대학교,인문ㆍ사회계열,1611,1817,74,21.77,24.55
2023,대구한의대학교,자연과학계열,3120,3150,96,32.5,32.81
2023,대구한의대학교,공학계열,1054,839,30,35.13,27.97
2023,대구한의대학교,예ㆍ체능계열,470,461,13,36.15,35.46
2023,대구한의대학교,의학계열,509,517,17,29.94,30.41
2023,대신대학교,인문ㆍ사회계열,632,579,19,30.1,30.47
2023,대신대학교,예ㆍ체능계열,169,127,7,24.14,18.14
2023,대전가톨릭대학교,인문ㆍ사회계열,295,68,11,26.82,6.18
2023,대전대학교,인문ㆍ사회계열,3820,4016,136,28.09,29.53
2023,대전대학교,자연과학계열,1738,1812,62,28.03,29.23
2023,대전대학교,공학계열,2257,2100,76,29.7,27.63
2023,대전대학교,예ㆍ체능계열,851,814,21,40.52,38.76
2023,대전대학교,의학계열,424,416,20,21.2,20.8
2023,대전신학대학교,인문ㆍ사회계열,383,182,8,47.88,22.75
2023,대진대학교,인문ㆍ사회계열,3352,3523,133,25.2,26.49
2023,대진대학교,자연과학계열,1006,962,30,33.53,32.07
2023,대진대학교,공학계열,2533,2300,69,36.71,33.33
2023,대진대학교,예ㆍ체능계열,873,1006,24,36.38,41.92
2023,덕성여자대학교,인문ㆍ사회계열,3029,3245,133,22.77,24.4
2023,덕성여자대학교,자연과학계열,388,1041,36,10.78,28.92
2023,덕성여자대학교,공학계열,1308,945,21,62.29,45.0
2023,덕성여자대학교,예ㆍ체능계열,400,636,19,21.05,33.47
2023,동국대학교,인문ㆍ사회계열,9128,11049,278,32.83,39.74
2023,동국대학교,자연과학계열,1906,1950,99,19.25,19.7
2023,동국대학교,공학계열,4173,4571,178,23.44,25.68
2023,동국대학교,예ㆍ체능계열,1482,2176,31,47.81,70.19
2023,동국대학교,의학계열,127,132,95,1.34,1.39
2023,동국대학교(WISE) _분교,인문ㆍ사회계열,4260,3810,136,31.32,28.01
2023,동국대학교(WISE) _분교,자연과학계열,1429,1427,76,18.8,18.78
2023,동국대학교(WISE) _분교,공학계열,1110,1025,24,46.25,42.71
2023,동국대학교(WISE) _분교,예ㆍ체능계열,694,622,15,46.27,41.47
2023,동국대학교(WISE) _분교,의학계열,484,514,68,7.12,7.56
2023,동덕여자대학교,인문ㆍ사회계열,2903,2969,103,28.18,28.83
2023,동덕여자대학교,자연과학계열,1197,1650,42,28.5,39.29
2023,동덕여자대학교,예ㆍ체능계열,2828,2752,78,36.26,35.28
2023,동명대학교,인문ㆍ사회계열,2643,3226,94,28.12,34.32
2023,동명대학교,자연과학계열,700,749,25,28.0,29.96
2023,동명대학교,공학계열,3022,2800,104,29.06,26.92
2023,동명대학교,예ㆍ체능계열,818,979,23,35.57,42.57
2023,동서대학교,인문ㆍ사회계열,3514,3424,138,25.46,24.81
2023,동서대학교,자연과학계열,1278,1319,38,33.63,34.71
2023,동서대학교,공학계열,2191,1984,78,28.09,25.44
2023,동서대학교,예ㆍ체능계열,2333,2743,93,25.09,29.49
2023,동신대학교,인문ㆍ사회계열,2060,2398,80,25.75,29.98
2023,동신대학교,자연과학계열,2312,2251,79,29.27,28.49
2023,동신대학교,공학계열,1740,1416,54,32.22,26.22
2023,동신대학교,예ㆍ체능계열,625,634,17,36.76,37.29
2023,동신대학교,의학계열,191,213,19,10.05,11.21
2023,동아대학교,인문ㆍ사회계열,8924,9644,290,30.77,33.26
2023,동아대학교,자연과학계열,3491,3217,151,23.12,21.3
2023,동아대학교,공학계열,5500,5714,158,34.81,36.16
2023,동아대학교,예ㆍ체능계열,1842,1801,45,40.93,40.02
2023,동아대학교,의학계열,344,284,135,2.55,2.1
2023,동양대학교,인문ㆍ사회계열,1340,1205,59,22.71,20.42
2023,동양대학교,자연과학계열,366,396,11,33.27,36.0
2023,동양대학교,공학계열,1856,1819,51,36.39,35.67
2023,동양대학교,예ㆍ체능계열,779,742,18,43.28,41.22
2023,동의대학교,인문ㆍ사회계열,5736,6010,224,25.61,26.83
2023,동의대학교,자연과학계열,1979,1985,55,35.98,36.09
2023,동의대학교,공학계열,6423,5815,195,32.94,29.82
2023,동의대학교,예ㆍ체능계열,1396,1296,50,27.92,25.92
2023,동의대학교,의학계열,237,229,32,7.41,7.16
2023,루터대학교,인문ㆍ사회계열,437,427,16,27.31,26.69
2023,명지대학교,인문ㆍ사회계열,112,75,37,3.03,2.03
2023,명지대학교,자연과학계열,785,761,37,21.22,20.57
2023,명지대학교,공학계열,4236,4539,142,29.83,31.96
2023,명지대학교,예ㆍ체능계열,1472,1727,50,29.44,34.54
2023,명지대학교 _제2캠퍼스,인문ㆍ사회계열,6340,8060,215,29.49,37.49
2023,명지대학교 _제2캠퍼스,공학계열,418,512,13,32.15,39.38
2023,명지대학교 _제2캠퍼스,예ㆍ체능계열,1047,700,12,87.25,58.33
2023,목원대학교,인문ㆍ사회계열,3670,3519,124,29.6,28.38
