기준연도,학교명,대계열,재학생,실모집인원,재학생충원율
2017,총신대학교,예체능계열,270,250,108
2017,총신대학교,인문사회계열,1636,1190,137.5
2017,추계예술대학교,예체능계열,961,900,106.8
2017,추계예술대학교,인문사회계열,288,260,110.8
2017,춘천교육대학교,예체능계열,354,0,0
2017,춘천교육대학교,자연과학계열,464,0,0
2017,춘천교육대학교,인문사회계열,582,1284,45.3
2017,충남대학교,예체능계열,951,898,105.9
2017,충남대학교,의학계열,344,326,105.5
2017,충남대학교,공학계열,5285,4222,125.2
2017,충남대학교,자연과학계열,5082,4495,113.1
2017,충남대학교,인문사회계열,6491,4726,137.3
2017,충북대학교,인문사회계열,4778,3839,124.5
2017,충북대학교,자연과학계열,4049,3658,110.7
2017,충북대학교,공학계열,4629,3860,119.9
2017,충북대학교,의학계열,394,356,110.7
2017,충북대학교,예체능계열,300,287,104.5
2017,칼빈대학교,인문사회계열,352,324,108.6
2017,칼빈대학교,예체능계열,48,68,70.6
2017,평택대학교,예체능계열,855,839,101.9
2017,평택대학교,자연과학계열,833,855,97.4
2017,평택대학교,공학계열,30,30,100
2017,평택대학교,인문사회계열,2191,1942,112.8
2017,포항공과대학교,공학계열,1058,1000,105.8
2017,포항공과대학교,자연과학계열,391,280,139.6
2017,한경국립대학교,인문사회계열,902,720,125.3
2017,한경국립대학교,공학계열,2421,2409,100.5
2017,한경국립대학교,예체능계열,325,309,105.2
2017,한경국립대학교,자연과학계열,1533,1500,102.2
2017,한경대학교(산업대),자연과학계열,131,0,0
2017,한경대학교(산업대),인문사회계열,154,0,0
2017,한경대학교(산업대),공학계열,443,0,0
2017,한경대학교(산업대),예체능계열,25,0,0
2017,한국공학대학교,공학계열,5544,4528,122.4
2017,한국공학대학교,예체능계열,427,420,101.7
2017,한국공학대학교,인문사회계열,611,572,106.8
2017,한국과학기술원,공학계열,2819,2460,114.6
2017,한국과학기술원,자연과학계열,1004,1330,75.5
2017,한국과학기술원,인문사회계열,50,90,55.6
2017,한국교원대학교,예체능계열,234,237,98.7
2017,한국교원대학교,인문사회계열,1346,1216,110.7
2017,한국교원대학교,공학계열,181,157,115.3
2017,한국교원대학교,자연과학계열,635,574,110.6
2017,한국국제대학교,자연과학계열,933,925,100.9
2017,한국국제대학교,예체능계열,469,535,87.7
2017,한국국제대학교,공학계열,627,759,82.6
2017,한국국제대학교,인문사회계열,1333,1365,97.7
2017,한국기술교육대학교,공학계열,3788,2990,126.7
2017,한국기술교육대학교,인문사회계열,644,512,125.8
2017,한국방송통신대학교,자연과학계열,29370,48800,60.2
2017,한국방송통신대학교,공학계열,815,4000,20.4
2017,한국방송통신대학교,인문사회계열,85352,186000,45.9
2017,한국산업기술대학교(산업대),예체능계열,25,0,0
2017,한국산업기술대학교(산업대),공학계열,718,0,0
2017,한국산업기술대학교(산업대),인문사회계열,45,0,0
2017,한국성서대학교,공학계열,140,140,100
2017,한국성서대학교,인문사회계열,734,640,114.7
2017,한국성서대학교,자연과학계열,200,180,111.1
2017,한국예술종합학교,예체능계열,2599,2252,115.4
2017,한국외국어대학교,인문사회계열,14710,11410,128.9
2017,한국외국어대학교,자연과학계열,1158,1032,112.2
2017,한국외국어대학교,공학계열,1174,1066,110.1
2017,한국전통문화대학교(일반),예체능계열,144,160,90
2017,한국전통문화대학교(일반),공학계열,157,155,101.3
2017,한국전통문화대학교(일반),자연과학계열,79,80,98.8
2017,한국전통문화대학교(일반),인문사회계열,164,165,99.4
2017,한국체육대학교,예체능계열,2549,2360,108
2017,한국침례신학대학교,인문사회계열,1310,1260,104
2017,한국침례신학대학교,예체능계열,232,260,89.2
2017,한국항공대학교,자연과학계열,824,588,140.1
2017,한국항공대학교,공학계열,2752,2387,115.3
2017,한국항공대학교,인문사회계열,560,520,107.7
2017,한남대학교,자연과학계열,1270,1273,99.8
2017,한남대학교,공학계열,2652,2701,98.2
2017,한남대학교,인문사회계열,6602,6235,105.9
2017,한남대학교,예체능계열,1095,1066,102.7
2017,한동대학교,자연과학계열,251,243,103.3
2017,한동대학교,공학계열,1404,1322,106.2
2017,한동대학교,인문사회계열,2375,1411,168.3
2017,한라대학교,공학계열,2118,2010,105.4
2017,한라대학교,예체능계열,194,210,92.4
2017,한라대학교,인문사회계열,1622,1580,102.7
2017,한려대학교,자연과학계열,430,996,43.2
2017,한려대학교,인문사회계열,66,431,15.3
2017,한려대학교,공학계열,19,91,20.9
2017,한려대학교,예체능계열,38,124,30.6
2017,한림대학교,예체능계열,258,240,107.5
2017,한림대학교,의학계열,294,304,96.7
2017,한림대학교,공학계열,1020,890,114.6
2017,한림대학교,자연과학계열,2158,2130,101.3
2017,한림대학교,인문사회계열,4374,3690,118.5
2017,한밭대학교(산업대),공학계열,425,0,0
2017,한밭대학교(산업대),인문사회계열,136,0,0
2017,한밭대학교(산업대),예체능계열,22,0,0
2017,한북대학교,인문사회계열,7,0,0
2017,한북대학교,공학계열,8,0,0
2017,한북대학교,예체능계열,4,0,0
2017,한서대학교,공학계열,1809,1728,104.7
2017,한서대학교,예체능계열,1661,1570,105.8
2017,한서대학교,인문사회계열,1833,1625,112.8
2017,한서대학교,자연과학계열,1963,1811,108.4
2017,한성대학교,인문사회계열,3125,3000,104.2
2017,한성대학교,공학계열,1859,1777,104.6
2017,한성대학교,예체능계열,1358,1320,102.9
2017,한세대학교,자연과학계열,108,100,108
2017,한세대학교,공학계열,236,202,116.8
2017,한세대학교,인문사회계열,1617,1298,124.6
2017,한세대학교,예체능계열,867,760,114.1
2017,한신대학교,인문사회계열,3782,3468,109.1
2017,한신대학교,공학계열,863,886,97.4
2017,한신대학교,자연과학계열,344,336,102.4
2017,한신대학교,예체능계열,120,140,85.7
2017,한양대학교,인문사회계열,5691,4127,137.9
2017,한양대학교,자연과학계열,1541,1266,121.7
2017,한양대학교,공학계열,6183,4435,139.4
2017,한양대학교,예체능계열,1685,1490,113.1
2017,한양대학교,의학계열,357,385,92.7
2017,한양대학교(ERICA) _분교,인문사회계열,3329,2648,125.7
2017,한양대학교(ERICA) _분교,공학계열,3691,2894,127.5
2017,한양대학교(ERICA) _분교,예체능계열,1346,1282,105
2017,한양대학교(ERICA) _분교,자연과학계열,599,788,76
2017,한일장신대학교,인문사회계열,595,630,94.4
2017,한일장신대학교,자연과학계열,176,196,89.8
2017,한일장신대학교,예체능계열,98,126,77.8
2017,한중대학교,예체능계열,140,557,25.1
2017,한중대학교,공학계열,102,515,19.8
2017,한중대학교,자연과학계열,351,480,73.1
2017,한중대학교,인문사회계열,186,834,22.3
2017,협성대학교,인문사회계열,2825,2694,104.9
2017,협성대학교,예체능계열,749,797,94
2017,협성대학교,공학계열,488,531,91.9
2017,협성대학교,자연과학계열,227,218,104.1
2017,호남대학교,공학계열,1450,1381,105
2017,호남대학교,인문사회계열,2810,2383,117.9
2017,호남대학교,자연과학계열,1627,1571,103.6
2017,호남대학교,예체능계열,1311,1179,111.2
2017,호남신학대학교,인문사회계열,337,443,76.1
2017,호남신학대학교,예체능계열,197,210,93.8
2017,호서대학교,인문사회계열,4102,3950,103.8
2017,호서대학교,공학계열,4483,4561,98.3
2017,호서대학교,예체능계열,1723,1805,95.5
2017,호서대학교,자연과학계열,1602,1607,99.7
2017,호원대학교,자연과학계열,1182,1141,103.6
2017,호원대학교,인문사회계열,1832,1572,116.5
2017,호원대학교,공학계열,1168,1203,97.1
2017,호원대학교,예체능계열,1557,1396,111.5
2017,홍익대학교,자연과학계열,154,148,104.1
2017,홍익대학교,인문사회계열,4074,2977,136.8
2017,홍익대학교,공학계열,5326,5115,104.1
2017,홍익대학교,예체능계열,2485,1699,146.3
2017,홍익대학교 _제2캠퍼스,공학계열,2602,2976,87.4
2017,홍익대학교 _제2캠퍼스,인문사회계열,1624,1392,116.7
2017,홍익대학교 _제2캠퍼스,예체능계열,1835,1343,136.6
2017,화성의과학대학교,자연과학계열,289,386,74.9
2017,화성의과학대학교,예체능계열,93,193,48.2
2017,화성의과학대학교,인문사회계열,323,579,55.8
2018,가야대학교(김해),인문사회계열,993,1037,95.8
2018,가야대학교(김해),자연과학계열,1621,1501,108
2018,가천대학교,예체능계열,1678,1570,106.9
2018,가천대학교,자연과학계열,3257,2968,109.7
2018,가천대학교,의학계열,186,200,93
2018,가천대학교,인문사회계열,7352,5630,130.6
2018,가천대학교,공학계열,5944,5114,116.2
2018,가톨릭관동대학교,공학계열,1600,1867,85.7
2018,가톨릭관동대학교,예체능계열,1184,1459,81.2
2018,가톨릭관동대학교,자연과학계열,992,914,108.5
2018,가톨릭관동대학교,의학계열,202,171,118.1
2018,가톨릭관동대학교,인문사회계열,4304,4259,101.1
2018,가톨릭꽃동네대학교,인문사회계열,298,284,104.9
2018,가톨릭꽃동네대학교,자연과학계열,171,160,106.9
2018,가톨릭대학교,자연과학계열,1459,1316,110.9
2018,가톨릭대학교,인문사회계열,4059,3388,119.8
2018,가톨릭대학교,공학계열,1399,1181,118.5
2018,가톨릭대학교,예체능계열,205,196,104.6
2018,가톨릭대학교 _제2캠퍼스,의학계열,192,186,103.2
2018,가톨릭대학교 _제2캠퍼스,자연과학계열,487,450,108.2
2018,가톨릭대학교 _제3캠퍼스,인문사회계열,178,230,77.4
2018,감리교신학대학교,인문사회계열,823,800,102.9
2018,강남대학교,공학계열,1237,1177,105.1
2018,강남대학교,인문사회계열,4870,4317,112.8
2018,강남대학교,예체능계열,652,619,105.3
2018,강서대학교,자연과학계열,188,205,91.7
2018,강서대학교,인문사회계열,1129,887,127.3
2018,강서대학교,예체능계열,127,135,94.1
2018,강원대학교,예체능계열,683,668,102.2
2018,강원대학교,의학계열,176,160,110
2018,강원대학교,인문사회계열,4863,4202,115.7
2018,강원대학교,공학계열,3069,2652,115.7
2018,강원대학교,자연과학계열,5056,4827,104.7
2018,강원대학교 _제2캠퍼스,예체능계열,798,865,92.3
2018,강원대학교 _제2캠퍼스,자연과학계열,1456,1414,103
2018,강원대학교 _제2캠퍼스,인문사회계열,926,1006,92
2018,강원대학교 _제2캠퍼스,공학계열,2810,3090,90.9
2018,건국대학교,자연과학계열,2270,2288,99.2
2018,건국대학교,의학계열,342,276,123.9
2018,건국대학교,인문사회계열,6439,4070,158.2
2018,건국대학교,공학계열,5194,4199,123.7
2018,건국대학교,예체능계열,1663,1305,127.4
2018,건국대학교(글로컬) _분교,자연과학계열,1469,1415,103.8
2018,건국대학교(글로컬) _분교,예체능계열,1971,1635,120.6
2018,건국대학교(글로컬) _분교,인문사회계열,3261,2673,122
2018,건국대학교(글로컬) _분교,공학계열,949,930,102
2018,건양대학교,공학계열,632,669,94.5
2018,건양대학교,예체능계열,144,155,92.9
2018,건양대학교,자연과학계열,470,457,102.8
2018,건양대학교,인문사회계열,2722,2363,115.2
2018,건양대학교 _제2캠퍼스,자연과학계열,2121,1974,107.4
2018,건양대학교 _제2캠퍼스,공학계열,1114,1090,102.2
2018,건양대학교 _제2캠퍼스,의학계열,242,196,123.5
2018,건양대학교 _제2캠퍼스,인문사회계열,201,190,105.8
2018,경기대학교,공학계열,2796,2474,113
2018,경기대학교,예체능계열,1507,1472,102.4
2018,경기대학교,인문사회계열,6137,5416,113.3
2018,경기대학교,자연과학계열,1296,1193,108.6
2018,경기대학교 _제2캠퍼스,인문사회계열,1558,907,171.8
2018,경기대학교 _제2캠퍼스,예체능계열,472,409,115.4
2018,경남과학기술대학교,공학계열,2031,2054,98.9
2018,경남과학기술대학교,인문사회계열,1464,1531,95.6
2018,경남과학기술대학교,자연과학계열,1366,1316,103.8
2018,경남과학기술대학교,예체능계열,101,117,86.3
2018,경남대학교,공학계열,3253,3428,94.9
2018,경남대학교,예체능계열,844,840,100.5
2018,경남대학교,자연과학계열,1801,1730,104.1
2018,경남대학교,인문사회계열,6061,5840,103.8
2018,경동대학교,인문사회계열,1689,1421,118.9
2018,경동대학교,공학계열,435,339,128.3
2018,경동대학교,자연과학계열,546,540,101.1
2018,경동대학교,예체능계열,94,120,78.3
2018,경동대학교 _제3캠퍼스,자연과학계열,3306,2890,114.4
2018,경동대학교 _제3캠퍼스,인문사회계열,214,220,97.3
2018,경동대학교 _제4캠퍼스,공학계열,468,377,124.1
2018,경동대학교 _제4캠퍼스,인문사회계열,1121,1031,108.7
2018,경동대학교 _제4캠퍼스,예체능계열,189,172,109.9
2018,경동대학교 _제4캠퍼스,자연과학계열,32,30,106.7
2018,경북대학교,예체능계열,1138,1008,112.9
2018,경북대학교,자연과학계열,6656,6260,106.3
2018,경북대학교,의학계열,562,568,98.9
2018,경북대학교,인문사회계열,6769,5309,127.5
2018,경북대학교,공학계열,7765,5997,129.5
2018,경상국립대학교,의학계열,370,352,105.1
2018,경상국립대학교,인문사회계열,4971,4322,115
2018,경상국립대학교,자연과학계열,3819,3660,104.3
2018,경상국립대학교,예체능계열,278,279,99.6
2018,경상국립대학교,공학계열,4525,4000,113.1
2018,경성대학교,예체능계열,2263,2214,102.2
2018,경성대학교,인문사회계열,5983,5071,118
2018,경성대학교,자연과학계열,1386,1370,101.2
2018,경성대학교,공학계열,2816,2719,103.6
2018,경운대학교,공학계열,1305,1544,84.5
2018,경운대학교,자연과학계열,1664,1628,102.2
2018,경운대학교,인문사회계열,985,957,102.9
2018,경운대학교,예체능계열,570,659,86.5
2018,경인교육대학교,자연과학계열,395,0,0
2018,경인교육대학교,예체능계열,233,0,0
2018,경인교육대학교,인문사회계열,682,2392,28.5
2018,경인교육대학교 _제2캠퍼스,예체능계열,291,0,0
2018,경인교육대학교 _제2캠퍼스,인문사회계열,663,0,0
2018,경인교육대학교 _제2캠퍼스,자연과학계열,375,0,0
2018,경일대학교,예체능계열,1070,950,112.6
2018,경일대학교,자연과학계열,823,762,108
2018,경일대학교,인문사회계열,1650,1495,110.4
2018,경일대학교,공학계열,3294,3266,100.9
2018,경희대학교,공학계열,4554,3954,115.2
2018,경희대학교,예체능계열,4366,3549,123
2018,경희대학교,자연과학계열,4622,4134,111.8
2018,경희대학교,의학계열,791,812,97.4
2018,경희대학교,인문사회계열,11730,7130,164.5
2018,계명대학교,공학계열,3713,3495,106.2
2018,계명대학교,자연과학계열,2566,2412,106.4
2018,계명대학교,의학계열,308,304,101.3
2018,계명대학교,인문사회계열,11036,9397,117.4
2018,계명대학교,예체능계열,3646,3399,107.3
2018,고려대학교,공학계열,4671,3512,133
2018,고려대학교,예체능계열,628,520,120.8
2018,고려대학교,자연과학계열,3702,3352,110.4
2018,고려대학교,인문사회계열,11632,7640,152.3
2018,고려대학교,의학계열,447,424,105.4
2018,고려대학교(세종) _분교,자연과학계열,903,867,104.2
2018,고려대학교(세종) _분교,공학계열,1833,1670,109.8
2018,고려대학교(세종) _분교,인문사회계열,3312,2823,117.3
2018,고려대학교(세종) _분교,예체능계열,435,398,109.3
2018,고신대학교,인문사회계열,2099,1855,113.2
2018,고신대학교,예체능계열,262,290,90.3
2018,고신대학교,자연과학계열,1249,1247,100.2
2018,고신대학교,의학계열,316,304,103.9
2018,공주교육대학교,인문사회계열,680,1416,48
2018,공주교육대학교,예체능계열,333,0,0
2018,공주교육대학교,자연과학계열,469,0,0
2018,광신대학교,예체능계열,105,132,79.5
2018,광신대학교,인문사회계열,411,391,105.1
2018,광운대학교,예체능계열,162,153,105.9
2018,광운대학교,공학계열,4089,3652,112
2018,광운대학교,인문사회계열,3087,2486,124.2
2018,광운대학교,자연과학계열,681,579,117.6
2018,광주가톨릭대학교,인문사회계열,76,160,47.5
2018,광주과학기술원,공학계열,231,0,0
2018,광주과학기술원,자연과학계열,559,800,69.9
2018,광주교육대학교,예체능계열,249,0,0
2018,광주교육대학교,자연과학계열,331,0,0
2018,광주교육대학교,인문사회계열,796,1304,61
2018,광주대학교,자연과학계열,930,890,104.5
2018,광주대학교,공학계열,1374,1343,102.3
2018,광주대학교,인문사회계열,3906,3360,116.3
2018,광주대학교,예체능계열,1067,1010,105.6
2018,광주여자대학교,예체능계열,108,120,90
2018,광주여자대학교,자연과학계열,2021,1960,103.1
2018,광주여자대학교,인문사회계열,1555,1500,103.7
2018,국립강릉원주대학교,공학계열,876,856,102.3
2018,국립강릉원주대학교,자연과학계열,1908,1948,97.9
2018,국립강릉원주대학교,예체능계열,618,639,96.7
2018,국립강릉원주대학교,의학계열,168,160,105
2018,국립강릉원주대학교,인문사회계열,2173,2008,108.2
2018,국립강릉원주대학교 _제2캠퍼스,공학계열,1289,1196,107.8
2018,국립강릉원주대학교 _제2캠퍼스,자연과학계열,316,300,105.3
2018,국립강릉원주대학교 _제2캠퍼스,인문사회계열,500,484,103.3
2018,국립경국대학교,예체능계열,368,385,95.6
2018,국립경국대학교,자연과학계열,1961,1928,101.7
2018,국립경국대학교,인문사회계열,1959,1891,103.6
2018,국립경국대학교,공학계열,1835,1752,104.7
2018,국립공주대학교,자연과학계열,3797,3527,107.7
2018,국립공주대학교,예체능계열,1115,937,119
2018,국립공주대학교,공학계열,4569,3731,122.5
2018,국립공주대학교,인문사회계열,3638,3122,116.5
2018,국립군산대학교,인문사회계열,1999,1852,107.9
2018,국립군산대학교,공학계열,3142,3155,99.6
2018,국립군산대학교,자연과학계열,1433,1645,87.1
2018,국립군산대학교,예체능계열,468,461,101.5
2018,국립금오공과대학교,인문사회계열,257,171,150.3
2018,국립금오공과대학교,공학계열,5520,4657,118.5
2018,국립금오공과대학교,자연과학계열,139,138,100.7
2018,국립목포대학교,공학계열,2310,2161,106.9
2018,국립목포대학교,예체능계열,422,398,106
2018,국립목포대학교,인문사회계열,2919,2581,113.1
2018,국립목포대학교,자연과학계열,1570,1508,104.1
2018,국립목포해양대학교,공학계열,2647,2764,95.8
2018,국립부경대학교,예체능계열,524,494,106.1
2018,국립부경대학교,자연과학계열,2546,2362,107.8
2018,국립부경대학교,공학계열,8206,6721,122.1
2018,국립부경대학교,인문사회계열,5321,3798,140.1
2018,국립순천대학교,자연과학계열,2255,2312,97.5
2018,국립순천대학교,인문사회계열,2239,1980,113.1
2018,국립순천대학교,공학계열,1830,1748,104.7
2018,국립순천대학교,예체능계열,683,683,100
2018,국립창원대학교,공학계열,2715,2314,117.3
2018,국립창원대학교,인문사회계열,3607,3093,116.6
2018,국립창원대학교,자연과학계열,1086,1119,97.1
2018,국립창원대학교,예체능계열,651,673,96.7
2018,국립한국교통대학교,예체능계열,389,407,95.6
2018,국립한국교통대학교,자연과학계열,745,772,96.5
2018,국립한국교통대학교,인문사회계열,2084,2051,101.6
2018,국립한국교통대학교,공학계열,5138,4699,109.3
2018,국립한국해양대학교,예체능계열,111,100,111
2018,국립한국해양대학교,자연과학계열,505,368,137.2
2018,국립한국해양대학교,인문사회계열,1589,1154,137.7
2018,국립한국해양대학교,공학계열,4495,4160,108.1
2018,국립한밭대학교,공학계열,6042,5306,113.9
2018,국립한밭대학교,인문사회계열,2134,1735,123
2018,국립한밭대학교,예체능계열,521,455,114.5
2018,국민대학교,공학계열,4030,3369,119.6
2018,국민대학교,인문사회계열,7304,4862,150.2
2018,국민대학교,자연과학계열,1421,1213,117.1
2018,국민대학교,예체능계열,2535,2208,114.8
2018,극동대학교,공학계열,754,781,96.5
2018,극동대학교,인문사회계열,1364,1391,98.1
2018,극동대학교,자연과학계열,975,955,102.1
2018,극동대학교,예체능계열,781,791,98.7
2018,금강대학교,인문사회계열,527,560,94.1
2018,금강대학교,공학계열,0,20,0
2018,김천대학교,자연과학계열,2409,2643,91.1
2018,김천대학교,공학계열,146,200,73
2018,김천대학교,인문사회계열,695,855,81.3
2018,김천대학교,예체능계열,31,75,41.3
2018,나사렛대학교,자연과학계열,1112,1058,105.1
2018,나사렛대학교,예체능계열,825,701,117.7
2018,나사렛대학교,인문사회계열,3331,3193,104.3
2018,남부대학교,자연과학계열,1811,1675,108.1
2018,남부대학교,인문사회계열,639,545,117.2
2018,남부대학교,공학계열,403,300,134.3
2018,남부대학교,예체능계열,283,300,94.3
2018,남서울대학교,예체능계열,1613,1555,103.7
2018,남서울대학교,인문사회계열,4817,4304,111.9
2018,남서울대학교,자연과학계열,786,680,115.6
2018,남서울대학교,공학계열,2413,2506,96.3
2018,단국대학교,공학계열,3737,3271,114.2
2018,단국대학교,인문사회계열,5806,4282,135.6
2018,단국대학교,자연과학계열,276,240,115
2018,단국대학교,예체능계열,1795,1504,119.3
2018,단국대학교 _제2캠퍼스,의학계열,417,440,94.8
2018,단국대학교 _제2캠퍼스,인문사회계열,3818,2904,131.5
2018,단국대학교 _제2캠퍼스,공학계열,1508,1294,116.5
2018,단국대학교 _제2캠퍼스,자연과학계열,3873,3719,104.1
2018,단국대학교 _제2캠퍼스,예체능계열,1718,1476,116.4
2018,대구가톨릭대학교,예체능계열,1630,1598,102
2018,대구가톨릭대학교,자연과학계열,3168,2931,108.1
2018,대구가톨릭대학교,의학계열,172,160,107.5
2018,대구가톨릭대학교,인문사회계열,5595,5013,111.6
2018,대구가톨릭대학교,공학계열,2504,2249,111.3
2018,대구경북과학기술원,자연과학계열,767,850,90.2
2018,대구교육대학교,예체능계열,360,0,0
2018,대구교육대학교,자연과학계열,483,0,0
2018,대구교육대학교,인문사회계열,793,1532,51.8
2018,대구대학교,인문사회계열,8825,8382,105.3
2018,대구대학교,자연과학계열,3496,3442,101.6
2018,대구대학교,공학계열,3538,3303,107.1
2018,대구대학교,예체능계열,1514,1491,101.5
2018,대구예술대학교,예체능계열,1198,1819,65.9
2018,대구한의대학교,자연과학계열,3049,2816,108.3
2018,대구한의대학교,의학계열,434,432,100.5
2018,대구한의대학교,인문사회계열,1930,1615,119.5
2018,대구한의대학교,공학계열,848,840,101
2018,대구한의대학교,예체능계열,635,590,107.6
2018,대신대학교,예체능계열,112,158,70.9
2018,대신대학교,인문사회계열,319,318,100.3
2018,대전가톨릭대학교,인문사회계열,46,160,28.8
2018,대전대학교,인문사회계열,4548,4280,106.3
2018,대전대학교,예체능계열,621,626,99.2
2018,대전대학교,자연과학계열,1723,1498,115
2018,대전대학교,공학계열,2096,2220,94.4
2018,대전대학교,의학계열,293,288,101.7
2018,대전신학대학교,인문사회계열,118,240,49.2
2018,대진대학교,공학계열,2209,2309,95.7
2018,대진대학교,인문사회계열,3669,3369,108.9
2018,대진대학교,자연과학계열,879,940,93.5
2018,대진대학교,예체능계열,879,841,104.5
2018,덕성여자대학교,자연과학계열,1309,1240,105.6
2018,덕성여자대학교,인문사회계열,3219,2840,113.3
2018,덕성여자대학교,공학계열,422,400,105.5
2018,덕성여자대학교,예체능계열,766,680,112.6
2018,동국대학교,공학계열,3643,3214,113.3
2018,동국대학교,인문사회계열,7581,5332,142.2
2018,동국대학교,예체능계열,1065,840,126.8
2018,동국대학교,자연과학계열,1583,1474,107.4
2018,동국대학교(WISE) _분교,자연과학계열,1522,1491,102.1
2018,동국대학교(WISE) _분교,예체능계열,525,505,104
2018,동국대학교(WISE) _분교,공학계열,1107,1050,105.4
2018,동국대학교(WISE) _분교,인문사회계열,4315,3827,112.8
2018,동국대학교(WISE) _분교,의학계열,305,288,105.9
2018,동덕여자대학교,예체능계열,2379,2364,100.6
2018,동덕여자대학교,자연과학계열,1363,1203,113.3
2018,동덕여자대학교,인문사회계열,3076,2612,117.8
2018,동명대학교,자연과학계열,649,580,111.9
2018,동명대학교,공학계열,3501,3320,105.5
2018,동명대학교,인문사회계열,3056,2854,107.1
2018,동명대학교,예체능계열,741,730,101.5
2018,동서대학교,공학계열,2871,3065,93.7
2018,동서대학교,인문사회계열,4788,4153,115.3
2018,동서대학교,자연과학계열,1007,955,105.4
2018,동서대학교,예체능계열,1915,1800,106.4
2018,동신대학교,자연과학계열,2235,2135,104.7
2018,동신대학교,예체능계열,494,505,97.8
2018,동신대학교,인문사회계열,2374,2051,115.7
2018,동신대학교,의학계열,202,160,126.3
2018,동신대학교,공학계열,1567,1525,102.8
2018,동아대학교,인문사회계열,8511,6855,124.2
2018,동아대학교,의학계열,197,196,100.5
2018,동아대학교,자연과학계열,2759,2818,97.9
2018,동아대학교,예체능계열,2004,1887,106.2
2018,동아대학교,공학계열,5453,4805,113.5
2018,동양대학교,공학계열,1695,1676,101.1
2018,동양대학교,인문사회계열,1615,1528,105.7
2018,동양대학교,자연과학계열,297,240,123.8
2018,동양대학교,예체능계열,703,764,92
2018,동의대학교,예체능계열,1340,1330,100.8
2018,동의대학교,자연과학계열,2065,2150,96
2018,동의대학교,의학계열,180,200,90
2018,동의대학교,인문사회계열,6436,5320,121
2018,동의대학교,공학계열,5602,5520,101.5
2018,루터대학교,인문사회계열,359,385,93.2
2018,명지대학교,예체능계열,1441,1345,107.1
2018,명지대학교,자연과학계열,845,756,111.8
2018,명지대학교,공학계열,4334,3746,115.7
2018,명지대학교 _제2캠퍼스,예체능계열,31,0,0
2018,명지대학교 _제2캠퍼스,공학계열,231,300,77
2018,명지대학교 _제2캠퍼스,인문사회계열,6704,4752,141.1
2018,목원대학교,공학계열,1269,1291,98.3
2018,목원대학교,인문사회계열,3515,3324,105.7
2018,목원대학교,자연과학계열,957,961,99.6
2018,목원대학교,예체능계열,2152,2099,102.5
2018,목포가톨릭대학교,자연과학계열,389,354,109.9
2018,목포가톨릭대학교,인문사회계열,130,156,83.3
2018,배재대학교,예체능계열,888,904,98.2
2018,배재대학교,자연과학계열,1658,1628,101.8
2018,배재대학교,인문사회계열,4271,4109,103.9
2018,배재대학교,공학계열,1781,1751,101.7
2018,백석대학교,자연과학계열,2690,2435,110.5
2018,백석대학교,인문사회계열,6664,6179,107.8
2018,백석대학교,예체능계열,2669,2670,100
2018,부산가톨릭대학교,공학계열,362,400,90.5
2018,부산가톨릭대학교,인문사회계열,1012,1004,100.8
2018,부산가톨릭대학교,자연과학계열,2637,2260,116.7
2018,부산교육대학교,자연과학계열,477,0,0
2018,부산교육대학교,예체능계열,351,0,0
2018,부산교육대학교,인문사회계열,717,1424,50.4
2018,부산대학교,공학계열,7366,6039,122
2018,부산대학교,인문사회계열,7234,5450,132.7
2018,부산대학교,자연과학계열,4744,4262,111.3
2018,부산대학교,의학계열,240,250,96
2018,부산대학교,예체능계열,1537,1313,117.1
2018,부산외국어대학교,예체능계열,220,270,81.5
2018,부산외국어대학교,공학계열,691,820,84.3
2018,부산외국어대학교,인문사회계열,7677,6475,118.6
2018,부산장신대학교,인문사회계열,257,277,92.8
2018,삼육대학교,자연과학계열,2071,1687,122.8
2018,삼육대학교,인문사회계열,2042,1755,116.4
2018,삼육대학교,공학계열,746,640,116.6
2018,삼육대학교,예체능계열,803,732,109.7
2018,상명대학교,예체능계열,886,813,109
2018,상명대학교,자연과학계열,1463,1211,120.8
2018,상명대학교,인문사회계열,3779,2591,145.9
2018,상명대학교,공학계열,680,649,104.8
2018,상명대학교 _제2캠퍼스,예체능계열,2637,2142,123.1
2018,상명대학교 _제2캠퍼스,자연과학계열,610,545,111.9
2018,상명대학교 _제2캠퍼스,공학계열,1445,1481,97.6
2018,상명대학교 _제2캠퍼스,인문사회계열,1298,1168,111.1
2018,상지대학교,인문사회계열,2870,3300,87
2018,상지대학교,의학계열,216,240,90
2018,상지대학교,자연과학계열,1780,1970,90.4
2018,상지대학교,예체능계열,757,852,88.8
2018,상지대학교,공학계열,830,956,86.8
2018,서강대학교,공학계열,1831,1676,109.2
2018,서강대학교,인문사회계열,5541,3864,143.4
2018,서강대학교,자연과학계열,930,848,109.7
2018,서경대학교,예체능계열,2185,1698,128.7
2018,서경대학교,자연과학계열,348,320,108.8
2018,서경대학교,인문사회계열,2216,1838,120.6
2018,서경대학교,공학계열,1719,1600,107.4
2018,서울과학기술대학교,예체능계열,1403,1062,132.1
2018,서울과학기술대학교,자연과학계열,675,599,112.7
2018,서울과학기술대학교,인문사회계열,1401,1077,130.1
2018,서울과학기술대학교,공학계열,6927,5787,119.7
2018,서울교육대학교,인문사회계열,1546,1420,108.9
