기준연도,학교명,대계열,재학생,실모집인원,재학생충원율
2022,국립목포대학교,공학계열,2234,2079,107.5
2022,국립목포대학교,예체능계열,340,383,88.8
2022,국립목포해양대학교,공학계열,2530,2764,91.5
2022,국립부경대학교,인문사회계열,4884,3781,129.2
2022,국립부경대학교,자연과학계열,2334,2352,99.2
2022,국립부경대학교,공학계열,7447,6507,114.4
2022,국립부경대학교,예체능계열,548,481,113.9
2022,국립순천대학교,인문사회계열,2003,1893,105.8
2022,국립순천대학교,자연과학계열,2128,2335,91.1
2022,국립순천대학교,공학계열,1734,1731,100.2
2022,국립순천대학교,예체능계열,601,620,96.9
2022,국립창원대학교,인문사회계열,3305,3030,109.1
2022,국립창원대학교,자연과학계열,1072,1122,95.5
2022,국립창원대학교,공학계열,2449,2245,109.1
2022,국립창원대학교,예체능계열,575,640,89.8
2022,국립한국교통대학교,인문사회계열,1855,1904,97.4
2022,국립한국교통대학교,자연과학계열,751,738,101.8
2022,국립한국교통대학교,공학계열,4898,4637,105.6
2022,국립한국교통대학교,예체능계열,423,392,107.9
2022,국립한국해양대학교,인문사회계열,1357,1104,122.9
2022,국립한국해양대학교,자연과학계열,439,354,124
2022,국립한국해양대학교,공학계열,4277,4070,105.1
2022,국립한국해양대학교,예체능계열,105,96,109.4
2022,국립한밭대학교,인문사회계열,1931,1676,115.2
2022,국립한밭대학교,공학계열,5732,5260,109
2022,국립한밭대학교,예체능계열,540,512,105.5
2022,국민대학교,인문사회계열,6636,4545,146
2022,국민대학교,자연과학계열,1302,1214,107.2
2022,국민대학교,공학계열,4186,3673,114
2022,국민대학교,예체능계열,2438,2178,111.9
2022,극동대학교,인문사회계열,782,959,81.5
2022,극동대학교,자연과학계열,919,891,103.1
2022,극동대학교,공학계열,637,995,64
2022,극동대학교,예체능계열,595,737,80.7
2022,금강대학교,인문사회계열,210,440,47.7
2022,김천대학교,인문사회계열,585,639,91.5
2022,김천대학교,자연과학계열,1762,1916,92
2022,김천대학교,공학계열,131,188,69.7
2022,김천대학교,예체능계열,96,127,75.6
2022,나사렛대학교,인문사회계열,2998,2871,104.4
2022,나사렛대학교,자연과학계열,958,1013,94.6
2022,나사렛대학교,예체능계열,885,900,98.3
2022,남부대학교,인문사회계열,750,506,148.2
2022,남부대학교,자연과학계열,1782,1725,103.3
2022,남부대학교,공학계열,261,231,113
2022,남부대학교,예체능계열,254,260,97.7
2022,남서울대학교,인문사회계열,4022,3627,110.9
2022,남서울대학교,자연과학계열,1261,1002,125.8
2022,남서울대학교,공학계열,2383,2569,92.8
2022,남서울대학교,예체능계열,1542,1586,97.2
2022,단국대학교,인문사회계열,5455,4072,134
2022,단국대학교,자연과학계열,246,240,102.5
2022,단국대학교,공학계열,3831,3358,114.1
2022,단국대학교,예체능계열,1855,1480,125.3
2022,단국대학교 _제2캠퍼스,인문사회계열,3289,2822,116.5
2022,단국대학교 _제2캠퍼스,자연과학계열,3816,3669,104
2022,단국대학교 _제2캠퍼스,공학계열,1398,1182,118.3
2022,단국대학교 _제2캠퍼스,예체능계열,1726,1572,109.8
2022,단국대학교 _제2캠퍼스,의학계열,399,440,90.7
2022,대구가톨릭대학교,인문사회계열,4525,4533,99.8
2022,대구가톨릭대학교,자연과학계열,2764,2720,101.6
2022,대구가톨릭대학교,공학계열,2437,2814,86.6
2022,대구가톨릭대학교,예체능계열,1421,1505,94.4
2022,대구가톨릭대학교,의학계열,164,160,102.5
2022,대구경북과학기술원,자연과학계열,782,880,88.9
2022,대구교육대학교,인문사회계열,661,1532,43.1
2022,대구교육대학교,자연과학계열,546,0,0
2022,대구교육대학교,예체능계열,346,0,0
2022,대구대학교,인문사회계열,8010,7667,104.5
2022,대구대학교,자연과학계열,3184,3342,95.3
2022,대구대학교,공학계열,3176,3471,91.5
2022,대구대학교,예체능계열,1571,1547,101.6
2022,대구예술대학교,예체능계열,595,1577,37.7
2022,대구한의대학교,인문사회계열,1575,1450,108.6
2022,대구한의대학교,자연과학계열,2720,2826,96.2
2022,대구한의대학교,공학계열,994,1120,88.8
2022,대구한의대학교,예체능계열,491,460,106.7
2022,대구한의대학교,의학계열,456,432,105.6
2022,대신대학교,인문사회계열,320,304,105.3
2022,대신대학교,예체능계열,118,160,73.8
2022,대전가톨릭대학교,인문사회계열,32,160,20
2022,대전대학교,인문사회계열,3710,3547,104.6
2022,대전대학교,자연과학계열,1688,1564,107.9
2022,대전대학교,공학계열,2122,2186,97.1
2022,대전대학교,예체능계열,679,690,98.4
2022,대전대학교,의학계열,305,288,105.9
2022,대전신학대학교,인문사회계열,55,156,35.3
2022,대진대학교,인문사회계열,3223,3112,103.6
2022,대진대학교,자연과학계열,993,988,100.5
2022,대진대학교,공학계열,2169,2245,96.6
2022,대진대학교,예체능계열,858,827,103.7
2022,덕성여자대학교,인문사회계열,2842,2544,111.7
2022,덕성여자대학교,자연과학계열,907,508,178.5
2022,덕성여자대학교,공학계열,884,1102,80.2
2022,덕성여자대학교,예체능계열,636,447,142.3
2022,동국대학교,인문사회계열,7061,5337,132.3
2022,동국대학교,자연과학계열,1510,1441,104.8
2022,동국대학교,공학계열,3657,3307,110.6
2022,동국대학교,예체능계열,1042,838,124.3
2022,동국대학교(WISE) _분교,인문사회계열,3737,3721,100.4
2022,동국대학교(WISE) _분교,자연과학계열,1442,1467,98.3
2022,동국대학교(WISE) _분교,공학계열,1038,1088,95.4
2022,동국대학교(WISE) _분교,예체능계열,505,498,101.4
2022,동국대학교(WISE) _분교,의학계열,450,435,103.4
2022,동덕여자대학교,인문사회계열,2925,2708,108
2022,동덕여자대학교,자연과학계열,1486,1229,120.9
2022,동덕여자대학교,예체능계열,2423,2281,106.2
2022,동명대학교,인문사회계열,2802,2564,109.3
2022,동명대학교,자연과학계열,658,592,111.1
2022,동명대학교,공학계열,2875,3263,88.1
2022,동명대학교,예체능계열,720,673,107
2022,동서대학교,인문사회계열,3527,3583,98.4
2022,동서대학교,자연과학계열,1195,1140,104.8
2022,동서대학교,공학계열,2129,2486,85.6
2022,동서대학교,예체능계열,2445,2050,119.3
2022,동신대학교,인문사회계열,1813,1778,102
2022,동신대학교,자연과학계열,2112,2080,101.5
2022,동신대학교,공학계열,1487,1750,85
2022,동신대학교,예체능계열,503,504,99.8
2022,동신대학교,의학계열,183,160,114.4
2022,동아대학교,인문사회계열,7786,6590,118.1
2022,동아대학교,자연과학계열,2844,2958,96.1
2022,동아대학교,공학계열,5310,4925,107.8
2022,동아대학교,예체능계열,1762,1711,103
2022,동아대학교,의학계열,185,196,94.4
2022,동양대학교,인문사회계열,1123,1226,91.6
2022,동양대학교,자연과학계열,299,250,119.6
2022,동양대학교,공학계열,1654,1762,93.9
2022,동양대학교,예체능계열,776,768,101
2022,동의대학교,인문사회계열,5450,4965,109.8
2022,동의대학교,자연과학계열,1890,1800,105
2022,동의대학교,공학계열,5852,6365,91.9
2022,동의대학교,예체능계열,1137,1230,92.4
2022,동의대학교,의학계열,185,200,92.5
2022,루터대학교,인문사회계열,337,340,99.1
2022,명지대학교,자연과학계열,710,720,98.6
2022,명지대학교,공학계열,3946,3669,107.5
2022,명지대학교,예체능계열,1407,1293,108.8
2022,명지대학교 _제2캠퍼스,인문사회계열,7018,4652,150.9
2022,명지대학교 _제2캠퍼스,공학계열,489,400,122.3
2022,명지대학교 _제2캠퍼스,예체능계열,106,0,0
2022,목원대학교,인문사회계열,2937,3068,95.7
2022,목원대학교,자연과학계열,875,933,93.8
2022,목원대학교,공학계열,1035,1137,91
2022,목원대학교,예체능계열,2273,2267,100.3
2022,목포가톨릭대학교,인문사회계열,122,120,101.7
2022,목포가톨릭대학교,자연과학계열,370,360,102.8
2022,배재대학교,인문사회계열,3385,3476,97.4
2022,배재대학교,자연과학계열,1451,1524,95.2
2022,배재대학교,공학계열,2216,2323,95.4
2022,배재대학교,예체능계열,884,883,100.1
2022,백석대학교,인문사회계열,5606,5348,104.8
2022,백석대학교,자연과학계열,3449,3592,96
2022,백석대학교,예체능계열,2712,2720,99.7
2022,부산가톨릭대학교,인문사회계열,811,715,113.4
2022,부산가톨릭대학교,자연과학계열,2637,2412,109.3
2022,부산가톨릭대학교,공학계열,292,356,82
2022,부산교육대학교,인문사회계열,681,1424,47.8
2022,부산교육대학교,자연과학계열,442,0,0
2022,부산교육대학교,예체능계열,351,0,0
2022,부산대학교,인문사회계열,6146,5326,115.4
2022,부산대학교,자연과학계열,4438,4193,105.8
2022,부산대학교,공학계열,6742,6056,111.3
2022,부산대학교,예체능계열,1451,1260,115.2
2022,부산대학교,의학계열,481,500,96.2
2022,부산외국어대학교,인문사회계열,5985,5979,100.1
2022,부산외국어대학교,공학계열,658,860,76.5
2022,부산외국어대학교,예체능계열,254,260,97.7
2022,부산장신대학교,인문사회계열,143,180,79.4
2022,삼육대학교,인문사회계열,1861,1559,119.4
2022,삼육대학교,자연과학계열,1853,1630,113.7
2022,삼육대학교,공학계열,910,809,112.5
2022,삼육대학교,예체능계열,708,631,112.2
2022,상명대학교,인문사회계열,3412,2555,133.5
2022,상명대학교,자연과학계열,1002,875,114.5
2022,상명대학교,공학계열,1103,1146,96.2
2022,상명대학교,예체능계열,788,786,100.3
2022,상명대학교 _제2캠퍼스,인문사회계열,974,1000,97.4
2022,상명대학교 _제2캠퍼스,자연과학계열,564,578,97.6
2022,상명대학교 _제2캠퍼스,공학계열,1588,1768,89.8
2022,상명대학교 _제2캠퍼스,예체능계열,2428,1998,121.5
2022,상지대학교,인문사회계열,2513,3438,73.1
2022,상지대학교,자연과학계열,1736,2231,77.8
2022,상지대학교,공학계열,796,1339,59.4
2022,상지대학교,예체능계열,999,1207,82.8
2022,상지대학교,의학계열,204,240,85
2022,서강대학교,인문사회계열,5224,3908,133.7
2022,서강대학교,자연과학계열,866,840,103.1
2022,서강대학교,공학계열,1884,1548,121.7
2022,서경대학교,인문사회계열,1928,1460,132.1
2022,서경대학교,자연과학계열,373,320,116.6
2022,서경대학교,공학계열,1620,1520,106.6
2022,서경대학교,예체능계열,2589,1776,145.8
2022,서울과학기술대학교,인문사회계열,1468,952,154.2
2022,서울과학기술대학교,자연과학계열,622,592,105.1
2022,서울과학기술대학교,공학계열,6690,5922,113
2022,서울과학기술대학교,예체능계열,1284,1005,127.8
2022,서울교육대학교,인문사회계열,1496,1420,105.4
2022,서울기독대학교,인문사회계열,247,312,79.2
2022,서울기독대학교,예체능계열,156,232,67.2
2022,서울대학교,인문사회계열,6058,4612,131.4
2022,서울대학교,자연과학계열,3972,3555,111.7
2022,서울대학교,공학계열,3683,3175,116
2022,서울대학교,예체능계열,1397,1140,122.5
2022,서울대학교,의학계열,760,700,108.6
2022,서울시립대학교,인문사회계열,4138,3092,133.8
2022,서울시립대학교,자연과학계열,822,696,118.1
2022,서울시립대학교,공학계열,3096,2590,119.5
2022,서울시립대학교,예체능계열,618,528,117
2022,서울신학대학교,인문사회계열,1668,1498,111.3
2022,서울신학대학교,공학계열,62,70,88.6
2022,서울신학대학교,예체능계열,352,350,100.6
2022,서울여자대학교,인문사회계열,3814,3528,108.1
2022,서울여자대학교,자연과학계열,2410,2188,110.1
2022,서울여자대학교,예체능계열,784,745,105.2
2022,서울장신대학교,인문사회계열,275,337,81.6
2022,서울장신대학교,예체능계열,48,106,45.3
2022,서울한영대학교,인문사회계열,603,640,94.2
2022,서울한영대학교,예체능계열,52,80,65
2022,서원대학교,인문사회계열,3135,2939,106.7
2022,서원대학교,자연과학계열,1132,1120,101.1
2022,서원대학교,공학계열,1502,1560,96.3
2022,서원대학교,예체능계열,875,869,100.7
2022,선문대학교,인문사회계열,4121,3278,125.7
2022,선문대학교,자연과학계열,1232,1011,121.9
2022,선문대학교,공학계열,3307,3493,94.7
2022,선문대학교,예체능계열,514,460,111.7
2022,성결대학교,인문사회계열,3086,2920,105.7
2022,성결대학교,공학계열,1338,1220,109.7
2022,성결대학교,예체능계열,866,772,112.2
2022,성공회대학교,인문사회계열,1424,1452,98.1
2022,성공회대학교,공학계열,507,556,91.2
2022,성균관대학교,인문사회계열,9381,6176,151.9
2022,성균관대학교,자연과학계열,1732,1633,106.1
2022,성균관대학교,공학계열,5520,4439,124.4
2022,성균관대학교,예체능계열,1498,1152,130
2022,성균관대학교,의학계열,167,160,104.4
2022,성신여자대학교,인문사회계열,3666,3585,102.3
2022,성신여자대학교,자연과학계열,1489,1428,104.3
2022,성신여자대학교,공학계열,1569,1480,106
2022,성신여자대학교,예체능계열,2149,2131,100.8
2022,세명대학교,인문사회계열,2520,2919,86.3
2022,세명대학교,자연과학계열,2428,2600,93.4
2022,세명대학교,공학계열,845,1046,80.8
2022,세명대학교,예체능계열,867,855,101.4
2022,세명대학교,의학계열,175,160,109.4
2022,세종대학교,인문사회계열,3498,2332,150
2022,세종대학교,자연과학계열,629,612,102.8
2022,세종대학교,공학계열,6365,5635,113
2022,세종대학교,예체능계열,1196,916,130.6
2022,세한대학교,인문사회계열,1308,1192,109.7
2022,세한대학교,자연과학계열,633,573,110.5
2022,세한대학교,공학계열,467,476,98.1
2022,세한대학교,예체능계열,1057,1221,86.6
2022,송원대학교,인문사회계열,1205,975,123.6
2022,송원대학교,자연과학계열,782,825,94.8
2022,송원대학교,공학계열,650,705,92.2
2022,송원대학교,예체능계열,403,425,94.8
2022,수원가톨릭대학교,인문사회계열,122,360,33.9
2022,수원대학교,인문사회계열,2432,2222,109.5
2022,수원대학교,자연과학계열,1112,1140,97.5
2022,수원대학교,공학계열,3085,3080,100.2
2022,수원대학교,예체능계열,1958,2210,88.6
2022,숙명여자대학교,인문사회계열,5439,4484,121.3
2022,숙명여자대학교,자연과학계열,1384,1245,111.2
2022,숙명여자대학교,공학계열,1635,1692,96.6
2022,숙명여자대학교,예체능계열,1372,1299,105.6
2022,순복음총회신학교,인문사회계열,115,249,46.2
2022,순복음총회신학교,예체능계열,12,40,30
2022,순천향대학교,인문사회계열,3791,3296,115
2022,순천향대학교,자연과학계열,1999,1903,105
2022,순천향대학교,공학계열,3742,3479,107.6
2022,순천향대학교,예체능계열,598,584,102.4
2022,순천향대학교,의학계열,387,372,104
2022,숭실대학교,인문사회계열,7020,4620,151.9
2022,숭실대학교,자연과학계열,897,884,101.5
2022,숭실대학교,공학계열,5571,4928,113
2022,숭실대학교,예체능계열,376,347,108.4
2022,신경주대학교,인문사회계열,256,1311,19.5
2022,신경주대학교,자연과학계열,222,632,35.1
2022,신경주대학교,공학계열,30,198,15.2
2022,신경주대학교,예체능계열,182,829,22
2022,신라대학교,인문사회계열,3764,3703,101.6
2022,신라대학교,자연과학계열,1618,1635,99
2022,신라대학교,공학계열,1565,2326,67.3
2022,신라대학교,예체능계열,603,666,90.5
2022,신한대학교,인문사회계열,206,246,83.7
2022,신한대학교,자연과학계열,463,360,128.6
2022,신한대학교,공학계열,647,700,92.4
2022,신한대학교 _제2캠퍼스,인문사회계열,2112,1772,119.2
2022,신한대학교 _제2캠퍼스,자연과학계열,1694,1575,107.6
2022,신한대학교 _제2캠퍼스,공학계열,339,290,116.9
2022,신한대학교 _제2캠퍼스,예체능계열,772,821,94
2022,아신대학교,인문사회계열,410,692,59.2
2022,아주대학교,인문사회계열,3075,2253,136.5
2022,아주대학교,자연과학계열,1336,1111,120.3
2022,아주대학교,공학계열,5080,4102,123.8
2022,아주대학교,예체능계열,39,46,84.8
2022,아주대학교,의학계열,175,160,109.4
2022,안양대학교,인문사회계열,1991,1832,108.7
2022,안양대학교,자연과학계열,260,226,115
2022,안양대학교,공학계열,1785,1701,104.9
2022,안양대학교,예체능계열,247,277,89.2
2022,안양대학교 _제2캠퍼스,인문사회계열,59,156,37.8
2022,안양대학교 _제2캠퍼스,공학계열,159,305,52.1
2022,안양대학교 _제2캠퍼스,예체능계열,76,82,92.7
2022,연세대학교,인문사회계열,9876,6474,152.5
2022,연세대학교,자연과학계열,3028,2376,127.4
2022,연세대학교,공학계열,4635,3810,121.7
2022,연세대학교,예체능계열,949,836,113.5
2022,연세대학교,의학계열,751,680,110.4
2022,연세대학교(미래) _분교,인문사회계열,2954,2387,123.8
2022,연세대학교(미래) _분교,자연과학계열,2394,2089,114.6
2022,연세대학교(미래) _분교,공학계열,1133,908,124.8
2022,연세대학교(미래) _분교,의학계열,424,372,114
2022,영남대학교,인문사회계열,7656,6866,111.5
2022,영남대학교,자연과학계열,3296,3230,102
2022,영남대학교,공학계열,6801,6284,108.2
2022,영남대학교,예체능계열,1960,1957,100.2
2022,영남대학교,의학계열,296,304,97.4
2022,영남신학대학교,인문사회계열,395,460,85.9
2022,영산대학교,인문사회계열,608,805,75.5
2022,영산대학교,자연과학계열,788,655,120.3
2022,영산대학교,공학계열,602,800,75.3
2022,영산대학교,예체능계열,267,280,95.4
2022,영산대학교 _제2캠퍼스,인문사회계열,1520,1356,112.1
2022,영산대학교 _제2캠퍼스,자연과학계열,648,575,112.7
2022,영산대학교 _제2캠퍼스,공학계열,20,0,0
2022,영산대학교 _제2캠퍼스,예체능계열,1384,1435,96.4
2022,영산선학대학교,인문사회계열,38,200,19
2022,예수대학교,인문사회계열,37,42,88.1
2022,예수대학교,자연과학계열,492,445,110.6
2022,예원예술대학교,인문사회계열,4,0,0
2022,예원예술대학교,예체능계열,1058,786,134.6
2022,예원예술대학교 _제2캠퍼스,예체능계열,364,376,96.8
2022,용인대학교,인문사회계열,1250,1224,102.1
2022,용인대학교,자연과학계열,960,982,97.8
2022,용인대학교,예체능계열,3234,3124,103.5
2022,우석대학교,인문사회계열,2594,2541,102.1
2022,우석대학교,자연과학계열,2058,2128,96.7
2022,우석대학교,공학계열,1031,1306,78.9
2022,우석대학교,예체능계열,1068,965,110.7
2022,우석대학교,의학계열,142,120,118.3
2022,우송대학교,인문사회계열,4350,3399,128
2022,우송대학교,자연과학계열,1605,1510,106.3
2022,우송대학교,공학계열,2461,2357,104.4
2022,우송대학교,예체능계열,1001,750,133.5
2022,울산과학기술원,인문사회계열,142,140,101.4
2022,울산과학기술원,자연과학계열,192,195,98.5
2022,울산과학기술원,공학계열,1420,1185,119.8
2022,울산대학교,인문사회계열,3770,3618,104.2
2022,울산대학교,자연과학계열,2034,2088,97.4
2022,울산대학교,공학계열,4250,4000,106.3
2022,울산대학교,예체능계열,1148,1248,92
2022,울산대학교,의학계열,159,160,99.4
2022,원광대학교,인문사회계열,4057,4177,97.1
2022,원광대학교,자연과학계열,3556,3822,93
2022,원광대학교,공학계열,3335,4185,79.7
2022,원광대학교,예체능계열,1174,1258,93.3
2022,원광대학교,의학계열,1084,1018,106.5
2022,위덕대학교,인문사회계열,1327,1423,93.3
2022,위덕대학교,자연과학계열,829,979,84.7
2022,위덕대학교,공학계열,226,405,55.8
2022,위덕대학교,예체능계열,235,310,75.8
2022,유원대학교,인문사회계열,1279,1420,90.1
2022,유원대학교,자연과학계열,1142,1110,102.9
2022,유원대학교,공학계열,655,750,87.3
2022,유원대학교,예체능계열,255,315,81
2022,을지대학교,자연과학계열,90,80,112.5
2022,을지대학교,의학계열,191,160,119.4
2022,을지대학교 _제2캠퍼스,인문사회계열,519,552,94
2022,을지대학교 _제2캠퍼스,자연과학계열,2338,2290,102.1
2022,을지대학교 _제2캠퍼스,공학계열,350,380,92.1
2022,을지대학교 _제2캠퍼스,예체능계열,179,210,85.2
2022,을지대학교 _제3캠퍼스,인문사회계열,67,72,93.1
2022,을지대학교 _제3캠퍼스,자연과학계열,481,442,108.8
2022,을지대학교 _제3캠퍼스,예체능계열,52,70,74.3
2022,이화여자대학교,인문사회계열,7001,5091,137.5
2022,이화여자대학교,자연과학계열,3203,3260,98.3
2022,이화여자대학교,공학계열,2351,2123,110.7
2022,이화여자대학교,예체능계열,2425,1969,123.2
2022,이화여자대학교,의학계열,301,304,99
2022,인제대학교,인문사회계열,2079,2222,93.6
2022,인제대학교,자연과학계열,2293,1913,119.9
2022,인제대학교,공학계열,2803,3749,74.8
2022,인제대학교,예체능계열,276,298,92.6
2022,인제대학교,의학계열,406,372,109.1
2022,인천가톨릭대학교,인문사회계열,55,61,90.2
2022,인천가톨릭대학교 _제2캠퍼스,자연과학계열,192,160,120
2022,인천가톨릭대학교 _제2캠퍼스,예체능계열,451,443,101.8
2022,인천대학교,인문사회계열,4698,4032,116.5
2022,인천대학교,자연과학계열,1128,1020,110.6
2022,인천대학교,공학계열,4523,3988,113.4
2022,인천대학교,예체능계열,993,928,107
2022,인하대학교,인문사회계열,6989,5382,129.9
2022,인하대학교,자연과학계열,1677,1623,103.3
2022,인하대학교,공학계열,7607,6187,123
2022,인하대학교,예체능계열,701,710,98.7
2022,인하대학교,의학계열,201,128,157
2022,장로회신학대학교,인문사회계열,413,400,103.3
2022,장로회신학대학교,예체능계열,203,200,101.5
2022,전남대학교,인문사회계열,5450,4231,128.8
2022,전남대학교,자연과학계열,5105,4526,112.8
2022,전남대학교,공학계열,3897,3364,115.8
2022,전남대학교,예체능계열,889,848,104.8
2022,전남대학교,의학계열,676,700,96.6
2022,전남대학교 _제2캠퍼스,인문사회계열,535,658,81.3
2022,전남대학교 _제2캠퍼스,자연과학계열,892,993,89.8
2022,전남대학교 _제2캠퍼스,공학계열,1322,1488,88.8
2022,전북대학교,인문사회계열,5445,4510,120.7
2022,전북대학교,자연과학계열,5093,4756,107.1
2022,전북대학교,공학계열,5431,4953,109.7
2022,전북대학교,예체능계열,691,649,106.5
2022,전북대학교,의학계열,901,864,104.3
2022,전주교육대학교,인문사회계열,468,1140,41.1
2022,전주교육대학교,자연과학계열,384,0,0
2022,전주교육대학교,예체능계열,287,0,0
2022,전주대학교,인문사회계열,5138,4423,116.2
2022,전주대학교,자연과학계열,2254,2078,108.5
2022,전주대학교,공학계열,2549,2451,104
2022,전주대학교,예체능계열,1315,1231,106.8
2022,정석대학,인문사회계열,44,55,80
2022,정석대학,공학계열,0,145,0
2022,제주국제대학교,인문사회계열,119,615,19.3
2022,제주국제대학교,자연과학계열,6,70,8.6
2022,제주국제대학교,공학계열,222,560,39.6
2022,제주국제대학교,예체능계열,171,495,34.5
2022,제주대학교,인문사회계열,4161,3589,115.9
2022,제주대학교,자연과학계열,2781,2616,106.3
2022,제주대학교,공학계열,1671,1578,105.9
2022,제주대학교,예체능계열,579,582,99.5
2022,제주대학교,의학계열,243,240,101.3
2022,조선대학교,인문사회계열,6525,6473,100.8
2022,조선대학교,자연과학계열,2931,2891,101.4
2022,조선대학교,공학계열,6043,5864,103.1
2022,조선대학교,예체능계열,2055,2005,102.5
2022,조선대학교,의학계열,787,820,96
2022,중부대학교,인문사회계열,3055,3472,88
2022,중부대학교,자연과학계열,1120,1068,104.9
2022,중부대학교,공학계열,1403,1440,97.4
2022,중부대학교,예체능계열,1684,1800,93.6
2022,중앙대학교,인문사회계열,10423,6423,162.3
2022,중앙대학교,자연과학계열,2579,2460,104.8
2022,중앙대학교,공학계열,4205,3577,117.6
2022,중앙대학교,예체능계열,549,508,108.1
2022,중앙대학교,의학계열,354,344,102.9
2022,중앙대학교 _제2캠퍼스,인문사회계열,20,0,0
2022,중앙대학교 _제2캠퍼스,자연과학계열,1189,1300,91.5
2022,중앙대학교 _제2캠퍼스,공학계열,364,581,62.7
2022,중앙대학교 _제2캠퍼스,예체능계열,3392,2871,118.1
2022,중앙승가대학교,인문사회계열,102,480,21.3
2022,중원대학교,인문사회계열,788,721,109.3
2022,중원대학교,자연과학계열,1234,1214,101.6
2022,중원대학교,공학계열,1002,1135,88.3
2022,중원대학교,예체능계열,566,614,92.2
2022,진주교육대학교,인문사회계열,541,1276,42.4
2022,진주교육대학교,자연과학계열,435,0,0
2022,진주교육대학교,예체능계열,323,0,0
2022,차의과학대학교,인문사회계열,968,916,105.7
2022,차의과학대학교,자연과학계열,1259,1100,114.5
2022,창신대학교,인문사회계열,615,740,83.1
2022,창신대학교,자연과학계열,574,488,117.6
2022,창신대학교,공학계열,260,347,74.9
2022,창신대학교,예체능계열,209,225,92.9
2022,청운대학교,인문사회계열,2772,2450,113.1
2022,청운대학교,자연과학계열,449,420,106.9
2022,청운대학교,공학계열,1585,1070,148.1
2022,청운대학교,예체능계열,913,1002,91.1
2022,청주교육대학교,인문사회계열,490,1144,42.8
2022,청주교육대학교,자연과학계열,388,0,0
2022,청주교육대학교,예체능계열,294,0,0
2022,청주대학교,인문사회계열,4510,4420,102
2022,청주대학교,자연과학계열,1522,1392,109.3
2022,청주대학교,공학계열,3067,3449,88.9
2022,청주대학교,예체능계열,1483,1324,112
2022,초당대학교,인문사회계열,1037,965,107.5
2022,초당대학교,자연과학계열,1207,1075,112.3
2022,초당대학교,공학계열,808,805,100.4
2022,초당대학교,예체능계열,154,163,94.5
2022,총신대학교,인문사회계열,1225,1085,112.9
2022,총신대학교,예체능계열,241,223,108.1
2022,추계예술대학교,인문사회계열,251,242,103.7
2022,추계예술대학교,예체능계열,817,796,102.6
2022,춘천교육대학교,인문사회계열,547,1284,42.6
2022,춘천교육대학교,자연과학계열,424,0,0
2022,춘천교육대학교,예체능계열,323,0,0
2022,충남대학교,인문사회계열,5700,4447,128.2
2022,충남대학교,자연과학계열,4831,4346,111.2
2022,충남대학교,공학계열,4868,4233,115
2022,충남대학교,예체능계열,858,832,103.1
2022,충남대학교,의학계열,673,656,102.6
2022,충북대학교,인문사회계열,4106,3580,114.7
2022,충북대학교,자연과학계열,3819,3498,109.2
2022,충북대학교,공학계열,4229,3698,114.4
2022,충북대학교,예체능계열,243,252,96.4
2022,충북대학교,의학계열,421,380,110.8
2022,칼빈대학교,인문사회계열,328,251,130.7
2022,칼빈대학교,자연과학계열,48,40,120
2022,칼빈대학교,공학계열,30,30,100
2022,칼빈대학교,예체능계열,23,39,59
2022,평택대학교,인문사회계열,1571,1412,111.3
2022,평택대학교,자연과학계열,1034,1131,91.4
2022,평택대학교,공학계열,127,152,83.6
2022,평택대학교,예체능계열,537,600,89.5
2022,포항공과대학교,자연과학계열,150,0,0
2022,포항공과대학교,공학계열,1135,1280,88.7
2022,한경국립대학교,인문사회계열,837,666,125.7
2022,한경국립대학교,자연과학계열,1373,1288,106.6
2022,한경국립대학교,공학계열,2401,2318,103.6
2022,한경국립대학교,예체능계열,358,252,142.1
2022,한국공학대학교,인문사회계열,750,556,134.9
2022,한국공학대학교,공학계열,6304,4766,132.3
2022,한국공학대학교,예체능계열,0,198,0
2022,한국과학기술원,인문사회계열,65,120,54.2
2022,한국과학기술원,자연과학계열,753,1316,57.2
2022,한국과학기술원,공학계열,2847,2444,116.5
2022,한국교원대학교,인문사회계열,1329,1228,108.2
2022,한국교원대학교,자연과학계열,577,566,101.9
2022,한국교원대학교,공학계열,161,158,101.9
2022,한국교원대학교,예체능계열,231,232,99.6
2022,한국기술교육대학교,인문사회계열,686,496,138.3
2022,한국기술교육대학교,공학계열,3447,2848,121
2022,한국방송통신대학교,인문사회계열,65428,165030,39.6
2022,한국방송통신대학교,자연과학계열,29412,45120,65.2
2022,한국방송통신대학교,공학계열,740,2400,30.8
2022,한국방송통신대학교,예체능계열,1168,3000,38.9
2022,한국성서대학교,인문사회계열,626,572,109.4
2022,한국성서대학교,자연과학계열,233,180,129.4
2022,한국성서대학교,공학계열,166,140,118.6
2022,한국에너지공과대학교,공학계열,105,100,105
2022,한국예술종합학교,예체능계열,2655,2252,117.9
2022,한국외국어대학교,인문사회계열,14286,11340,126
2022,한국외국어대학교,자연과학계열,1103,1032,106.9
2022,한국외국어대학교,공학계열,1204,1136,106
2022,한국전통문화대학교,인문사회계열,192,180,106.7
2022,한국전통문화대학교,자연과학계열,85,80,106.3
2022,한국전통문화대학교,공학계열,152,140,108.6
2022,한국전통문화대학교,예체능계열,162,160,101.3
2022,한국체육대학교,예체능계열,2384,2160,110.4
2022,한국침례신학대학교,인문사회계열,848,1085,78.2
2022,한국침례신학대학교,예체능계열,107,245,43.7
