기준년도,학교종류,설립구분,상태,지역,학교,대계열,입학정원(A),정원내 모집인원(B),정원내 지원자(C),정원내 입학자(D),충원율(%),경쟁률,충원율_평균,충원율_편차,충원율_표준편차,충원안정성비율
2017,대학교,사립,기존,충남,건양대학교,공학계열,260,260,1741,258,99.23,6.7,92.7829,6.4471,24.8602,0.2679
2017,대학교,사립,기존,충남,건양대학교,예체능계열,60,60,342,60,100,5.7,96.2438,3.7562,17.3753,0.1805
2017,대학교,사립,기존,충남,건양대학교,인문사회계열,520,520,3519,520,100,6.77,93.3347,6.6653,23.0789,0.2473
2017,대학교,사립,기존,충남,건양대학교,자연과학계열,120,121,882,119,98.35,7.29,96.4246,1.9254,10.2411,0.1062
2017,교육대학,국립,기존,충남,공주교육대학교,인문사회계열,354,356,1884,0,0,5.29,62.88,-62.88,54.7257,0.8703
2017,대학교,국립,기존,충남,공주대학교,공학계열,871,874,6384,871,99.66,7.3,99.83,-0.17,0.2404,0.0024
2017,대학교,국립,기존,충남,공주대학교,예체능계열,249,249,1846,249,100,7.41,100,0,0,0
2017,대학교,국립,기존,충남,공주대학교,인문사회계열,782,785,7214,783,99.75,9.19,62.88,36.87,54.7257,0.8703
2017,대학교,국립,기존,충남,공주대학교,자연과학계열,828,829,6923,829,100,8.35,100,0,0,0
2017,대학교,사립,기존,충남,금강대학교,인문사회계열,145,145,259,139,95.86,1.79,93.3347,2.5253,23.0789,0.2473
2017,대학교,사립,기존,충남,나사렛대학교,공학계열,100,100,559,100,100,5.59,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,나사렛대학교,예체능계열,191,194,1911,193,99.48,9.85,96.2438,3.2362,17.3753,0.1805
2017,대학교,사립,기존,충남,나사렛대학교,인문사회계열,770,772,3880,770,99.74,5.03,93.3347,6.4053,23.0789,0.2473
2017,대학교,사립,기존,충남,나사렛대학교,자연과학계열,150,151,1675,151,100,11.09,96.4246,3.5754,10.2411,0.1062
2017,대학교,사립,기존,충남,남서울대학교,공학계열,605,605,3178,605,100,5.25,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,남서울대학교,예체능계열,375,375,3323,375,100,8.86,96.2438,3.7562,17.3753,0.1805
2017,대학교,사립,기존,충남,남서울대학교,인문사회계열,941,941,4788,941,100,5.09,93.3347,6.6653,23.0789,0.2473
2017,대학교,사립,기존,충남,남서울대학교,자연과학계열,280,280,1905,280,100,6.8,96.4246,3.5754,10.2411,0.1062
2017,대학교,사립,기존,충남,단국대학교,공학계열,327,329,2338,329,100,7.11,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,단국대학교,예체능계열,323,324,3927,323,99.69,12.12,96.2438,3.4462,17.3753,0.1805
2017,대학교,사립,기존,충남,단국대학교,인문사회계열,747,748,7030,745,99.6,9.4,93.3347,6.2653,23.0789,0.2473
2017,대학교,사립,기존,충남,단국대학교,자연과학계열,943,945,7213,940,99.47,7.63,96.4246,3.0454,10.2411,0.1062
2017,대학교,사립,기존,충남,백석대학교,공학계열,300,303,1858,302,99.67,6.13,92.7829,6.8871,24.8602,0.2679
2017,대학교,사립,기존,충남,백석대학교,예체능계열,675,678,9786,673,99.26,14.43,96.2438,3.0162,17.3753,0.1805
2017,대학교,사립,기존,충남,백석대학교,인문사회계열,1532,1539,11798,1535,99.74,7.67,93.3347,6.4053,23.0789,0.2473
2017,대학교,사립,기존,충남,백석대학교,자연과학계열,283,285,3413,284,99.65,11.98,96.4246,3.2254,10.2411,0.1062
2017,대학교,사립,기존,충남,상명대학교,공학계열,438,439,3170,438,99.77,7.22,92.7829,6.9871,24.8602,0.2679
2017,대학교,사립,기존,충남,상명대학교,예체능계열,486,486,6393,486,100,13.15,96.2438,3.7562,17.3753,0.1805
2017,대학교,사립,기존,충남,상명대학교,인문사회계열,246,251,2714,250,99.6,10.81,93.3347,6.2653,23.0789,0.2473
2017,대학교,사립,기존,충남,상명대학교,자연과학계열,135,135,1162,135,100,8.61,96.4246,3.5754,10.2411,0.1062
2017,대학교,사립,기존,충남,서남대학교,공학계열,240,243,270,16,6.58,1.11,92.7829,-86.2029,24.8602,0.2679
2017,대학교,사립,기존,충남,서남대학교,예체능계열,121,121,236,48,39.67,1.95,96.2438,-56.5738,17.3753,0.1805
2017,대학교,사립,기존,충남,서남대학교,인문사회계열,100,100,102,10,10,1.02,93.3347,-83.3347,23.0789,0.2473
2017,대학교,사립,기존,충남,서남대학교,자연과학계열,65,67,303,42,62.69,4.52,96.4246,-33.7346,10.2411,0.1062
2017,대학교,사립,기존,충남,선문대학교,공학계열,951,953,3403,951,99.79,3.57,92.7829,7.0071,24.8602,0.2679
2017,대학교,사립,기존,충남,선문대학교,예체능계열,115,117,834,118,100.85,7.13,96.2438,4.6062,17.3753,0.1805
2017,대학교,사립,기존,충남,선문대학교,인문사회계열,725,728,3127,726,99.73,4.3,93.3347,6.3953,23.0789,0.2473
2017,대학교,사립,기존,충남,선문대학교,자연과학계열,262,262,1557,261,99.62,5.94,96.4246,3.1954,10.2411,0.1062
2017,대학교,사립,기존,충남,순천향대학교,공학계열,862,867,5811,866,99.88,6.7,92.7829,7.0971,24.8602,0.2679
2017,대학교,사립,기존,충남,순천향대학교,예체능계열,146,146,3040,146,100,20.82,96.2438,3.7562,17.3753,0.1805
2017,대학교,사립,기존,충남,순천향대학교,인문사회계열,824,828,7101,825,99.64,8.58,93.3347,6.3053,23.0789,0.2473
2017,대학교,사립,기존,충남,순천향대학교,자연과학계열,520,522,5868,519,99.43,11.24,96.4246,3.0054,10.2411,0.1062
2017,대학교,사립,기존,충남,중부대학교,공학계열,500,503,3789,503,100,7.53,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,중부대학교,예체능계열,405,360,4455,406,112.78,12.38,96.2438,16.5362,17.3753,0.1805
2017,대학교,사립,기존,충남,중부대학교,인문사회계열,937,941,6135,936,99.47,6.52,93.3347,6.1353,23.0789,0.2473
2017,대학교,사립,기존,충남,중부대학교,자연과학계열,103,103,1218,103,100,11.83,96.4246,3.5754,10.2411,0.1062
2017,산업대학,사립,기존,충남,청운대학교,공학계열,320,319,3154,300,94.04,9.89,92.7829,1.2571,24.8602,0.2679
2017,산업대학,사립,기존,충남,청운대학교,예체능계열,355,360,3105,356,98.89,8.62,96.2438,2.6462,17.3753,0.1805
2017,산업대학,사립,기존,충남,청운대학교,인문사회계열,570,572,5241,561,98.08,9.16,93.3347,4.7453,23.0789,0.2473
2017,산업대학,사립,기존,충남,청운대학교,자연과학계열,110,112,1604,106,94.64,14.32,96.4246,-1.7846,10.2411,0.1062
2017,대학교,사립,기존,충남,한국기술교육대학교,공학계열,720,720,4372,720,100,6.07,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,한국기술교육대학교,인문사회계열,116,115,727,114,99.13,6.32,93.3347,5.7953,23.0789,0.2473
2017,대학교,국립,기존,충남,한국전통문화대학교(일반),공학계열,35,35,234,35,100,6.69,99.83,0.17,0.2404,0.0024
2017,대학교,국립,기존,충남,한국전통문화대학교(일반),예체능계열,40,40,154,40,100,3.85,100,0,0,0
2017,대학교,국립,기존,충남,한국전통문화대학교(일반),인문사회계열,45,45,495,40,88.89,11,62.88,26.01,54.7257,0.8703
2017,대학교,국립,기존,충남,한국전통문화대학교(일반),자연과학계열,20,20,149,20,100,7.45,100,0,0,0
2017,대학교,사립,기존,충남,한서대학교,공학계열,482,486,5520,486,100,11.36,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,한서대학교,예체능계열,360,366,2628,368,100.55,7.18,96.2438,4.3062,17.3753,0.1805
2017,대학교,사립,기존,충남,한서대학교,인문사회계열,365,367,8116,368,100.27,22.11,93.3347,6.9353,23.0789,0.2473
2017,대학교,사립,기존,충남,한서대학교,자연과학계열,421,423,3529,424,100.24,8.34,96.4246,3.8154,10.2411,0.1062
2017,대학교,사립,기존,충남,호서대학교,공학계열,1157,1160,6415,1160,100,5.53,92.7829,7.2171,24.8602,0.2679
2017,대학교,사립,기존,충남,호서대학교,예체능계열,421,421,5707,421,100,13.56,96.2438,3.7562,17.3753,0.1805
2017,대학교,사립,기존,충남,호서대학교,인문사회계열,953,955,6656,947,99.16,6.97,93.3347,5.8253,23.0789,0.2473
2017,대학교,사립,기존,충남,호서대학교,자연과학계열,350,352,2960,350,99.43,8.41,96.4246,3.0054,10.2411,0.1062
2017,대학교,사립,기존,충북,가톨릭꽃동네대학교,인문사회계열,68,68,154,68,100,2.26,92.01,7.99,16.4752,0.1791
2017,대학교,사립,기존,충북,가톨릭꽃동네대학교,자연과학계열,40,40,217,40,100,5.42,98.4137,1.5863,2.5098,0.0255
2017,대학교,사립,기존,충북,건국대학교(글로컬),공학계열,220,221,1558,220,99.55,7.05,99.2871,0.2629,0.911,0.0092
2017,대학교,사립,기존,충북,건국대학교(글로컬),예체능계열,415,416,6836,415,99.76,16.43,93.8562,5.9038,14.4096,0.1535
2017,대학교,사립,기존,충북,건국대학교(글로컬),인문사회계열,614,616,5530,611,99.19,8.98,92.01,7.18,16.4752,0.1791
2017,대학교,사립,기존,충북,건국대학교(글로컬),자연과학계열,335,336,2347,331,98.51,6.99,98.4137,0.0963,2.5098,0.0255
2017,대학교,사립,기존,충북,극동대학교,공학계열,200,200,1325,200,100,6.62,99.2871,0.7129,0.911,0.0092
2017,대학교,사립,기존,충북,극동대학교,예체능계열,185,185,2458,184,99.46,13.29,93.8562,5.6038,14.4096,0.1535
2017,대학교,사립,기존,충북,극동대학교,인문사회계열,305,305,3405,299,98.03,11.16,92.01,6.02,16.4752,0.1791
2017,대학교,사립,기존,충북,극동대학교,자연과학계열,245,248,1481,242,97.58,5.97,98.4137,-0.8337,2.5098,0.0255
2017,대학교,사립,기존,충북,서원대학교,공학계열,405,408,2238,407,99.75,5.49,99.2871,0.4629,0.911,0.0092
2017,대학교,사립,기존,충북,서원대학교,예체능계열,191,191,1677,191,100,8.78,93.8562,6.1438,14.4096,0.1535
2017,대학교,사립,기존,충북,서원대학교,인문사회계열,746,750,4994,747,99.6,6.66,92.01,7.59,16.4752,0.1791
2017,대학교,사립,기존,충북,서원대학교,자연과학계열,280,281,1855,281,100,6.6,98.4137,1.5863,2.5098,0.0255
2017,대학교,사립,기존,충북,세명대학교,공학계열,270,271,1333,271,100,4.92,99.2871,0.7129,0.911,0.0092
2017,대학교,사립,기존,충북,세명대학교,예체능계열,200,201,1214,198,98.51,6.04,93.8562,4.6538,14.4096,0.1535
2017,대학교,사립,기존,충북,세명대학교,인문사회계열,770,777,4290,775,99.74,5.52,92.01,7.73,16.4752,0.1791
2017,대학교,사립,기존,충북,세명대학교,자연과학계열,640,642,4953,642,100,7.71,98.4137,1.5863,2.5098,0.0255
2017,각종학교(대학),사립,기존,충북,순복음총회신학교,예체능계열,12,12,22,7,58.33,1.83,93.8562,-35.5262,14.4096,0.1535
2017,각종학교(대학),사립,기존,충북,순복음총회신학교,인문사회계열,75,71,111,36,50.7,1.56,92.01,-41.31,16.4752,0.1791
2017,대학교,사립,기존,충북,유원대학교,공학계열,220,225,1096,222,98.67,4.87,99.2871,-0.6171,0.911,0.0092
2017,대학교,사립,기존,충북,유원대학교,예체능계열,100,101,347,97,96.04,3.44,93.8562,2.1838,14.4096,0.1535
2017,대학교,사립,기존,충북,유원대학교,인문사회계열,360,366,1890,364,99.45,5.16,92.01,7.44,16.4752,0.1791
2017,대학교,사립,기존,충북,유원대학교,자연과학계열,370,374,2273,371,99.2,6.08,98.4137,0.7863,2.5098,0.0255
2017,대학교,사립,기존,충북,중원대학교,공학계열,280,279,1729,272,97.49,6.2,99.2871,-1.7971,0.911,0.0092
2017,대학교,사립,기존,충북,중원대학교,예체능계열,145,145,519,144,99.31,3.58,93.8562,5.4538,14.4096,0.1535
2017,대학교,사립,기존,충북,중원대학교,인문사회계열,324,324,2364,267,82.41,7.3,92.01,-9.6,16.4752,0.1791
2017,대학교,사립,기존,충북,중원대학교,자연과학계열,295,296,1568,274,92.57,5.3,98.4137,-5.8437,2.5098,0.0255
2017,교육대학,국립,기존,충북,청주교육대학교,인문사회계열,286,287,1842,0,0,6.42,74.8475,-74.8475,49.8992,0.6667
2017,대학교,사립,기존,충북,청주대학교,공학계열,652,661,2972,658,99.55,4.5,99.2871,0.2629,0.911,0.0092
2017,대학교,사립,기존,충북,청주대학교,예체능계열,356,358,4052,356,99.44,11.32,93.8562,5.5838,14.4096,0.1535
2017,대학교,사립,기존,충북,청주대학교,인문사회계열,1159,1168,4952,1156,98.97,4.24,92.01,6.96,16.4752,0.1791
2017,대학교,사립,기존,충북,청주대학교,자연과학계열,539,545,2928,542,99.45,5.37,98.4137,1.0363,2.5098,0.0255
2017,대학교,국립,기존,충북,충북대학교,공학계열,880,882,7819,881,99.89,8.87,99.8733,0.0167,0.1358,0.0014
2017,대학교,국립,기존,충북,충북대학교,예체능계열,63,63,318,63,100,5.05,100,0,0,0
2017,대학교,국립,기존,충북,충북대학교,인문사회계열,895,896,8004,896,100,8.93,74.8475,25.1525,49.8992,0.6667
2017,대학교,국립,기존,충북,충북대학교,자연과학계열,900,900,8184,898,99.78,9.09,99.72,0.06,0.3143,0.0032
2017,대학교,국립,기존,충북,한국교원대학교,공학계열,20,20,121,20,100,6.05,99.8733,0.1267,0.1358,0.0014
2017,대학교,국립,기존,충북,한국교원대학교,예체능계열,59,59,533,59,100,9.03,100,0,0,0
2017,대학교,국립,기존,충북,한국교원대학교,인문사회계열,305,305,3345,305,100,10.97,74.8475,25.1525,49.8992,0.6667
2017,대학교,국립,기존,충북,한국교원대학교,자연과학계열,162,162,1134,161,99.38,7,99.72,-0.34,0.3143,0.0032
2017,대학교,국립,기존,충북,한국교통대학교,공학계열,1126,1131,5907,1128,99.73,5.22,99.8733,-0.1433,0.1358,0.0014
2017,대학교,국립,기존,충북,한국교통대학교,예체능계열,99,99,393,99,100,3.97,100,0,0,0
2017,대학교,국립,기존,충북,한국교통대학교,인문사회계열,488,490,3358,487,99.39,6.85,74.8475,24.5425,49.8992,0.6667
2017,대학교,국립,기존,충북,한국교통대학교,자연과학계열,198,200,1610,200,100,8.05,99.72,0.28,0.3143,0.0032
2018,대학교,사립,기존,강원,가톨릭관동대학교,공학계열,465,467,2172,461,98.72,4.65,99.402,-0.682,0.6535,0.0066
2018,대학교,사립,기존,강원,가톨릭관동대학교,예체능계열,335,337,1734,335,99.41,5.15,98.654,0.756,1.6423,0.0166
2018,대학교,사립,기존,강원,가톨릭관동대학교,인문사회계열,901,907,3687,902,99.45,4.07,98.2283,1.2217,3.4598,0.0352
2018,대학교,사립,기존,강원,가톨릭관동대학교,자연과학계열,379,380,2083,379,99.74,5.48,99.316,0.424,0.8438,0.0085
2018,대학교,국립,기존,강원,강릉원주대학교,공학계열,242,242,1399,241,99.59,5.78,99.7825,-0.1925,0.3824,0.0038
2018,대학교,국립,기존,강원,강릉원주대학교,예체능계열,122,122,495,122,100,4.06,100,0,0,0
2018,대학교,국립,기존,강원,강릉원주대학교,인문사회계열,483,483,2513,482,99.79,5.2,79.562,20.228,44.4815,0.5591
2018,대학교,국립,기존,강원,강릉원주대학교,자연과학계열,497,498,2894,497,99.8,5.81,99.7825,0.0175,0.1597,0.0016
2018,대학교,국립,기존,강원,강릉원주대학교 _제2캠퍼스,공학계열,294,294,1851,295,100.34,6.3,99.7825,0.5575,0.3824,0.0038
2018,대학교,국립,기존,강원,강릉원주대학교 _제2캠퍼스,인문사회계열,120,120,740,120,100,6.17,79.562,20.438,44.4815,0.5591
2018,대학교,국립,기존,강원,강릉원주대학교 _제2캠퍼스,자연과학계열,75,75,639,75,100,8.52,99.7825,0.2175,0.1597,0.0016
2018,대학교,국립,기존,강원,강원대학교,공학계열,687,691,5327,689,99.71,7.71,99.7825,-0.0725,0.3824,0.0038
2018,대학교,국립,기존,강원,강원대학교,예체능계열,159,160,754,160,100,4.71,100,0,0,0
2018,대학교,국립,기존,강원,강원대학교,인문사회계열,1020,1022,7397,1019,99.71,7.24,79.562,20.148,44.4815,0.5591
2018,대학교,국립,기존,강원,강원대학교,자연과학계열,1092,1099,8950,1095,99.64,8.14,99.7825,-0.1425,0.1597,0.0016
2018,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,공학계열,773,780,3514,776,99.49,4.51,99.7825,-0.2925,0.3824,0.0038
2018,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,예체능계열,205,205,829,205,100,4.04,100,0,0,0
2018,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,인문사회계열,233,236,1462,232,98.31,6.19,79.562,18.748,44.4815,0.5591
2018,대학교,국립,기존,강원,강원대학교 _제2캠퍼스,자연과학계열,318,318,2516,317,99.69,7.91,99.7825,-0.0925,0.1597,0.0016
2018,대학교,사립,기존,강원,경동대학교,인문사회계열,240,240,1227,239,99.58,5.11,98.2283,1.3517,3.4598,0.0352
2018,대학교,사립,기존,강원,경동대학교,자연과학계열,835,838,4109,837,99.88,4.9,99.316,0.564,0.8438,0.0085
2018,대학교,사립,기존,강원,상지대학교,공학계열,223,230,921,227,98.7,4,99.402,-0.702,0.6535,0.0066
2018,대학교,사립,기존,강원,상지대학교,예체능계열,219,220,1345,212,96.36,6.11,98.654,-2.294,1.6423,0.0166
2018,대학교,사립,기존,강원,상지대학교,인문사회계열,765,781,2742,712,91.17,3.51,98.2283,-7.0583,3.4598,0.0352
2018,대학교,사립,기존,강원,상지대학교,자연과학계열,500,508,3054,497,97.83,6.01,99.316,-1.486,0.8438,0.0085
2018,대학교,사립,기존,강원,연세대학교(미래),공학계열,220,221,1692,221,100,7.66,99.402,0.598,0.6535,0.0066
2018,대학교,사립,기존,강원,연세대학교(미래),예체능계열,76,76,580,76,100,7.63,98.654,1.346,1.6423,0.0166
2018,대학교,사립,기존,강원,연세대학교(미래),인문사회계열,580,583,3305,581,99.66,5.67,98.2283,1.4317,3.4598,0.0352
2018,대학교,사립,기존,강원,연세대학교(미래),자연과학계열,590,593,11039,591,99.66,18.62,99.316,0.344,0.8438,0.0085
2018,교육대학,국립,기존,강원,춘천교육대학교,인문사회계열,321,321,2602,0,0,8.11,79.562,-79.562,44.4815,0.5591
2018,대학교,사립,기존,강원,한라대학교,공학계열,490,491,2135,489,99.59,4.35,99.402,0.188,0.6535,0.0066
2018,대학교,사립,기존,강원,한라대학교,예체능계열,40,40,168,39,97.5,4.2,98.654,-1.154,1.6423,0.0166
2018,대학교,사립,기존,강원,한라대학교,인문사회계열,365,365,1938,364,99.73,5.31,98.2283,1.5017,3.4598,0.0352
2018,대학교,사립,기존,강원,한림대학교,공학계열,207,208,1045,208,100,5.02,99.402,0.598,0.6535,0.0066
2018,대학교,사립,기존,강원,한림대학교,예체능계열,53,53,323,53,100,6.09,98.654,1.346,1.6423,0.0166
2018,대학교,사립,기존,강원,한림대학교,인문사회계열,890,893,4241,891,99.78,4.75,98.2283,1.5517,3.4598,0.0352
2018,대학교,사립,기존,강원,한림대학교,자연과학계열,561,562,3275,559,99.47,5.83,99.316,0.154,0.8438,0.0085
2018,대학교,사립,기존,경기,가천대학교,공학계열,1250,1251,20926,1251,100,16.73,98.0418,1.9582,7.6671,0.0782
2018,대학교,사립,기존,경기,가천대학교,예체능계열,360,359,8529,359,100,23.76,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,가천대학교,인문사회계열,1391,1391,21106,1391,100,15.17,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,가천대학교,자연과학계열,753,754,15521,754,100,20.58,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,가톨릭대학교,공학계열,333,335,3270,335,100,9.76,98.0418,1.9582,7.6671,0.0782
2018,대학교,사립,기존,경기,가톨릭대학교,예체능계열,45,45,284,45,100,6.31,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,가톨릭대학교,인문사회계열,828,830,6783,829,99.88,8.17,93.8823,5.9977,16.9231,0.1803
2018,대학교,사립,기존,경기,가톨릭대학교,자연과학계열,266,267,2285,267,100,8.56,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,강남대학교,공학계열,358,360,2336,356,98.89,6.49,98.0418,0.8482,7.6671,0.0782
2018,대학교,사립,기존,경기,강남대학교,예체능계열,151,152,1577,151,99.34,10.38,98.4315,0.9085,6.5305,0.0663
2018,대학교,사립,기존,경기,강남대학교,인문사회계열,982,989,6405,984,99.49,6.48,93.8823,5.6077,16.9231,0.1803
2018,대학교,사립,기존,경기,경기대학교,공학계열,758,761,7476,759,99.74,9.82,98.0418,1.6982,7.6671,0.0782
2018,대학교,사립,기존,경기,경기대학교,예체능계열,368,368,3348,367,99.73,9.1,98.4315,1.2985,6.5305,0.0663
2018,대학교,사립,기존,경기,경기대학교,인문사회계열,1290,1296,13988,1293,99.77,10.79,93.8823,5.8877,16.9231,0.1803
2018,대학교,사립,기존,경기,경기대학교,자연과학계열,182,183,2066,183,100,11.29,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,경동대학교,공학계열,179,179,1648,179,100,9.21,98.0418,1.9582,7.6671,0.0782
2018,대학교,사립,기존,경기,경동대학교,예체능계열,73,73,498,73,100,6.82,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,경동대학교,인문사회계열,428,428,2684,428,100,6.27,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,경동대학교,자연과학계열,30,31,371,31,100,11.97,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,단국대학교,공학계열,812,813,12397,811,99.75,15.25,98.0418,1.7082,7.6671,0.0782
2018,대학교,사립,기존,경기,단국대학교,예체능계열,370,371,9645,370,99.73,26,98.4315,1.2985,6.5305,0.0663
2018,대학교,사립,기존,경기,단국대학교,인문사회계열,1033,1035,13570,1031,99.61,13.11,93.8823,5.7277,16.9231,0.1803
2018,대학교,사립,기존,경기,단국대학교,자연과학계열,60,60,801,60,100,13.35,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,대진대학교,공학계열,560,565,3230,566,100.18,5.72,98.0418,2.1382,7.6671,0.0782
2018,대학교,사립,기존,경기,대진대학교,예체능계열,249,250,2679,251,100.4,10.72,98.4315,1.9685,6.5305,0.0663
2018,대학교,사립,기존,경기,대진대학교,인문사회계열,797,807,3948,806,99.88,4.89,93.8823,5.9977,16.9231,0.1803
2018,대학교,사립,기존,경기,대진대학교,자연과학계열,187,188,1484,187,99.47,7.89,99.6043,-0.1343,0.6648,0.0067
2018,대학교,사립,기존,경기,루터대학교,인문사회계열,57,57,240,56,98.25,4.21,93.8823,4.3677,16.9231,0.1803
2018,대학교,사립,기존,경기,루터대학교,자연과학계열,28,28,72,28,100,2.57,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,명지대학교,공학계열,898,899,6894,894,99.44,7.67,98.0418,1.3982,7.6671,0.0782
2018,대학교,사립,기존,경기,명지대학교,예체능계열,319,319,5127,319,100,16.07,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,명지대학교,자연과학계열,180,180,2134,178,98.89,11.86,99.6043,-0.7143,0.6648,0.0067
2018,대학교,사립,기존,경기,서울신학대학교,예체능계열,95,95,1389,95,100,14.62,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,서울신학대학교,인문사회계열,407,407,2053,407,100,5.04,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,서울장신대학교,예체능계열,27,27,65,27,100,2.41,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,서울장신대학교,인문사회계열,86,86,260,86,100,3.02,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,성결대학교,공학계열,305,305,4703,305,100,15.42,98.0418,1.9582,7.6671,0.0782
2018,대학교,사립,기존,경기,성결대학교,예체능계열,193,193,4179,193,100,21.65,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,성결대학교,인문사회계열,730,730,7026,730,100,9.62,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,수원가톨릭대학교,인문사회계열,90,90,54,39,43.33,0.6,93.8823,-50.5523,16.9231,0.1803
2018,대학교,사립,기존,경기,수원대학교,공학계열,760,764,7923,762,99.74,10.37,98.0418,1.6982,7.6671,0.0782
2018,대학교,사립,기존,경기,수원대학교,예체능계열,535,536,7076,536,100,13.2,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,수원대학교,인문사회계열,605,609,6504,609,100,10.68,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,수원대학교,자연과학계열,296,296,3656,296,100,12.35,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,신한대학교,공학계열,243,246,2216,241,97.97,9.01,98.0418,-0.0718,7.6671,0.0782
2018,대학교,사립,기존,경기,신한대학교,예체능계열,175,177,2817,175,98.87,15.92,98.4315,0.4385,6.5305,0.0663
2018,대학교,사립,기존,경기,신한대학교,인문사회계열,555,557,4201,554,99.46,7.54,93.8823,5.5777,16.9231,0.1803
2018,대학교,사립,기존,경기,신한대학교,자연과학계열,480,484,6109,480,99.17,12.62,99.6043,-0.4343,0.6648,0.0067
2018,대학교,사립,기존,경기,아신대학교,인문사회계열,186,188,313,170,90.43,1.66,93.8823,-3.4523,16.9231,0.1803
2018,대학교,사립,기존,경기,아주대학교,공학계열,1017,1022,15286,1018,99.61,14.96,98.0418,1.5682,7.6671,0.0782
2018,대학교,사립,기존,경기,아주대학교,인문사회계열,576,577,7811,575,99.65,13.54,93.8823,5.7677,16.9231,0.1803
2018,대학교,사립,기존,경기,아주대학교,자연과학계열,268,268,7115,268,100,26.55,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,안양대학교,공학계열,439,442,3218,441,99.77,7.28,98.0418,1.7282,7.6671,0.0782
2018,대학교,사립,기존,경기,안양대학교,예체능계열,65,65,1471,65,100,22.63,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,안양대학교,인문사회계열,465,467,3671,466,99.79,7.86,93.8823,5.9077,16.9231,0.1803
2018,대학교,사립,기존,경기,안양대학교,자연과학계열,40,40,452,39,97.5,11.3,99.6043,-2.1043,0.6648,0.0067
2018,대학교,사립,기존,경기,예원예술대학교,예체능계열,99,99,1079,95,95.96,10.9,98.4315,-2.4715,6.5305,0.0663
2018,대학교,사립,기존,경기,용인대학교,예체능계열,807,808,7669,803,99.38,9.49,98.4315,0.9485,6.5305,0.0663
2018,대학교,사립,기존,경기,용인대학교,인문사회계열,380,382,3464,377,98.69,9.07,93.8823,4.8077,16.9231,0.1803
2018,대학교,사립,기존,경기,용인대학교,자연과학계열,216,219,1666,218,99.54,7.61,99.6043,-0.0643,0.6648,0.0067
2018,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,공학계열,80,81,958,81,100,11.83,98.0418,1.9582,7.6671,0.0782
2018,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,예체능계열,71,71,456,71,100,6.42,98.4315,1.5685,6.5305,0.0663
2018,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,인문사회계열,156,156,1558,156,100,9.99,93.8823,6.1177,16.9231,0.1803
2018,대학교,사립,기존,경기,을지대학교 _제2캠퍼스,자연과학계열,575,579,8467,579,100,14.62,99.6043,0.3957,0.6648,0.0067
2018,대학교,사립,기존,경기,중앙대학교,예체능계열,121,742,7132,741,99.87,9.61,98.4315,1.4385,6.5305,0.0663
2018,대학교,사립,기존,경기,중앙대학교,자연과학계열,319,321,2720,316,98.44,8.47,99.6043,-1.1643,0.6648,0.0067
2018,대학교,사립,기존,경기,중앙승가대학교,인문사회계열,120,120,37,32,26.67,0.31,93.8823,-67.2123,16.9231,0.1803
