기준년도,학교,총 편제 정원,가중 평균 재학생 충원율(%)
2010,가천대학교 ,12728.0,100.40000000000002
2010,가톨릭관동대학교 ,9791.0,83.1
2010,가톨릭꽃동네대학교 ,480.0,101.0
2010,가톨릭대학교 ,6366.0,113.5
2010,가톨릭대학교 _제2캠퍼스,630.0,107.1
2010,가톨릭대학교 _제3캠퍼스,320.0,69.1
2010,감리교신학대학교 ,800.0,111.9
2010,강남대학교 ,6636.0,112.4
2010,강서대학교 ,1320.0,106.9
2010,강원대학교 ,13480.0,110.6
2010,강원대학교 _제2캠퍼스,6634.0,86.40000000000002
2010,건국대학교 ,12199.0,128.5
2010,건국대학교(글로컬) _분교,7040.0,110.0
2010,건양대학교 ,6479.0,104.7
2010,건양대학교 _제2캠퍼스,1379.0,108.9
2010,경기대학교 ,10440.0,112.3
2010,경기대학교 _제2캠퍼스,2176.0,105.3
2010,경남대학교 ,13225.0,99.1
2010,경동대학교 ,3600.0,76.9
2010,경북대학교 ,15858.0,127.5
2010,경상국립대학교 ,13160.0,107.9
2010,경성대학교 ,12480.0,105.0
2010,경인교육대학교 ,3269.0,103.3
2010,경일대학교 ,5970.0,81.1
2010,경희대학교 ,9830.0,131.8
2010,계명대학교 ,20172.0,114.09999999999998
2010,고려대학교 ,15512.0,129.0
2010,고려대학교(세종) _분교,5980.0,117.0
2010,고신대학교 ,4072.0,94.4
2010,공주교육대학교 ,1948.0,102.5
2010,광신대학교 ,570.0,82.1
2010,광운대학교 ,7055.0,119.0
2010,광주가톨릭대학교 ,175.0,58.9
2010,광주과학기술원 ,100.0,99.0
2010,광주교육대학교 ,1772.0,104.1
2010,광주대학교 ,6300.0,92.9
2010,광주여자대학교 ,4040.0,100.4
2010,국립강릉원주대학교 ,6043.0,98.5
2010,국립강릉원주대학교 _제2캠퍼스,2185.0,92.4
2010,국립경국대학교 ,6360.0,102.0
2010,국립공주대학교 ,12348.0,111.7
2010,국립군산대학교 ,7715.0,96.8
2010,국립금오공과대학교 ,5425.0,121.2
2010,국립목포대학교 ,7170.0,106.1
2010,국립목포해양대학교 ,2464.0,98.5
2010,국립부경대학교 ,14153.0,121.3
2010,국립순천대학교 ,7349.0,103.9
2010,국립창원대학교 ,7577.0,111.7
2010,국립한국교통대학교 ,2101.0,107.9
2010,국립한국해양대학교 ,5607.0,115.4
2010,국민대학교 ,11987.0,116.4
2010,극동대학교 ,4400.0,89.4
2010,금강대학교 ,400.0,83.8
2010,김천대학교 ,1030.0,106.8
2010,나사렛대학교 ,5396.0,103.9
2010,남부대학교 ,3316.0,71.2
2010,단국대학교 ,9570.0,114.2
2010,대구가톨릭대학교 ,12450.0,103.9
2010,대구교육대학교 ,2090.0,103.9
2010,대구대학교 ,18182.0,103.9
2010,대구예술대학교 ,1955.0,60.8
2010,대구한의대학교 ,7032.0,96.6
2010,대신대학교 ,660.0,78.3
2010,대전가톨릭대학교 ,160.0,59.4
2010,대전대학교 ,9749.0,95.9
2010,대전신학대학교 ,120.0,80.8
2010,대진대학교 ,7800.0,98.5
2010,덕성여자대학교 ,5160.0,111.4
2010,동국대학교 ,10970.0,126.9
2010,동국대학교(WISE) _분교,8043.0,104.7
2010,동덕여자대학교 ,6788.0,109.0
2010,동명대학교 ,8960.0,67.6
2010,동서대학교 ,10600.0,102.5
2010,동신대학교 ,6980.0,89.2
2010,동아대학교 ,18568.0,108.7
2010,동양대학교 ,4624.0,79.5
2010,동의대학교 ,16180.0,102.8
2010,디지털서울문화예술대학교 ,3790.0,83.6
2010,루터대학교 ,800.0,64.1
2010,명지대학교 ,6984.0,104.09999999999998
2010,명지대학교 _제2캠퍼스,5320.0,123.4
2010,목원대학교 ,9668.0,93.0
2010,목포가톨릭대학교 ,560.0,103.4
2010,배재대학교 ,9360.0,97.1
2010,백석대학교 ,12720.0,101.5
2010,부산가톨릭대학교 ,3880.0,103.1
2010,부산교육대학교 ,2057.0,103.7
2010,부산대학교 ,18219.0,117.6
2010,부산디지털대학교 ,3200.0,65.8
2010,부산외국어대학교 ,8600.0,105.4
2010,부산장신대학교 ,280.0,99.6
2010,삼육대학교 ,5088.0,101.3
2010,상명대학교 ,5600.0,117.4
2010,상지대학교 ,8264.0,98.4
2010,서강대학교 ,6620.0,122.9
2010,서경대학교 ,5640.0,112.3
2010,서울교육대학교 ,1961.0,105.7
2010,서울기독대학교 ,680.0,99.0
2010,서울대학교 ,12973.0,125.8
2010,서울디지털대학교 ,11100.0,99.3
2010,서울시립대학교 ,7186.0,119.1
2010,서울신학대학교 ,2160.0,107.5
2010,서울여자대학교 ,6920.0,111.9
2010,서울장신대학교 ,488.0,108.0
2010,서울한영대학교 ,809.0,93.7
2010,서원대학교 ,7008.0,92.3
2010,선문대학교 ,9262.0,95.3
2010,성결대학교 ,5120.0,104.2
2010,성공회대학교 ,2160.0,106.3
2010,성균관대학교 ,14227.0,136.6
2010,성신여자대학교 ,8876.0,113.7
2010,세명대학교 ,8560.0,93.6
2010,세종대학교 ,9280.0,115.9
2010,세한대학교 ,5250.0,79.8
2010,수원가톨릭대학교 ,360.0,44.7
2010,수원대학교 ,10480.0,105.9
2010,숙명여자대학교 ,9112.0,116.1
2010,순복음총회신학교 ,200.0,61.0
2010,순천향대학교 ,10386.0,107.40000000000002
2010,숭실대학교 ,10700.0,120.7
2010,신경주대학교 ,5708.0,74.7
2010,신라대학교 ,9800.0,100.8
2010,아신대학교 ,880.0,92.8
2010,아주대학교 ,7994.0,121.3
2010,안양대학교 ,4468.0,103.1
2010,안양대학교 _제2캠퍼스,560.0,81.8
2010,연세대학교 ,14136.0,132.9
2010,연세대학교(미래) _분교,6619.0,116.8
2010,영남대학교 ,20104.0,116.79999999999998
2010,영남신학대학교 ,560.0,102.7
2010,영산대학교 ,4160.0,62.2
2010,영산대학교 _제2캠퍼스,2640.0,77.0
2010,예수대학교 ,560.0,97.7
2010,예원예술대학교 ,959.0,121.4
2010,예원예술대학교 _제2캠퍼스,0.0,
2010,용인대학교 ,5880.0,104.8
2010,우석대학교 ,7860.0,101.9
2010,우송대학교 ,4394.0,96.1
2010,울산과학기술원 ,1250.0,92.4
2010,울산대학교 ,12120.0,112.1
2010,원광대학교 ,17279.0,99.7
2010,원광디지털대학교 ,4700.0,82.4
2010,위덕대학교 ,3560.0,78.0
2010,유원대학교 ,4320.0,63.0
2010,을지대학교 ,828.0,112.09999999999998
2010,을지대학교 _제2캠퍼스,3988.0,117.1
2010,이화여자대학교 ,12586.0,121.3
2010,인제대학교 ,9088.0,103.6
2010,인천가톨릭대학교 ,600.0,91.7
2010,인천대학교 ,7720.0,113.6
2010,인하대학교 ,14333.0,127.40000000000002
2010,장로회신학대학교 ,601.0,111.30000000000001
2010,전남대학교 ,14893.0,121.0
2010,전남대학교 _제2캠퍼스,3824.0,93.1
2010,전북대학교 ,15746.0,113.4
2010,전주교육대학교 ,1532.0,105.6
2010,전주대학교 ,11318.0,101.3
2010,정석대학 ,200.0,70.0
2010,제주대학교 ,9301.0,103.0
2010,조선대학교 ,19790.0,103.8
2010,중부대학교 ,8940.0,88.4
2010,중앙대학교 ,10860.0,121.9
2010,중앙승가대학교 ,480.0,59.4
2010,중원대학교 ,820.0,78.3
2010,진주교육대학교 ,1825.0,101.9
2010,차의과학대학교 ,440.0,109.1
2010,청운대학교 ,5720.0,99.9
2010,청주교육대학교 ,1592.0,105.5
2010,청주대학교 ,12133.0,109.60000000000001
2010,총신대학교 ,1440.0,120.1
2010,추계예술대학교 ,1160.0,107.7
2010,춘천교육대학교 ,1822.0,104.7
2010,충남대학교 ,15755.0,113.8
2010,충북대학교 ,12768.0,111.0
2010,칼빈대학교 ,440.0,99.1
2010,평택대학교 ,3800.0,99.8
2010,포항공과대학교 ,1200.0,113.3
2010,한국과학기술원 ,0.0,
2010,한국교원대학교 ,2279.0,105.4
2010,한국기술교육대학교 ,3619.0,106.4
2010,한국방송통신대학교 ,238800.0,74.8
2010,한국성서대학교 ,960.0,110.4
2010,한국예술종합학교 ,2232.0,101.2
2010,한국외국어대학교 ,6778.0,126.9
2010,한국체육대학교 ,2360.0,101.7
2010,한국침례신학대학교 ,1600.0,98.8
2010,한국항공대학교 ,3560.0,122.8
2010,한남대학교 ,12030.0,98.6
2010,한동대학교 ,3040.0,121.3
2010,한라대학교 ,3980.0,83.6
2010,한림대학교 ,7512.0,109.9
2010,한서대학교 ,7400.0,101.7
2010,한성대학교 ,6480.0,106.2
2010,한세대학교 ,2360.0,116.5
2010,한신대학교 ,5040.0,104.2
2010,한양대학교 ,11994.0,130.8
2010,한양대학교(ERICA) _분교,7755.0,117.6
2010,한일장신대학교 ,1400.0,91.4
2010,협성대학교 ,4320.0,100.7
2010,호남대학교 ,7552.0,93.6
2010,호남신학대학교 ,680.0,93.5
2010,호서대학교 ,12640.0,98.7
2010,호원대학교 ,5850.0,90.0
2010,홍익대학교 ,9925.0,115.5
2010,화성의과학대학교 ,764.0,67.5
2011,가천대학교 ,12733.0,106.59999999999998
2011,가톨릭관동대학교 ,9780.0,93.1
2011,가톨릭꽃동네대학교 ,480.0,100.8
2011,가톨릭대학교 ,6369.0,115.2
2011,가톨릭대학교 _제2캠퍼스,465.0,124.7
2011,가톨릭대학교 _제3캠퍼스,320.0,65.6
2011,감리교신학대학교 ,800.0,113.3
2011,강남대학교 ,6628.0,115.5
2011,강서대학교 ,1320.0,117.6
2011,강원대학교 ,13402.0,110.1
2011,강원대학교 _제2캠퍼스,6794.0,89.59999999999998
2011,건국대학교 ,12168.0,134.4
2011,건국대학교(글로컬) _분교,7040.0,113.1
2011,건양대학교 ,6139.0,100.10000000000001
2011,건양대학교 _제2캠퍼스,1639.0,115.29999999999998
2011,경기대학교 ,10408.0,115.2
2011,경기대학교 _제2캠퍼스,2176.0,106.6
2011,경남대학교 ,13221.0,100.9
2011,경동대학교 ,3600.0,83.5
2011,경북대학교 ,15768.0,127.0
2011,경상국립대학교 ,13146.0,110.9
2011,경성대학교 ,12480.0,106.9
2011,경인교육대학교 ,3043.0,102.9
2011,경일대학교 ,6440.0,81.2
2011,경희대학교 ,9755.0,135.7
2011,계명대학교 ,20172.0,115.5
2011,고려대학교 ,15381.0,130.5
2011,고려대학교(세종) _분교,5980.0,115.3
2011,고신대학교 ,4072.0,95.0
2011,공주교육대학교 ,1820.0,106.1
2011,광신대학교 ,560.0,97.3
2011,광운대학교 ,7055.0,122.7
2011,광주가톨릭대학교 ,170.0,55.9
2011,광주과학기술원 ,200.0,98.0
2011,광주교육대학교 ,1663.0,106.1
2011,광주대학교 ,6676.0,95.70000000000002
2011,광주여자대학교 ,4040.0,103.0
2011,국립강릉원주대학교 ,6055.0,99.3
2011,국립강릉원주대학교 _제2캠퍼스,2173.0,92.1
2011,국립경국대학교 ,6352.0,101.0
2011,국립공주대학교 ,12279.0,113.6
2011,국립군산대학교 ,7712.0,98.2
2011,국립금오공과대학교 ,5407.0,124.0
2011,국립목포대학교 ,7170.0,110.6
2011,국립목포해양대학교 ,2464.0,99.6
2011,국립부경대학교 ,14127.0,123.0
2011,국립순천대학교 ,7309.0,103.5
2011,국립창원대학교 ,7571.0,114.2
2011,국립한국교통대학교 ,8220.0,103.2
2011,국립한국해양대학교 ,5590.0,117.2
2011,국민대학교 ,11987.0,120.5
2011,극동대학교 ,4400.0,95.7
2011,금강대학교 ,400.0,88.0
2011,김천대학교 ,2060.0,88.0
2011,나사렛대학교 ,5396.0,107.1
2011,남부대학교 ,3316.0,86.2
2011,단국대학교 ,9570.0,118.7
2011,대구가톨릭대학교 ,12760.0,104.6
2011,대구경북과학기술원 ,0.0,
2011,대구교육대학교 ,1959.0,106.2
2011,대구대학교 ,18212.0,106.6
2011,대구예술대학교 ,1940.0,67.6
2011,대구한의대학교 ,7032.0,95.8
2011,대신대학교 ,635.0,77.8
2011,대전가톨릭대학교 ,160.0,71.3
2011,대전대학교 ,9749.0,99.7
2011,대전신학대학교 ,240.0,103.3
2011,대진대학교 ,7800.0,104.0
2011,덕성여자대학교 ,5160.0,116.4
2011,동국대학교 ,10860.0,130.0
2011,동국대학교(WISE) _분교,7868.0,107.8
2011,동덕여자대학교 ,6788.0,111.0
2011,동명대학교 ,8960.0,96.3
2011,동서대학교 ,10600.0,103.1
2011,동신대학교 ,6980.0,95.0
2011,동아대학교 ,18483.0,112.7
2011,동양대학교 ,4624.0,81.6
2011,동의대학교 ,16180.0,104.8
2011,디지털서울문화예술대학교 ,3980.0,91.7
2011,루터대학교 ,800.0,72.3
2011,명지대학교 ,6984.0,101.8
2011,명지대학교 _제2캠퍼스,5320.0,129.6
2011,목원대학교 ,9668.0,95.0
2011,목포가톨릭대학교 ,540.0,103.1
2011,배재대학교 ,9360.0,98.9
2011,백석대학교 ,12720.0,103.5
2011,부산가톨릭대학교 ,3880.0,106.6
2011,부산교육대학교 ,1899.0,105.1
2011,부산대학교 ,18129.0,119.20000000000002
2011,부산디지털대학교 ,3600.0,64.4
2011,부산외국어대학교 ,8600.0,106.1
2011,부산장신대학교 ,280.0,97.1
2011,삼육대학교 ,5088.0,107.40000000000002
2011,상명대학교 ,5600.0,117.3
2011,상지대학교 ,8264.0,99.5
2011,서강대학교 ,6590.0,126.3
2011,서경대학교 ,5640.0,110.8
2011,서울교육대학교 ,1829.0,105.6
2011,서울기독대학교 ,680.0,95.7
2011,서울대학교 ,12902.0,128.9
2011,서울디지털대학교 ,12000.0,89.2
2011,서울시립대학교 ,7149.0,121.7
2011,서울신학대학교 ,2160.0,108.7
2011,서울여자대학교 ,6920.0,114.8
2011,서울장신대학교 ,488.0,110.7
2011,서울한영대학교 ,814.0,87.1
2011,서원대학교 ,7008.0,94.0
2011,선문대학교 ,9262.0,102.1
2011,성결대학교 ,5120.0,107.7
2011,성공회대학교 ,2160.0,109.7
2011,성균관대학교 ,14137.0,139.4
2011,성신여자대학교 ,8876.0,116.5
2011,세명대학교 ,8560.0,95.4
2011,세종대학교 ,9280.0,118.8
2011,세한대학교 ,5100.0,84.5
2011,수원가톨릭대학교 ,360.0,45.3
2011,수원대학교 ,10480.0,108.0
2011,숙명여자대학교 ,9112.0,118.70000000000002
2011,순복음총회신학교 ,400.0,47.3
2011,순천향대학교 ,10386.0,108.90000000000002
2011,숭실대학교 ,10730.0,127.2
2011,신경주대학교 ,5674.0,73.8
2011,신라대학교 ,9800.0,101.0
2011,아신대학교 ,880.0,86.3
2011,아주대학교 ,7965.0,125.3
2011,안양대학교 ,4468.0,105.3
2011,안양대학교 _제2캠퍼스,560.0,87.7
2011,연세대학교 ,13961.0,134.5
2011,연세대학교(미래) _분교,6618.0,120.1
2011,영남대학교 ,19969.0,118.9
2011,영남신학대학교 ,560.0,105.7
2011,영산대학교 ,4080.0,83.6
2011,영산대학교 _제2캠퍼스,2720.0,108.9
2011,예수대학교 ,560.0,105.0
2011,예원예술대학교 ,965.0,107.5
2011,예원예술대학교 _제2캠퍼스,0.0,
2011,용인대학교 ,5880.0,105.9
2011,우석대학교 ,7860.0,98.8
2011,우송대학교 ,8143.0,102.5
2011,울산과학기술원 ,2000.0,86.1
2011,울산대학교 ,12000.0,115.5
2011,원광대학교 ,17253.0,99.1
2011,원광디지털대학교 ,5500.0,73.0
2011,위덕대학교 ,3560.0,82.7
2011,유원대학교 ,4320.0,70.0
2011,을지대학교 ,788.0,111.2
2011,을지대학교 _제2캠퍼스,3988.0,117.7
2011,이화여자대학교 ,12511.0,123.6
2011,인제대학교 ,9086.0,103.5
2011,인천가톨릭대학교 ,140.0,70.7
2011,인천가톨릭대학교 _제2캠퍼스,560.0,92.1
2011,인천대학교 ,8720.0,139.0
2011,인하대학교 ,14246.0,129.6
2011,장로회신학대학교 ,601.0,116.80000000000001
2011,전남대학교 ,14493.0,123.09999999999998
2011,전남대학교 _제2캠퍼스,3690.0,93.7
2011,전북대학교 ,15859.0,114.5
2011,전주교육대학교 ,1447.0,107.0
2011,전주대학교 ,11328.0,103.2
2011,정석대학 ,200.0,82.5
2011,제주대학교 ,9355.0,106.3
2011,조선대학교 ,19592.0,105.0
2011,중부대학교 ,8940.0,93.1
2011,중앙대학교 ,10780.0,123.3
2011,중앙승가대학교 ,480.0,56.5
2011,중원대학교 ,1353.0,67.1
2011,진주교육대학교 ,1691.0,103.8
2011,차의과학대학교 ,650.0,112.6
2011,청운대학교 ,5720.0,106.2
2011,청주교육대학교 ,1492.0,106.8
2011,청주대학교 ,12076.0,110.2
2011,총신대학교 ,1440.0,118.5
2011,추계예술대학교 ,1160.0,109.1
2011,춘천교육대학교 ,1696.0,103.09999999999998
2011,충남대학교 ,15542.0,115.3
2011,충북대학교 ,12696.0,111.4
2011,칼빈대학교 ,440.0,104.5
2011,평택대학교 ,3800.0,102.1
2011,포항공과대학교 ,1200.0,110.8
2011,한국과학기술원 ,0.0,
2011,한국교원대학교 ,2262.0,106.5
2011,한국기술교육대학교 ,3619.0,109.5
2011,한국방송통신대학교 ,238800.0,72.3
2011,한국성서대학교 ,960.0,112.0
2011,한국예술종합학교 ,2232.0,107.9
2011,한국외국어대학교 ,6741.0,130.5
2011,한국체육대학교 ,2360.0,104.1
2011,한국침례신학대학교 ,1600.0,97.3
2011,한국항공대학교 ,3560.0,121.1
2011,한남대학교 ,12030.0,101.2
2011,한동대학교 ,3040.0,125.4
2011,한라대학교 ,3980.0,90.2
2011,한림대학교 ,7512.0,116.9
2011,한서대학교 ,7400.0,105.1
2011,한성대학교 ,6480.0,111.4
2011,한세대학교 ,2360.0,118.1
2011,한신대학교 ,5040.0,105.7
2011,한양대학교 ,11862.0,132.5
2011,한양대학교(ERICA) _분교,7755.0,120.8
2011,한일장신대학교 ,1350.0,92.8
2011,협성대학교 ,4320.0,105.9
2011,호남대학교 ,7552.0,93.8
2011,호남신학대학교 ,680.0,94.4
2011,호서대학교 ,12640.0,99.1
2011,호원대학교 ,5880.0,88.0
2011,홍익대학교 ,9925.0,119.3
2011,화성의과학대학교 ,978.0,67.3
2012,가천대학교 ,16041.0,110.1
2012,가톨릭관동대학교 ,9788.0,97.0
2012,가톨릭꽃동네대학교 ,480.0,105.4
2012,가톨릭대학교 ,6372.0,119.2
2012,가톨릭대학교 _제2캠퍼스,392.0,127.3
2012,가톨릭대학교 _제3캠퍼스,320.0,65.9
2012,감리교신학대학교 ,800.0,113.8
2012,강남대학교 ,6628.0,111.6
2012,강서대학교 ,1320.0,117.9
2012,강원대학교 ,13372.0,111.4
2012,강원대학교 _제2캠퍼스,6948.0,92.7
2012,건국대학교 ,12138.0,137.3
2012,건국대학교(글로컬) _분교,7040.0,115.2
2012,건양대학교 ,5983.0,99.9
2012,건양대학교 _제2캠퍼스,1764.0,116.8
2012,경기대학교 ,10440.0,114.8
2012,경기대학교 _제2캠퍼스,2176.0,113.9
2012,경남대학교 ,13209.0,100.7
2012,경동대학교 ,3552.0,83.09999999999998
2012,경북대학교 ,15688.0,129.2
2012,경상국립대학교 ,13146.0,112.5
2012,경성대학교 ,12465.0,107.1
2012,경운대학교 ,5750.0,97.5
2012,경인교육대학교 ,2798.0,51.7
2012,경일대학교 ,6870.0,87.3
2012,경희대학교 ,19693.0,128.8
2012,계명대학교 ,20172.0,116.90000000000002
2012,고려대학교 ,15244.0,132.7
2012,고려대학교(세종) _분교,5980.0,117.6
2012,고신대학교 ,4062.0,101.7
2012,공주교육대학교 ,1675.0,107.6
2012,광신대학교 ,520.0,102.1
2012,광운대학교 ,7055.0,126.8
2012,광주가톨릭대학교 ,165.0,51.5
2012,광주과학기술원 ,400.0,68.0
2012,광주교육대학교 ,1537.0,107.4
2012,광주대학교 ,7056.0,95.4
2012,광주여자대학교 ,4040.0,102.8
2012,국립강릉원주대학교 ,6067.0,101.4
2012,국립강릉원주대학교 _제2캠퍼스,2161.0,97.9
2012,국립경국대학교 ,6352.0,100.8
2012,국립공주대학교 ,12231.0,116.0
2012,국립군산대학교 ,7712.0,98.7
2012,국립금오공과대학교 ,5398.0,124.90000000000002
2012,국립목포대학교 ,7170.0,111.1
2012,국립목포해양대학교 ,2464.0,101.0
2012,국립부경대학교 ,14127.0,123.6
2012,국립순천대학교 ,7309.0,104.2
2012,국립창원대학교 ,7570.0,116.1
2012,국립한국교통대학교 ,8395.0,104.8
2012,국립한국해양대학교 ,5590.0,120.0
2012,국립한밭대학교 ,7843.0,109.6
2012,국민대학교 ,11987.0,126.6
2012,극동대학교 ,4400.0,98.8
2012,금강대학교 ,465.0,85.2
2012,김천대학교 ,3073.0,76.0
2012,나사렛대학교 ,5396.0,106.1
2012,남부대학교 ,3296.0,95.8
2012,남서울대학교 ,10354.0,101.3
2012,단국대학교 ,9570.0,124.2
2012,대구가톨릭대학교 ,12752.0,106.1
2012,대구교육대학교 ,1809.0,107.5
2012,대구대학교 ,18202.0,106.4
2012,대구예술대학교 ,1940.0,68.2
2012,대구한의대학교 ,7020.0,94.4
2012,대신대학교 ,595.0,76.6
2012,대전가톨릭대학교 ,160.0,74.4
2012,대전대학교 ,9736.0,102.5
2012,대전신학대학교 ,240.0,69.6
2012,대진대학교 ,7800.0,105.4
2012,덕성여자대학교 ,5160.0,120.3
2012,동국대학교 ,10860.0,129.0
2012,동국대학교(WISE) _분교,7830.0,109.7
2012,동덕여자대학교 ,6788.0,114.8
2012,동명대학교 ,8740.0,101.8
2012,동서대학교 ,10585.0,106.0
2012,동신대학교 ,6980.0,96.0
2012,동아대학교 ,18357.0,115.19999999999999
2012,동양대학교 ,4614.0,95.1
2012,동의대학교 ,16160.0,107.1
2012,디지털서울문화예술대학교 ,3970.0,92.7
2012,루터대학교 ,700.0,70.6
2012,명지대학교 ,6984.0,103.90000000000002
2012,명지대학교 _제2캠퍼스,5320.0,137.3
2012,목원대학교 ,9414.0,103.9
2012,목포가톨릭대학교 ,520.0,107.5
2012,배재대학교 ,9360.0,97.6
2012,백석대학교 ,12682.0,107.4
2012,부산가톨릭대학교 ,3875.0,105.9
2012,부산교육대학교 ,1722.0,106.2
2012,부산대학교 ,18039.0,120.6
2012,부산디지털대학교 ,4000.0,56.3
2012,부산외국어대학교 ,8600.0,106.1
2012,부산장신대학교 ,280.0,98.2
2012,삼육대학교 ,5088.0,109.0
2012,상명대학교 ,5600.0,117.4
2012,상지대학교 ,8244.0,98.9
2012,서강대학교 ,6560.0,128.7
2012,서경대학교 ,5640.0,117.2
2012,서울과학기술대학교 ,9741.0,121.90000000000002
2012,서울교육대학교 ,1678.0,108.6
2012,서울기독대학교 ,680.0,111.8
2012,서울대학교 ,12831.0,129.6
2012,서울디지털대학교 ,12000.0,90.6
2012,서울시립대학교 ,7112.0,126.2
2012,서울신학대학교 ,2160.0,107.6
2012,서울여자대학교 ,6920.0,118.2
2012,서울장신대학교 ,488.0,109.8
2012,서울한영대학교 ,800.0,94.6
2012,서원대학교 ,7008.0,94.9
2012,선문대학교 ,9252.0,104.5
2012,성결대학교 ,5120.0,108.2
2012,성공회대학교 ,2160.0,109.6
2012,성균관대학교 ,14047.0,137.3
2012,성신여자대학교 ,8873.0,117.2
2012,세명대학교 ,8540.0,95.6
2012,세종대학교 ,9280.0,120.7
2012,세한대학교 ,4850.0,84.5
2012,송원대학교 ,800.0,103.8
2012,수원가톨릭대학교 ,360.0,52.2
2012,수원대학교 ,10475.0,108.0
2012,숙명여자대학교 ,9112.0,121.4
2012,순복음총회신학교 ,600.0,34.5
2012,순천향대학교 ,10386.0,109.30000000000001
2012,숭실대학교 ,10730.0,134.0
2012,신경주대학교 ,5674.0,65.1
2012,신라대학교 ,9780.0,101.2
2012,아신대학교 ,860.0,83.8
2012,아주대학교 ,7907.0,128.3
2012,안양대학교 ,4468.0,106.0
2012,안양대학교 _제2캠퍼스,560.0,89.5
2012,연세대학교 ,13826.0,137.9
2012,연세대학교(미래) _분교,6618.0,121.1
2012,영남대학교 ,19844.0,120.70000000000002
2012,영남신학대학교 ,560.0,97.0
2012,영산대학교 ,3881.0,78.2
2012,영산대학교 _제2캠퍼스,2896.0,118.8
2012,예수대학교 ,554.0,107.8
2012,예원예술대학교 ,996.0,102.3
2012,예원예술대학교 _제2캠퍼스,0.0,
2012,용인대학교 ,5880.0,106.1
2012,우석대학교 ,7860.0,101.7
2012,우송대학교 ,8773.0,95.0
2012,울산과학기술원 ,2750.0,81.0
2012,울산대학교 ,11846.0,117.7
2012,원광대학교 ,16771.0,101.0
2012,원광디지털대학교 ,6000.0,64.4
2012,위덕대학교 ,3555.0,83.3
2012,유원대학교 ,4320.0,74.5
2012,을지대학교 ,748.0,112.8
2012,을지대학교 _제2캠퍼스,3988.0,114.9
2012,이화여자대학교 ,12436.0,126.5
2012,인제대학교 ,9086.0,104.8
2012,인천가톨릭대학교 ,135.0,85.9
2012,인천가톨릭대학교 _제2캠퍼스,665.0,95.5
2012,인천대학교 ,9720.0,145.1
2012,인하대학교 ,14160.0,133.0
2012,장로회신학대학교 ,601.0,112.09999999999998
2012,전남대학교 ,14094.0,124.7
2012,전남대학교 _제2캠퍼스,3590.0,91.8
2012,전북대학교 ,16623.0,115.2
2012,전주교육대학교 ,1347.0,108.5
2012,전주대학교 ,11318.0,102.3
2012,정석대학 ,400.0,42.0
2012,제주국제대학교 ,1598.0,57.4
2012,제주대학교 ,9440.0,105.6
2012,조선대학교 ,19383.0,105.6
2012,중부대학교 ,8924.0,99.1
2012,중앙대학교 ,10940.0,127.4
2012,중앙대학교 _제2캠퍼스,7085.0,118.9
2012,중앙승가대학교 ,480.0,54.0
2012,중원대학교 ,2453.0,63.0
2012,진주교육대학교 ,1541.0,106.09999999999998
2012,차의과학대학교 ,860.0,103.6
2012,청운대학교 ,5720.0,103.3
2012,청주교육대학교 ,1375.0,107.9
2012,청주대학교 ,12063.0,108.10000000000001
2012,초당대학교 ,4305.0,95.1
2012,총신대학교 ,1440.0,122.2
2012,추계예술대학교 ,1160.0,105.3
2012,춘천교육대학교 ,1550.0,104.5
2012,충남대학교 ,15354.0,117.7
2012,충북대학교 ,12614.0,113.2
2012,칼빈대학교 ,440.0,102.5
2012,평택대학교 ,3800.0,107.3
2012,포항공과대학교 ,1220.0,115.9
2012,한경국립대학교 ,5448.0,110.5
2012,한국공학대학교 ,5520.0,121.8
2012,한국과학기술원 ,3760.0,106.1
2012,한국교원대학교 ,2235.0,106.3
2012,한국기술교육대학교 ,3619.0,116.4
2012,한국방송통신대학교 ,242979.0,66.1
2012,한국성서대학교 ,960.0,117.0
2012,한국예술종합학교 ,2232.0,103.7
2012,한국외국어대학교 ,6704.0,134.0
2012,한국체육대학교 ,2360.0,104.3
2012,한국침례신학대학교 ,1600.0,98.1
2012,한국항공대학교 ,3560.0,124.6
2012,한남대학교 ,12025.0,103.8
2012,한동대학교 ,3040.0,124.6
2012,한라대학교 ,3980.0,93.7
2012,한림대학교 ,7512.0,117.3
2012,한서대학교 ,7400.0,105.7
2012,한성대학교 ,6480.0,113.8
2012,한세대학교 ,2360.0,118.3
2012,한신대학교 ,5040.0,109.0
2012,한양대학교 ,11732.0,133.3
2012,한양대학교(ERICA) _분교,7755.0,120.8
2012,한일장신대학교 ,1280.0,85.2
2012,협성대학교 ,4320.0,109.3
2012,호남대학교 ,7552.0,98.9
2012,호남신학대학교 ,680.0,89.0
2012,호서대학교 ,12630.0,100.6
2012,호원대학교 ,5820.0,83.3
2012,홍익대학교 ,9925.0,120.6
2012,화성의과학대학교 ,1192.0,67.4
2013,가천대학교 ,16041.0,100.1
2013,가톨릭관동대학교 ,9762.0,89.1
2013,가톨릭꽃동네대학교 ,480.0,98.3
2013,가톨릭대학교 ,6352.0,105.4
2013,가톨릭대학교 _제2캠퍼스,366.0,103.6
2013,가톨릭대학교 _제3캠퍼스,320.0,70.6
2013,감리교신학대학교 ,800.0,103.1
2013,강남대학교 ,6628.0,99.4
2013,강서대학교 ,1320.0,97.9
