기준연도,학교종류,설립구분,지역,상태,학교명,단과대학,학과(전공),구분,학과특성,졸업자(A),취업자(B),진학자(C),입대자(D),취업불가능자(E),외국인유학생(F),제외인정자(G),기타,미상,취업률(%)[B/{A-(C+D+E+F+G)x100,입학 당시 기취업자,교내취업자
2023.0,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,컴퓨터공학과,주간,일반과정,101.0,55.0,5.0,0.0,0.0,1.0,0.0,40.0,0.0,57.9,0.0,0.0
2023.0,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,컴퓨터소프트웨어공학과,주간,일반과정,62.0,42.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,68.9,1.0,0.0
2023.0,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,토목공학과,주간,일반과정,32.0,19.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,65.5,0.0,0.0
2023.0,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,화학생명과학과,주간,일반과정,33.0,11.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,57.9,0.0,0.0
2023.0,대학교,국립,경북,기존,국립금오공과대학교,단과대구분없음,환경공학과,주간,일반과정,34.0,15.0,5.0,2.0,0.0,0.0,2.0,9.0,1.0,60.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,경영학과,주간,일반과정,47.0,25.0,1.0,0.0,0.0,4.0,1.0,2.0,14.0,61.0,1.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,경제학과,주간,일반과정,29.0,19.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,65.5,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,관광경영학과,주간,일반과정,20.0,9.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,52.9,2.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,금융보험학과,주간,일반과정,24.0,16.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,69.6,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,무역학과,주간,일반과정,33.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,75.8,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,스마트비즈니스학과,주간,계약학과,11.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,77.8,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,경영대학,전자상거래학과,주간,일반과정,30.0,19.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,65.5,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,건축・토목공학과(건축공학심화트랙),주간,일반과정,14.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,76.9,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,건축・토목공학과(토목공학트랙),주간,일반과정,11.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,81.8,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,건축공학과,주간,일반과정,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.7,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,건축학과,주간,일반과정,27.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.3,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,기계・신소재공학과(기계공학심화트랙),주간,일반과정,37.0,21.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,58.3,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,기계・신소재공학과(신소재공학트랙),주간,일반과정,18.0,11.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,78.6,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,기계공학과,주간,일반과정,7.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,멀티미디어공학과,주간,일반과정,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,소프트웨어학과,주간,계약학과,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,스마트에너지시스템공학과,야간,계약학과,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,스마트에너지시스템학과,주간,계약학과,13.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,50.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,식품공학과,주간,일반과정,33.0,22.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,68.8,3.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,융합소프트웨어학과,주간,일반과정,25.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,68.0,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,전기공학과,주간,일반과정,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,전기및제어공학과,주간,일반과정,65.0,38.0,5.0,0.0,0.0,0.0,1.0,21.0,0.0,64.4,4.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,전자・정보통신공학과(정보전자공학심화트랙),주간,일반과정,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,정보보호학과,주간,일반과정,40.0,28.0,2.0,1.0,0.0,0.0,1.0,8.0,0.0,77.8,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,정보전자공학과,주간,일반과정,31.0,25.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,80.6,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,정보통신공학과,주간,일반과정,24.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,79.2,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,제어로봇공학과,주간,일반과정,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,조경학과,주간,일반과정,16.0,9.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,75.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,조선공학과,주간,일반과정,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,조선시스템학과,야간,계약학과,12.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,83.3,10.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학과(조선해양생산트랙),주간,일반과정,19.0,14.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,87.5,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,조선해양공학과(조선해양설계트랙),주간,일반과정,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,첨단운송기계시스템학과,주간,계약학과,7.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,80.0,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,컴퓨터공학과,주간,일반과정,34.0,15.0,2.0,0.0,0.0,1.0,0.0,16.0,0.0,48.4,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,토목공학과,주간,일반과정,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,공과대학,환경공학과,주간,일반과정,19.0,10.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,58.8,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사범대학,교육학과,주간,일반과정,16.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,31.3,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사범대학,수학교육과,주간,일반과정,12.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,41.7,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사범대학,영어교육과,주간,일반과정,13.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,46.2,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사범대학,윤리교육과,주간,일반과정,11.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,54.5,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사범대학,환경교육과,주간,일반과정,8.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,62.5,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사회과학대학,도시및지역개발학과,주간,일반과정,13.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,83.3,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사회과학대학,법학과,주간,일반과정,22.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,50.0,1.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사회과학대학,사회복지학과,주간,일반과정,27.0,16.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,61.5,2.0,3.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사회과학대학,정치언론홍보학과,주간,일반과정,21.0,13.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,68.4,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사회과학대학,지적학과,주간,일반과정,48.0,26.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,57.8,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,사회과학대학,행정학과,주간,일반과정,30.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.3,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,미술학과,주간,일반과정,21.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,식품영양학과,주간,일반과정,25.0,11.0,2.0,0.0,0.0,0.0,1.0,10.0,1.0,50.0,0.0,3.0
2023.0,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,아동학과,주간,일반과정,22.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,90.5,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,음악학과,주간,일반과정,21.0,5.0,5.0,1.0,0.0,0.0,0.0,10.0,0.0,33.3,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,체육학과,주간,일반과정,39.0,25.0,1.0,5.0,0.0,0.0,0.0,8.0,0.0,75.8,2.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,생활과학예술체육대학,패션의류학과,주간,일반과정,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,약학대학,약학과(2+4학제),주간,일반과정,31.0,27.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,93.1,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,고고문화인류학과,주간,일반과정,20.0,9.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,64.3,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,국어국문학과,주간,일반과정,29.0,21.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,77.8,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,독일언어문화학과,주간,일반과정,9.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55.6,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,문화인류학과,주간,일반과정,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,사학과,주간,일반과정,25.0,8.0,5.0,2.0,0.0,0.0,0.0,10.0,0.0,44.4,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,영어영문학과,주간,일반과정,28.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,71.4,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,일어일문학과,주간,일반과정,19.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,26.3,0.0,3.0
2023.0,대학교,국립,전남,기존,국립목포대학교,인문대학,중국언어와문화학과,주간,일반과정,26.0,14.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,56.0,0.0,3.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,간호학과,주간,일반과정,72.0,49.0,0.0,2.0,0.0,0.0,2.0,3.0,16.0,72.1,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,물리학과,주간,일반과정,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,반도체응용물리학과,주간,일반과정,19.0,12.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,75.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,생명과학과,주간,일반과정,19.0,9.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,56.3,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,식의약자원개발학과,주간,일반과정,11.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,62.5,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,원예과학과,주간,일반과정,23.0,10.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,58.8,0.0,2.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,한약자원학과,주간,일반과정,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,해양수산자원학과,주간,일반과정,20.0,11.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,64.7,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포대학교,자연과학대학,화학과,주간,일반과정,20.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,0.0,1.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,국제해사수송과학부,주간,일반과정,22.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,80.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,기관·해양경찰학부,주간,일반과정,69.0,55.0,0.0,5.0,0.0,0.0,1.0,1.0,7.0,87.3,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,기관시스템공학부,주간,일반과정,70.0,55.0,0.0,9.0,0.0,0.0,0.0,5.0,1.0,90.2,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,항해정보시스템학부,주간,일반과정,53.0,43.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,93.5,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,항해학부,주간,일반과정,70.0,51.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,87.9,1.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해군사관학부,주간,일반과정,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해상운송학부,주간,일반과정,57.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,90.6,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해사대학,해양메카트로닉스학부,주간,일반과정,37.0,29.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,93.5,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,전자공학과,주간,일반과정,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,조선해양공학과,주간,일반과정,34.0,18.0,5.0,1.0,0.0,0.0,1.0,9.0,0.0,66.7,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양・플랜트건설공학과,주간,일반과정,14.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,85.7,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양건설공학과,주간,일반과정,18.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,66.7,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양정보통신공학과,주간,일반과정,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,해양컴퓨터공학과,주간,일반과정,28.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,78.6,0.0,0.0
2023.0,대학교,국립,전남,기존,국립목포해양대학교,해양공과대학,환경생명공학과,주간,일반과정,10.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,62.5,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,경영대학,경영학전공,주간,일반과정,134.0,63.0,0.0,0.0,0.0,16.0,0.0,47.0,8.0,53.4,0.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,경영대학,관광경영학전공,주간,일반과정,32.0,12.0,1.0,0.0,0.0,12.0,1.0,5.0,1.0,66.7,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,경영대학,국제경영학전공,주간,일반과정,32.0,13.0,0.0,0.0,0.0,3.0,2.0,12.0,2.0,48.1,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,경영대학,국제무역물류학전공,주간,일반과정,40.0,17.0,1.0,0.0,0.0,3.0,0.0,17.0,2.0,47.2,1.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,경영대학,국제통상학전공,주간,일반과정,22.0,11.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,52.4,1.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,경영대학,회계재무학전공,주간,일반과정,51.0,16.0,1.0,0.0,0.0,1.0,3.0,30.0,0.0,34.8,1.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,건축공학과,주간,일반과정,47.0,23.0,7.0,0.0,0.0,1.0,0.0,16.0,0.0,59.0,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,고분자공학전공,주간,일반과정,36.0,12.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,52.2,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,공업화학전공,주간,일반과정,48.0,28.0,5.0,0.0,0.0,0.0,0.0,14.0,1.0,65.1,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,금속공학전공,주간,일반과정,30.0,11.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,61.1,1.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,기계IT융합시스템공학전공,주간,계약학과,10.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,9.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,기계공학전공,주간,일반과정,95.0,57.0,3.0,0.0,0.0,3.0,0.0,26.0,6.0,64.0,3.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,기계설계공학전공,주간,일반과정,99.0,55.0,9.0,1.0,0.0,0.0,0.0,34.0,0.0,61.8,2.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,기계시스템공학전공,주간,일반과정,39.0,15.0,8.0,1.0,0.0,0.0,2.0,10.0,3.0,53.6,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,기술・데이터공학전공,주간,일반과정,35.0,18.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,58.1,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,나노융합공학과,주간,일반과정,62.0,32.0,12.0,0.0,0.0,0.0,1.0,10.0,7.0,65.3,2.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,냉동공조공학전공,주간,일반과정,47.0,34.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,81.0,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,디스플레이반도체공학전공,주간,일반과정,55.0,23.0,1.0,0.0,0.0,0.0,0.0,27.0,4.0,42.6,1.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,산업경영공학전공,주간,일반과정,22.0,8.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,47.1,0.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,생태공학전공,주간,일반과정,22.0,15.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,78.9,0.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,소방공학과,주간,일반과정,33.0,13.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,43.3,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,신소재시스템공학전공,주간,일반과정,30.0,15.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,51.7,1.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,안전공학전공,주간,일반과정,40.0,22.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,56.4,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,재료공학전공,주간,일반과정,41.0,19.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0,52.8,1.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,전기공학전공,주간,일반과정,97.0,43.0,6.0,1.0,0.0,1.0,0.0,46.0,0.0,48.3,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,제어계측공학전공,주간,일반과정,59.0,27.0,4.0,0.0,0.0,0.0,1.0,27.0,0.0,50.0,2.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,조선해양시스템공학전공,주간,일반과정,33.0,16.0,6.0,0.0,0.0,4.0,0.0,7.0,0.0,69.6,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,토목공학전공,주간,일반과정,60.0,33.0,6.0,0.0,0.0,0.0,0.0,17.0,4.0,61.1,3.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,공과대학,화학공학과,주간,일반과정,68.0,34.0,5.0,0.0,0.0,0.0,1.0,28.0,0.0,54.8,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,생물공학과,주간,일반과정,31.0,13.0,8.0,0.0,0.0,0.0,0.0,7.0,3.0,56.5,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수산생명의학과,주간,일반과정,37.0,16.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,53.3,2.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수해양산업교육과 기관공학전공,주간,일반과정,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수해양산업교육과 냉동공학전공,주간,일반과정,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수해양산업교육과 식품공학전공,주간,일반과정,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수해양산업교육과 양식공학전공,주간,일반과정,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수해양산업교육과 어업공학전공,주간,일반과정,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,1.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,수해양산업교육과 항해공학전공,주간,일반과정,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,식품공학전공,주간,일반과정,57.0,23.0,18.0,0.0,0.0,3.0,0.0,13.0,0.0,63.9,2.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,식품영양학전공,주간,일반과정,46.0,20.0,5.0,0.0,0.0,4.0,0.0,13.0,4.0,54.1,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,양식응용생명과학전공,주간,일반과정,32.0,8.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,36.4,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,자원생물학전공,주간,일반과정,25.0,7.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,36.8,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,해양경찰학전공,주간,일반과정,22.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.8,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,해양생산학전공,주간,일반과정,23.0,15.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,78.9,1.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,수산과학대학,해양수산경영학전공,주간,일반과정,53.0,30.0,4.0,0.0,0.0,1.0,2.0,16.0,0.0,65.2,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,경제학전공,주간,일반과정,103.0,41.0,0.0,0.0,0.0,7.0,1.0,54.0,0.0,43.2,1.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,국어국문학과,주간,일반과정,44.0,13.0,2.0,1.0,0.0,14.0,2.0,10.0,2.0,52.0,0.0,2.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,국제개발협력학전공,주간,일반과정,14.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,50.0,0.0,2.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,국제학전공,주간,일반과정,30.0,10.0,2.0,0.0,0.0,2.0,0.0,16.0,0.0,38.5,0.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,법학과,주간,일반과정,88.0,41.0,3.0,0.0,0.0,0.0,0.0,36.0,8.0,48.2,3.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,사학과,주간,일반과정,28.0,13.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,52.0,2.0,0.0
2023.0,대학교,국립,부산,기존,국립부경대학교,인문사회과학대학,사회복지융합전공,주간,일반과정,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.7,0.0,0.0
