기준연도,학교명,계열,재적학생수,중도탈락자수,중도탈락률(%)
2018,동덕여자대학교,공학,688.0,35.0,5.087209302325581
2018,동덕여자대학교,예체능,1479.0,38.0,2.5693035835023665
2018,동덕여자대학교,인문사회,2607.0,106.0,4.065976217874952
2018,동덕여자대학교,자연과학,844.0,26.0,3.080568720379147
2018,동명대학교,공학,4047.0,208.0,5.139609587348653
2018,동명대학교,예체능,1137.0,71.0,6.244503078276165
2018,동명대학교,인문사회,4468.0,302.0,6.7591763652641
2018,동명대학교,자연과학,579.0,20.0,3.454231433506045
2018,동서대학교,공학,2968.0,209.0,7.041778975741241
2018,동서대학교,예체능,1639.0,128.0,7.809640024405125
2018,동서대학교,인문사회,6403.0,392.0,6.122130251444635
2018,동서대학교,자연과학,679.0,9.0,1.3254786450662739
2018,동신대학교,공학,2356.0,186.0,7.894736842105263
2018,동신대학교,예체능,542.0,62.0,11.439114391143912
2018,동신대학교,의학,206.0,0.0,0.0
2018,동신대학교,인문사회,2055.0,204.0,9.927007299270073
2018,동신대학교,자연과학,1206.0,41.0,3.399668325041459
2018,동아대학교,공학,8166.0,332.0,4.065638011266226
2018,동아대학교,예체능,742.0,67.0,9.029649595687331
2018,동아대학교,의학,203.0,0.0,0.0
2018,동아대학교,인문사회,8309.0,300.0,3.6105427849320013
2018,동아대학교,자연과학,993.0,35.0,3.5246727089627394
2018,동양대학교,공학,2040.0,181.0,8.872549019607844
2018,동양대학교,예체능,856.0,88.0,10.2803738317757
2018,동양대학교,인문사회,2476.0,223.0,9.006462035541194
2018,동양대학교,자연과학,328.0,5.0,1.524390243902439
2018,동의대학교,공학,6879.0,306.0,4.448320976886175
2018,동의대학교,예체능,1971.0,114.0,5.78386605783866
2018,동의대학교,의학,185.0,0.0,0.0
2018,동의대학교,인문사회,7422.0,367.0,4.9447588251145245
2018,동의대학교,자연과학,1304.0,35.0,2.6840490797546015
2018,디지털서울문화예술대학교,공학,356.0,48.0,13.48314606741573
2018,디지털서울문화예술대학교,예체능,2297.0,444.0,19.329560296038313
2018,디지털서울문화예술대학교,인문사회,1519.0,297.0,19.552337063857802
2018,루터대학교,인문사회,438.0,30.0,6.8493150684931505
2018,명지대학교,공학,6195.0,225.0,3.631961259079903
2018,명지대학교,예체능,1587.0,61.0,3.843730308758664
2018,명지대학교,인문사회,530.0,25.0,4.716981132075472
2018,명지대학교,자연과학,501.0,12.0,2.3952095808383236
2018,명지대학교 _제2캠퍼스,공학,186.0,15.0,8.064516129032258
2018,명지대학교 _제2캠퍼스,예체능,129.0,8.0,6.2015503875969
2018,명지대학교 _제2캠퍼스,인문사회,8010.0,279.0,3.48314606741573
2018,목원대학교,공학,3000.0,195.0,6.5
2018,목원대학교,예체능,1312.0,88.0,6.707317073170732
2018,목원대학교,인문사회,5281.0,368.0,6.968377201287634
2018,목원대학교,자연과학,97.0,11.0,11.34020618556701
2018,목포가톨릭대학교,인문사회,152.0,4.0,2.631578947368421
2018,목포가톨릭대학교,자연과학,434.0,7.0,1.6129032258064515
2018,배재대학교,공학,3337.0,233.0,6.982319448606534
2018,배재대학교,예체능,656.0,30.0,4.573170731707317
2018,배재대학교,인문사회,4791.0,348.0,7.263619286161553
2018,배재대학교,자연과학,1275.0,82.0,6.431372549019608
2018,백석대학교,공학,2004.0,130.0,6.487025948103792
2018,백석대학교,예체능,1534.0,63.0,4.106910039113429
2018,백석대학교,인문사회,6622.0,301.0,4.545454545454546
2018,백석대학교,자연과학,889.0,16.0,1.799775028121485
2018,부산가톨릭대학교,공학,548.0,34.0,6.204379562043796
2018,부산가톨릭대학교,인문사회,2114.0,117.0,5.534531693472091
2018,부산가톨릭대학교,자연과학,1448.0,36.0,2.4861878453038675
2018,부산교육대학교,인문사회,1589.0,13.0,0.8181246066708621
2018,부산대학교,공학,11166.0,373.0,3.340497940175533
2018,부산대학교,예체능,1846.0,42.0,2.275189599133261
2018,부산대학교,의학,242.0,0.0,0.0
2018,부산대학교,인문사회,10105.0,207.0,2.0484908461157842
2018,부산대학교,자연과학,2932.0,87.0,2.9672578444747613
2018,부산디지털대학교,인문사회,2324.0,369.0,15.877796901893287
2018,부산외국어대학교,공학,1300.0,65.0,5.0
2018,부산외국어대학교,예체능,447.0,40.0,8.94854586129754
2018,부산외국어대학교,인문사회,4616.0,305.0,6.607452339688042
2018,부산외국어대학교,자연과학,15.0,9.0,60.0
2018,부산장신대학교,인문사회,331.0,24.0,7.250755287009064
2018,삼육대학교,공학,2004.0,95.0,4.740518962075848
2018,삼육대학교,예체능,1110.0,61.0,5.495495495495495
2018,삼육대학교,인문사회,2695.0,137.0,5.083487940630798
2018,삼육대학교,자연과학,1312.0,30.0,2.2865853658536586
2018,상명대학교,공학,783.0,23.0,2.937420178799489
2018,상명대학교,예체능,309.0,14.0,4.53074433656958
2018,상명대학교,인문사회,2639.0,88.0,3.3345964380447137
2018,상명대학교,자연과학,246.0,9.0,3.6585365853658534
2018,상명대학교 _제2캠퍼스,공학,2161.0,88.0,4.072188801480796
2018,상명대학교 _제2캠퍼스,예체능,2382.0,82.0,3.4424853064651555
2018,상명대학교 _제2캠퍼스,인문사회,1305.0,75.0,5.747126436781609
2018,상명대학교 _제2캠퍼스,자연과학,14.0,0.0,0.0
2018,상지대학교,공학,1463.0,128.0,8.749145591250855
2018,상지대학교,예체능,964.0,77.0,7.987551867219916
2018,상지대학교,의학,224.0,1.0,0.4464285714285714
2018,상지대학교,인문사회,3977.0,379.0,9.529796328891123
2018,상지대학교,자연과학,962.0,39.0,4.054054054054054
2018,서강대학교,공학,3044.0,118.0,3.8764783180026283
2018,서강대학교,예체능,171.0,0.0,0.0
2018,서강대학교,인문사회,6638.0,130.0,1.9584212112081951
2018,서강대학교,자연과학,709.0,27.0,3.80818053596615
2018,서경대학교,공학,2263.0,119.0,5.2585064074237735
2018,서경대학교,예체능,1186.0,49.0,4.1315345699831365
2018,서경대학교,인문사회,3448.0,178.0,5.162412993039443
2018,서울과학기술대학교,공학,9268.0,271.0,2.9240397065170476
2018,서울과학기술대학교,예체능,906.0,13.0,1.434878587196468
2018,서울과학기술대학교,인문사회,1460.0,65.0,4.4520547945205475
2018,서울과학기술대학교,자연과학,28.0,1.0,3.571428571428571
2018,서울교육대학교,인문사회,1601.0,11.0,0.6870705808869456
2018,서울기독대학교,예체능,221.0,30.0,13.574660633484163
2018,서울기독대학교,인문사회,432.0,34.0,7.87037037037037
2018,서울대학교,공학,5949.0,111.0,1.8658598083711546
2018,서울대학교,예체능,1065.0,10.0,0.9389671361502347
2018,서울대학교,의학,838.0,3.0,0.35799522673031026
2018,서울대학교,인문사회,8324.0,60.0,0.7208073041806823
2018,서울대학교,자연과학,1947.0,50.0,2.5680534155110424
2018,서울디지털대학교,공학,914.0,208.0,22.75711159737418
2018,서울디지털대학교,예체능,1877.0,423.0,22.535961640916355
2018,서울디지털대학교,인문사회,8401.0,1682.0,20.021426020711818
2018,서울시립대학교,공학,5823.0,150.0,2.575991756826378
2018,서울시립대학교,예체능,171.0,6.0,3.508771929824561
2018,서울시립대학교,인문사회,5240.0,76.0,1.450381679389313
2018,서울시립대학교,자연과학,691.0,23.0,3.3285094066570187
2018,서울신학대학교,예체능,501.0,28.0,5.588822355289421
2018,서울신학대학교,인문사회,1491.0,59.0,3.9570757880617036
2018,서울여자대학교,공학,1458.0,60.0,4.11522633744856
2018,서울여자대학교,예체능,887.0,31.0,3.494926719278467
2018,서울여자대학교,인문사회,3831.0,135.0,3.523884103367267
2018,서울여자대학교,자연과학,411.0,3.0,0.7299270072992701
2018,서울장신대학교,예체능,136.0,7.0,5.147058823529411
2018,서울장신대학교,인문사회,495.0,9.0,1.8181818181818181
2018,서울한영대학교,예체능,74.0,7.0,9.45945945945946
2018,서울한영대학교,인문사회,699.0,44.0,6.294706723891273
2018,서울한영대학교,자연과학,54.0,1.0,1.8518518518518516
2018,서원대학교,공학,1186.0,81.0,6.829679595278246
2018,서원대학교,예체능,530.0,55.0,10.377358490566039
2018,서원대학교,인문사회,5085.0,245.0,4.818092428711897
2018,서원대학교,자연과학,859.0,46.0,5.355064027939465
2018,선문대학교,공학,2675.0,159.0,5.94392523364486
2018,선문대학교,예체능,302.0,14.0,4.635761589403973
2018,선문대학교,인문사회,5345.0,295.0,5.519176800748363
2018,선문대학교,자연과학,795.0,18.0,2.2641509433962264
2018,성결대학교,공학,1282.0,62.0,4.83619344773791
2018,성결대학교,예체능,300.0,13.0,4.333333333333334
2018,성결대학교,인문사회,3210.0,148.0,4.610591900311527
2018,성공회대학교,공학,519.0,20.0,3.8535645472061653
2018,성공회대학교,인문사회,1257.0,52.0,4.136833731105807
2018,성균관대학교,공학,6253.0,148.0,2.366863905325444
2018,성균관대학교,예체능,1190.0,29.0,2.4369747899159666
2018,성균관대학교,의학,165.0,0.0,0.0
2018,성균관대학교,인문사회,11205.0,171.0,1.5261044176706828
2018,성균관대학교,자연과학,1845.0,32.0,1.7344173441734418
2018,성신여자대학교,공학,1193.0,39.0,3.269069572506287
2018,성신여자대학교,예체능,1460.0,45.0,3.0821917808219177
2018,성신여자대학교,인문사회,2984.0,108.0,3.6193029490616624
2018,성신여자대학교,자연과학,1093.0,38.0,3.476669716376944
2018,세명대학교,공학,1667.0,102.0,6.11877624475105
2018,세명대학교,예체능,1171.0,91.0,7.771135781383433
2018,세명대학교,의학,168.0,1.0,0.5952380952380952
2018,세명대학교,인문사회,4003.0,291.0,7.2695478391206585
2018,세명대학교,자연과학,2034.0,70.0,3.44149459193707
2018,세종대학교,공학,6749.0,282.0,4.1783967995258555
2018,세종대학교,예체능,1509.0,86.0,5.699138502319417
2018,세종대학교,인문사회,5317.0,248.0,4.664284370885838
2018,세종대학교,자연과학,713.0,35.0,4.908835904628331
2018,세한대학교,공학,735.0,50.0,6.802721088435375
2018,세한대학교,예체능,844.0,88.0,10.42654028436019
2018,세한대학교,인문사회,2180.0,244.0,11.192660550458717
2018,세한대학교,자연과학,780.0,20.0,2.564102564102564
2018,송원대학교,공학,982.0,148.0,15.071283095723015
2018,송원대학교,예체능,423.0,58.0,13.711583924349883
2018,송원대학교,인문사회,1371.0,171.0,12.472647702407002
2018,송원대학교,자연과학,689.0,63.0,9.143686502177069
2018,수원가톨릭대학교,인문사회,176.0,5.0,2.840909090909091
2018,수원대학교,공학,4725.0,246.0,5.2063492063492065
2018,수원대학교,예체능,1502.0,106.0,7.057256990679095
2018,수원대학교,인문사회,3826.0,211.0,5.514898065865133
2018,수원대학교,자연과학,688.0,38.0,5.523255813953488
2018,숙명여자대학교,공학,1712.0,66.0,3.8551401869158877
2018,숙명여자대학교,예체능,830.0,19.0,2.289156626506024
2018,숙명여자대학교,인문사회,6676.0,136.0,2.037147992810066
2018,숙명여자대학교,자연과학,1428.0,47.0,3.2913165266106446
2018,순복음총회신학교,예체능,10.0,7.0,70.0
2018,순복음총회신학교,인문사회,101.0,28.0,27.722772277227726
2018,순천향대학교,공학,4742.0,224.0,4.723745255166596
2018,순천향대학교,예체능,554.0,48.0,8.664259927797833
2018,순천향대학교,의학,844.0,16.0,1.8957345971563981
2018,순천향대학교,인문사회,3269.0,161.0,4.925053533190578
2018,순천향대학교,자연과학,865.0,36.0,4.161849710982659
2018,숭실대학교,공학,7737.0,173.0,2.2360087889362803
2018,숭실대학교,예체능,173.0,0.0,0.0
2018,숭실대학교,인문사회,7571.0,207.0,2.734117025492009
2018,숭실대학교,자연과학,475.0,23.0,4.842105263157895
2018,신경주대학교,공학,143.0,48.0,33.56643356643357
2018,신경주대학교,예체능,211.0,57.0,27.014218009478675
2018,신경주대학교,인문사회,166.0,76.0,45.78313253012048
2018,신라대학교,공학,2740.0,218.0,7.9562043795620445
2018,신라대학교,예체능,956.0,93.0,9.728033472803348
2018,신라대학교,인문사회,4379.0,276.0,6.302808860470427
2018,신라대학교,자연과학,909.0,41.0,4.51045104510451
2018,신한대학교,공학,1026.0,60.0,5.847953216374268
2018,신한대학교,인문사회,352.0,25.0,7.1022727272727275
2018,신한대학교,자연과학,499.0,5.0,1.002004008016032
2018,신한대학교 _제2캠퍼스,공학,709.0,41.0,5.782792665726375
2018,신한대학교 _제2캠퍼스,예체능,753.0,60.0,7.968127490039841
2018,신한대학교 _제2캠퍼스,인문사회,2936.0,157.0,5.347411444141689
2018,아신대학교,인문사회,566.0,52.0,9.187279151943462
2018,아주대학교,공학,6745.0,193.0,2.8613787991104522
2018,아주대학교,예체능,650.0,17.0,2.6153846153846154
2018,아주대학교,의학,261.0,1.0,0.38314176245210724
2018,아주대학교,인문사회,3880.0,102.0,2.6288659793814433
2018,아주대학교,자연과학,1108.0,21.0,1.895306859205776
2018,안양대학교,공학,931.0,39.0,4.189044038668099
2018,안양대학교,예체능,809.0,67.0,8.281829419035846
2018,안양대학교,인문사회,2318.0,139.0,5.996548748921484
2018,안양대학교,자연과학,277.0,8.0,2.888086642599278
2018,안양대학교 _제2캠퍼스,공학,328.0,18.0,5.487804878048781
2018,안양대학교 _제2캠퍼스,인문사회,141.0,10.0,7.092198581560284
2018,연세대학교,공학,6064.0,127.0,2.0943271767810026
2018,연세대학교,예체능,520.0,9.0,1.7307692307692308
2018,연세대학교,의학,747.0,0.0,0.0
2018,연세대학교,인문사회,8358.0,67.0,0.8016271835367312
2018,연세대학교,자연과학,2508.0,44.0,1.7543859649122806
2018,연세대학교(미래) _분교,공학,2371.0,101.0,4.259805989034163
2018,연세대학교(미래) _분교,예체능,520.0,10.0,1.9230769230769231
2018,연세대학교(미래) _분교,의학,446.0,1.0,0.2242152466367713
2018,연세대학교(미래) _분교,인문사회,3747.0,156.0,4.1633306645316255
2018,연세대학교(미래) _분교,자연과학,1614.0,60.0,3.717472118959108
2018,영남대학교,공학,5151.0,214.0,4.154533100368861
2018,영남대학교,예체능,2094.0,99.0,4.7277936962750715
2018,영남대학교,의학,306.0,0.0,0.0
2018,영남대학교,인문사회,10935.0,385.0,3.5208047553726565
2018,영남대학교,자연과학,2013.0,63.0,3.129657228017884
2018,영남신학대학교,인문사회,523.0,45.0,8.604206500956023
2018,영산대학교,공학,1228.0,135.0,10.993485342019543
2018,영산대학교,인문사회,941.0,123.0,13.071200850159407
2018,영산대학교,자연과학,636.0,17.0,2.6729559748427674
2018,영산대학교 _제2캠퍼스,공학,170.0,22.0,12.941176470588237
2018,영산대학교 _제2캠퍼스,예체능,1061.0,93.0,8.765315739868049
2018,영산대학교 _제2캠퍼스,인문사회,2414.0,262.0,10.853355426677712
2018,예수대학교,인문사회,84.0,4.0,4.761904761904762
2018,예수대학교,자연과학,566.0,8.0,1.4134275618374559
2018,예원예술대학교,예체능,797.0,91.0,11.417816813048933
2018,예원예술대학교,인문사회,40.0,7.0,17.5
2018,예원예술대학교 _제2캠퍼스,공학,207.0,24.0,11.594202898550725
2018,예원예술대학교 _제2캠퍼스,예체능,344.0,29.0,8.430232558139535
2018,용인대학교,공학,842.0,53.0,6.294536817102138
2018,용인대학교,예체능,1568.0,79.0,5.038265306122449
2018,용인대학교,인문사회,2264.0,148.0,6.5371024734982335
2018,용인대학교,자연과학,549.0,29.0,5.2823315118397085
2018,우석대학교,공학,2397.0,210.0,8.760951188986233
2018,우석대학교,예체능,708.0,87.0,12.288135593220339
2018,우석대학교,의학,197.0,12.0,6.091370558375635
2018,우석대학교,인문사회,3634.0,270.0,7.429829389102917
2018,우석대학교,자연과학,1259.0,42.0,3.3359809372517866
2018,우송대학교,공학,2910.0,152.0,5.223367697594502
2018,우송대학교,예체능,1003.0,62.0,6.181455633100698
2018,우송대학교,인문사회,4539.0,228.0,5.023132848645076
2018,우송대학교,자연과학,1153.0,32.0,2.7753686036426712
2018,울산과학기술원,공학,2203.0,25.0,1.1348161597821154
2018,울산과학기술원,예체능,163.0,3.0,1.8404907975460123
2018,울산과학기술원,인문사회,373.0,4.0,1.0723860589812333
2018,울산과학기술원,자연과학,724.0,25.0,3.4530386740331496
2018,울산대학교,공학,7249.0,295.0,4.0695268312870745
2018,울산대학교,예체능,744.0,33.0,4.435483870967742
2018,울산대학교,의학,168.0,0.0,0.0
2018,울산대학교,인문사회,6628.0,267.0,4.028364514182257
2018,울산대학교,자연과학,1784.0,71.0,3.9798206278026904
2018,원광대학교,공학,4344.0,262.0,6.031307550644567
2018,원광대학교,예체능,777.0,64.0,8.236808236808237
2018,원광대학교,의학,1148.0,4.0,0.34843205574912894
2018,원광대학교,인문사회,5962.0,426.0,7.145253270714526
2018,원광대학교,자연과학,2945.0,112.0,3.8030560271646854
2018,원광디지털대학교,예체능,1495.0,153.0,10.234113712374581
2018,원광디지털대학교,인문사회,3175.0,451.0,14.204724409448819
2018,원광디지털대학교,자연과학,1145.0,150.0,13.100436681222707
2018,위덕대학교,공학,485.0,66.0,13.608247422680412
2018,위덕대학교,예체능,24.0,0.0,0.0
2018,위덕대학교,인문사회,857.0,59.0,6.884480746791131
2018,위덕대학교,자연과학,457.0,35.0,7.658643326039387
2018,유원대학교,공학,1238.0,103.0,8.319870759289175
2018,유원대학교,예체능,413.0,65.0,15.738498789346247
2018,유원대학교,인문사회,2087.0,209.0,10.014374700527071
2018,유원대학교,자연과학,589.0,48.0,8.149405772495756
2018,을지대학교,의학,187.0,2.0,1.06951871657754
2018,을지대학교,자연과학,315.0,10.0,3.1746031746031744
2018,을지대학교 _제2캠퍼스,공학,106.0,11.0,10.377358490566039
2018,을지대학교 _제2캠퍼스,예체능,5.0,0.0,0.0
2018,을지대학교 _제2캠퍼스,인문사회,183.0,6.0,3.278688524590164
2018,을지대학교 _제2캠퍼스,자연과학,96.0,3.0,3.125
2018,이화여자대학교,공학,2294.0,104.0,4.533565823888405
2018,이화여자대학교,예체능,1018.0,14.0,1.37524557956778
2018,이화여자대학교,의학,152.0,0.0,0.0
2018,이화여자대학교,인문사회,8851.0,161.0,1.8190035024291042
2018,이화여자대학교,자연과학,2177.0,37.0,1.6995865870463942
2018,인제대학교,공학,2105.0,119.0,5.653206650831353
2018,인제대학교,예체능,470.0,21.0,4.468085106382979
2018,인제대학교,인문사회,2966.0,156.0,5.259608900876602
2018,인제대학교,자연과학,819.0,25.0,3.0525030525030523
2018,인제대학교 _제2캠퍼스,의학,424.0,2.0,0.4716981132075472
2018,인제대학교 _제2캠퍼스,자연과학,392.0,2.0,0.5102040816326531
2018,인천가톨릭대학교,인문사회,109.0,11.0,10.091743119266056
2018,인천가톨릭대학교 _제2캠퍼스,공학,221.0,14.0,6.334841628959276
2018,인천가톨릭대학교 _제2캠퍼스,예체능,156.0,13.0,8.333333333333332
2018,인천가톨릭대학교 _제2캠퍼스,인문사회,100.0,9.0,9.0
2018,인천가톨릭대학교 _제2캠퍼스,자연과학,176.0,4.0,2.272727272727273
2018,인천대학교,공학,6324.0,225.0,3.557874762808349
2018,인천대학교,예체능,976.0,37.0,3.790983606557377
2018,인천대학교,인문사회,5358.0,165.0,3.0795072788353863
2018,인천대학교,자연과학,639.0,21.0,3.286384976525822
2018,인하대학교,공학,11390.0,239.0,2.0983318700614575
2018,인하대학교,예체능,405.0,8.0,1.9753086419753085
2018,인하대학교,의학,97.0,0.0,0.0
2018,인하대학교,인문사회,9794.0,174.0,1.7765979170920974
2018,인하대학교,자연과학,1888.0,45.0,2.3834745762711864
2018,장로회신학대학교,예체능,264.0,15.0,5.681818181818182
2018,장로회신학대학교,인문사회,634.0,24.0,3.7854889589905363
2018,전남대학교,공학,7317.0,241.0,3.293699603662703
2018,전남대학교,예체능,952.0,33.0,3.466386554621849
2018,전남대학교,의학,736.0,6.0,0.8152173913043478
2018,전남대학교,인문사회,8857.0,291.0,3.285536863497798
2018,전남대학교,자연과학,3306.0,94.0,2.8433151845130067
2018,전남대학교 _제2캠퍼스,공학,2862.0,160.0,5.590496156533892
2018,전남대학교 _제2캠퍼스,인문사회,964.0,51.0,5.29045643153527
2018,전남대학교 _제2캠퍼스,자연과학,1.0,0.0,0.0
2018,전북대학교,공학,10708.0,383.0,3.576765035487486
2018,전북대학교,예체능,584.0,21.0,3.595890410958904
2018,전북대학교,의학,646.0,0.0,0.0
2018,전북대학교,인문사회,8673.0,353.0,4.070102617318113
2018,전북대학교,자연과학,2373.0,93.0,3.919089759797725
2018,전주교육대학교,인문사회,1212.0,10.0,0.825082508250825
2018,전주대학교,공학,3565.0,218.0,6.115007012622721
2018,전주대학교,예체능,753.0,60.0,7.968127490039841
2018,전주대학교,의학,23.0,7.0,30.434782608695656
2018,전주대학교,인문사회,6797.0,361.0,5.311166691187289
2018,전주대학교,자연과학,951.0,26.0,2.7339642481598316
2018,정석대학,공학,51.0,0.0,0.0
2018,정석대학,인문사회,43.0,4.0,9.30232558139535
2018,제주국제대학교,공학,255.0,19.0,7.450980392156863
2018,제주국제대학교,예체능,61.0,13.0,21.311475409836063
2018,제주국제대학교,인문사회,510.0,62.0,12.156862745098039
2018,제주국제대학교,자연과학,160.0,23.0,14.374999999999998
2018,제주대학교,공학,4455.0,327.0,7.34006734006734
2018,제주대학교,예체능,614.0,46.0,7.491856677524431
2018,제주대학교,의학,200.0,0.0,0.0
2018,제주대학교,인문사회,5420.0,407.0,7.509225092250922
2018,제주대학교,자연과학,1613.0,103.0,6.385616862988221
2018,조선대학교,공학,10057.0,524.0,5.2103012826886745
2018,조선대학교,예체능,2054.0,113.0,5.501460564751704
2018,조선대학교,의학,395.0,1.0,0.25316455696202533
2018,조선대학교,인문사회,11307.0,560.0,4.952684177942867
2018,조선대학교,자연과학,1876.0,58.0,3.091684434968017
2018,중부대학교,공학,1481.0,100.0,6.75219446320054
2018,중부대학교,예체능,1215.0,73.0,6.008230452674898
2018,중부대학교,인문사회,3237.0,188.0,5.807846771702193
2018,중부대학교,자연과학,599.0,28.0,4.674457429048414
2018,중앙대학교,공학,5697.0,142.0,2.492539933298227
2018,중앙대학교,예체능,680.0,25.0,3.6764705882352944
2018,중앙대학교,의학,541.0,4.0,0.7393715341959335
2018,중앙대학교,인문사회,13597.0,291.0,2.140177980436861
2018,중앙대학교,자연과학,2414.0,58.0,2.4026512013256007
2018,중앙대학교 _제2캠퍼스,공학,1204.0,29.0,2.408637873754153
2018,중앙대학교 _제2캠퍼스,예체능,3877.0,111.0,2.8630384317771473
2018,중앙대학교 _제2캠퍼스,인문사회,634.0,38.0,5.993690851735016
2018,중앙대학교 _제2캠퍼스,자연과학,9.0,1.0,11.11111111111111
2018,중앙승가대학교,예체능,25.0,3.0,12.0
2018,중앙승가대학교,인문사회,99.0,8.0,8.080808080808081
2018,중원대학교,공학,1898.0,166.0,8.74604847207587
2018,중원대학교,예체능,150.0,11.0,7.333333333333333
2018,중원대학교,인문사회,459.0,81.0,17.647058823529413
2018,중원대학교,자연과학,583.0,13.0,2.2298456260720414
2018,진주교육대학교,인문사회,1384.0,13.0,0.9393063583815029
2018,차의과학대학교,공학,495.0,27.0,5.454545454545454
2018,차의과학대학교,의학,298.0,11.0,3.691275167785235
2018,차의과학대학교,인문사회,1000.0,57.0,5.7
2018,차의과학대학교,자연과학,1019.0,21.0,2.060843964671246
2018,창신대학교,공학,175.0,18.0,10.285714285714285
2018,창신대학교,인문사회,282.0,12.0,4.25531914893617
2018,창신대학교,자연과학,99.0,6.0,6.0606060606060606
2018,청운대학교,공학,1115.0,73.0,6.547085201793721
2018,청운대학교,예체능,181.0,13.0,7.18232044198895
2018,청운대학교,인문사회,935.0,90.0,9.62566844919786
2018,청운대학교,자연과학,575.0,15.0,2.608695652173913
2018,청주교육대학교,인문사회,1255.0,14.0,1.1155378486055778
2018,청주대학교,공학,4881.0,252.0,5.162876459741856
2018,청주대학교,예체능,1399.0,62.0,4.431736954967834
2018,청주대학교,의학,187.0,8.0,4.27807486631016
2018,청주대학교,인문사회,7460.0,328.0,4.396782841823057
2018,청주대학교,자연과학,1147.0,27.0,2.353966870095902
2018,초당대학교,공학,1014.0,66.0,6.508875739644971
2018,초당대학교,예체능,407.0,77.0,18.91891891891892
2018,초당대학교,인문사회,670.0,53.0,7.91044776119403
2018,초당대학교,자연과학,1060.0,54.0,5.09433962264151
2018,총신대학교,예체능,308.0,15.0,4.870129870129871
2018,총신대학교,인문사회,1715.0,77.0,4.489795918367347
2018,총신대학교,자연과학,65.0,2.0,3.076923076923077
2018,추계예술대학교,예체능,665.0,40.0,6.015037593984962
2018,추계예술대학교,인문사회,138.0,11.0,7.971014492753622
2018,춘천교육대학교,인문사회,1414.0,25.0,1.768033946251768
2018,충남대학교,공학,8077.0,288.0,3.56568032685403
2018,충남대학교,예체능,581.0,22.0,3.7865748709122204
2018,충남대학교,의학,618.0,9.0,1.4563106796116505
2018,충남대학교,인문사회,8634.0,270.0,3.127171646977067
2018,충남대학교,자연과학,3735.0,140.0,3.748326639892905
2018,충북대학교,공학,7811.0,246.0,3.149404685699654
2018,충북대학교,예체능,83.0,3.0,3.614457831325301
2018,충북대학교,의학,517.0,6.0,1.160541586073501
2018,충북대학교,인문사회,6826.0,192.0,2.8127746850278346
2018,충북대학교,자연과학,2570.0,102.0,3.968871595330739
2018,칼빈대학교,예체능,68.0,4.0,5.88235294117647
2018,칼빈대학교,인문사회,235.0,3.0,1.276595744680851
2018,칼빈대학교,자연과학,57.0,0.0,0.0
2018,평택대학교,공학,1135.0,59.0,5.1982378854625555
2018,평택대학교,예체능,561.0,37.0,6.59536541889483
2018,평택대학교,인문사회,1732.0,99.0,5.715935334872979
2018,평택대학교,자연과학,130.0,7.0,5.384615384615385
2018,포항공과대학교,공학,983.0,2.0,0.20345879959308238
2018,포항공과대학교,인문사회,131.0,2.0,1.5267175572519083
2018,포항공과대학교,자연과학,169.0,3.0,1.7751479289940828
2018,한경국립대학교,공학,4747.0,300.0,6.319780914261639
2018,한경국립대학교,예체능,353.0,24.0,6.79886685552408
2018,한경국립대학교,인문사회,1772.0,99.0,5.586907449209932
2018,한경국립대학교,자연과학,460.0,29.0,6.304347826086956
2018,한국공학대학교,공학,1288.0,96.0,7.453416149068323
2018,한국공학대학교,예체능,1529.0,109.0,7.128842380640942
2018,한국공학대학교,인문사회,942.0,51.0,5.414012738853503
2018,한국과학기술원,공학,3037.0,49.0,1.6134343101745143
2018,한국과학기술원,인문사회,44.0,0.0,0.0
2018,한국과학기술원,자연과학,275.0,8.0,2.909090909090909
2018,한국교원대학교,인문사회,2752.0,54.0,1.9622093023255813
2018,한국국제대학교,공학,1184.0,169.0,14.27364864864865
2018,한국국제대학교,예체능,255.0,41.0,16.07843137254902
2018,한국국제대학교,인문사회,694.0,55.0,7.92507204610951
2018,한국국제대학교,자연과학,264.0,14.0,5.303030303030303
2018,한국기술교육대학교,공학,5464.0,208.0,3.806734992679356
2018,한국기술교육대학교,예체능,37.0,2.0,5.405405405405405
2018,한국기술교육대학교,인문사회,946.0,70.0,7.399577167019028
2018,한국방송통신대학교,공학,14286.0,3447.0,24.12851742965141
2018,한국방송통신대학교,예체능,3703.0,1112.0,30.029705644072376
2018,한국방송통신대학교,인문사회,121808.0,28307.0,23.23903191908577
2018,한국방송통신대학교,자연과학,13265.0,2491.0,18.778741047870334
2018,한국성서대학교,공학,190.0,15.0,7.894736842105263
2018,한국성서대학교,인문사회,422.0,24.0,5.687203791469194
2018,한국성서대학교,자연과학,229.0,11.0,4.8034934497816595
2018,한국예술종합학교,공학,114.0,9.0,7.894736842105263
2018,한국예술종합학교,예체능,2092.0,62.0,2.9636711281070744
2018,한국예술종합학교,인문사회,135.0,3.0,2.2222222222222223
2018,한국외국어대학교,공학,2232.0,116.0,5.197132616487455
2018,한국외국어대학교,인문사회,14308.0,441.0,3.0821917808219177
2018,한국외국어대학교,자연과학,806.0,29.0,3.598014888337469
2018,한국전통문화대학교,공학,222.0,8.0,3.6036036036036037
2018,한국전통문화대학교,예체능,170.0,5.0,2.941176470588235
